"Address","Dycol01","Dycol03","Dycol04","Dycol05"
20011394629,"01","4","12","0021840000"
20011394626,"01","4","12","0021840000"
20011394623,"01","3","12","0016380000"
20011394614,"01","3","12","0016380000"
20012395829,"01","2","12","0010920000"
20009393019,"01","1","12","0005460000"
20012395826,"01","4","12","0021840000"
20009393026,"01","3","12","0016380000"
20007391817,"01","2","12","0010920000"
20006389426,"01","5","12","0027300000"
20006389421,"01","4","12","0021840000"
20009393015,"01","2","12","0010920000"
20002385813,"01","1","12","0005460000"
20006390617,"01","5","12","0027300000"
20003387016,"01","2","12","0010920000"
20003387029,"01","4","12","0021840000"
20003387022,"01","4","12","0021840000"
20003387026,"01","3","12","0016380000"
20009393021,"01","2","12","0010920000"
20006390629,"01","2","12","0010920000"
20010393414,"01","2","12","0010920000"
20010393429,"01","2","12","0010920000"
20006389413,"01","5","12","0027300000"
20006389416,"01","4","12","0021840000"
20003387014,"01","2","12","0010920000"
20003387019,"01","2","12","0010920000"
20006389429,"01","4","12","0021840000"
20006389424,"01","4","12","0021840000"
20004388220,"01","2","12","0010920000"
20004388229,"01","2","12","0010920000"
20004388217,"01","2","12","0010920000"
20004388226,"01","1","12","0005460000"
20007391829,"01","3","12","0016380000"
20012395822,"01","3","12","0016380000"
20012395822,"04","1","11","0005005000"
20012395823,"01","3","12","0016380000"
20012395817,"01","4","12","0021840000"
20012395816,"01","2","12","0010920000"
20007391823,"01","3","12","0016380000"
20007391821,"01","4","12","0021840000"
20011394613,"01","4","12","0021840000"
20013397026,"01","2","12","0010920000"
20009393029,"01","4","12","0021840000"
20007391814,"01","4","12","0021840000"
20007391826,"01","2","12","0010920000"
20001384229,"01","2","12","0010920000"
20001384620,"01","4","12","0021840000"
20004388223,"01","1","12","0005460000"
20013397016,"01","3","12","0016380000"
20004388214,"01","3","12","0016380000"
20013397013,"01","3","12","0016380000"
20012396615,"01","4","12","0021840000"
20012396616,"01","1","12","0005460000"
20012396629,"01","6","12","0032760000"
20012396624,"01","3","12","0016380000"
20006389817,"01","4","12","0021860000"
20006389821,"01","3","12","0016380000"
20006389826,"01","4","12","0021840000"
20007392214,"01","4","12","0021840000"
20007391017,"01","3","12","0016380000"
20007391015,"01","4","12","0021840000"
20006389814,"01","3","12","0016380000"
20006389829,"01","1","12","0005460000"
20012396626,"01","5","12","0027300000"
20001384626,"01","2","12","0010920000"
20001385423,"01","3","12","0016380000"
20001385426,"01","2","12","0010920000"
20001385429,"01","3","12","0016380000"
20001385429,"04","1","5","0002275000"
20005389022,"01","2","12","0010920000"
20005389013,"01","1","12","0005460000"
20001384613,"01","2","12","0010920000"
20001384616,"01","4","12","0021840000"
20010394220,"01","4","12","0021840000"
20010394223,"01","5","12","0027300000"
20010394229,"01","5","12","0027300000"
20010394226,"01","4","12","0021840000"
20010394217,"01","5","12","0027300000"
20007391415,"01","2","12","0010920000"
20007391419,"01","2","12","0010920000"
20010393814,"01","2","12","0010920000"
20001385418,"01","1","12","0005460000"
20001385420,"01","3","12","0016380000"
20005389026,"01","2","12","0010920000"
20006390218,"01","1","12","0005460000"
20006390219,"01","3","12","0016380000"
20006390226,"01","3","12","0016380000"
20007391426,"01","3","12","0016380000"
20004387829,"01","2","12","0010920000"
20004387813,"01","2","12","0010920000"
20004387823,"01","2","12","0010920000"
20006390220,"01","5","12","0027300000"
20011395423,"01","4","12","0021840000"
20011395426,"01","3","12","0016380000"
20011395414,"01","3","12","0016380000"
20011395429,"01","2","12","0010920000"
20004387820,"01","2","12","0010920000"
20004387826,"01","3","12","0016380000"
20011395420,"01","4","12","0021840000"
20007392620,"01","5","12","0027300000"
20007392629,"01","4","12","0021840000"
20001384223,"01","4","12","0021840000"
20001384214,"01","1","12","0005460000"
20001384215,"01","4","12","0021840000"
20001384226,"01","3","12","0016380000"
20013397823,"01","2","12","0010920000"
20013397829,"01","5","12","0027300000"
20011395415,"01","3","12","0016380000"
20013397815,"01","3","12","0016380000"
20003386629,"01","1","12","0005460000"
20003386621,"01","2","12","0010920000"
20003386626,"01","2","12","0010920000"
20010393821,"01","3","12","0016380000"
20005388629,"01","4","12","0021840000"
20007392226,"01","2","12","0010920000"
20011395020,"01","3","12","0016380000"
20011395013,"01","2","12","0010920000"
20011395026,"01","3","12","0016380000"
20011395023,"01","4","12","0021840000"
20010393829,"01","1","12","0005460000"
20004387420,"01","2","12","0010920000"
20004387426,"01","3","12","0016380000"
20004387419,"01","4","12","0021840000"
20004387429,"01","2","12","0010920000"
20011395016,"01","3","12","0016380000"
20010393813,"01","5","12","0027300000"
20007391026,"01","4","12","0021840000"
20007391029,"01","4","12","0021840000"
20007391020,"01","2","12","0010920000"
20007392222,"01","2","12","0010920000"
20007392223,"01","3","12","0016380000"
20007392229,"01","3","12","0016380000"
20007392217,"01","5","12","0027300000"
20007392217,"06","1","12","0005460000"
20012396220,"01","5","12","0027300000"
20002386229,"01","2","12","0010920000"
20001385029,"01","4","12","0021840000"
20002386223,"01","3","12","0016380000"
20013397429,"01","1","12","0005460000"
20012396229,"01","2","12","0010920000"
20002386218,"01","2","12","0010920000"
20001385016,"01","3","12","0016380000"
20001385023,"01","4","12","0021840000"
20001385026,"01","3","12","0016380000"
20001385018,"01","3","12","0016380000"
20001385020,"01","1","12","0005460000"
20004387414,"01","4","12","0021840000"
20002386216,"01","4","12","0021840000"
20002386220,"01","3","12","0016380000"
20003386617,"01","4","12","0021840000"
20013397413,"01","4","12","0021840000"
20013397819,"01","5","12","0027300000"
20013397414,"01","4","12","0021840000"
20013397421,"01","4","12","0021840000"
20005388620,"01","3","12","0016380000"
20005388621,"01","4","12","0021840000"
20005388626,"01","4","12","0021840000"
20010394216,"01","3","12","0016380000"
20013397814,"01","4","12","0021840000"
20013397426,"01","3","12","0016380000"
20013397423,"01","1","12","0005460000"
20006390213,"01","2","12","0010920000"
20005388614,"01","4","12","0021840000"
20007391414,"01","5","12","0027300000"
20010393826,"01","5","12","0027300000"
20006390229,"01","3","12","0016380000"
20001384622,"01","1","12","0005460000"
20010393419,"01","3","12","0016380000"
20001384629,"01","3","12","0016380000"
20010393423,"01","3","12","0016380000"
20005388618,"01","4","12","0021840000"
20010393426,"01","2","12","0010920000"
20007391420,"01","1","12","0005460000"
20007392626,"01","3","12","0016380000"
20001385414,"01","2","12","0010920000"
20002385814,"01","4","12","0021840000"
20002385819,"01","3","12","0016380000"
20002385823,"01","4","12","0021840000"
20002385826,"01","3","12","0016380000"
20002385829,"01","3","12","0016380000"
20006390614,"01","5","12","0027300000"
20006390621,"01","2","12","0010920000"
20007392615,"01","3","12","0016380000"
20007392623,"01","6","12","0032760000"
20012396214,"01","5","12","0027300000"
20012396217,"01","3","12","0016380000"
20012396226,"01","4","12","0021840000"
20013397023,"01","4","12","0021840000"
20013397029,"01","4","12","0021840000"
20006390626,"01","6","12","0032760000"
20005389023,"01","4","12","0021840000"
20012396221,"01","2","12","0010920000"
20007391023,"01","3","12","0016380000"
20013397020,"01","4","12","0021840000"
20005389029,"01","3","12","0016380000"
20010393823,"01","4","12","0021840000"
20010393823,"05","1","2","0000910000"
20010393823,"06","1","2","0000910000"
20003386618,"01","2","12","0010920000"
20012396621,"01","3","12","0016380000"
20009393017,"01","3","12","0016380000"
20004387817,"01","3","12","0016380000"
20006389822,"01","4","12","0021840000"
20011395029,"01","4","12","0021840000"
20005389018,"01","12","3","0016380000"
20013397826,"01","1","12","0005460000"
20001384220,"01","3","12","0016380000"
20007391429,"01","2","12","0010920000"
20010393415,"01","4","12","0021840000"
20007392617,"01","2","12","0010920000"
20011394620,"01","4","12","0021840000"
20004387417,"01","1","12","0005460000"
20111403617,"01","1","12","0005460000"
20107401516,"01","2","12","0010920000"
20107401523,"01","2","12","0010920000"
20101398323,"01","4","12","0021840000"
20107401517,"01","4","12","0021840000"
20106401014,"01","1","12","0005460000"
20112404214,"01","3","12","0016380000"
20112404214,"04","1","12","0005460000"
20102398813,"01","2","12","0010920000"
20112404221,"01","1","12","0005460000"
20101398326,"01","4","12","0021840000"
20105400114,"01","3","12","0016380000"
20105400117,"01","2","12","0010920000"
20105400120,"01","2","12","0010920000"
20105400123,"01","1","12","0005460000"
20105400126,"01","2","12","0010920000"
20105400129,"01","1","12","0005460000"
20108402414,"01","4","12","0021840000"
20108402423,"01","2","12","0010920000"
20109402814,"01","2","12","0010920000"
20109402816,"01","4","12","0021840000"
20109402822,"01","3","12","0016380000"
20109402823,"01","2","12","0010920000"
20109402826,"01","3","12","0016380000"
20109402829,"01","4","12","0021840000"
20115405515,"01","2","12","0010920000"
20115405526,"01","2","12","0010920000"
20102398820,"01","2","12","0010920000"
20112404229,"01","4","12","0021840000"
20107401520,"01","3","12","0016380000"
20106401023,"01","4","12","0021840000"
20104399213,"01","3","12","0016380000"
20102398819,"01","2","12","0010920000"
20113404726,"01","2","12","0010920000"
20114405115,"01","2","12","0010920000"
20114405117,"01","2","12","0010920000"
20114405120,"01","2","12","0010920000"
20114405120,"03","2","12","0010920000"
20114405122,"01","3","12","0016380000"
20114405126,"01","2","12","0010920000"
20115405514,"01","3","12","0016380000"
20115405519,"01","4","12","0021840000"
20115405524,"01","1","12","0005460000"
20115405529,"01","4","12","0021840000"
20113404729,"01","1","12","0005460000"
20113404729,"02","1","12","0005460000"
20105400617,"01","3","12","0016380000"
20105400621,"01","3","12","0016380000"
20105400621,"03","1","12","0005460000"
20110403217,"01","2","12","0010920000"
20110403220,"01","1","12","0005460000"
20110403223,"01","1","12","0005460000"
20110403226,"01","1","12","0005460000"
20110403226,"02","1","12","0005460000"
20113404714,"01","3","12","0016380000"
20113404717,"01","2","12","0010920000"
20113404719,"01","1","12","0005460000"
20113404722,"01","2","12","0010920000"
20110403213,"01","2","12","0010920000"
20110403213,"01","1","7","0003185000"
20112404226,"01","2","12","0010920000"
20112404226,"03","1","12","0005460000"
20104399226,"01","3","12","0016380000"
20104399229,"01","4","12","0021840000"
20112404213,"01","4","12","0021840000"
20102398826,"01","1","10","0004550000"
20102398826,"01","2","12","0010920000"
20101398318,"01","3","12","0016380000"
20105400613,"01","3","12","0016380000"
20105400622,"01","3","12","0016380000"
20105400626,"01","4","12","0021840000"
20105400626,"05","1","12","0005460000"
20105400629,"01","4","12","0021840000"
20110403229,"01","1","12","0005460000"
20107401529,"01","4","12","0021840000"
20111403622,"01","4","12","0021840000"
20104399223,"01","2","12","0010920000"
20104399219,"01","2","12","0010920000"
20108401913,"01","4","12","0021840000"
20104399614,"01","1","12","0005460000"
20104399614,"01","1","7","0003185000"
20104399617,"01","3","12","0016380000"
20104399617,"01","1","9","0004095000"
20104399620,"01","3","12","0016380000"
20104399623,"01","3","12","0016380000"
20104399626,"01","3","12","0016380000"
20104399629,"01","2","12","0010920000"
20108402417,"01","1","12","0005460000"
20108402420,"01","1","12","0005460000"
20114405129,"01","2","12","0010920000"
20108401923,"01","3","12","0016380000"
20112404220,"01","1","12","0005460000"
20112404220,"02","1","12","0005460000"
20101398329,"01","2","12","0010920000"
20102398814,"01","2","12","0010920000"
20102398829,"01","4","12","0021840000"
20104399217,"01","4","12","0021840000"
20108401917,"01","3","12","0016380000"
20108401926,"01","2","12","0010920000"
20111403626,"01","2","12","0010920000"
20111403629,"01","2","12","0010920000"
20108401920,"01","2","12","0010920000"
20111403620,"01","3","12","0016380000"
20107401526,"01","1","12","0005460000"
20227416313,"01","4","12","0021840000"
20227416317,"01","3","12","0016380000"
20227416319,"01","1","12","0005460000"
20227416319,"02","2","12","0010920000"
20227416329,"01","2","12","0010920000"
20214411114,"01","2","12","0010920000"
20214411117,"01","3","12","0016380000"
20214411129,"01","3","12","0016380000"
20207409929,"01","3","12","0016380000"
20219413524,"01","2","12","0010920000"
20219413514,"01","4","12","0021840000"
20219413526,"01","3","12","0016380000"
20219413529,"01","3","12","0016380000"
20219413520,"01","2","12","0010920000"
20202407523,"01","2","12","0010920000"
20207409917,"01","4","12","0021840000"
20207409923,"01","1","12","0005460000"
20207409923,"02","3","12","0016380000"
20207409926,"01","2","12","0010920000"
20206409113,"01","3","12","0016380000"
20206409126,"01","4","12","0021840000"
20220413929,"01","3","12","0016380000"
20221414320,"01","4","12","0021840000"
20221414329,"01","3","12","0016380000"
20221414326,"01","4","12","0021840000"
20221414323,"01","3","12","0016380000"
20207409513,"01","4","12","0021840000"
20207409514,"01","4","12","0021840000"
20207409520,"01","4","12","0021840000"
20207409523,"01","3","12","0016380000"
20207409523,"03","2","5","0004550000"
20207409526,"01","2","12","0010920000"
20207409529,"01","4","12","0021840000"
20207409920,"01","1","12","0005460000"
20202407514,"01","3","12","0016380000"
20202407517,"01","1","12","0005460000"
20202407517,"02","4","12","0021840000"
20202407520,"01","3","12","0016380000"
20202407529,"01","4","12","0021840000"
20210410717,"01","4","12","0021840000"
20210410726,"01","4","12","0021840000"
20205408320,"01","3","12","0016380000"
20202407526,"01","2","12","0010920000"
20220413915,"01","3","12","0016380000"
20201406714,"01","4","12","0021840000"
20201406720,"01","3","12","0016380000"
20201406723,"01","3","12","0016380000"
20201406729,"01","2","12","0010920000"
20201406717,"01","2","12","0010920000"
20206409119,"01","2","12","0010920000"
20206409120,"01","2","12","0010920000"
20206409129,"01","4","12","0021840000"
20214411121,"01","2","12","0010920000"
20214411124,"01","2","12","0010920000"
20214411126,"01","2","12","0010920000"
20214411126,"03","5","12","0027300000"
20221414314,"01","4","12","0021840000"
20221414317,"01","3","12","0016380000"
20220413913,"01","3","12","0016380000"
20220413920,"01","4","12","0021840000"
20220413926,"01","3","12","0016380000"
20210410722,"01","2","12","0010920000"
20210410714,"01","2","12","0010920000"
20210410729,"01","4","12","0021840000"
20205408316,"01","1","12","0005460000"
20205408315,"01","3","12","0016380000"
20205408323,"02","1","12","0005460000"
20205408717,"01","5","12","0027300000"
20205408729,"01","2","12","0010920000"
20205408329,"01","4","12","0021840000"
20205408329,"04","2","12","0010920000"
20225415914,"01","3","12","0016380000"
20225415917,"01","3","12","0016380000"
20225415924,"01","3","12","0016380000"
20225415926,"01","3","12","0016380000"
20225415929,"01","2","12","0010920000"
20205408714,"01","2","12","0010920000"
20205408720,"01","2","12","0010920000"
20201406314,"01","4","12","0021840000"
20201406317,"01","3","12","0016380000"
20201406323,"01","4","12","0021840000"
20201406326,"01","3","12","0016380000"
20201406329,"01","3","12","0016380000"
20216412316,"01","4","12","0021840000"
20216412320,"01","3","12","0016380000"
20216412329,"01","3","12","0016380000"
20222414713,"01","4","12","0021840000"
20222414717,"01","3","12","0016380000"
20222414723,"01","4","12","0021840000"
20222414729,"01","3","12","0016380000"
20225415920,"01","1","12","0005460000"
20223415117,"01","3","12","0016380000"
20223415120,"01","3","12","0016380000"
20204407919,"01","5","12","0027300000"
20204407923,"01","3","12","0016380000"
20204407926,"01","3","12","0016380000"
20204407929,"01","1","12","0005460000"
20218412714,"01","3","12","0016380000"
20218412716,"01","2","12","0010920000"
20218412720,"01","4","12","0021840000"
20218412723,"01","4","12","0021840000"
20201406320,"01","4","12","0021840000"
20216412314,"01","4","12","0021840000"
20223415123,"01","2","12","0010920000"
20218412726,"01","2","12","0010920000"
20218412729,"01","3","12","0016380000"
20222414720,"01","3","12","0016380000"
20222414726,"01","3","12","0016380000"
20204407914,"01","3","12","0016380000"
20204407917,"01","4","12","0021840000"
20216412326,"01","3","12","0016380000"
20202407114,"01","3","12","0016380000"
20202407120,"01","3","12","0016380000"
20202407123,"01","2","12","0010920000"
20202407126,"01","5","12","0027300000"
20202407129,"01","4","12","0021840000"
20215411914,"01","4","12","0021840000"
20215411916,"01","3","12","0016380000"
20215411920,"01","3","12","0016380000"
20215411923,"01","4","12","0021840000"
20215411926,"01","2","12","0010920000"
20215411929,"01","4","12","0021840000"
20214411514,"01","3","12","0016380000"
20214411517,"01","1","12","0005460000"
20214411520,"01","3","12","0016380000"
20214411523,"01","2","12","0010920000"
20214411526,"01","4","12","0021840000"
20214411529,"01","2","12","0010920000"
20202407117,"01","2","12","0010920000"
20208410320,"01","2","12","0010920000"
20208410317,"01","2","12","0010920000"
20208410322,"01","2","12","0010920000"
20225415514,"01","3","12","0016380000"
20225415517,"01","3","12","0016380000"
20225415520,"01","3","12","0016380000"
20225415523,"01","4","12","0021840000"
20225415526,"01","2","12","0010920000"
20225415529,"01","2","12","0010920000"
20218413120,"01","3","12","0016380000"
20218413123,"01","3","12","0016380000"
20201406726,"01","2","12","0010920000"
20206409117,"01","3","12","0016380000"
20208410326,"01","3","12","0016380000"
20210410720,"01","3","12","0016380000"
20218413126,"01","1","12","0005460000"
20219413517,"01","3","12","0016380000"
20227416322,"01","2","12","0010920000"
20227416326,"01","3","12","0016380000"
20218413117,"01","3","12","0016380000"
20218413114,"01","3","12","0016380000"
20306419120,"01","1","12","0005460000"
20306419120,"01","5","12","0027300000"
20306419126,"01","3","12","0016380000"
20306419123,"01","2","12","0010920000"
20306419114,"01","4","12","0021840000"
20303417929,"01","2","12","0010920000"
20303417923,"01","1","12","0005460000"
20303417914,"01","2","12","0010920000"
20303417926,"01","3","12","0016380000"
20307420322,"01","2","12","0010920000"
20307420317,"01","4","12","0021840000"
20314423529,"01","2","12","0010920000"
20314423520,"01","2","12","0010920000"
20314423520,"01","1","9","0004095000"
20314423515,"01","4","12","0021840000"
20303417920,"01","2","12","0010920000"
20303417916,"01","3","12","0016380000"
20306419113,"01","5","12","0027300000"
20306419129,"01","3","12","0016380000"
20307420314,"01","6","12","0032760000"
20314423526,"01","4","12","0021840000"
20320424723,"01","4","12","0021840000"
20320424715,"01","4","12","0021840000"
20320424726,"01","4","12","0021840000"
20320424714,"01","4","12","0021840000"
20320424729,"01","2","12","0010920000"
20320424720,"01","1","12","0005460000"
20303417523,"01","2","12","0010920000"
20303417523,"01","1","6","0002730000"
20312421926,"01","3","12","0016380000"
20313422723,"01","5","12","0027300000"
20313422726,"01","5","12","0027300000"
20313422729,"01","2","12","0010920000"
20313422729,"03","1","6","0002730000"
20313422729,"03","2","12","0010920000"
20313422720,"01","4","12","0021840000"
20307420326,"01","4","12","0021840000"
20320425114,"01","2","12","0010920000"
20320425120,"01","4","12","0021840000"
20320425120,"05","2","12","0010920000"
20320425123,"01","3","12","0016380000"
20320425126,"01","3","12","0016380000"
20320425117,"01","1","12","0005460000"
20320425117,"02","1","12","0005460000"
20316423916,"01","4","12","0021840000"
20316423926,"01","1","12","0005460000"
20315427520,"01","5","12","0027300000"
20315427515,"01","5","12","0027300000"
20315427526,"01","6","12","0032760000"
20305418320,"01","5","12","0027300000"
20305418320,"05","1","12","0005460000"
20305418316,"01","5","12","0027300000"
20305418329,"01","2","12","0010920000"
20305418329,"03","1","12","0005460000"
20305418313,"01","4","12","0021840000"
20320425129,"01","4","12","0021840000"
20316423923,"01","4","12","0021840000"
