"Address","DYCOL01","DYCOL02","DYCOL03"
20011394629,"093114",1,"0000500000"
20009393015,"093311",1,"0000200000"
20006390617,"094216",1,"0000450000"
20003387022,"095411",1,"0000200000"
20003387022,"095416",1,"0000100000"
20003387022,"095418",1,"0000100000"
20003387022,"095425",1,"0000100000"
20003387022,"095435",1,"0000400000"
20006389413,"093311",1,"0000100000"
20004388229,"093311",1,"0000200000"
20006390620,"093114",1,"0005000000"
20006389429,"095122",1,"0002700000"
20009393017,"093311",1,"0000050000"
20009393017,"093312",1,"0003000000"
20007391823,"093113",1,"0000300000"
20007391821,"093211",1,"0000450000"
20001384620,"095413",1,"0000050000"
20001385423,"095411",1,"0000370000"
20001385429,"093116",1,"0000150000"
20006390226,"093311",1,"0000200000"
20006390226,"095312",1,"0000080000"
20006390226,"095415",1,"0000080000"
20010393821,"095211",1,"0000080000"
20004387419,"094217",1,"0000200000"
20001384226,"095411",1,"0000080000"
20001384226,"095415",1,"0000050000"
20006390220,"093311",1,"0000350000"
20006390220,"093312",1,"0000150000"
20006390220,"095415",1,"0000050000"
20006390220,"095425",1,"0000450000"
20011395414,"093114",1,"0000300000"
20011395414,"095416",1,"0000200000"
20011395414,"095425",1,"0000250000"
20007392620,"093114",1,"0000300000"
20001384223,"093114",1,"0000480000"
20001384215,"093114",1,"0000650000"
20013397429,"093311",1,"0000200000"
20001385016,"094216",1,"0000250000"
20001385026,"093113",1,"0000550000"
20005388620,"093311",1,"0000050000"
20005388621,"093311",1,"0000100000"
20011395415,"093113",1,"0000600000"
20001385420,"093114",1,"0000750000"
20006390229,"093114",1,"0000180000"
20006390229,"093311",1,"0000300000"
20006390229,"095312",1,"0000040000"
20006390229,"095411",1,"0000060000"
20006390229,"095413",1,"0000020000"
20006390229,"095415",1,"0000080000"
20012396621,"095411",1,"0000400000"
20012396621,"095413",1,"0000200000"
20012396621,"095415",1,"0000100000"
20012396621,"095418",1,"0000200000"
20012396621,"095435",1,"0000100000"
20007391414,"095411",1,"0000120000"
20010393826,"094112",1,"0001500000"
20012396221,"093314",1,"0000150000"
20013397426,"093311",1,"0000150000"
20003386621,"093311",1,"0001940000"
20003386621,"093312",1,"0000500000"
20001384629,"093116",1,"0000500000"
