"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15"
10005004626,"02",1,"2411","10792",3,8,6,"0022000000","0176000000","0020973334","0167786672","0","0","20973334",167786672
10006005929,"01",1,"9321","10303",3,8,6,"0028000000","0366000000","0026693334","0320320008","0","0030000000","26693334",350320008
10011009720,"01",1,"9211","01500",3,8,3,"0015000000","0120000000","0015000000","0120000000","0","0","15000000",1.2e+08
10006005920,"01",1,"9321","20290",3,8,6,"0025000000","0330000000","0024883334","0298600008","0","0030000000","24883334",328600008
10006005926,"01",1,"9321","29300",3,8,6,"0036000000","0462000000","0033720000","0404640000","0","0030000000","33720000",434640000
10005004619,"01",1,"8142","13110",3,8,6,"0023000000","0288000000","0022892667","0274712004","0","0012000000","22892667",286712004
10005004617,"01",1,"4419","23990",3,8,6,"0029000000","0378000000","0027646667","0331760004","0","0030000000","27646667",361760004
10005004617,"03",2,"2262","86100",3,NA,NA,"0","0010000000",NA,"0010000000","0","0","0",1e+07
10006005924,"03",1,"3122","29100",3,8,6,"0025000000","0325000000","0024883334","0298600008","0","0025000000","24883334",323600008
10006005924,"04",1,"5153","80100",3,8,6,"0025000000","0325000000","0024883334","0298600008","0","0025000000","24883334",323600008
10003003218,"01",1,"9314","41000",3,8,5,"0015000000","0180000000","0015000000","0180000000","0","0","15000000",1.8e+08
10003003219,"01",1,"9314","41000",3,8,4,"0010000000","0120000000","0010000000","0120000000","0","0","10000000",1.2e+08
10003003223,"02",1,"1115","84110",1,8,5,"0025000000","0312000000","0025000000","0312000000","0","0","25000000",3.12e+08
10003003229,"01",1,"9112","86903",1,8,5,"0032000000","0396000000","0032000000","0396000000","0","0","32000000",3.96e+08
10011009723,"01",1,"9211","01500",3,8,1,"0005000000","0090000000","0005000000","0090000000","0","0","5000000",9e+07
10007007219,"01",1,"7212","29300",3,8,6,"0015000000","0180000000","0014300000","0171600000","0","0","14300000",171600000
10007007221,"03",1,"9614","84110",3,8,6,"0010000000","0130000000","0009533334","0114400008","0","0010000000","9533334",124400008
10005004629,"01",1,"8131","23990",3,8,6,"0036000000","0432000000","0033720000","0404640000","0","0","33720000",404640000
