"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15"
20011394626,"03",1,6111,"01110",5,1,6,3,"00000010000000","00000062000000",NA,"00000060000000",NA,"260000000",1.28e+08
20011394626,"03",1,6121,"01440",5,1,4,7,"00000008000000","00000200000000",NA,NA,NA,"295000000",8.7e+07
20011394623,"01",1,6121,"01440",5,1,8,7,"00000001800000","00000070650000",NA,NA,NA,"124000000",51550000
20011394614,"01",1,6111,"01110",5,1,6,3,NA,"00000054000000",NA,"00000070000000",NA,"380000000",2.56e+08
20011394614,"01",1,6121,"01440",5,1,6,7,NA,"00000050000000",NA,NA,NA,"110000000",6e+07
20009393019,"01",1,5224,"47730",5,2,6,6,NA,"00000090000000",NA,"00000104000000",NA,"398000000",2.04e+08
20009393019,"01",1,6112,"01240",4,1,4,5,"00000070000000","00000020500000",NA,"00000011000000",NA,"140000000",38500000
20012395826,"01",1,5224,"47710",5,2,7,5,NA,"00000250000000","00000014000000","00000012000000",NA,"360000000",8.4e+07
20012395826,"01",1,6121,"01440",5,1,10,2,NA,"00000050000000",NA,NA,NA,"70000000",2e+07
20006390614,"01",1,6111,"01110",5,1,7,7,NA,"00000028000000",NA,"00000060000000",NA,"170000000",8.2e+07
20006390621,"01",1,8322,"49230",4,2,12,5,NA,"00000060000000","00000400000000","00000020000000",NA,"700000000",2.2e+08
20009393026,"01",1,6121,"01440",4,1,4,7,"00000030000000","00000128000000",NA,"00000004000000",NA,"291000000",1.29e+08
20006390617,"01",1,6111,"01110",5,1,10,7,"00000080000000","00000035500000",NA,"00000085000000",NA,"218500000",1.8e+07
20006390617,"01",1,6121,"01440",4,1,8,7,"00000020000000","00000016000000","00000014000000",NA,NA,"450000000",4e+08
20003387029,"01",1,6121,"01440",5,1,5,7,NA,"00000030400000","00000001400000",NA,NA,"110000000",78200000
20003387022,"01",1,8322,"49220",5,2,8,7,NA,"00000010000000",NA,"00000004000000",NA,"134000000",1.2e+08
20003387019,"01",1,6121,"01440",5,1,5,7,"00000003000000","00000020200000",NA,NA,NA,"160000000",136800000
20002385819,"01",1,6121,"01440",5,1,5,7,"00000015000000","00000080000000","00000005000000",NA,NA,"210000000",1.1e+08
20002385819,"01",1,6111,"01110",5,1,4,7,NA,"00000170000000",NA,"00000070000000",NA,"340000000",1e+08
20002385823,"01",1,6121,"01440",5,1,4,7,NA,"00000070000000",NA,"00000002500000",NA,"90000000",17500000
20002385826,"01",1,6121,"01440",5,1,5,7,"00000007000000","00000050000000","00000004000000",NA,NA,"79000000",1.8e+07
20006390626,"01",1,6112,"01240",5,1,4,7,NA,"00000037000000",NA,"00000040000000",NA,"130000000",5.3e+07
20003387026,"02",1,5224,"47212",5,2,9,7,NA,"00000200000000",NA,"00000024000000",NA,"584000000",3.6e+08
20003387026,"03",1,8322,"49230",5,2,5,6,NA,"00000022000000",NA,"00000010000000",NA,"128000000",9.6e+07
20009393021,"01",1,6121,"01440",5,1,6,7,NA,"00000073500000",NA,NA,NA,"121000000",47500000
20009393021,"01",1,6112,"01240",5,1,6,5,NA,"00000023000000",NA,NA,NA,"35000000",1.2e+07
20004388220,"01",1,6111,"01110",4,1,8,3,NA,"00000090500000",NA,"00000090000000",NA,"280000000",99500000
20004388220,"01",1,6121,"01440",5,1,2,7,NA,"00000063000000",NA,"00000003000000",NA,"100000000",3.4e+07
20007391823,"01",1,6111,"01110",4,1,3,7,"00000020000000","00000006000000",NA,NA,NA,"90000000",6.4e+07
20002385829,"01",1,6111,"01110",5,1,8,7,NA,"00000007100000",NA,"00000092800000",NA,"179900000",8e+07
20002385829,"01",1,6121,"01440",5,1,4,7,"00000024000000","00000090000000","00000002000000",NA,NA,"140000000",2.4e+07
20004388214,"01",1,6111,"01110",4,1,8,3,NA,"00000032400000",NA,"00000092000000",NA,"220000000",95600000
20004388214,"01",1,6121,"01440",5,1,2,7,NA,"00000112500000",NA,"00000003000000",NA,"140000000",24500000
20010393415,"01",1,6121,"01440",5,1,10,7,"00000020000000","00000256000000",NA,"00000005000000",NA,"786000000",5.05e+08
20013397020,"01",1,8322,"49230",5,2,9,4,NA,"00000050000000","00000002000000","00000006000000",NA,"120000000",6.2e+07
20005389022,"01",1,6112,"01240",5,1,8,7,"00000005000000","00000004000000",NA,NA,NA,"50000000",4.1e+07
20010394220,"01",1,6121,"01440",5,1,8,2,"00000010000000","00000100700000",NA,NA,NA,"165000000",54300000
20010394223,"01",1,6121,"01440",5,1,5,7,NA,"00000040000000",NA,NA,NA,"50000000",1e+07
20010394217,"01",1,8322,"49230",5,2,8,2,NA,"00000080000000","00000030000000","00000008500000",NA,"238500000",1.2e+08
20007391419,"01",1,6111,"01110",4,1,8,7,"00000010000000","00000066000000",NA,"00000087000000",NA,"463000000",3e+08
20007391419,"01",1,6121,"01440",4,1,7,6,NA,"00000093000000",NA,NA,NA,"140000000",4.7e+07
20006390219,"01",1,6111,"01110",5,1,7,5,NA,"00000034000000","00000003000000","00000055000000",NA,"175000000",8.3e+07
20006390219,"01",1,6121,"01440",5,1,3,7,NA,"00000038500000",NA,"00000002000000",NA,"157000000",116500000
20006390226,"01",1,6111,"01110",5,1,7,6,NA,"00000011000000","00000002000000","00000024000000",NA,"80000000",4.3e+07
20006390226,"01",1,6112,"01240",4,1,7,6,"00000020000000","00000050000000","00000003000000","00000080000000",NA,"235000000",8.2e+07
20013397815,"01",1,6111,"01110",4,1,6,5,"00000020000000","00000008000000",NA,"00000015500000",NA,"100000000",56500000
20013397815,"01",1,6121,"01440",4,1,5,7,"00000022500000","00000089000000",NA,"00000004000000",NA,"195000000",79500000
20009393029,"01",1,6121,"01440",5,1,8,7,NA,"00000052500000",NA,"00000003000000",NA,"131000000",75500000
20007391814,"04",1,8322,"49230",5,2,8,3,NA,"00000120000000","00000005000000","00000022000000",NA,"297000000",1.5e+08
20007391814,"01",1,6111,"01110",5,1,8,3,NA,"00000036000000",NA,"00000029700000",NA,"115000000",49300000
20007391814,"01",1,6112,"01240",5,1,5,3,NA,"00000002500000",NA,NA,NA,"9000000",6500000
20001385423,"01",1,5224,"47212",5,2,8,7,NA,"00000260000000","00000003000000","00000015000000","00000007000000","465000000",1.8e+08
20001385429,"01",1,8322,"49220",5,2,5,7,NA,"00000036000000","00000020000000","00000022000000",NA,"172000000",9.4e+07
20012396615,"01",1,6111,"01110",5,1,5,7,NA,"00000040000000",NA,"00000150000000",NA,"290000000",1e+08
20006390229,"01",1,7212,"25920",5,2,6,6,NA,"00000210000000","00000005000000","00000063000000",NA,"498000000",2.2e+08
20001385414,"01",1,6111,"01110",5,1,5,7,NA,"00000024000000",NA,"00000050000000",NA,"100000000",2.6e+07
20013397013,"01",1,6111,"01110",5,1,5,7,NA,"00000019000000",NA,"00000018500000",NA,"57500000",2e+07
20013397013,"01",1,6121,"01440",5,1,6,7,NA,"00000202000000","00000025000000",NA,NA,"341000000",1.14e+08
20006389817,"01",1,6121,"01440",5,1,8,7,NA,"00000150000000","00000006000000",NA,NA,"640000000",4.84e+08
20007392214,"01",1,8322,"49220",5,2,6,6,NA,"00000038000000","00000013000000","00000009000000",NA,"169500000",109500000
20005388618,"01",1,6121,"01440",4,1,6,5,"00000360000000","00000220000000",NA,"00000150000000",NA,"1185000000",4.55e+08
20005388618,"01",1,6111,"01110",5,1,7,7,NA,"00000030000000",NA,"00000030000000",NA,"90000000",3e+07
