"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
10009008518,"01",NA,"0120000000",NA,"0010000000",NA,"0040000000"
10005004626,"01","0216000000",NA,NA,"0016900000",NA,NA
10006005929,"01",NA,NA,"0001600000","0016900000",NA,NA
10011009720,"01",NA,NA,"0006300000","0010000000",NA,NA
10005004618,"01",NA,NA,NA,"0010000000",NA,NA
10006005920,"01",NA,NA,"0007750000","0010000000",NA,NA
10007007226,"01","0210000000",NA,NA,"0015250000",NA,NA
10006005926,"01",NA,NA,"0000600000","0018600000",NA,NA
10005004619,"01",NA,NA,"0004550000","0010000000",NA,NA
10006005924,"01",NA,NA,NA,"0010000000",NA,NA
10009008517,"01",NA,NA,"0010320000","0010000000",NA,NA
10003003218,"01",NA,NA,NA,"0012760000",NA,NA
10003003219,"01",NA,NA,NA,"0015160000",NA,NA
10005004623,"01",NA,NA,"0216000000","0010000000",NA,NA
10009008521,"01",NA,NA,NA,"0010000000",NA,NA
10003003223,"01","0276000000",NA,NA,NA,NA,NA
10003003226,"01","0312000000",NA,NA,"0012060000",NA,NA
10007007217,"01",NA,NA,NA,"0010000000",NA,NA
10003003229,"01",NA,NA,NA,"0010000000",NA,NA
10005004629,"01",NA,NA,"0002000000","0018600000",NA,NA
10005004629,"03",NA,NA,NA,NA,"0060000000",NA
10011009726,"01",NA,NA,"0010320000","0010000000",NA,NA
10011009718,"01",NA,NA,NA,"0024000000",NA,"0025000000"
10006005917,"01",NA,NA,"0008400000","0010000000",NA,NA
10006005918,"01",NA,NA,"0032550000","0010000000",NA,NA
10006005918,"02",NA,NA,"0002550000",NA,NA,"0030000000"
10009008526,"01","0027000000",NA,NA,"0015250000",NA,NA
10009008529,"01",NA,NA,"0001600000","0010000000",NA,NA
10007007229,"01","0312000000",NA,NA,"0008600000",NA,NA
10007007229,"02",NA,NA,"0000900000",NA,NA,NA
10011009729,"01",NA,NA,"0006300000","0010000000","0004500000",NA
10009008524,"01","0180000000",NA,"0006300000","0010000000",NA,NA
10011009723,"01",NA,NA,"0011120000","0010000000",NA,NA
10011009723,"02",NA,NA,"0000800000",NA,NA,NA
10001001923,"01","0286000000",NA,NA,"0014500000",NA,NA
10001001926,"01",NA,NA,NA,"0015200000",NA,NA
10007007219,"01",NA,NA,"0002000000","0010000000",NA,NA
10007007221,"01",NA,NA,NA,"0010000000",NA,"0020000000"
10007007215,"01","0192000000","0200000000","0240000000",NA,NA,NA
10001001929,"01",NA,NA,NA,"0016500000",NA,NA
10001000613,"01",NA,NA,NA,"0016500000",NA,NA
10001001920,"01",NA,NA,NA,"0016800000",NA,NA
10001000626,"01",NA,NA,NA,"0014500000",NA,NA
10001000619,"01","0400000000",NA,NA,"0014500000",NA,NA
10001000620,"01","0435000000",NA,NA,"0016500000",NA,NA
10010009326,"01","0192000000",NA,"0008600000",NA,NA,NA
10010009323,"01",NA,NA,"0006800000",NA,NA,NA
10010009323,"03",NA,NA,NA,"0013000000",NA,NA
10010009313,"01",NA,NA,"0011000000",NA,NA,NA
10010009313,"05",NA,NA,"0015000000",NA,NA,NA
10010009322,"01","0324000000",NA,NA,NA,NA,NA
10010009329,"01","0388000000",NA,"0006900000",NA,NA,NA
10001000614,"01","0250000000",NA,NA,"0016500000",NA,NA
10001000629,"01",NA,"0373000000",NA,"0120000000",NA,NA
10009008123,"01","0372000000",NA,NA,"0001720000",NA,NA
10009008122,"01","0372000000",NA,NA,NA,NA,NA
10009008126,"01",NA,"0200000000",NA,NA,NA,NA
10009008118,"01","0288000000",NA,NA,NA,NA,NA
10009008113,"01","0276000000",NA,NA,"0002760000",NA,NA
10013010626,"01",NA,NA,"0002500000",NA,NA,NA
10013010629,"01",NA,NA,"0003000000","0006900000",NA,NA
10013010615,"01",NA,NA,NA,"0006900000",NA,NA
10013010620,"01",NA,NA,NA,"0008600000",NA,"0020000000"
10004004217,"01","0178000000",NA,"0005250000",NA,NA,NA
10004004220,"01","0276000000",NA,NA,NA,NA,NA
10004004220,"02",NA,NA,"0002500000",NA,NA,NA
10004004226,"01",NA,"0150000000","0005250000",NA,NA,"0020000000"
10004004229,"01","0365000000",NA,"0006250000",NA,NA,NA
10004004229,"02",NA,NA,"0001000000",NA,NA,NA
10013010623,"01",NA,NA,NA,"0008600000",NA,NA
10013010623,"03",NA,NA,NA,"0005400000",NA,NA
10006006823,"01","0421200000",NA,NA,NA,NA,NA
10006006820,"01","0372000000",NA,NA,NA,NA,NA
10009008129,"01","0372000000",NA,"0003600000","0003440000",NA,NA
10006006816,"01",NA,"0200000000",NA,"0005150000",NA,NA
10004004216,"01",NA,NA,"0002500000",NA,NA,NA
10006005515,"01","0372000000",NA,NA,NA,NA,NA
10006005515,"02","0372000000",NA,NA,NA,NA,NA
10004004223,"01","0396000000","0054000000","0005250000",NA,NA,NA
10004004223,"02","0336000000",NA,"0000900000",NA,NA,NA
10002002829,"01","0371000000",NA,NA,NA,NA,NA
10002002829,"02","0371000000",NA,NA,NA,NA,NA
10006005523,"01","0204000000","0055500000",NA,NA,NA,NA
10006005517,"01","0276000000",NA,"0006900000",NA,NA,NA
10006006813,"01","0336000000",NA,NA,"0048000000",NA,"0140000000"
10006006826,"01","0198000000",NA,"0005150000",NA,NA,NA
10006006829,"01","0210000000",NA,"0001000000",NA,NA,NA
10001001523,"01",NA,NA,NA,"0008500000",NA,NA
10001001513,"01",NA,NA,NA,"0006800000",NA,NA
10001000216,"01",NA,NA,NA,"0001400000",NA,"0136000000"
10001000229,"01","0346000000",NA,NA,"0002800000",NA,NA
10001001529,"01",NA,NA,"0005400000",NA,NA,NA
10001001526,"01","0180000000",NA,NA,"0003600000",NA,NA
10002002826,"01","0336000000",NA,"0001800000",NA,NA,NA
10006006323,"01","0298000000",NA,NA,"0016900000",NA,NA
10001000219,"01","0396000000",NA,NA,"0005200000",NA,NA
10001001516,"01",NA,NA,NA,"0006500000",NA,NA
10002002820,"01",NA,NA,"0015000000",NA,NA,NA
10001001520,"01",NA,NA,NA,"0006800000",NA,NA
10002002816,"01",NA,NA,"0012050000",NA,NA,NA
10001000220,"01","0300000000",NA,NA,NA,NA,"0200000000"
10004003826,"01",NA,NA,NA,"0022000000",NA,NA
10001000214,"01",NA,NA,NA,"0008000000",NA,NA
10004003821,"01","0336000000",NA,NA,"0010000000",NA,NA
10004003829,"01",NA,NA,NA,"0020000000",NA,"0010000000"
10005005126,"01","0084000000",NA,NA,"0018280000",NA,NA
10005005114,"01","0070000000",NA,NA,"0006600000",NA,"0060000000"
10005005129,"01","0228000000",NA,NA,"0016300000",NA,NA
10005005124,"01",NA,NA,NA,"0020320000",NA,NA
10010008915,"01",NA,NA,"0012040000","0010000000",NA,NA
10004003817,"01","0560000000",NA,NA,"0010000000",NA,NA
10005005119,"01",NA,NA,NA,"0006300000",NA,NA
10005005118,"01","0054000000",NA,NA,"0010000000",NA,NA
10006006326,"01","0490000000",NA,NA,"0003440000",NA,NA
10006006314,"01",NA,NA,NA,"0001000000",NA,NA
10010008929,"01",NA,NA,"0008050000","0010000000",NA,NA
10010008929,"02",NA,NA,"0000700000",NA,NA,NA
10004003814,"01",NA,NA,NA,"0010000000",NA,NA
10012010120,"01",NA,NA,NA,"0010000000",NA,NA
10010008922,"01","0292000000","0200000000","0009940000","0010000000",NA,NA
10010008917,"01",NA,NA,"0011000000","0010000000",NA,NA
10012010115,"01",NA,NA,"0012040000","0010000000",NA,NA
10010008926,"01",NA,NA,"0011000000","0010000000",NA,NA
10006006329,"01",NA,NA,NA,"0018280000",NA,NA
10006006324,"01",NA,NA,NA,"0010000000",NA,NA
10010008923,"01",NA,NA,"0016450000","0010000000",NA,NA
10010008923,"02",NA,NA,"0000600000",NA,NA,NA
10010008923,"03",NA,NA,"0000600000",NA,NA,NA
10010008923,"04",NA,NA,"0000600000",NA,NA,NA
10010008923,"05",NA,NA,"0000600000",NA,NA,NA
10001001129,"01","0418000000",NA,NA,"0016500000",NA,NA
10001001126,"01",NA,NA,NA,"0018500000",NA,NA
10001001114,"01","0435000000",NA,NA,"0010000000",NA,NA
10001001114,"02","0358000000",NA,NA,NA,NA,NA
10004003823,"01",NA,NA,"0060000000","0018280000",NA,NA
10004003823,"02","0312000000",NA,NA,NA,NA,NA
10007007718,"01",NA,NA,NA,"0010000000",NA,NA
10007007726,"01",NA,NA,NA,"0010000000",NA,NA
10001001120,"01","0372000000",NA,NA,"0012250000",NA,NA
10012010126,"01",NA,NA,NA,"0010000000",NA,NA
10012010114,"01",NA,"0200000000","0007300000","0010000000",NA,NA
10012010114,"02",NA,NA,"0000260000",NA,NA,NA
10001001113,"01","0446000000",NA,NA,"0010000000",NA,NA
10001001113,"02","0434000000",NA,NA,NA,NA,NA
10006006315,"01",NA,NA,NA,"0014140000",NA,NA
10007007724,"01","0634000000",NA,NA,"0010000000",NA,NA
10001001119,"01",NA,NA,NA,"0014500000",NA,NA
10007007729,"01",NA,NA,NA,"0010000000",NA,NA
10001002414,"01",NA,NA,NA,"0016500000",NA,NA
10001002429,"01",NA,NA,NA,"0018500000",NA,NA
10001002426,"01",NA,NA,NA,"0018500000",NA,NA
10001002419,"01",NA,NA,NA,"0010000000",NA,NA
10001002424,"01",NA,NA,NA,"0016500000",NA,NA
10007007723,"01",NA,NA,NA,"0001000000",NA,NA
10012010123,"01",NA,"0300000000","0980000000","0001000000",NA,NA
10001002413,"01",NA,NA,NA,"0016500000",NA,NA
10001001916,"01",NA,NA,NA,"0016680000",NA,NA
10001001914,"01","0250000000",NA,NA,"0010000000",NA,NA
10012010129,"01",NA,NA,NA,"0010000000",NA,NA
10111022822,"03",NA,NA,NA,NA,NA,"0010000000"
10111022822,"04",NA,NA,NA,NA,NA,"0010000000"
10111022824,"01","0420000000",NA,NA,NA,NA,NA
10111022824,"02","0432000000",NA,NA,NA,NA,NA
10102012018,"01","0228000000",NA,NA,NA,NA,NA
10102012020,"01",NA,NA,"0001000000","0010250000",NA,NA
10102012020,"02",NA,NA,"0001000000",NA,NA,NA
10102012020,"03",NA,NA,"0001000000",NA,NA,NA
10102012020,"04",NA,NA,"0001000000",NA,NA,NA
