"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15"
10006005705,"01",1,"9329","20290",3,"8",6,"0015000000","0198000000","0014300000","0171600000","0","0018000000",14300000,"189600000"
10006005711,"01",1,"9314","41000",3,"12",4,"0008000000","0096000000","0008000000","0096000000","0","0",8e+06,"96000000"
10006005702,"01",1,"9329","22110",3,"8",6,"0020000000","0263000000","0019066667","0228800004","0","0023000000",19066667,"251800004"
10011009514,"01",1,"9314","41000",3,"7",3,"0009600000","0086400000","0009600000","0086400000","0","0",9600000,"86400000"
10006005717,"01",1,"9329","17090",3,"8",6,"0024000000","0310000000","0021480000","0257760000","0","0025000000",21480000,"282760000"
10001000914,"01",1,"7132","45200",3,"10",7,"0018000000","0234000000","0018000000","0216000000","0","0018000000",1.8e+07,"234000000"
10001000902,"03",1,"7132","25110",3,"12",6,"0019000000","0239500000","0018113334","0217360008","0","0008500000",18113334,"225860008"
10001000911,"01",1,"5224","47520",3,"10",6,"0022000000","0274000000","0022000000","0264000000","0","0010000000",2.2e+07,"274000000"
10011009908,"02",1,"2330","85210",1,"8",7,"0017000000","0213000000","0015470000","0185640000","0","0009000000",15470000,"194640000"
10003003514,"01",1,"2310","85300",3,"8",7,"0022000000","0282000000","0020973334","0251680008","0","0018000000",20973334,"269680008"
10005004814,"01",1,"2165","84110",1,"8",6,"0027000000","0332700000","0024570000","0294840000","0","0008700000",24570000,"303540000"
10005004814,"02",1,"2432","84130",1,"8",6,"0021000000","0260700000","0020020000","0240240000","0","0008700000",20020000,"248940000"
10005004811,"02",1,"2341","85102",1,"5",5,"0022000000","0272000000","0020020000","0240240000","0","0008000000",20020000,"248240000"
10006005714,"01",1,"9314","41000",3,"12",6,"0015000000","0180000000","0014300000","0165000000","0","0",14300000,"165000000"
10009008302,"01",1,"2142","05100",3,"7",5,"0231000000","0296000000","0021926667","0263120004","0","0020000000",21926667,"283120004"
10001000414,"01",1,"8322","49230",3,"12",5,"0025000000","0300000000","0025000000","0300000000","0","0",2.5e+07,"300000000"
10001000417,"03",1,"7231","45200",3,"8",6,"0010000000","0120000000","0010000000","0120000000","0","0",1e+07,"120000000"
10001000405,"03",1,"7231","45200",3,"9",6,"0005000000","0060000000","0005000000","0060000000","0","0",5e+06,"60000000"
10011009911,"04",1,"9329","10740",3,"7",1,"0007000000","0084000000","0007000000","0084000000","0","0",7e+06,"84000000"
10011009905,"01",1,"9211","01500",3,"8",4,"0007000000","0050000000","0007000000","0050000000","0","0",7e+06,"50000000"
10003003511,"01",1,"0410","84230",1,"8",6,"0030000000","0368700000","0027300000","0327600000","0","0008700000",27300000,"336300000"
10003003508,"03",1,"2411","84120",1,"8",6,"0030000000","0368700000","0027300000","0327600000","0","0008700000",27300000,"336300000"
10001002214,"01",1,"9314","41000",3,"10",7,"0012000000","0144000000","0012000000","0144000000","0","0",1.2e+07,"144000000"
10001002205,"01",1,"9314","01500",3,"10",6,"0010000000","0120000000","0010000000","0120000000","0","0",1e+07,"120000000"
10001002208,"01",1,"9314","41000",3,"9",3,"0005000000","0060000000","0005000000","0060000000","0","0",5e+06,"60000000"
10009008705,"01",1,"8322","49230",3,"8",3,"0015000000","0200000000","0015000000","0200000000","0","0",1.5e+07,"200000000"
10001002211,"01",1,"9321","28190",3,"10",6,"0015000000","0188000000","0015000000","0180000000","0","0008000000",1.5e+07,"188000000"
10009008708,"02",1,"7113","05100",3,"10",5,"0016000000","0210000000","0015253334","0183040008","0","0018000000",15253334,"201040008"
10003003505,"01",1,"9314","41000",3,"9",5,"0018000000","0130000000","0018000000","0130000000","0","0",1.8e+07,"130000000"
10006006111,"01",1,"4222","55900",1,"12",6,"0022000000","0289000000","0020020000","0240240000","0","0025000000",20020000,"265240000"
