"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06"
2000013226,"022111",1,NA,"00080","0000000250","0000020000"
2000025066,"022111",1,NA,"01200","0000000350","0000420000"
2000025068,"022111",1,NA,"00300","0000000500","0000150000"
2000049066,"022111",1,NA,"00600","0000000250","0000150000"
2000061011,"022111",1,NA,"00620","0000000125","0000077500"
2000061014,"022111",1,NA,"00600","0000000350","0000210000"
2000061018,"022111",1,NA,"00300","0000001000","0000300000"
2000061021,"022111",1,NA,"00020","0000000250","0000005000"
2000085168,"022111",1,NA,"00280","0000000250","0000070000"
2000121315,"022111",1,NA,"00600","0000000300","0000180000"
2000121320,"022111",1,NA,"00600","0000000200","0000120000"
2000013222,"022111",1,NA,"01200","0000000250","0000300000"
2000097164,"022111",1,NA,"00195","0000000500","0000097500"
2000109206,"022111",1,NA,"01200","0000000300","0000360000"
2000109206,"023111",1,NA,NA,NA,"0000400000"
2000109212,"022111",1,NA,"00600","0000000300","0000180000"
2000005066,"022113",1,NA,"00620","0000000250","0000155000"
2000073329,"022111",1,NA,"00600","0000000750","0000450000"
2000037061,"022111",1,NA,"00600","0000000250","0000150000"
2000073327,"022111",1,NA,"00600","0000000250","0000150000"
2000081296,"022111",1,NA,"00600","0000000500","0000300000"
2000133053,"022111",1,NA,"00600","0000000250","0000150000"
2000161114,"022111",1,NA,"00900","0000000400","0000360000"
2000113248,"022111",1,NA,"01200","0000000200","0000240000"
2000113248,"023111",1,NA,NA,NA,"0001200000"
2000125061,"022111",1,NA,"00300","0000000750","0000225000"
2000077206,"022111",1,NA,"01200","0000000200","0000240000"
2000077196,"022111",1,NA,"01800","0000000300","0000540000"
2000077196,"023111",1,NA,NA,NA,"0000300000"
2000089059,"022115",1,NA,NA,NA,"0000030000"
2000113258,"022111",1,NA,"00930","0000000400","0000372000"
2000137059,"022111",1,NA,"00300","0000000250","0000075000"
2000137062,"022111",1,NA,"00600","0000000250","0000150000"
2000137066,"022111",1,NA,"00600","0000000350","0000210000"
2000137068,"022111",1,NA,"00640","0000000200","0000128000"
2000161116,"022111",1,NA,"01200","0000000300","0000360000"
2000137070,"022111",1,NA,"00600","0000000300","0000180000"
2000149060,"022111",1,NA,"01200","0000000100","0000120000"
2000149073,"022111",1,NA,"00620","0000000250","0000155000"
2000089065,"022111",1,NA,"00620","0000000500","0000310000"
2000029303,"022113",1,NA,"00750","0000000200","0000150000"
2000005053,"022111",1,NA,"00090","0000000500","0000045000"
2000017018,"022115",1,NA,NA,NA,"0000050000"
2000101007,"022111",1,NA,"02400","0000000200","0000480000"
2000101018,"022111",1,NA,"00060","0000000200","0000012000"
2000029313,"022111",1,NA,"01200","0000000350","0000420000"
2000029313,"022113",1,NA,"00600","0000000600","0000360000"
2000057162,"022111",1,NA,"00600","0000000250","0000150000"
2000033056,"022111",1,NA,"01488","0000000250","0000372000"
2000021011,"022111",1,NA,"01240","0000000300","0000372000"
2000021021,"022111",1,NA,"00400","0000000100","0000040000"
2000021009,"022111",1,NA,"00620","0000000325","0000201500"
2000069150,"022111",1,NA,"01200","0000000500","0000600000"
2000057158,"022113",1,NA,"00300","0000000175","0000052500"
2000153071,"022113",1,NA,"00800","0000000250","0000200000"
2000153067,"023111",1,NA,NA,NA,"0000750000"
2000165073,"022113",1,NA,"00030","0000000400","0000012000"
2000045127,"022111",1,NA,"00900","0000000350","0000315000"
2000045123,"022111",1,NA,"01800","0000000350","0000630000"
2000081290,"022111",1,NA,"00840","0000000250","0000210000"
2000069161,"022111",1,NA,"00310","0000000200","0000062000"
2000141158,"022111",7,NA,"02160","0000000250","0000540000"
2000141151,"022111",1,NA,"00600","0000000250","0000150000"
2000069153,"022111",1,NA,"00620","0000000150","0000093000"
2000121323,"022111",1,NA,"01200","0000000350","0000360000"
2000133057,"022111",1,NA,"00600","0000000250","0000150000"
2000145007,"022111",1,NA,"00620","0000000500","0000310000"
2000145011,"022111",1,NA,"00600","0000000500","0000300000"
2000145018,"022111",1,NA,"00500","0000001200","0000600000"
