"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06"
1000049213,"022111",1,NA,"00062","0000000250","0000015500"
1000097168,"022111",7,NA,"01200","0000000300","0000360000"
1000037059,"022111",1,NA,"00620","0000000375","0000232500"
1000061300,"022111",1,NA,"00300","0000000300","0000090000"
1000061301,"022111",1,NA,"00600","0000000350","0000210000"
1000097171,"022111",1,NA,"00040","0000000250","0000010000"
1000013178,"022111",1,NA,"00930","0000000500","0000465000"
1000013183,"022111",1,NA,"00450","0000000350","0000157500"
1000025207,"022111",1,NA,"00300","0000000250","0000075000"
1000013173,"022111",1,NA,"00600","0000000350","0000210000"
1000013186,"022113",1,NA,"00300","0000000750","0000225000"
1000025204,"022111",1,NA,"00620","0000000300","0000186000"
1000053057,"022111",1,NA,"00093","0000000250","0000023250"
1000025200,"022111",1,NA,"00300","0000000250","0000075000"
1000029101,"022111",1,NA,"00300","0000000400","0000120000"
1000089017,"022111",1,NA,"00900","0000000500","0000450000"
1000065063,"022111",1,NA,"00030","0000000500","0000015000"
1000065053,"022111",1,NA,"00600","0000000300","0000180000"
1000101162,"022111",1,NA,"00750","0000000200","0000150000"
1000029104,"022113",1,NA,"00620","0000000500","0000310000"
1000029107,"022111",1,NA,"00080","0000000250","0000020000"
1000077124,"022113",1,NA,"00600","0000000325","0000195000"
1000101170,"022111",1,NA,"00300","0000000350","0000105000"
1000017116,"022111",1,NA,"01200","0000000250","0000300000"
1000113074,"022111",1,NA,"00150","0000000250","0000037500"
1000017121,"022111",1,NA,"00150","0000000600","0000090000"
1000113070,"022111",1,NA,"00600","0000000200","0000120000"
1000089021,"022111",1,NA,"00020","0000000250","0000005000"
1000113065,"022111",7,NA,"00600","0000000250","0000150000"
1000017109,"022111",1,NA,"00600","0000000500","0000300000"
1000093159,"022113",1,NA,"00186","0000000400","0000074400"
1000081121,"022111",1,NA,"00600","0000000750","0000450000"
1000081118,"022111",1,NA,"00300","0000000400","0000120000"
1000069172,"022111",1,NA,"00300","0000000400","0000120000"
1000069166,"022111",1,NA,"01860","0000000100","0000186000"
1000009019,"022111",1,NA,"00155","0000000300","0000046500"
1000009010,"022111",1,NA,"00300","0000000400","0000120000"
1000105017,"022111",1,NA,"00620","0000000350","0000217000"
1000081114,"022111",1,NA,"01440","0000000250","0000360000"
1000057009,"022111",1,NA,"00620","0000000500","0000310000"
1000098008,"022111",1,NA,"01200","0000000400","0000480000"
1000086118,"022111",1,NA,"00620","0000000250","0000155000"
1000050233,"022111",1,NA,"00620","0000000350","0000217000"
1000050225,"022111",1,NA,"01240","0000000250","0000310000"
1000038060,"022111",1,NA,"00620","0000000500","0000310000"
1000002131,"022111",1,NA,"00620","0000000325","0000201500"
1000110350,"022111",1,NA,"00600","0000000250","0000150000"
1000038068,"022111",1,NA,"00300","0000000400","0000120000"
1000086111,"022111",1,NA,"00300","0000000750","0000225000"
1000026063,"022111",1,NA,"00600","0000000600","0000360000"
1000098011,"022111",1,NA,"01200","0000000250","0000300000"
1000086108,"022111",1,NA,"01200","0000000250","0000300000"
1000086108,"023111",1,NA,NA,NA,"0000800000"
1000050236,"022111",1,NA,"00620","0000000350","0000217000"
1000074110,"022111",1,NA,"00093","0000000400","0000037200"
1000098013,"022111",1,NA,"00020","0000000300","0000006000"
1000066175,"022111",1,NA,"01200","0000000300","0000360000"
1000110344,"022111",1,NA,"00310","0000000350","0000108500"
1000078115,"022111",1,NA,"00600","0000000300","0000180000"
1000018062,"022113",1,NA,"00620","0000000900","0000558000"
1000114205,"022111",1,NA,"00868","0000000500","0000434000"
1000114208,"022111",1,NA,"01440","0000000500","0000720000"
1000042010,"022111",1,NA,"00200","0000000350","0000070000"
1000070018,"022111",1,NA,"00620","0000000500","0000310000"
1000070010,"022113",1,NA,"00434","0000000500","0000217000"
1000034153,"022113",1,NA,"00300","0000000550","0000165000"
1000058216,"022111",1,NA,"00300","0000000350","0000105000"
