"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15"
20623456608,"01",1,6111,"01110",5,1,"7",7,"0","00000035000000","00000007000000","00000022000000","0",1.54e+08,9e+07
20623456605,"01",1,6111,"01110",5,1,"7",7,"0","00000030000000","00000006000000","00000014000000","0",1.2e+08,7e+07
20606454208,"01",1,6111,"01110",5,1,"12",7,"00000012000000","00000042000000","0","00000093000000","0",199500000,52500000
20615460217,"01",1,6111,"01110",5,1,"3",4,"0","00000006000000","0","00000007000000","0",4.5e+07,3.2e+07
20615460217,"04",1,9614,"47990",5,2,"5",3,"0","00000070000000","00000002000000","00000008000000","0",1.3e+08,5e+07
20615460205,"03",1,9614,"47990",5,2,"6",4,"0","00000053000000","00000002000000","00000005000000","0",1e+08,4e+07
20615460208,"01",1,5224,"47520",5,2,"8",6,"0","00000500000000","0","00000090000000","0",7.1e+08,1.2e+08
20625463011,"01",1,6111,"01110",5,1,"7",7,"0","00000043000000","00000005000000","00000008500000","0",146500000,9e+07
20625463008,"01",1,5224,"47211",5,2,"8",6,"0","00000030000000","00000005000000","00000002000000","0",1.57e+08,1.2e+08
20625463005,"01",1,6111,"01110",5,1,"5",7,"0","00000036500000","00000006000000","00000009000000","0",131500000,8e+07
20625463017,"02",1,6111,"01110",5,1,"7",7,"0","00000051000000","00000005000000","00000017500000","0",193500000,1.2e+08
20625463017,"03",1,6111,"01110",5,1,"8",7,"0","00000032000000","00000006000000","00000012000000","0",1.3e+08,8e+07
20701473505,"01",1,6111,"01110",5,1,"2",3,"0","00000016000000","0","00000009200000","0",1.29e+08,103800000
20701473505,"01",1,6112,"01240",4,1,"5",6,"00000006000000","00000017000000","0","00000010500000","0",3.75e+08,341500000
20701473505,"04",1,9214,"01240",6,1,"5",6,"0","0","0","0","0",0,0
20701473505,"01",1,6121,"01411",1,1,"2",7,"0","00000020000000",NA,NA,NA,4e+07,2e+07
20705465514,"01",1,8322,"49220",1,2,"8",7,"0","00000030000000","00000036300000","00000005000000","0",191300000,1.2e+08
20710469117,"01",1,6112,"01220",5,1,"15",6,"0","00000005000000","0","0","0",4e+08,3.95e+08
20710469105,"01",1,6121,"01440",4,1,"8",7,"00000060000000","00000083000000","0","00000010000000","0",3.87e+08,2.34e+08
20710469102,"01",1,8322,"49220",5,2,"9",6,"0","00000020000000","00000010000000","0","0",1.28e+08,9.8e+07
20710469108,"01",1,8322,"49220",5,2,"8",6,"0","00000044600000","0","00000004000000","0",180600000,1.32e+08
20710469114,"01",2,7124,"43900",5,2,NA,NA,"0","00000010000000","0","0","0",4e+07,3e+07
20719473911,"01",2,6111,"01110",5,1,NA,NA,"0","00000020000000","0","00000004000000","0",0,-2.4e+07
20702463914,"01",1,6310,"01220",5,1,"8",5,"0","00000030000000","0","00000100000000","0",2.83e+08,1.53e+08
20702463917,"02",1,6310,"01220",4,1,"5",6,"00000015000000","0","0","00000080000000","0",2.35e+08,1.4e+08
20707467508,"01",1,8322,"49220",5,2,"2",7,"0","00000003400000","00000001600000","0","0",59750000,54750000
20725475905,"01",1,6111,"01110",5,1,"4",7,"0","00000081320000","0","00000038500000","0",2.63e+08,143180000
20725475905,"03",1,6121,"01440",5,1,"10",7,"0","00000875000000","0","0","0",1.2e+09,3.25e+08
20725475905,"01",1,6112,"01230",5,1,"3",4,"0","00000052500000","0","00000010500000","0",0,-6.3e+07
20714472305,"01",1,6310,"01240",4,1,"8",2,"00000009000000","00000005000000","0","00000010000000","0",1.74e+08,1.5e+08
20714472305,"03",1,9214,"01240",6,1,"8",5,"0","0","0","0","0",0,0
20714472305,"04",1,9214,"01240",6,1,"8",7,"0","0","0","0","0",0,0
20706466302,"01",1,5224,"47300",5,2,"6",7,"0","00000300000000","00000050000000","00000050000000","0",5e+08,1e+08
20706466302,"03",1,5224,"47730",5,2,"8",7,"0","00000100000000","00000030000000","00000010000000","0",1.7e+08,3e+07
20707467511,"01",1,6121,"01440",5,1,"12",7,"0","00000062000000","0","0","0",1.31e+08,6.9e+07
20707467517,"01",1,8322,"49220",5,2,"9",7,"0","00000021750000","00000008000000","00000012000000","0",224250000,182500000
20714472302,"01",1,6121,"01440",5,1,"8",7,"0","00000054300000","0","00000009000000","0",1.84e+08,120700000
20725475902,"01",1,6111,"01110",4,1,"4",7,"00000084000000","00000168400000","0","00000110900000","0",1.04e+09,676700000
20706466311,"01",1,6111,"01130",4,1,"10",7,"00000040000000","00000015000000","0","00000017000000","0",7.5e+07,3e+06
20702463902,"01",1,5224,"47610",5,2,"5",6,"0","00000008000000","0","00000001200000","0",61200000,5.2e+07
20702463902,"01",1,6310,"01220",4,1,"2",7,"00000040000000","00000020000000","0","00000010000000","0",4.5e+08,3.8e+08
20702463908,"01",1,6310,"01220",4,1,"6",6,"00000030000000","00000200000000","0","00000100000000","0",1.83e+09,1.5e+09
20729477105,"01",2,3324,"46100",5,2,NA,NA,"0","00000500000000","0","0","0",6.5e+08,1.5e+08
20729477114,"01",1,2611,"69100",5,2,"6",4,"0","0","0","00000010000000","0",7e+07,6e+07
20724475105,"01",1,7537,"13920",5,2,"10",6,"00000015000000","00000060000000","00000020000000","00000030000000","00000002000000",3.47e+08,2.2e+08
20724475114,"01",1,6121,"01440",5,1,"10",7,"00000022000000","00000250000000","00000001000000","0","0",4.17e+08,1.44e+08
20704465102,"04",1,8322,"49230",5,2,"14",2,"0","00000105600000","00000050000000","00000008000000","0",271600000,1.08e+08
20704465111,"01",1,6121,"01440",5,1,"3",7,"0","00000025000000","0","0","0",2.5e+07,0
20712471102,"01",1,6111,"01110",4,1,"6",5,"00000030000000","00000150500000","0","00000113000000","0",1.2e+09,906500000
20712471105,"01",1,6111,"01110",4,1,"6",5,"00000030000000","00000130000000","0","00000045000000","0",9.35e+08,7.3e+08
20712471105,"03",1,9211,"01110",6,1,"6",5,"0","0","0","0","0",0,0
20712471108,"01",1,6111,"01110",5,1,"6",5,"0","00000050000000","0","00000009500000","0",189500000,1.3e+08
20712471108,"01",1,6121,"01440",5,1,"3",6,"0","00000065000000","0","00000003500000","0",2.01e+08,132500000
20712471111,"01",1,6111,"01110",5,1,"5",5,"0","00000048000000","0","00000008000000","0",1.85e+08,1.29e+08
20712471114,"01",1,6111,"01110",4,1,"6",5,"00000020500000","00000097000000","0","00000020000000","0",7.6e+08,622500000
20722468708,"01",1,6112,"01220",5,1,"4",7,"00000012000000","00000003000000","0","0","0",4e+07,2.5e+07
20722468714,"01",1,6112,"01220",5,1,"5",7,"00000020000000","00000005000000","0","0","0",2.7e+08,2.45e+08
20722468717,"02",1,6112,"01220",5,1,"3",4,"00000027000000","00000000850000","0","0","0",1.3e+08,102150000
20701473511,"01",1,6112,"01240",4,1,"8",6,"00000018000000","00000105000000","0","00000012000000","0",8e+08,6.65e+08
20701473511,"03",1,9214,"01240",6,1,"8",6,"0","0","0","0","0",0,0
20701473511,"04",1,9214,"01240",6,1,"8",6,"0","00","0","0","0",0,0
20701473517,"01",1,6111,"01110",5,1,"2",3,"0","00000001500000","0","00000003300000","0",4.4e+07,39200000
20701473517,"01",1,6121,"01411",5,1,"1",7,"0","00000025000000","0","0","0",62500000,37500000
20701473517,"03",1,9212,"01411",6,1,"3",7,"0","0","0","0","0",0,0
20720474311,"01",1,6111,"01110",4,1,"8",6,"0","00000008000000","0","00000001000000","0",0,-9e+06
20705465917,"01",1,6113,"01230",5,1,"12",7,"0","00000100000000","0","00000004800000","0",206800000,1.02e+08
20728476705,"01",1,5224,"45400",5,2,"12",7,"0","00000240000000","0","00000009000000","00000007000000",9.86e+08,7.3e+08
20728476317,"01",1,6121,"01412",5,1,"2",7,"0","00000077500000","0","0","0",147800000,70300000
20728476317,"02",1,6112,"01210",5,1,"3",2,"0","00000004800000","0","00000003000000","0",5e+07,42200000
20707467105,"01",2,8322,"49220",5,2,NA,NA,"0","00000081000000","00000009000000","0","0",1.98e+08,1.08e+08
20720474314,"01",1,6121,"01411",5,1,"4",7,"0","00000030000000","0","0","0",4.6e+07,1.6e+07
20720474317,"01",1,6111,"01110",4,1,"5",3,"00000030000000","00000035000000","0","00000115000000","0",2.5e+08,7e+07
20720474317,"01",1,6113,"01220",5,1,"3",2,"0","00000019000000","0","0","0",5.5e+07,3.6e+07
20709468305,"01",1,6121,"01411",5,1,"7",7,"0","00000120000000","0","00000001200000","0",2.8e+08,158800000
20709468308,"01",1,6121,"01440",5,1,"3",7,"0","00000040000000","0","0","0",9.7e+07,5.7e+07
20709468308,"03",1,3324,"46200",5,2,"3",4,"0","00002600000000","0","0","0",3e+09,4e+08
20709468314,"01",1,6111,"01110",5,1,"2",4,"0","00000002500000","0","00000002500000","0",12500000,7500000
20704464705,"01",1,6121,"01411",5,1,"4",7,"0","00000115000000","0","0","0",392500000,277500000
20704464705,"02",1,6121,"01411",6,1,"5",7,"0","0","0","0","0",0,0
20704464717,"03",1,6111,"01110",5,1,"6",3,"00000015000000","00000040000000","0","00000031000000","0",1.2e+08,3.4e+07
20704464717,"04",1,6111,"01110",6,1,"6",3,"0","0","0","0","0",0,0
20704464717,"01",1,6121,"01411",5,1,"8",7,"0","00000045000000","0","0","0",78600000,33600000
20707467108,"01",1,8322,"49230",5,2,"10",7,"0","00000051100000","00000012000000","00000006700000","0",325500000,255700000
20705465908,"01",1,5224,"47212",5,2,"14",7,"0","00000533600000","0","00000102000000","0",795600000,1.6e+08
20705465908,"02",1,5224,"47212",6,2,"14",7,"0","0","0","0","0",0,0
20728476311,"01",1,8322,"49220",5,2,"8",7,"0","00000054000000","00000003000000","00000004000000","0",1.69e+08,1.08e+08
20728476314,"01",1,6210,"28150",5,2,"5",7,"0","00000408500000","00000065000000","00000009500000","0",7.23e+08,2.4e+08
20728476314,"02",1,7537,"14100",5,2,"3",3,"0","00000002000000","0","00000000700000","0",7500000,4800000
20704464714,"01",1,6113,"01220",5,1,"5",7,"00000030000000","00000023360000","0","00000020000000","0",3.5e+08,276640000
20704464714,"01",1,6111,"01110",5,1,"5",7,"0","00000031000000","0","00000020000000","0",7.3e+07,2.2e+07
20704464714,"01",1,6121,"01440",4,1,"2",7,"00000120000000","00000139000000","0","0","0",3.59e+08,1e+08
20712470311,"01",1,6111,"01110",5,1,"10",2,"0","00000004500000","0","00000006000000","0",5.2e+07,41500000
