"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4","Tekrari"
1000033120,"04","صافاري",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,244,1,"Admin",NA,"Admin","Admin",1
1000049213,"02","كارمند خدمات تعاوني مسكن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,0,"Admin",NA,"Admin","Admin",NA
1000049203,"02","راننده كاميون",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,114,1,"Admin",NA,"Admin","Admin",NA
1000049215,"02","حراست سازمان اب",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,79,0,"Admin",NA,"Admin","Admin",NA
1000049209,"02","فروش لوازم الكتريكي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,132,1,"Admin",NA,"Admin","Admin",NA
1000049206,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,0,"Admin",NA,"Admin","Admin",NA
1000001188,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,117,1,"Admin",NA,"Admin","Admin",NA
1000001180,"02","كارمند دفتر مسافرت هوايي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,53,0,"Admin",NA,"Admin","Admin",1
1000001181,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,115,1,"Admin",NA,"Admin","Admin",NA
1000001184,"02","سرباز",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,53,0,"Admin",NA,"Admin","Admin",1
1000001177,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,184,1,"Admin",NA,"Admin","Admin",NA
1000097171,"02","قصاب",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,113,1,"Admin",NA,"Admin","Admin",NA
1000097174,"02","زارع",1,2,NA,1,NA,1,NA,NA,NA,"000005","173",5,56,0,"Admin",NA,"Admin","Admin",NA
1000097175,"02","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000005","177",5,124,1,"Admin",NA,"Admin","Admin",NA
1000097168,"02","سوپرماركت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,559,1,"Admin",NA,"Admin","Admin",NA
1000097178,"02","معاون مدرسه",1,2,NA,1,NA,1,NA,NA,NA,"000005","179",4,65,0,"Admin",NA,"Admin","Admin",NA
1000085174,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,178,1,"Admin",NA,"Admin","Admin",NA
1000085168,"02","توليد سيم برق",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,107,1,"Admin",NA,"Admin","Admin",NA
1000085171,"02","رئيس تعميرات ونگهداري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,0,"Admin",NA,"Admin","Admin",NA
1000085162,"02","تلفنچي هنرستان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,1,"Admin",NA,"Admin","Admin",NA
1000085164,"02","اپراتور شركت سالمين",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,134,1,"Admin",NA,"Admin","Admin",NA
1000037057,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,54,0,"Admin",NA,"Admin","Admin",NA
1000037068,"02","اداره برق",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,259,1,"Admin",NA,"Admin","Admin",1
1000037059,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,285,1,"Admin",NA,"Admin","Admin",NA
1000037064,"02","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,212,1,"Admin",NA,"Admin","Admin",NA
1000037062,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,104,0,"Admin",NA,"Admin","Admin",NA
1000061295,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,167,1,"Admin",NA,"Admin","Admin",NA
1000061300,"02","آشپز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,128,1,"Admin",NA,"Admin","Admin",NA
1000061301,"02","مروج كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,97,0,"Admin",NA,"Admin","Admin",NA
1000061292,"02","نجار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,131,1,"Admin",NA,"Admin","Admin",NA
1000061290,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,183,1,"Admin",NA,"Admin","Admin",NA
1000073111,"02","كارگر دستگا ه سنگ شكن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin",NA
1000073123,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,101,1,"Admin",NA,"Admin","Admin",NA
1000073119,"02","رئيس بنياد شهيد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,234,1,"Admin",NA,"Admin","Admin",NA
1000073120,"02","سپاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,81,0,"Admin",NA,"Admin","Admin",NA
1000073116,"02","فروش لوازم خانگي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,137,1,"Admin",NA,"Admin","Admin",NA
1000109163,"02","درامد بدون كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,367,1,"Admin",NA,"Admin","Admin",1
1000109168,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,171,1,"Admin",NA,"Admin","Admin",NA
1000109157,"02","كارگر كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,217,1,"Admin",NA,"Admin","Admin",NA
1000109155,"02","بازنشسته",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,167,1,"Admin",NA,"Admin","Admin",1
1000109162,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,57,0,"Admin",NA,"Admin",NA,NA
1000013178,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,126,1,"Admin",NA,"Admin","Admin",NA
1000013175,"02","مدير عامل توليد الومينيوم",1,2,NA,1,NA,1,NA,NA,NA,"000016","177",5,141,1,"Admin",NA,"Admin","Admin",NA
1000013173,"02","كارشناس فضاي سبز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,135,1,"Admin",NA,"Admin","Admin",NA
1000013183,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,0,"Admin",NA,"Admin","Admin",NA
1000013186,"02","فروشنده پوشاك",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,0,"Admin",NA,"Admin","Admin",1
1000025207,"02","كارگر نجار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,222,1,"Admin",NA,"Admin",NA,1
1000025211,"02","مغازه لوازم خانگي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,182,1,"Admin",NA,"Admin","Admin",NA
1000025209,"02","ميوه فروش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,223,1,"Admin",NA,"Admin","Admin",NA
1000025204,"02","كارگر باربري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,0,"Admin",NA,"Admin","Admin",NA
1000025200,"02","سبزي فروش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,238,1,"Admin",NA,"Admin","Admin",NA
1000045167,"04","ميوه فروش",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,145,1,"Admin",NA,"Admin",NA,1
1000053057,"03","خياط",1,2,NA,1,NA,1,NA,NA,NA,"000034","056",4,140,1,"Admin",NA,"Admin",NA,NA
1000033125,"04","كارگر بنا",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,152,1,"Admin",NA,"Admin","Admin",NA
1000045174,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,80,0,"Admin",NA,"Admin","Admin",NA
1000057019,"04","راننده اژانس",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,204,1,"Admin",NA,"Admin","Admin",NA
1000029104,"03","برقكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,81,0,"Admin",NA,"Admin","Admin",NA
1000029107,"03","كازگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,156,1,"Admin",NA,"Admin","Admin",NA
1000029101,"03","ريخته گر",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,301,1,"Admin",NA,"Admin","Admin",1
1000029110,"03","كارگر ساختماني",1,2,NA,2,NA,1,NA,NA,NA,"000002","109",5,75,0,"Admin",NA,"Admin","Admin",NA
1000077130,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,139,1,"Admin",NA,"Admin","Admin",NA
1000077121,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,174,1,"Admin",NA,"Admin","Admin",NA
1000077119,"03","كارگر توليد",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,112,1,"Admin",NA,"Admin",NA,1
1000077124,"03","معاون مدرسه",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin",1
1000077128,"03","بنگاه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,130,1,"Admin",NA,"Admin","Admin",NA
1000005101,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,61,0,"Admin",NA,"Admin","Admin",NA
1000005109,"03","كارگر قسمت توليد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,125,1,"Admin",NA,"Admin","Admin",NA
1000005115,"03","بازنشسته",1,2,NA,1,NA,1,NA,NA,NA,"000004","114",5,138,1,"Admin",NA,"Admin","Admin",NA
1000005112,"03","مونتاژ كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,119,1,"Admin",NA,"Admin","Admin",1
1000005105,"03","نان درار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,0,"Admin",NA,"Admin","Admin",1
1000041165,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,100,0,"Admin",NA,"Admin","Admin",NA
1000041168,"03","كارمند مخابرات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,288,1,"Admin",NA,"Admin","Admin",NA
1000041177,"03","كارمند تعاون روستايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,"Admin",NA,"Admin","Admin",NA
1000041171,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,176,1,"Admin",NA,"Admin","Admin",NA
1000041173,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,324,1,"Admin",NA,"Admin",NA,NA
1000029112,"03","گچ كار ساختماني",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,142,1,"Admin",NA,"Admin",NA,1
1000089017,"03","حسابدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,193,1,"Admin",NA,"Admin",NA,NA
1000065060,"03","حمل ونقل بار منزل",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,263,1,"Admin",NA,"Admin",NA,NA
1000065066,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,51,0,"Admin",NA,"Admin","Admin",NA
1000065063,"03","گچكار ساختمان",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,105,1,"Admin",NA,"Admin",NA,1
1000065056,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,37,0,"Admin",NA,"Admin","Admin",NA
1000065053,"03","كارگر ساختماني",1,2,NA,3,NA,1,NA,NA,NA,"000016","052",4,121,1,"Admin",NA,"Admin",NA,NA
1000101167,"03","مسئول تعمير مكانيك نيروگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,152,1,"Admin",NA,"Admin","Admin",NA
1000101162,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,181,1,"Admin",NA,"Admin",NA,NA
1000101170,"03","راننده پالايشگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,76,0,"Admin",NA,"Admin","Admin",NA
1000101174,"03","معلم اپتدايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,76,0,"Admin",NA,"Admin","Admin",NA
1000101165,"03","بيكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213,1,"Admin",NA,"Admin","Admin",NA
1000017116,"03","مسئول تداركات",1,2,NA,1,NA,1,NA,NA,NA,"000001","117",4,128,1,"Admin",NA,"Admin",NA,NA
1000017111,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213,1,"Admin",NA,"Admin","Admin",NA
1000017109,"03","تكنسين اتاق عمل",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,150,1,"Admin",NA,"Admin",NA,NA
1000017115,"03","درامد بدون كار",1,2,NA,3,NA,1,NA,NA,NA,"000001","114",5,45,0,"Admin",NA,"Admin","Admin",NA
1000113074,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,207,1,"Admin",NA,"Admin",NA,NA
1000113065,"03","رفتگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,115,1,"Admin",NA,"Admin","Admin",NA
1000089015,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,158,1,"Admin",NA,"Admin","Admin",NA
1000017121,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,44,0,"Admin",NA,"Admin","Admin",NA
1000113070,"03","بيكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,0,"Admin",NA,"Admin","Admin",NA
1000089012,"03","عكاس",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,196,1,"Admin",NA,"Admin","Admin",NA
1000089009,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin",NA
1000089021,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,166,1,"Admin",NA,"Admin","Admin",NA
1000053069,"03","فروش مواد خوراكي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,228,1,"Admin",NA,"Admin","Admin",NA
1000053059,"03","راننده",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,128,0,"Admin",NA,"Admin","Admin",1
1000053063,"03","درامد بدون كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,189,1,"Admin",NA,"Admin","Admin",1
1000053064,"03","درامد بدون كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,223,1,"Admin",NA,"Admin","Admin",1
1000113072,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,161,1,"Admin",NA,"Admin","Admin",NA
1000113063,"03","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,205,1,"Admin",NA,"Admin","Admin",NA
1000033113,"04","كارمند پروژه اذراب",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,89,0,"Admin",NA,"Admin","Admin",1
1000081111,"04","شهر داري",1,2,NA,1,NA,1,NA,NA,NA,"000017","110",4,135,1,"Admin",NA,"Admin",NA,NA
1000081121,"04","كاشي كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,207,1,"Admin",NA,"Admin","Admin",1
1000081118,"04","كارگر بسته بندي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,359,1,"Admin",NA,"Admin","Admin",NA
1000069171,"04","انبار دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,261,1,"Admin",NA,"Admin","Admin",NA
1000069172,"04","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,118,1,"Admin",NA,"Admin","Admin",NA
1000069180,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,189,1,"Admin",NA,"Admin","Admin",NA
1000069176,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,209,1,"Admin",NA,"Admin","Admin",NA
1000069166,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,534,1,"Admin",NA,"Admin",NA,NA
1000033122,"04","مدير عامل گازرساني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,133,1,"Admin",NA,"Admin","Admin",NA
1000033118,"04",NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,"Admin",NA,NA,"Admin",NA
1000093151,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,174,1,"Admin",NA,"Admin",NA,NA
1000093165,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,139,1,"Admin",NA,"Admin","Admin",NA
1000093161,"04","جوشكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin",NA
1000093159,"04","كارگر دسته بندي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,68,0,"Admin",NA,"Admin",NA,1
1000093154,"04","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,150,1,"Admin",NA,"Admin",NA,NA
1000045169,"04","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,169,1,"Admin",NA,"Admin","Admin",NA
1000045177,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,92,0,"Admin",NA,"Admin","Admin",NA
1000057016,"04","كارگر ساختمان",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,701,1,"Admin",NA,"Admin","Admin",1
1000057010,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,178,1,"Admin",NA,"Admin","Admin",NA
1000057015,"04","كارگر ورق كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,72,0,"Admin",NA,"Admin","Admin",1
1000057009,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,134,1,"Admin",NA,"Admin","Admin",NA
1000045178,"04","كارمند منابع انساني",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,131,1,"Admin",NA,"Admin",NA,1
1000009009,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,117,1,"Admin",NA,"Admin","Admin",NA
1000009015,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,181,1,"Admin",NA,"Admin","Admin",NA
1000009016,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,89,0,"Admin",NA,"Admin","Admin",NA
1000009019,"04","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000019","021",5,71,0,"Admin",NA,"Admin","Admin",NA
1000009010,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,143,1,"Admin",NA,"Admin","Admin",NA
1000105020,"04","دفتر دار بنگاه",1,2,NA,1,NA,1,NA,NA,NA,"000024","019",4,160,1,"Admin",NA,"Admin",NA,NA
1000105012,"04","رفتگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,209,1,"Admin",NA,"Admin","Admin",NA
1000105017,"04","تعمير كار",1,2,NA,1,NA,1,NA,NA,NA,"000024","018",5,78,0,"Admin",NA,"Admin","Admin",NA
1000105015,"04","كارگر گلخانه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,181,1,"Admin",NA,"Admin","Admin",NA
1000105008,"04","كارگر معدن",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,68,0,"Admin",NA,"Admin",NA,1
1000021242,"04","درامد بدون كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,79,0,"Admin",NA,"Admin",NA,1
1000021251,"04","كارمند بانك",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,124,1,"Admin",NA,"Admin",NA,NA
1000021247,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,283,1,"Admin",NA,"Admin","Admin",NA
1000021248,"04","تعمير كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,250,1,"Admin",NA,"Admin",NA,NA
1000021256,"04","بيكار",1,2,NA,1,NA,1,NA,NA,NA,"000005","254",5,66,0,"Admin",NA,"Admin","Admin",NA
1000081117,"04","توليد شيشه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,332,1,"Admin",NA,"Admin",NA,NA
1000081114,"04","راننده شهري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,124,1,"Admin",NA,"Admin","Admin",NA
1000066175,"06","از كار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,162,1,"Admin",NA,"Admin",NA,NA
1000078115,"06","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,48,0,"Admin",NA,"Admin","Admin",NA
1000098008,"05","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,117,1,"Admin",NA,"Admin","Admin",NA
1000110345,"05","دبير زبان",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,137,1,"Admin",NA,"Admin","Admin",1
1000086118,"05","راننده تاكسي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,162,1,"Admin",NA,"Admin","Admin",NA
1000014074,"05","مونتاژ شير الات",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,64,0,"Admin",NA,"Admin","Admin",1
1000050233,"05","تعويض روغني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,140,1,"Admin",NA,"Admin","Admin",NA
1000050225,"05","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,94,0,"Admin",NA,"Admin","Admin",NA
1000110350,"05","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,160,1,"Admin",NA,"Admin","Admin",NA
1000014069,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,228,1,"Admin",NA,"Admin","Admin",NA
1000038068,"05","درامد بدون كار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,130,1,"Admin",NA,"Admin","Admin",1
1000026056,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,86,0,"Admin",NA,"Admin","Admin",NA
1000110339,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,208,1,"Admin",NA,"Admin","Admin",NA
1000050226,"05","باربري با وانت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,117,1,"Admin",NA,"Admin","Admin",NA
1000026059,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,208,1,"Admin",NA,"Admin","Admin",NA
1000038060,"05","فروشنده موتور",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,69,0,"Admin",NA,"Admin","Admin",NA
1000002124,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,137,1,"Admin",NA,"Admin","Admin",NA
1000002130,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,0,"Admin",NA,"Admin","Admin",NA
1000002119,"05","انبار دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,282,1,"Admin",NA,"Admin","Admin",NA
1000002131,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,119,0,"Admin",NA,"Admin","Admin",NA
1000086111,"05","توليد اتوبوس",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,224,1,"Admin",NA,"Admin","Admin",NA
1000086105,"05","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,256,1,"Admin",NA,"Admin","Admin",NA
1000026067,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,49,0,"Admin",NA,"Admin","Admin",NA
1000026066,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,131,1,"Admin",NA,"Admin","Admin",NA
1000002126,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,0,"Admin",NA,"Admin","Admin",NA
1000098011,"05","نگهبان",1,2,NA,2,NA,1,NA,NA,NA,"000018","010",5,65,0,"Admin",NA,"Admin","Admin",NA
1000074115,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,118,1,"Admin",NA,"Admin","Admin",NA
1000026063,"05","نقاس ساختمان",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,219,1,"Admin",NA,"Admin","Admin",1
1000038054,"05","راننده ماشين سنگين",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,0,"Admin",NA,"Admin","Admin",NA
1000098016,"05","معلم",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,139,1,"Admin",NA,"Admin","Admin",NA
1000074110,"05","حسابدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,123,1,"Admin",NA,"Admin","Admin",NA
1000074105,"05","كارگر ساده خدماتي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,208,1,"Admin",NA,"Admin","Admin",NA
1000086108,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,192,1,"Admin",NA,"Admin","Admin",NA
1000038063,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,185,1,"Admin",NA,"Admin","Admin",NA
1000050236,"05","كارگرپالايشگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,73,0,"Admin",NA,"Admin","Admin",NA
1000086114,"05","فروشنده لباس سيار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,221,1,"Admin",NA,"Admin","Admin",NA
1000074118,"05","درامد بدون كار",1,2,NA,4,NA,1,NA,NA,NA,"000008","119",5,55,0,"Admin",NA,"Admin","Admin",NA
1000062165,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,0,"Admin",NA,"Admin","Admin",NA
1000062166,"05","درامد بدون كار",1,2,NA,2,NA,1,NA,NA,NA,"000014","167",5,226,1,"Admin",NA,"Admin","Admin",NA
1000074111,"05","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,137,1,"Admin",NA,"Admin","Admin",NA
1000110344,"05","كارگر توزيع مواد شيميايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,76,0,"Admin",NA,"Admin","Admin",NA
1000066171,"06","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin",NA
1000098013,"05","كاركر احداث بنا",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,59,0,"Admin",NA,"Admin","Admin",1
