"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
10010009308,"01","0224000000","0300000000","0140000000",NA,NA,NA
10010009314,"05",NA,NA,NA,"0012000000",NA,NA
10010009317,"01","0216000000",NA,NA,NA,NA,NA
10001001505,"01",NA,NA,NA,"0010000000",NA,NA
10001001502,"01","0261000000",NA,NA,NA,NA,NA
10002002808,"01","0248000000",NA,NA,NA,NA,NA
10002002808,"02","0248000000",NA,NA,NA,NA,NA
10004004202,"01","0200000000",NA,NA,NA,NA,NA
10004004211,"01",NA,"0096000000",NA,NA,NA,NA
10004004211,"04","0009000000",NA,NA,NA,NA,NA
10004004214,"01",NA,NA,NA,"0021600000",NA,"0001500000"
10002002805,"01","0224000000",NA,NA,NA,NA,NA
10004004205,"01","0216000000",NA,NA,NA,NA,NA
10004004217,"01","0176700000",NA,NA,NA,NA,NA
10001001511,"01","0060000000",NA,NA,NA,NA,NA
10002002811,"01",NA,NA,NA,NA,NA,"0040000000"
10010009311,"01",NA,"0040000000","0040000000",NA,NA,NA
10010009305,"01","0211000000",NA,NA,NA,NA,NA
10001001514,"01","0309000000",NA,NA,NA,NA,NA
10010009302,"01","0152700000",NA,NA,NA,NA,"0075000000"
10002002802,"01","0194000000","0012000000",NA,NA,NA,NA
10002002802,"02","0188000000",NA,NA,NA,NA,NA
10001001911,"01","0152000000",NA,NA,NA,NA,NA
10007007202,"01",NA,NA,NA,NA,NA,"0020000000"
10007007211,"01","0127000000",NA,NA,NA,NA,NA
10007007214,"01","0144000000",NA,NA,"0120000000",NA,NA
10001000605,"01","0310000000",NA,NA,NA,NA,NA
10001000608,"01","0249000000",NA,NA,NA,NA,NA
10001000617,"01","0140000000",NA,NA,NA,NA,NA
10009008505,"01","0200500000","0044400000","0025000000",NA,NA,NA
10009008514,"01",NA,NA,NA,NA,NA,"0020000000"
10007007208,"01",NA,NA,NA,"0010000000",NA,"0004000000"
10001000611,"01","0153000000",NA,NA,NA,NA,NA
10009008511,"01","0150000000",NA,NA,NA,NA,NA
10009008508,"01",NA,NA,NA,"0010800000",NA,NA
10001000208,"01","0188500000",NA,NA,NA,NA,NA
10001000211,"01","0248000000",NA,NA,NA,NA,NA
10011009717,"01",NA,NA,NA,"0046600000",NA,NA
10006005908,"01",NA,"0144000000",NA,NA,NA,NA
10011009705,"01",NA,NA,NA,NA,NA,"0050000000"
10011009708,"01",NA,NA,"0001160000",NA,NA,"0007000000"
10003003202,"01",NA,"0060000000","0120000000",NA,NA,NA
10011009711,"01",NA,NA,NA,NA,NA,"0100000000"
10011009711,"03",NA,NA,NA,"0012000000",NA,NA
10003003208,"01","0248700000",NA,NA,NA,NA,NA
10001000202,"01","0165000000",NA,NA,NA,NA,NA
10003003211,"01",NA,"0036000000",NA,NA,NA,NA
10005004614,"01","0200500000",NA,NA,NA,NA,NA
10001000205,"01","0249000000",NA,NA,NA,NA,NA
10006005917,"01","0098000000",NA,NA,NA,NA,NA
10005004605,"01","0174000000",NA,NA,NA,NA,NA
10009008117,"03",NA,NA,NA,NA,"0003000000",NA
10006005502,"01",NA,NA,"0084000000",NA,NA,NA
10006005505,"01",NA,"0169200000","0100000000",NA,NA,NA
10006005511,"01","0188000000",NA,NA,NA,NA,NA
