"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4","Tekrari"
2060131012,"10","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1156,0,"Admin",NA,"Admin",NA,NA
2060131016,"10","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,996,0,"Admin",NA,"Admin",NA,NA
2060115075,"09","کارگرساده ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,975,1,"Admin",NA,"Admin",NA,NA
2060115065,"09","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1113,3,"Admin",NA,"Admin",NA,NA
2060115062,"09","بيکارجوياري کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,899,0,"Admin",NA,"Admin",NA,NA
2060115068,"09","زراعتکار",1,2,NA,2,NA,1,NA,NA,NA,"057156","069",5,958,0,"Admin",NA,"Admin",NA,NA
2060047173,"10","کارشناس برق پتروشيمي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1272,1,"Admin",NA,"Admin",NA,NA
2060040163,"11","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1035,2,"Admin",NA,"Admin",NA,NA
2060040168,"11","کارگرساده ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,879,0,"Admin",NA,"Admin",NA,NA
2060040169,"11","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,967,0,"Admin",NA,"Admin",NA,NA
2060040173,"11",NA,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,5,1,0,"Admin",NA,NA,NA,NA
2060112114,"11","صاحب نانوائي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,941,1,"Admin",NA,"Admin",NA,NA
2060112117,"11","جوشکار",1,2,NA,2,NA,1,NA,NA,NA,"000036","116",5,1143,0,"Admin",NA,"Admin",NA,NA
2060112123,"11","تامين هزينه ازطريق فرزندويارانه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1265,1,"Admin",NA,"Admin",NA,NA
2060112120,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,975,0,"Admin",NA,"Admin",NA,NA
2060112127,"11","راننده وانت",1,2,NA,2,NA,1,NA,NA,NA,"000036","125",5,924,0,"Admin",NA,"Admin",NA,NA
2060004069,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,901,0,"Admin",NA,"Admin",NA,NA
2060004067,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,792,0,"Admin",NA,"Admin",NA,NA
2060004062,"11","فروشنده (ميوه فروشي)",1,2,NA,1,NA,1,NA,NA,NA,"054190","061",5,861,2,"Admin",NA,"Admin",NA,NA
2060004065,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,805,0,"Admin",NA,"Admin",NA,NA
2060004058,"11","راننده وانت بار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,980,5,"Admin",NA,"Admin",NA,NA
2060016008,"11","کارگرساده ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,960,0,"Admin",NA,"Admin",NA,NA
2060016012,"11","مسئول نانوايي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1003,0,"Admin",NA,"Admin",NA,1
2060028062,"11",NA,NA,2,NA,4,NA,2,NA,2,NA,NA,NA,5,1,0,"Admin",NA,NA,NA,NA
2060028074,"11","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,883,0,"Admin",NA,"Admin",NA,NA
2060028072,"11","بناي ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,984,2,"Admin",NA,"Admin",NA,NA
2060028068,"11","نظافن چي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,898,0,"Admin",NA,"Admin",NA,1
2060028065,"11","پارچه فروش",1,2,NA,3,NA,1,NA,NA,NA,"000001","066",5,1027,0,"Admin",NA,"Admin",NA,NA
2060124173,"11",NA,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,5,1,0,"Admin",NA,NA,NA,NA
2060124170,"11","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,653,0,"Admin",NA,"Admin",NA,NA
2060124177,"11","حراست",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,873,0,"Admin",NA,"Admin",NA,NA
2060124166,"11","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,866,0,"Admin",NA,"Admin",NA,NA
2060124165,"11","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1134,0,"Admin",NA,"Admin",NA,NA
2060076011,"11","داراي در امد بدون کار مستمر بگير کميته امداد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,699,0,"Admin",NA,"Admin",NA,NA
2060076015,"11","برق کار ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1045,0,"Admin",NA,"Admin",NA,NA
2060076019,"11","اداره دامپزشکي امپول زدن به دامهاي مريض",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,827,0,"Admin",NA,"Admin",NA,NA
2060076007,"11","مستمر بگير کميته امداد (داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,910,0,"Admin",NA,"Admin",NA,NA
2060076016,"11","کارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,945,0,"Admin",NA,"Admin",NA,NA
2060088180,"11","فروشنده برنج",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,943,0,"Admin",NA,"Admin",NA,1
2060088181,"11","دبير مدرسه راهنمايي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1156,0,"Admin",NA,"Admin",NA,1
2060088189,"11","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,768,0,"Admin",NA,"Admin",NA,NA
2060088184,"11","نگهبان فضاي سبز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,889,0,"Admin",NA,"Admin",NA,NA
2060088176,"11","راننده سواري",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,880,0,"Admin",NA,"Admin",NA,1
2060136162,"11","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,896,0,"Admin",NA,"Admin",NA,NA
2060136157,"11","کارگر ساده بنايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,859,1,"Admin",NA,"Admin",NA,NA
2060136167,"11","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,859,0,"Admin",NA,"Admin",NA,NA
2060136163,"11","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,781,0,"Admin",NA,"Admin",NA,NA
2060136170,"11","کشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,938,0,"Admin",NA,"Admin",NA,NA
2060020156,"12","نگهبان",1,2,NA,2,NA,1,NA,NA,NA,"055517","155",5,862,0,"Admin",NA,"Admin",NA,NA
2060020144,"12","سفيد کار ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,988,0,"Admin",NA,"Admin",NA,NA
2060020146,"12","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1123,0,"Admin",NA,"Admin",NA,NA
2060020149,"12","کارگر برنج کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,961,1,"Admin",NA,"Admin",NA,NA
2060020152,"12","کارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,696,0,"Admin",NA,"Admin",NA,NA
2060032171,"12","مستمر بگير کميته امداد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,772,0,"Admin",NA,"Admin",NA,NA
2060032174,"12","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,968,0,"Admin",NA,"Admin",NA,NA
2060032166,"12","کارگر ساختماني",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,902,0,"Admin",NA,"Admin",NA,1
2060032177,"12","کارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,881,0,"Admin",NA,"Admin",NA,NA
2060032163,"12","مستمر بگير کميته امداد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1047,1,"Admin",NA,"Admin",NA,NA
2060092176,"12","فروشنده (خريد و فروش گوسفند",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,909,0,"Admin",NA,"Admin",NA,NA
2060092182,"12","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,942,0,"Admin",NA,"Admin",NA,NA
2060092187,"12","کارگر ساده ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,873,0,"Admin",NA,"Admin",NA,NA
2060092180,"12","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,961,0,"Admin",NA,"Admin",NA,NA
2060092185,"12","کارگر ساده نيشکر",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1162,0,"Admin",NA,"Admin",NA,1
2060044269,"12","کارگر ساده ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,759,0,"Admin",NA,"Admin",NA,NA
2060044270,"12","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,825,0,"Admin",NA,"Admin",NA,NA
2060044274,"12","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,837,0,"Admin",NA,"Admin",NA,NA
2060044276,"12","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1053,0,"Admin",NA,"Admin",NA,NA
2060044280,"12","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1002,0,"Admin",NA,"Admin",NA,NA
2060140172,"12","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,639,0,"Admin",NA,"Admin",NA,NA
2060140184,"12","داراي در امد بدون کار (مستمربگير امداد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,683,0,"Admin",NA,"Admin",NA,NA
2060140178,"12","کارگر ساده کشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,912,0,"Admin",NA,"Admin",NA,NA
2060140175,"12","کارگر کشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,884,0,"Admin",NA,"Admin",NA,NA
2060140182,"12","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,987,0,"Admin",NA,"Admin",NA,NA
2060084058,"01","داراي درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,655,0,"Admin",NA,"Admin",NA,NA
2060084054,"01","کارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,944,0,"Admin",NA,"Admin",NA,NA
2060084064,"01","داراي درامد بدون کار(مستمر بگير کميته امداد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,707,0,"Admin",NA,"Admin",NA,NA
2060084066,"01","کارگر فضاي سبز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,886,0,"Admin",NA,"Admin",NA,NA
2060084060,"01","بناي ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,905,0,"Admin",NA,"Admin",NA,NA
2060096012,"01","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1046,0,"Admin",NA,"Admin",NA,NA
2060096020,"01","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,980,0,"Admin",NA,"Admin",NA,NA
2060096007,"01","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1024,0,"Admin",NA,"Admin",NA,NA
2060096016,"01","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1156,0,"Admin",NA,"Admin",NA,NA
2060096013,"01","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,950,0,"Admin",NA,"Admin",NA,NA
2060132060,"01","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,811,0,"Admin",NA,"Admin",NA,NA
2060132057,"01","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,963,0,"Admin",NA,"Admin",NA,NA
2060132053,"01","کارگر ساده بسته بندي (کارخانه لاستيک سازي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,934,0,"Admin",NA,"Admin",NA,NA
2060132064,"01","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1304,0,"Admin",NA,"Admin",NA,NA
2060132063,"01","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1449,0,"Admin",NA,"Admin",NA,NA
2060036063,"01","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1267,0,"Admin",NA,"Admin",NA,NA
2060036067,"01","نگهبان",1,2,NA,1,NA,1,NA,NA,NA,"055237","068",5,1216,0,"Admin",NA,"Admin",NA,NA
2060036065,"01","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,892,0,"Admin",NA,"Admin",NA,NA
2060036072,"01","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1017,0,"Admin",NA,"Admin",NA,NA
2060036075,"01","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1216,0,"Admin",NA,"Admin",NA,NA
2060120127,"01","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1161,0,"Admin",NA,"Admin",NA,NA
2060120126,"01","نگهبان (سنگ شکن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1060,0,"Admin",NA,"Admin",NA,NA
2060120119,"01","داراي در امد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,883,0,"Admin",NA,"Admin",NA,NA
2060120123,"01","اشپز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1067,1,"Admin",NA,"Admin",NA,NA
2060120115,"01","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1068,1,"Admin",NA,"Admin",NA,NA
2060108105,"01","نگهبان",1,2,NA,2,NA,1,NA,NA,NA,"000065","106",5,1149,0,"Admin",NA,"Admin",NA,NA
2060108107,"01","راننده وانت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1041,0,"Admin",NA,"Admin",NA,NA
2060108103,"01","راننده وانت",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,968,0,"Admin",NA,"Admin",NA,1
2060108113,"01","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1084,0,"Admin",NA,"Admin",NA,NA
2060108112,"01","کارگر ساختماني",1,2,NA,4,NA,1,NA,NA,NA,"000066","111",5,900,0,"Admin",NA,"Admin",NA,NA
2060060270,"01","نگهبان مرکز اموزش فني و حرفه اي شهرستان سردست",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1096,0,"Admin",NA,"Admin",NA,NA
2060060264,"01","اموزگار ابتدائي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,934,0,"Admin",NA,"Admin",NA,NA
2060060259,"01","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,949,1,"Admin",NA,"Admin",NA,NA
2060040177,"11","دامداري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1126,0,"Admin",NA,"Admin",NA,NA
2060016016,"11","کارگرساده ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,830,6,"Admin",NA,"Admin",NA,NA
2060016013,"11","آبدارچي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,869,0,"Admin",NA,"Admin",NA,NA
2060016021,"11","گورکن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,963,0,"Admin",NA,"Admin",NA,NA
2060100180,"11","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1159,1,"Admin",NA,"Admin",NA,NA
2060100171,"11","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,942,0,"Admin",NA,"Admin",NA,NA
2060100181,"11","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,839,0,"Admin",NA,"Admin",NA,NA
2060100175,"11","نگهبان مرغداري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,746,0,"Admin",NA,"Admin",NA,NA
2060100174,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,648,0,"Admin",NA,"Admin",NA,NA
2060064156,"11","برق کارماشين سبک",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1232,0,"Admin",NA,"Admin",NA,NA
2060064150,"11","کارگرساده بنا",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1108,0,"Admin",NA,"Admin",NA,NA
2060064152,"11","نهال کار",1,2,NA,1,NA,1,NA,NA,NA,"000014","153",5,1236,0,"Admin",NA,"Admin",NA,NA
2060064158,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,639,0,"Admin",NA,"Admin",NA,NA
2060064161,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,579,0,"Admin",NA,"Admin",NA,NA
2060080069,"12","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,755,28,"Admin",NA,"Admin",NA,NA
2060080057,"12","مصالح فروش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,943,0,"Admin",NA,"Admin",NA,NA
2060080059,"12","نگهبان",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,910,0,"Admin",NA,"Admin",NA,1
2060080061,"12","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,803,0,"Admin",NA,"Admin",NA,NA
2060080064,"12",NA,NA,2,NA,1,NA,2,NA,1,NA,NA,NA,5,1,0,"Admin",NA,NA,NA,NA
2060116173,"12","کارگرساده ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,833,0,"Admin",NA,"Admin",NA,NA
2060116167,"12","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,893,0,"Admin",NA,"Admin",NA,NA
2060116165,"12","راننده وانت",1,2,NA,2,NA,1,NA,NA,NA,"057205","163",5,905,1,"Admin",NA,"Admin",NA,NA
2060116160,"12","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,920,0,"Admin",NA,"Admin",NA,NA
2060116170,"12","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,954,0,"Admin",NA,"Admin",NA,NA
2060052019,"11","دامدار",1,2,NA,1,NA,1,NA,NA,NA,"060696","020",5,1203,2,"Admin",NA,"Admin",NA,NA
2060052012,"11","کارگربلوک زني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,995,0,"Admin",NA,"Admin",NA,NA
2060052013,"11","کارگرساده ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1043,1,"Admin",NA,"Admin",NA,NA
2060052018,"11","سبزي فروش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1014,0,"Admin",NA,"Admin",NA,NA
2060052008,"11","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,872,0,"Admin",NA,"Admin",NA,NA
2060008286,"12","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1161,1,"Admin",NA,"Admin",NA,NA
2060008274,"12",NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,"Admin",NA,NA,NA,NA
2060008275,"12","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1457,1,"Admin",NA,"Admin",NA,NA
2060008281,"12","کارگرساده بناي ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1049,0,"Admin",NA,"Admin",NA,NA
2060024060,"01","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1390,0,"Admin",NA,"Admin",NA,NA
2060024065,"01","کارگرحمل زباله",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1130,0,"Admin",NA,"Admin",NA,NA
2060024064,"01","داراي درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1035,2,"Admin",NA,"Admin",NA,NA
2060024068,"01","کارگرساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,724,0,"Admin",NA,"Admin",NA,NA
2060024073,"01","کارگرجمع آوري وبسته بندي ضايعات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,702,1,"Admin",NA,"Admin",NA,NA
2060068159,"12","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1251,1,"Admin",NA,"Admin",NA,NA
2060068154,"12","کارگرزراعتکار",1,2,NA,1,NA,1,NA,NA,NA,"000020","156",5,786,1,"Admin",NA,"Admin",NA,NA
2060068147,"12","کارمندبانک سپه",1,2,NA,1,NA,1,NA,NA,NA,"000018","146",5,800,0,"Admin",NA,"Admin",NA,NA
2060068148,"12","متصدي پذيرش مرکزبهداشت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,886,0,"Admin",NA,"Admin",NA,NA
2060068152,"12","خريدوفروش ذرت وگندم",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1278,0,"Admin",NA,"Admin",NA,NA
2060012013,"01","بازنشسته صنايع فولاد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1096,0,"Admin",NA,"Admin",NA,NA
2060012021,"01","بازنشسته (داراي درآمدبدون کار)",1,2,NA,2,NA,1,NA,NA,NA,"000003","019",5,1092,0,"Admin",NA,"Admin",NA,NA
2060012017,"01","جوشکاراسکلت فلزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,988,0,"Admin",NA,"Admin",NA,NA
2060012010,"01","کارگرساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,815,0,"Admin",NA,"Admin",NA,NA
2060012009,"01","راننده سواري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,919,0,"Admin",NA,"Admin",NA,NA
2060048072,"01","کارمنداموردفتري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1144,0,"Admin",NA,"Admin",NA,NA
2060048058,"01","حسابدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1143,0,"Admin",NA,"Admin",NA,NA
2060048068,"01","ماشين نويس",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1115,0,"Admin",NA,"Admin",NA,1
2060048062,"01","مسئول امورخدماتي شرکت پتروشيمي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,927,0,"Admin",NA,"Admin",NA,NA
2060048066,"01","سرپرست برنامه ريزي شرکت پتروشيمي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,932,0,"Admin",NA,"Admin",NA,NA
2060072017,"01","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1380,1,"Admin",NA,"Admin",NA,NA
2060072013,"01","صيفي کار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1245,0,"Admin",NA,"Admin",NA,1
2060072021,"01","نگهبان شرکت تعاوني معرفت",1,2,NA,2,NA,1,NA,NA,NA,"062966","020",5,958,0,"Admin",NA,"Admin",NA,NA
2060072009,"01","صيفي کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1057,1,"Admin",NA,"Admin",NA,NA
2060072011,"01","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,978,0,"Admin",NA,"Admin",NA,NA
2060060260,"01","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,837,0,"Admin",NA,"Admin",NA,NA
2060060266,"01","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1215,2,"Admin",NA,"Admin",NA,NA
2060008279,"12","حمل ونقل مسافر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,792,0,"Admin",NA,"Admin",NA,NA
2060104259,"12","راننده وانت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,956,0,"Admin",NA,"Admin",NA,NA
2060104252,"12","زراعتکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1097,0,"Admin",NA,"Admin",NA,NA
2060104254,"12","مستمري بگيرکميته امداد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,831,0,"Admin",NA,"Admin",NA,NA
2060104258,"12","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,889,0,"Admin",NA,"Admin",NA,NA
2060104247,"12","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,686,0,"Admin",NA,"Admin",NA,NA
2060128019,"12","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,985,22,"Admin",NA,"Admin",NA,NA
2060128007,"12","راننده کاميون",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1015,0,"Admin",NA,"Admin",NA,NA
2060128018,"12","کشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1286,0,"Admin",NA,"Admin",NA,NA
2060128011,"12","راننده کاميون",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1025,0,"Admin",NA,"Admin",NA,NA
2060056211,"12","راننده تاکسي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1145,0,"Admin",NA,"Admin",NA,NA
2060056207,"12","راننده تاکسي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1156,0,"Admin",NA,"Admin",NA,NA
2060056200,"12","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1104,0,"Admin",NA,"Admin",NA,NA
2060056203,"12","کارگربنايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,767,0,"Admin",NA,"Admin",NA,NA
2060056208,"12","درآمدبدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,704,0,"Admin",NA,"Admin",NA,NA
2060128014,"12","راننده کاميون",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1246,0,"Admin",NA,"Admin",NA,NA
2070069188,"04","داراي درآمد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,24,0,"Admin",NA,"Admin","Admin",NA
2070113121,"04","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,0,"Admin",NA,"Admin","Admin",NA
2070057107,"04",NA,NA,2,NA,6,NA,2,NA,6,NA,NA,NA,5,1,0,"Admin",NA,NA,"Admin",NA
2070113123,"04","زراعت کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,19,0,"Admin",NA,"Admin","Admin",NA
