"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
1000053059,"01",1,1,"48","1","2","214",1,1
1000053059,"02",2,2,"46","1","2","214",5,1
1000053059,"03",3,1,"27","1","2","324",2,1
1000053059,"04",3,2,"25","1","2","214",6,4
1000053059,"05",3,2,"20","1","2","324",2,4
1000053059,"06",3,1,"15","1","1","311",4,4
1000053059,"07",4,2,"24","1","2","313",5,1
1000053059,"08",5,2,"02",NA,NA,NA,NA,NA
1000053059,"09",6,2,"72","2",NA,NA,3,2
1000053064,"01",1,1,"77","1","2","107",3,1
1000053064,"02",2,2,"75","2",NA,NA,5,1
1000053069,"01",1,1,"72","2",NA,NA,1,1
1000053069,"02",2,2,"69","2",NA,NA,5,1
1000053069,"03",3,2,"28","1","2","106",5,4
1000001188,"01",1,1,"55","1","2","522",3,1
1000001188,"02",2,2,"53","1","2","106",5,1
1000001188,"03",3,1,"28","1","2","322",1,4
1000001188,"04",3,2,"24","1","2","512",2,4
1000001181,"01",1,1,"58","1","2","214",3,1
1000001181,"02",2,2,"54","2",NA,NA,5,1
1000001181,"03",3,1,"17","1","1","311",4,4
1000097175,"01",1,2,"37","1","2","214",3,2
1000097175,"02",3,2,"18","1","1","314",4,4
1000097175,"03",3,1,"11","1","1","105",4,4
1000097168,"01",1,1,"38","1","2","106",1,1
1000097168,"02",2,2,"37","1","2","106",5,1
1000097168,"03",3,2,"10","1","1","106",4,4
1000097168,"04",3,2,"04",NA,NA,NA,NA,NA
1000097168,"05",3,1,"01",NA,NA,NA,NA,NA
1000001177,"01",1,2,"49","1","2","104",3,2
1000001177,"02",3,1,"30","1","2","522",1,4
1000001177,"03",3,1,"27","1","1","513",4,4
1000001177,"04",3,1,"27","1","2","512",1,4
1000001177,"05",3,1,"25","1","1","511",4,4
1000001177,"06",3,1,"20","1","1","521",4,4
1000001184,"01",1,1,"28","1","2","511",2,1
1000001184,"02",2,2,"21","1","2","324",5,1
1000085174,"01",1,1,"50","1","2","106",3,1
1000097171,"01",1,1,"36","1","2","214",1,1
1000097171,"02",2,2,"29","1","2","313",5,1
1000097171,"03",3,1,"07","1","1","102",NA,NA
1000097171,"04",3,2,"04",NA,NA,NA,NA,NA
1000085164,"01",1,1,"31","1","2","322",1,1
1000085164,"02",2,2,"27","1","2","214",5,1
1000085164,"03",3,2,"08","1","1","102",NA,NA
1000085164,"04",3,1,"02",NA,NA,NA,NA,NA
1000037057,"01",1,2,"52","2",NA,NA,3,2
1000037057,"02",3,2,"22","1","1","511",4,4
1000037059,"01",1,1,"64","1","2","901",3,1
1000037059,"02",2,2,"60","1","2","901",5,1
1000037059,"03",3,1,"29","1","1","512",1,4
1000085162,"01",1,1,"40","1","2","214",1,1
1000085162,"02",2,2,"43","1","2","106",1,1
1000085162,"03",3,1,"11","1","1","104",4,4
1000085168,"01",1,1,"26","1","2","313",1,1
1000085168,"02",2,2,"25","1","2","313",5,1
1000085171,"01",1,1,"46","1","2","512",1,1
1000085171,"02",2,2,"34","1","2","512",1,1
1000085171,"03",3,2,"11","1","1","211",4,4
1000085171,"04",3,2,"02",NA,NA,NA,NA,NA
1000085174,"02",2,2,"47","1","2","106",5,1
