"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04"
10002002814,34126,1,"0010000000",NA
10004004217,33214,1,"0012800000",NA
10002002817,33134,1,"0650000000","0580000000"
10002002817,33167,1,"0004800000",NA
10003003214,33134,1,"0900000000","0800000000"
10004003811,33258,1,"0002000000",NA
10003003211,33190,1,"0110000000",NA
10006005511,33214,1,"0008000000",NA
10013010611,34159,NA,NA,"0200000000"
10013010614,33420,1,"0013000000",NA
10004003814,33236,1,"0001500000",NA
10006006814,33134,1,"3250000000","3000000000"
10006006814,33167,1,"0035000000",NA
10006006814,33178,1,"0005000000",NA
10006006814,33179,1,"0001500000",NA
10006006814,33214,1,"0100000000",NA
10012010111,34239,1,"0001200000",NA
10013010608,34148,NA,NA,"0150000000"
10006006811,33214,1,"0006500000",NA
10001002411,33236,1,"0008000000",NA
10002002817,33214,1,"0030000000",NA
10007007714,33134,1,"0250000000",NA
10007007714,33145,1,"0550000000",NA
10007007714,33167,1,"0004000000",NA
10007007717,33134,1,"0550000000","0250000000"
10007007717,33145,1,"0255000000","0220000000"
10007007717,33236,1,"0004000000",NA
10003003211,33236,1,"0010000000",NA
10012010117,34239,1,"0001700000",NA
10115025214,33214,1,"0015000000",NA
10107019211,33190,1,"0028000000",NA
10104014002,33190,1,"0015000000",NA
10104014014,33190,1,"0100000000",NA
10107019217,33134,1,"0800000000",NA
10107019217,33145,1,"0180000000",NA
10107019217,33156,1,"0005000000",NA
10107019217,33167,1,"0015000000",NA
10107019217,33214,1,"0080000000",NA
10108020008,33190,1,"0018000000",NA
10108020014,33190,1,"0025000000",NA
10110021614,33134,1,"1000000000",NA
10110021614,33145,1,"0300000000",NA
10110021614,33156,1,"0010000000",NA
10113024014,33349,NA,NA,"0650000000"
10109020805,33190,1,"0035000000",NA
10111022808,33190,1,"0050000000",NA
10111022808,33214,1,"0140000000",NA
10103012817,33134,NA,NA,"2500000000"
10103012817,33145,NA,NA,"0500000000"
10103012817,33156,1,"0030000000",NA
10103012817,33167,1,"0020000000",NA
10103012811,33214,1,"0027000000",NA
10103013208,33190,1,"0015000000",NA
10105016011,33134,1,"1800000000",NA
10105016011,33145,1,"0400000000",NA
10105016011,33156,1,"0015000000",NA
10111022402,33190,1,"0015000000",NA
10111022402,33350,1,"0001000000",NA
10111022402,33393,1,"0005000000",NA
10104014414,33190,1,"0045000000",NA
10105015217,33190,1,"0020000000",NA
10104014417,33190,1,"0025000000",NA
10105016011,33167,1,"0002000000",NA
10105016417,33190,1,"0042000000",NA
10106018017,33190,1,"0025000000",NA
10107019208,33134,1,"0650000000",NA
10107019208,33145,1,"0300000000",NA
10110021614,33167,1,"0015000000",NA
10111023214,33134,1,"1400000000",NA
10111023214,33145,1,"0400000000",NA
10111023214,33156,1,"0009000000",NA
10116025605,33214,1,"0085000000",NA
10116025608,33190,1,"0035000000",NA
10116026011,33214,1,"0020000000",NA
10116026002,34283,NA,NA,"0003500000"
10101011217,33190,1,"0100000000",NA
10204028217,33190,1,"0080000000",NA
10218033008,33190,1,"0010000000",NA
10224035002,33190,1,"0020000000",NA
10224035002,33214,1,"0010000000",NA
10224035002,33236,1,"0005000000",NA
10218033008,33214,7,"0055000000",NA
10201026611,33190,1,"0085000000",NA
10201026611,33214,1,"0010000000",NA
10201026614,33190,1,"0049500000",NA
10201026617,33189,1,"0020000000",NA
10207030214,34283,NA,NA,"0006500000"
10227035408,33190,1,"0014500000",NA
10227035408,33236,1,"0020000000",NA
10216032617,33190,1,"0054000000",NA
10219033405,33112,1,"2000000000",NA
10219033405,33123,1,"0050000000",NA
10219033414,33190,1,"0075000000",NA
10219033417,34170,1,"0003000000",NA
10214031817,33190,1,"0330000000",NA
10214031817,33214,1,"0085000000",NA
10214031817,33236,1,"0025000000",NA
10221034214,33190,1,"0021500000",NA
10207029405,33190,1,"0030000000",NA
10207029414,34170,1,"0004000000",NA
10221034211,33190,1,"0065000000",NA
10215032208,33112,1,"0500000000",NA
10325047808,33214,1,"0006500000",NA
10325047814,33214,1,"0005500000",NA
10302036011,33270,1,"0002100000",NA
10302036017,33214,1,"0035000000",NA
10302036017,33236,1,"0015000000",NA
10303037508,33190,1,"0015000000",NA
10320046302,33190,1,"0020000000",NA
10303037502,33190,1,"0015000000",NA
10303037511,33134,1,"1200000000","1300000000"
10303037511,33167,1,"0015000000",NA
10303038917,33134,1,"1000000000","0800000000"
10303038905,33190,1,"0150000000",NA
10311044411,33214,1,"0035000000",NA
10311044411,33236,1,"0000500000",NA
10311044411,33270,1,"0033600000",NA
10303036917,33112,1,"1254300000",NA
10303036917,33123,1,"0060000000",NA
10303036917,33236,1,"0043330000",NA
10303036917,33247,1,"0040000000",NA
10303036917,33258,1,"0002300000",NA
10321046817,33269,1,"0004400000",NA
10321046814,33269,1,"0009000000",NA
10321046811,33269,1,"0009000000",NA
10314045217,33190,1,"0020000000",NA
10321046802,33269,1,"0009000000",NA
10303038917,33156,1,"0018000000",NA
10316045817,33189,1,"0008000000",NA
10316045817,33190,1,"0040000000",NA
10316045817,33236,1,"0001800000",NA
10316045817,33258,1,"0003000000",NA
10316045817,34148,1,"0210000000",NA
10303038408,33134,1,"0300000000","0400000000"
10303038408,33156,1,"0016000000",NA
10303038408,33167,1,"0008000000",NA
10303038408,33179,1,"0000600000",NA
10303038408,33214,1,"0035000000",NA
10307043408,33112,1,"0600000000",NA
10307043408,33178,1,"0005000000",NA
10307043408,33189,1,"0035000000",NA
10307043408,33236,1,"0007000000",NA
10307043408,33247,1,"0005000000",NA
10307043408,33258,1,"0010000000",NA
10322047314,33134,NA,NA,"0480000000"
10404051717,33214,1,"0015000000",NA
10412056911,33134,1,"0600000000","1200000000"
10412056911,33350,1,"0020000000",NA
10413057308,33214,1,"0007000000",NA
10507065808,33214,1,"0010000000",NA
10501058514,33214,1,"0006500000",NA
10509067002,33190,1,"0030000000",NA
10514069908,33258,1,"0015000000",NA
10505064111,33338,1,"1000000000","1200000000"
10514069902,33134,NA,NA,"0750000000"
10514069902,33156,1,"0002000000",NA
10502060217,33214,1,"0007000000",NA
10507065414,33190,1,"0025000000",NA
10503063017,33190,1,"0032000000",NA
10502061002,33134,1,"0700000000",NA
10513069017,33190,1,"0040000000",NA
10502061002,33145,1,"0600000000",NA
10502061002,33156,1,"0018000000",NA
10509067014,33134,1,"0400000000",NA
10509067014,33145,1,"0310000000",NA
10509067014,33156,1,"0002000000",NA
10509066602,33134,1,"2000000000",NA
10509066602,33145,1,"1800000000",NA
10509066602,33156,1,"0005000000",NA
10509066602,33190,1,"0025000000",NA
10514069411,33190,1,"0006000000",NA
10501059414,33190,1,"0011000000",NA
10510067817,33190,1,"0045000000",NA
10513069005,33190,1,"0017000000",NA
10513069005,33214,1,"0050000000",NA
