"Address","Dycol01","Dycol03","Dycol04","Dycol05"
10001000217,"01","3",12,"0016380000"
10001000214,"01","4",12,"0021840000"
10010009308,"01","6",12,"0032760000"
10010009314,"01","5",12,"0027300000"
10010009317,"01","1",12,"0005460000"
10001001508,"01","2",12,"0010920000"
10001001505,"01","2",12,"0010920000"
10001001517,"01","4",12,"0021840000"
10001001502,"01","3",12,"0016380000"
10001001511,"01","1",12,"0005460000"
10010009311,"01","7",12,"0038220000"
10010009305,"01","3",12,"0016380000"
10001001514,"01","2",12,"0010920000"
10010009302,"01","3",12,"0016380000"
10002002814,"01","3",12,"0016380000"
10002002808,"01","3",12,"0016380000"
10004004202,"01","1",12,"0005460000"
10004004211,"01","6",12,"0032760000"
10004004214,"01","2",12,"0010920000"
10002002805,"01","2",12,"0010920000"
10004004205,"01","1",12,"0005460000"
10004004217,"01","3",12,"0016380000"
10001001914,"01","3",12,"0016380000"
10001001911,"01","2",12,"0010920000"
10001001908,"01","3",12,"0016380000"
10001001905,"01","4",12,"0021840000"
10001001902,"01","2",12,"0010920000"
10002002817,"01","2",12,"0010920000"
10002002811,"01","1",12,"0005460000"
10007007217,"01","4",12,"0021840000"
10007007202,"01","2",12,"0010920000"
10007007211,"01","5",12,"0027300000"
10007007214,"01","2",12,"0010920000"
10007007205,"01","3",12,"0016380000"
10001000605,"01","4",12,"0021840000"
10001000608,"01","2",12,"0010920000"
10001000617,"01","2",12,"0010920000"
10001000614,"01","3",12,"0016380000"
10001000602,"01","2",12,"0010920000"
10009008505,"01","3",12,"0016380000"
10009008502,"01","5",12,"0027300000"
10009008514,"01","3",12,"0016380000"
10009008511,"01","3",12,"0016380000"
10009008508,"01","12",5,"0027300000"
10009008105,"01","3",12,"0016380000"
10001000208,"01","2",12,"0010920000"
10001000211,"01","4",12,"0021840000"
10007007208,"01","1",12,"0005460000"
10009008517,"01","3",12,"0016380000"
10001000611,"01","2",12,"0010920000"
10009008114,"01","3",12,"0016380000"
10009008117,"01","4",12,"0021840000"
10011009717,"01","4",12,"0021840000"
10006005908,"01","2",12,"0010920000"
10006005908,"03","2",12,"0010920000"
10006005905,"01","3",12,"0016380000"
10006005902,"01","4",12,"0021840000"
10011009705,"01","2",12,"0010920000"
10011009702,"01","2",12,"0010920000"
10011009708,"01","4",12,"0021840000"
10005004611,"01","3",12,"0016380000"
10005004602,"01","3",12,"0016380000"
10003003214,"01","3",12,"0016380000"
10003003208,"01","2",12,"0010920000"
10001000202,"01","2",12,"0010920000"
10005004617,"01","2",12,"0010920000"
10011009714,"01","3",12,"0016380000"
10003003211,"01","4",12,"0021840000"
10003003202,"01","4",12,"0021840000"
10005004614,"01","3",12,"0016380000"
10005004608,"01","4",12,"0021840000"
10001000205,"01","3",12,"0016380000"
10006005917,"01","1",12,"0005460000"
10005004605,"01","2",12,"0010920000"
10006005911,"01","5",12,"0027300000"
10004003802,"01","2",12,"0010920000"
10010008908,"01","3",12,"0016380000"
10010008914,"01","4",12,"0021840000"
10012010102,"01","1",12,"0005460000"
10012010114,"01","2",12,"0010920000"
10012010105,"01","5",12,"0027300000"
10005005102,"01","5",12,"0027300000"
10010008917,"01","4",12,"0021840000"
10010008911,"01","3",12,"0016380000"
10005005105,"01","5",12,"0027300000"
10012010108,"01","2",12,"0010920000"
10012010111,"01","4",12,"0021840000"
10006006808,"01","3",12,"0016380000"
10006005502,"01","3",12,"0016380000"
10006005505,"01","2",12,"0010920000"
10006005511,"01","3",12,"0016380000"
10006005517,"01","3",12,"0016380000"
10006006802,"01","4",12,"0021840000"
10006006817,"01","3",12,"0016380000"
10006006805,"01","4",12,"0021840000"
10013010611,"01","3",12,"0016380000"
10013010617,"01","5",12,"0027300000"
10013010614,"01","4",12,"0021840000"
10006005514,"01","3",12,"0016380000"
10001001111,"01","2",12,"0010920000"
10001001114,"01","2",3,"0002730000"
10010008905,"01","5",12,"0027300000"
10004003814,"01","4",12,"0021840000"
10001001105,"01","1",12,"0005460000"
10004003805,"01","1",12,"0005460000"
