"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
"000012052","01",NA,NA,NA,"0003500000",NA,NA
"000062113","01",NA,"0002500000",NA,NA,NA,"0003600000"
"000062113","02",NA,"0002500000",NA,NA,NA,NA
"000032066","01",NA,"0004550000",NA,NA,NA,"0006000000"
"000032070","01",NA,NA,NA,"0003500000",NA,NA
"000032067","01",NA,NA,NA,NA,NA,"0008500000"
"000042085","01",NA,NA,NA,"0003500000",NA,"0001000000"
"000012006","01",NA,NA,NA,"0003200000",NA,NA
"000012006","05",NA,NA,NA,"0001650000",NA,NA
"000062129","01",NA,NA,NA,NA,"0001500000","0001800000"
"000012010","01",NA,NA,NA,NA,NA,"0006000000"
"000042082","01","0012000000",NA,NA,NA,NA,NA
"000012025","01",NA,NA,"0004000000",NA,NA,NA
"000012022","01","0017250000",NA,NA,NA,NA,NA
"000042081","01",NA,NA,NA,"0004350000",NA,"0002000000"
"000012057","01",NA,NA,NA,"0004000000",NA,"0001000000"
"000012059","01",NA,NA,NA,"0004000000",NA,"0001000000"
"000072148","01",NA,NA,NA,"0003450000",NA,NA
"000072149","01",NA,NA,NA,"0003450000",NA,NA
"000072147","01",NA,NA,NA,"0004000000",NA,NA
"000042084","01",NA,"0030000000",NA,"0004100000",NA,"0001500000"
"000072158","01",NA,"0016000000",NA,NA,NA,NA
"000012033","01",NA,NA,NA,"0004200000",NA,"0000120000"
"000012049","02",NA,NA,NA,NA,"0002800000",NA
"000012046","01",NA,"0003000000",NA,NA,NA,"0012000000"
"000072137","01",NA,NA,NA,NA,NA,"0002400000"
"000042094","01",NA,NA,NA,"0000300000",NA,NA
"000042093","01",NA,NA,NA,"0001400000",NA,NA
"000042095","01",NA,"0000700000",NA,"0003250000",NA,NA
"000012017","01",NA,NA,NA,"0004800000",NA,NA
"000012017","03",NA,NA,NA,NA,"0000720000",NA
"000012039","01",NA,NA,NA,"0001700000",NA,NA
"000012040","01",NA,NA,NA,NA,NA,"0001200000"
"000032078","01",NA,NA,NA,"0003700000",NA,"0002000000"
"000032079","01",NA,NA,NA,"0000700000",NA,NA
"000062109","01",NA,NA,"0012600000",NA,NA,NA
"000062108","01","0045200000",NA,NA,NA,NA,NA
"000062107","01",NA,NA,NA,NA,"0000420000",NA
"000062107","03",NA,NA,NA,NA,"0006000000",NA
"000072152","01",NA,NA,NA,NA,NA,"0003500000"
"000072153","01",NA,"0002600000",NA,NA,"0000250000","0003000000"
"000072155","01",NA,"0015000000",NA,NA,NA,NA
"000012038","01",NA,NA,NA,NA,NA,"0000400000"
"000062121","02",NA,NA,NA,NA,NA,"0010000000"
"000092167","01","0021260000",NA,NA,NA,NA,NA
"000062127","01",NA,NA,NA,NA,NA,"0001000000"
"000062131","01",NA,NA,NA,"0005300000",NA,NA
"000062135","01",NA,NA,NA,"0003300000",NA,NA
"000052105","01",NA,NA,NA,"0004350000",NA,"0004400000"
"000052101","05",NA,NA,NA,"0004350000",NA,NA
"000072164","01","0064640000",NA,NA,NA,NA,NA
"000052102","01",NA,NA,NA,"0004000000",NA,NA
"000032075","01",NA,"0003000000",NA,"0004500000",NA,NA
"000012014","01",NA,NA,NA,NA,NA,"0010000000"
"000062134","01",NA,NA,NA,"0004100000",NA,NA
"000062120","01",NA,"0015000000",NA,NA,NA,NA
"000062132","01",NA,NA,NA,"0002120000",NA,NA
"000092170","02","0021860000",NA,NA,NA,NA,NA
"000092170","04",NA,NA,"0019500000",NA,NA,NA
"000022062","01","0042000000",NA,NA,NA,NA,NA
"000062119","02",NA,NA,NA,NA,"0001800000",NA
"000072145","01","0035640000",NA,NA,NA,NA,NA
"000012037","01",NA,NA,NA,"0021400000",NA,NA
"000012043","04","0024700000","0006000000",NA,NA,NA,NA
"000012044","01",NA,NA,NA,"0004000000",NA,NA
"000012045","01","0026550000",NA,NA,NA,NA,NA
"000012045","04",NA,NA,NA,NA,"0006240000",NA
"000012045","05",NA,NA,NA,NA,"0004320000",NA
"000042090","01",NA,NA,NA,"0003000000",NA,"0002000000"
"000012026","01",NA,NA,NA,"0004950000",NA,NA
"000062116","01",NA,NA,NA,NA,NA,"0004000000"
"000032072","01",NA,"0000500000",NA,NA,NA,NA
"000062133","01",NA,"0000400000",NA,NA,"0000350000","0000600000"
"000072163","01",NA,"0021600000",NA,NA,NA,NA
"000072163","02",NA,NA,NA,NA,"0002300000",NA
"000012028","01",NA,NA,NA,"0004000000",NA,NA
"000012030","01",NA,NA,NA,"0004000000",NA,NA
"000012027","01",NA,NA,NA,"0004000000",NA,NA
"000013035","01",NA,NA,NA,NA,NA,"0001800000"
"000043085","01","0025750000",NA,NA,NA,NA,NA
"000063114","01","0027500000",NA,NA,NA,NA,NA
"000063115","01",NA,"0002600000",NA,NA,NA,NA
"000013006","01",NA,NA,NA,"0040300000",NA,NA
"000073142","01",NA,"0030000000",NA,NA,NA,NA
"000013051","01",NA,NA,NA,"0003300000",NA,NA
"000053096","01",NA,NA,NA,"0003100000",NA,"0002400000"
"000013038","01","0026990000",NA,NA,NA,NA,NA
"000073157","01","0027500000",NA,NA,NA,NA,NA
"000063126","01",NA,NA,NA,NA,"0005000000",NA
"000013040","01",NA,NA,NA,"0017010000",NA,NA
"000053099","01","0026300000",NA,NA,NA,NA,NA
"000053098","01",NA,NA,NA,NA,NA,"0001200000"
"000093166","01",NA,NA,NA,"0003100000",NA,NA
"000033079","01",NA,NA,NA,"0004850000",NA,NA
"000073154","01",NA,NA,NA,"0003400000",NA,NA
"000013033","01",NA,NA,NA,"0004250000",NA,"0001700000"
"000043095","01",NA,NA,NA,"0003300000",NA,NA
"000093168","01",NA,"0008000000",NA,NA,NA,NA
"000023061","01",NA,NA,NA,NA,"0001400000","0007200000"
"000023065","01",NA,NA,NA,"0002700000",NA,NA
"000063110","01","0002600000",NA,NA,NA,NA,NA
"000063109","01","0027500000",NA,NA,NA,NA,NA
"000013032","01",NA,NA,NA,"0004850000",NA,NA
"000063108","01","0048500000",NA,NA,NA,NA,NA
"000013047","01",NA,NA,NA,NA,NA,"0005000000"
"000013048","01",NA,"0004000000",NA,NA,NA,NA
"000013031","01",NA,NA,NA,"0001800000",NA,NA
"000033076","01",NA,NA,NA,NA,NA,"0005400000"
"000063106","01","0025700000",NA,NA,NA,NA,NA
"000023064","01",NA,"0000300000",NA,"0003900000",NA,"0000500000"
"000013003","01",NA,NA,NA,NA,NA,"0002000000"
"000013001","01",NA,NA,NA,NA,NA,"0036000000"
"000053100","01","0026300000",NA,NA,NA,NA,NA
"000013037","01",NA,"0002400000",NA,NA,NA,"0002000000"
"000013025","01",NA,NA,NA,NA,NA,"0002500000"
"000073160","01",NA,NA,NA,NA,NA,"0003600000"
"000073160","02",NA,NA,NA,NA,NA,"0004800000"
"000013054","01",NA,NA,NA,"0003000000",NA,"0001000000"
"000013028","01",NA,NA,NA,"0004500000","0003900000",NA
"000073133","01",NA,NA,NA,"0002600000",NA,NA
"000013012","01",NA,NA,NA,"0023300000",NA,NA
"000013015","01",NA,NA,NA,NA,NA,"0015600000"
"000013014","01",NA,NA,NA,"0004500000",NA,NA
"000013056","01",NA,NA,NA,"0005000000",NA,NA
"000063116","01","0027900000",NA,NA,NA,NA,NA
"000043086","01",NA,NA,NA,"0002500000",NA,NA
"000063119","01",NA,NA,NA,NA,NA,"0009600000"
"000043089","01",NA,NA,NA,NA,NA,"0002000000"
"000073136","01",NA,"0015000000",NA,NA,NA,NA
"000073139","01","0012000000",NA,NA,NA,NA,NA
"000063107","01",NA,NA,NA,NA,"0003200000","0002400000"
"000043093","01",NA,NA,NA,NA,NA,"0004800000"
"000013018","01",NA,NA,NA,"0004200000",NA,NA
"000013023","01",NA,NA,NA,"0004800000",NA,NA
"000033069","01",NA,NA,NA,NA,"0006500000",NA
"000033067","01",NA,NA,NA,"0004800000",NA,NA
"000063113","01","0027500000",NA,NA,NA,NA,NA
"000013024","01",NA,NA,NA,"0004000000",NA,NA
"000013058","01",NA,NA,NA,"0004500000",NA,NA
"000013060","01",NA,NA,NA,"0004300000",NA,"0000500000"
"000013057","01",NA,NA,NA,"0004500000",NA,NA
"000013059","01",NA,NA,NA,"0000500000",NA,"0000700000"
"000013045","01",NA,NA,"0000600000","0005200000","0004000000",NA
"000063117","01",NA,NA,NA,NA,NA,"0003000000"
"000013011","01",NA,"0002500000",NA,NA,NA,"0001600000"
"000063105","01",NA,NA,NA,"0002100000",NA,"0000880000"
"000063103","01",NA,NA,NA,"0003200000",NA,NA
"000024064","01",NA,NA,NA,"0005680000","0003500000",NA
"000044095","01",NA,"0005000000",NA,NA,NA,NA
"000014032","01",NA,NA,NA,"0003840000",NA,"0000600000"
"000074155","01",NA,NA,NA,"0005480000",NA,NA
"000074155","05",NA,NA,NA,"0001365000",NA,NA
"000044080","01",NA,"0003000000","0000400000","0004140000",NA,"0002200000"
"000094167","01",NA,NA,NA,"0004500000",NA,NA
"000064107","01",NA,NA,NA,"0005800000",NA,NA
"000064108","01",NA,NA,NA,"0004800000",NA,"0000500000"
"000064109","01",NA,"0001500000",NA,NA,NA,"0005500000"
"000044079","01",NA,NA,NA,"0004590000",NA,"0001200000"
"000094168","01",NA,"0005000000",NA,NA,NA,NA
"000094166","01",NA,NA,NA,"0003985000",NA,NA
"000014038","01",NA,NA,NA,"0007960000",NA,NA
"000074160","01",NA,NA,NA,NA,NA,"0003000000"
"000014039","02",NA,NA,NA,"0003400000",NA,"0006000000"
"000094169","01",NA,NA,NA,"0005085000",NA,NA
"000074140","01",NA,NA,NA,"0003850000",NA,"0004200000"
"000044092","01",NA,NA,NA,"0004650000",NA,NA
"000014019","01",NA,"0001500000",NA,NA,NA,"0001200000"
"000094170","01",NA,NA,NA,"0023560000",NA,NA
"000014021","01",NA,NA,NA,"0004440000",NA,NA
"000014048","01",NA,"0003000000",NA,NA,NA,"0000500000"
"000014049","01",NA,NA,NA,NA,NA,"0003000000"
"000074154","01",NA,NA,NA,"0003500000",NA,"0001000000"
"000044093","01",NA,NA,NA,NA,"0001600000",NA
"000014034","01",NA,NA,NA,"0005885000",NA,"0001000000"
"000014033","01",NA,NA,NA,"0003695000",NA,NA
"000014002","01",NA,NA,NA,"0004650000",NA,NA
"000014047","01",NA,NA,NA,"0002590000",NA,NA
"000024062","02",NA,NA,NA,"0004590000",NA,NA
"000024062","03",NA,NA,NA,NA,"0008500000",NA
"000044077","01",NA,NA,NA,"0006600000",NA,NA
"000064125","01","0044000000",NA,NA,NA,NA,NA
"000044085","01",NA,NA,"0001600000","0005410000",NA,NA
"000074143","01",NA,NA,NA,"0003500000",NA,"0002000000"
"000064126","01",NA,NA,NA,"0004560000",NA,"0001500000"
"000014007","01",NA,NA,NA,"0003090000",NA,NA
"000064130","01",NA,NA,NA,"0002720000",NA,"0001200000"
"000064129","01",NA,NA,NA,"0005760000",NA,NA
"000014001","01",NA,NA,NA,"0007000000",NA,NA
"000044076","01",NA,NA,NA,NA,NA,"0004000000"
"000074157","01",NA,NA,NA,"0002450000",NA,NA
"000074159","01",NA,"0004000000",NA,NA,NA,"0005000000"
"000014031","01",NA,NA,NA,NA,NA,"0003600000"
"000014010","01",NA,NA,NA,NA,NA,"0028000000"
"000064115","01","0032000000",NA,NA,NA,NA,NA
"000014053","01",NA,NA,NA,"0004820000",NA,"0000800000"
"000064113","01",NA,NA,"0012480000",NA,NA,NA
"000014054","01",NA,NA,NA,"0004590000",NA,"0002550000"
"000014055","01",NA,NA,NA,"0003670000",NA,NA
"000064112","01","0026500000",NA,NA,NA,NA,NA
"000054096","04",NA,NA,NA,NA,"0006000000",NA
"000074145","01",NA,NA,NA,NA,NA,"0003850000"
"000054100","01",NA,NA,NA,"0004840000",NA,"0000300000"
"000034070","01",NA,NA,NA,"0004980000",NA,"0003000000"
"000014051","01",NA,NA,NA,"0000640000","0001000000",NA
"000014052","01",NA,NA,NA,"0005160000",NA,"0001500000"
"000074134","01",NA,NA,NA,"0003800000",NA,NA
"000014059","01",NA,NA,NA,"0001600000",NA,NA
"000074132","01",NA,"0010000000",NA,NA,NA,NA
"000064128","01",NA,NA,NA,"0003000000",NA,"0000250000"
"000034067","05",NA,NA,NA,"0002300000",NA,NA
"000054097","01",NA,NA,NA,"0002720000",NA,"0002500000"
"000014056","01",NA,NA,NA,NA,"0007200000",NA
"000074135","04",NA,NA,NA,"0002320000",NA,NA
"000064117","01",NA,"0010000000",NA,NA,NA,NA
"000014057","01",NA,NA,NA,NA,"0004000000",NA
"000034073","01",NA,NA,NA,NA,NA,"0006500000"
"000034075","01",NA,NA,NA,"0002720000",NA,"0000850000"
"000034072","02","0026480000",NA,NA,NA,NA,NA
"000034074","01",NA,NA,NA,"0002600000",NA,"0002500000"
"000014014","01",NA,NA,NA,"0003380000",NA,NA
"000064116","01",NA,NA,NA,NA,NA,"0004000000"
"000014013","01",NA,NA,NA,"0005150000",NA,NA
"000064102","01",NA,NA,NA,NA,NA,"0001200000"
"000064103","01",NA,NA,NA,"0004540000",NA,"0000700000"
"000064104","01",NA,NA,NA,"0003920000",NA,NA
"000044090","01",NA,NA,NA,NA,NA,"0001200000"
"000014026","01",NA,NA,NA,NA,NA,"0004000000"
"000014060","04",NA,NA,NA,NA,"0001350000",NA
"000074149","01",NA,NA,NA,"0003500000",NA,"0001200000"
"000074146","01",NA,NA,NA,"0004080000",NA,NA
"000074146","04",NA,NA,NA,"0002320000",NA,NA
"000074147","01",NA,NA,NA,"0003020000",NA,NA
"000044081","01",NA,NA,"0080000000","0001600000",NA,NA
"000044083","01",NA,NA,"0012000000",NA,NA,NA
"000074164","01",NA,"0014400000",NA,NA,NA,NA
"000074165","01","0058400000",NA,NA,NA,NA,NA
"000044089","01",NA,"0000370000",NA,"0003440000",NA,"0000300000"
"000044087","01",NA,NA,NA,"0004500000",NA,"0012000000"
"001151130","01","0019750000",NA,NA,NA,NA,NA
"001131116","01",NA,NA,NA,"0002400000",NA,NA
"001131118","01",NA,"0003000000",NA,"0002000000",NA,NA
"001121115","01",NA,NA,NA,"0001800000",NA,NA
"001121115","02",NA,NA,NA,NA,"0000500000",NA
"001041023","01",NA,NA,NA,"0002400000",NA,NA
"001091089","01",NA,NA,NA,"0003950000",NA,"0012000000"
"001101096","01",NA,NA,NA,"0003000000",NA,"0001000000"
"001051039","01",NA,NA,NA,"0003050000",NA,NA
"001051043","01",NA,NA,NA,"0003000000",NA,NA
"001091090","01",NA,NA,NA,NA,NA,"0042000000"
"001101091","01",NA,NA,NA,NA,"0001000000",NA
"001101091","02",NA,NA,NA,NA,"0000700000",NA
"001101099","01","0019750000",NA,NA,NA,NA,NA
"001051038","01",NA,NA,NA,NA,"0001500000",NA
"001121113","01","0",NA,NA,"0004800000",NA,NA
"001121113","02",NA,NA,NA,NA,"0000600000",NA
"001131117","01",NA,"0007500000",NA,NA,NA,NA
"001131117","05",NA,NA,NA,"0002000000",NA,NA
"001131119","01",NA,NA,NA,NA,"0000600000",NA
"001121112","02",NA,NA,NA,NA,"0001200000",NA
"001121114","01","0",NA,NA,"0060000000",NA,NA
"001151129","01","0025750000",NA,NA,NA,NA,NA
"001041017","01",NA,NA,NA,"0008200000",NA,NA
"001041024","05","0",NA,NA,NA,NA,"0006000000"
"001011004","01",NA,"0011250000",NA,NA,NA,NA
"001011004","02",NA,NA,NA,NA,"0001500000",NA
"001051031","01",NA,"0007500000",NA,NA,NA,NA
"001051045","08",NA,NA,NA,"0003000000",NA,NA
"001071073","01","0","0007000000",NA,NA,NA,NA
"001081076","01",NA,NA,NA,"0004950000",NA,"0013000000"
"001081077","01","0084150000",NA,NA,NA,NA,NA
"001081085","01",NA,NA,NA,"0002000000",NA,NA
"001021012","01",NA,"0004000000",NA,"0003100000",NA,NA
"001021013","01",NA,"0006000000",NA,"0000800000",NA,NA
"001021014","01",NA,"0001000000",NA,"0003000000",NA,NA
"001011005","02",NA,NA,NA,NA,NA,"0000200000"
"001011005","05",NA,NA,NA,"0004950000",NA,NA
"001051033","01",NA,"0010000000",NA,NA,"0001000000",NA
"001061062","01","0019750000",NA,NA,NA,NA,NA
"001061064","01","0037390000",NA,NA,NA,NA,NA
"001021006","01",NA,"0012000000",NA,NA,NA,NA
"001081084","01","0",NA,NA,"0003780000",NA,NA
"001091087","01",NA,NA,NA,"0005000000",NA,NA
"001021006","02","0019750000",NA,NA,NA,NA,NA
"001051035","01",NA,NA,NA,NA,"0001512000",NA
"001111108","01",NA,NA,NA,"0024550000",NA,NA
"001151128","01",NA,NA,NA,NA,"0000170000",NA
"001051048","01","0019750000",NA,NA,NA,NA,NA
"001151126","01",NA,NA,NA,"0003600000",NA,NA
"001141125","01","0020950000",NA,NA,NA,NA,NA
"001141123","01","0026150000","0003250000",NA,NA,NA,NA
"001041029","01",NA,NA,NA,NA,"0000180000",NA
"001141124","01","0019750000",NA,NA,NA,NA,NA
"001051052","01",NA,"0009900000",NA,NA,NA,NA
"001071072","01",NA,NA,NA,"0001200000",NA,NA
"001051049","01","0","0011250000",NA,NA,NA,NA
"001061063","01","0","0002000000",NA,NA,NA,NA
"001051051","01","0004800000","0002500000",NA,NA,NA,NA
"001141122","01","0029350000","0001800000",NA,NA,NA,NA
"001051055","01",NA,"0006000000",NA,NA,NA,NA
"001111102","01","0020750000",NA,NA,NA,NA,NA
"001111103","01",NA,NA,NA,"0003950000",NA,NA
"001011001","01","0",NA,NA,"0004375000",NA,NA
"001011002","01","0",NA,NA,"0004950000",NA,NA
"001061065","01","0","0040000000",NA,NA,NA,NA
"001061065","02",NA,"0000400000",NA,NA,NA,NA
"001021007","01","0019750000",NA,NA,NA,NA,NA
"001081078","01",NA,NA,NA,NA,NA,"0013000000"
"001021011","01",NA,NA,NA,NA,"0001000000",NA
"001021011","03",NA,NA,NA,NA,"0000300000",NA
"001021015","01",NA,NA,NA,NA,"0001000000",NA
"001041020","01",NA,NA,NA,"0004280000",NA,NA
"001051041","01",NA,"0015000000",NA,NA,NA,NA
"001051053","01",NA,NA,NA,"0003600000",NA,NA
"001051058","04",NA,NA,NA,"0003000000",NA,NA
"001071069","01","0",NA,NA,"0025750000",NA,NA
"001071071","01","0",NA,NA,"0003600000",NA,NA
"001101099","03",NA,NA,NA,NA,"0000600000",NA
"001101097","01",NA,NA,NA,"0004550000",NA,NA
"001052034","01",NA,NA,NA,"0003600000",NA,NA
"001052031","01",NA,"0001000000",NA,NA,NA,"0012000000"
"001122112","01",NA,NA,NA,"0004800000",NA,NA
"001042024","01",NA,NA,NA,"0003200000",NA,NA
"001102099","01",NA,NA,NA,NA,NA,"0001000000"
"001042017","05",NA,NA,NA,"0003550000",NA,NA
"001062063","01",NA,NA,NA,"0004340000",NA,NA
"001122115","01",NA,NA,NA,"0004200000",NA,NA
"001012001","01","0019750000","0002500000",NA,NA,NA,NA
"001042025","01",NA,"0003600000",NA,NA,NA,NA
"001042022","06",NA,NA,NA,"0002820000",NA,NA
"001072068","01","0",NA,NA,"0006000000",NA,NA
"001052058","01",NA,"0003100000",NA,NA,NA,"0006000000"
"001142123","01",NA,NA,NA,"0004125000",NA,NA
"001142125","01","0",NA,NA,"0002400000",NA,NA
"001112106","01",NA,NA,NA,NA,NA,"0000600000"
"001082077","01","0098550000",NA,NA,NA,NA,NA
"001052035","01",NA,"0014100000",NA,NA,NA,NA
"001052027","04",NA,NA,NA,NA,NA,"0003600000"
"001022015","01",NA,NA,NA,"0005500000",NA,NA
"001052044","02",NA,"0002000000",NA,NA,NA,NA
"001052045","01",NA,"0004000000",NA,NA,NA,NA
"001112107","01",NA,"0020400000",NA,NA,NA,NA
"001062061","01","0020950000",NA,NA,NA,NA,NA
"001072075","01","0025750000",NA,NA,NA,NA,NA
"001052057","01",NA,NA,NA,"0003150000",NA,NA
"001072073","01","0",NA,NA,"0004950000","0001500000",NA
"001132119","01","0",NA,NA,NA,NA,"0001000000"
"001132116","02","0",NA,NA,NA,"0002000000",NA
"001092085","01","0020500000",NA,NA,NA,NA,NA
"001112109","01",NA,"0001200000",NA,"0003800000",NA,NA
"001062064","01","0020950000",NA,NA,NA,NA,NA
"001052049","01",NA,NA,NA,NA,"0001000000",NA
"001092082","01",NA,NA,NA,"0002800000",NA,NA
"001092082","03",NA,NA,NA,"0002800000",NA,NA
"001092084","01","0",NA,NA,"0003870000",NA,NA
"001102092","01",NA,"0001500000",NA,"0003800000",NA,NA
"001142124","02",NA,NA,NA,NA,"0003800000",NA
"001092081","01",NA,NA,NA,NA,NA,"0006000000"
"001092086","03",NA,NA,NA,"0001600000",NA,NA
"001052059","01",NA,"0000600000",NA,"0003000000",NA,NA
"001102093","01",NA,"0004000000",NA,NA,NA,NA
"001102093","02",NA,NA,NA,NA,NA,"0000500000"
"001052046","01",NA,"0007000000",NA,NA,NA,NA
"001122114","01",NA,NA,NA,NA,NA,"0005000000"
"001122114","04",NA,NA,NA,"0003500000",NA,NA
"001152126","01",NA,NA,NA,"0004800000",NA,NA
"001152129","01",NA,NA,NA,"0003870000",NA,NA
"001052052","01","0056950000",NA,NA,NA,NA,NA
"001152130","01",NA,NA,NA,"0003200000",NA,NA
"001012002","01","0",NA,NA,NA,NA,"0007200000"
"001052039","01","0035200000",NA,NA,NA,NA,NA
"001022006","01",NA,"0003120000",NA,NA,NA,NA
"001022009","01","0026550000",NA,NA,NA,"0000360000",NA
"001022010","01",NA,NA,NA,NA,"0000500000",NA
"001052026","01","0036790000","0003800000",NA,NA,NA,NA
"001052060","01",NA,NA,NA,"0003600000",NA,NA
"001072072","01",NA,"0003000000",NA,NA,NA,"0018000000"
"001042023","01",NA,NA,NA,"0005700000",NA,NA
"001112102","01",NA,NA,NA,"0003900000",NA,NA
"001112104","01","0012000000",NA,NA,NA,NA,NA
"001022011","01",NA,NA,NA,NA,"0000940800",NA
"001022012","01",NA,"0007500000",NA,"0002750000",NA,NA
"001042021","01",NA,NA,NA,NA,NA,"0002400000"
"001052029","01","0030550000",NA,NA,NA,NA,NA
"001052030","01",NA,NA,NA,"0005400000",NA,NA
"001052038","01",NA,NA,NA,"0003600000",NA,NA
"001052056","01",NA,NA,NA,NA,"0003500000",NA
"001102100","01","0035750000","0002760000",NA,NA,NA,NA
"001112101","01",NA,NA,NA,NA,NA,"0005000000"
"001112101","02",NA,NA,NA,NA,NA,"0001000000"
"001142122","05",NA,NA,NA,"0002570000",NA,NA
"001052037","01","0018000000",NA,NA,NA,NA,NA
"001013004","03",NA,NA,NA,"0003000000",NA,NA
"001053033","01",NA,"0003360000",NA,NA,NA,NA
"001103092","01",NA,NA,NA,"0003000000",NA,"0006000000"
"001053048","01",NA,NA,NA,"0002400000",NA,NA
