"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36","DYCOL37","DYCOL38","DYCOL39","DYCOL40","DYCOL41","DYCOL42","DYCOL43","DYCOL44","DYCOL45","DYCOL46","DYCOL47","DYCOL48","DYCOL49","DYCOL50","DYCOL51","DYCOL52","DYCOL53","DYCOL54","DYCOL55","DYCOL56","DYCOL57"
"006033030",1,"03","075",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,12,NA,"04",15,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006033026",1,"03","080",3,"01",NA,NA,NA,1,1,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,12,NA,"04",15,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006093072",3,"01","020",3,"01",NA,NA,NA,1,1,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"006093074",1,"02","050",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006093073",1,"03","080",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"006033027",3,"03","075",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006093071",5,"03","075",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006033029",1,"03","075",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006033028",1,"03","080",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,"01","02","03","00",NA,"06","07",NA,NA,NA,NA,12,NA,"04",15,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006103077",5,"03","095",2,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006103076",5,"05","170",2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006103078",5,"03","095",2,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006103079",5,"04","150",2,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006103080",5,"04","150",2,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006073056",1,"02","045",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006073057",6,"02","048",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006113089",6,"02","070",3,"01",NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006113088",1,"03","080",3,"01",NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006113087",1,"04","098",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006113086",1,"03","080",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006113090",1,"03","095",3,"01",NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006073058",6,"03","090",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006073060",1,"04","105",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006073059",6,"01","025",3,"01",NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006123105",1,"02","065",3,"03",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006123102",1,"02","090",3,"03",NA,1,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"01","02",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03",13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006123103",6,"01","088",3,"03",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006123104",6,"01","076",3,"03",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006123101",1,"04","120",3,"03",1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,22,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"006014005",2,"03","120",3,"01",NA,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006014001",1,"03","150",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006014002",1,"03","080",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006014003",1,"04","250",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"006014004",1,"04","300",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034020",1,"04","130",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034016",1,"04","140",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034019",1,"04","130",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034018",1,"04","130",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034017",1,"05","160",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,"01","02","00","04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034033",1,"02","055",3,"03",NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006034032",1,"05","100",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006034031",1,"03","080",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006034035",1,"06","120",3,"03",NA,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006034034",1,"03","080",3,"03",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,13,"03",15,25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006134110",1,"01","016",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006134106",1,"01","018",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06",16,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006134107",1,"01","014",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06",16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006134108",1,"01","023",3,"06",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006134109",1,"01","022",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006124100",1,"01","080",3,"03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006124099",1,"05","110",3,"03",NA,1,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,12,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006124098",1,"05","165",3,"01",1,1,NA,1,1,NA,1,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,12,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006124096",1,"01","120",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07","08",NA,NA,NA,NA,NA,"03",11,23,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006084070",1,"03","050",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07","08",NA,NA,NA,NA,13,"03",11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"006084066",1,"03","110",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07","08",NA,NA,NA,NA,NA,"03",11,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006084068",1,"03","060",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07","08",NA,NA,NA,NA,13,"03",11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006084069",6,"01","030",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,"01","02",NA,NA,NA,"06","07","08",NA,NA,NA,12,NA,"03",15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006104077",1,"03","180",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006124097",1,"03","072",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,12,NA,"04",14,24,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"006104076",1,"05","112",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006084067",1,"04","160",3,"01",1,1,1,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,"01","02",NA,"04","00","06","07","08",NA,NA,NA,12,13,"03",11,21,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"006104079",1,"01","020",3,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006114089",1,"03","500",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,"02",NA,NA,"00","06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006114087",1,"02","400",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006114088",1,"05","500",3,"01",1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,"02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006114086",1,"02","400",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"02",NA,NA,NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006104078",1,"03","080",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006104080",1,"03","100",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"006114090",1,"04","300",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"02",NA,"04",NA,"06","07",NA,NA,NA,NA,12,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006084061",1,"04","090",3,"01",NA,1,1,1,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,NA,"01","02",NA,"04",NA,"06",NA,NA,NA,NA,NA,NA,NA,"03",11,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006084064",1,"03","060",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,"02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034025",1,"03","120",3,"01",NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006084063",1,"05","180",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,"02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"006084065",1,"02","112",3,"01",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,"02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006084062",1,"06","182",3,"01",1,1,1,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,"02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006144125",1,"03","050",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,12,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006144121",1,"04","070",3,"01",NA,1,1,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","00",NA,"06","07","08",NA,NA,NA,12,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"006034024",1,"04","120",3,"01",NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034023",1,"05","130",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034008",1,"04","120",3,"03",1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034006",1,"02","100",3,"03",NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,"00",NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034021",1,"03","100",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,"01","02",NA,"04",NA,"06","07",NA,NA,NA,NA,NA,13,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034022",1,"04","120",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,"01","02","03","04","00","06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034009",1,"04","120",3,"03",1,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"006034007",1,"03","090",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,"01","02",NA,NA,NA,"06","07",NA,NA,NA,NA,NA,NA,"03",15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
