"Address","DYCOL01","DYCOL02","DYCOL03"
"000071169","02","16",NA
"000071169","02","02",NA
"000071169","02","03",NA
"000071169","02","04",NA
"000071169","02","05",NA
"000071169","02","06",NA
"000071169","02","07",NA
"000071169","02","08",NA
"000071169","02","09",NA
"000071169","02","10",NA
"000071169","02","11",NA
"000071169","02","12",NA
"000071169","02","13",NA
"000071169","02","01",NA
"000071169","02","15",NA
"000071169","02","29",NA
"000071169","02","17",NA
"000071169","02","18",NA
"000071169","02","19",6e+05
"000071169","02","20",NA
"000071169","02","21",NA
"000071169","02","22",NA
"000071169","02","23",NA
"000071169","02","24",NA
"000071169","02","25",NA
"000071169","02","26",NA
"000071169","02","27",NA
"000071169","02","28",NA
"000071169","02","14",NA
"000011063","01","16",NA
"000011063","01","02",NA
"000011063","01","03",NA
"000011063","01","04",NA
"000011063","01","05",NA
"000011063","01","06",NA
"000011063","01","07",NA
"000011063","01","08",NA
"000011063","01","09",350000
"000011063","01","10",NA
"000011063","01","11",NA
"000011063","01","12",NA
"000011063","01","13",NA
"000011063","01","01",NA
"000011063","01","15",NA
"000011063","01","29",NA
"000011063","01","17",NA
"000011063","01","18",NA
"000011063","01","19",NA
"000011063","01","20",NA
"000011063","01","21",NA
"000011063","01","22",NA
"000011063","01","23",NA
"000011063","01","24",NA
"000011063","01","25",NA
"000011063","01","26",NA
"000011063","01","27",NA
"000011063","01","28",NA
"000011063","01","14",NA
"000011064","03","14",NA
"000011064","03","01",NA
"000011064","03","27",NA
"000011064","03","26",NA
"000011064","03","25",NA
"000011064","03","24",NA
"000011064","03","23",NA
"000011064","03","22",NA
"000011064","03","21",NA
"000011064","03","20",NA
"000011064","03","19",NA
"000011064","03","18",NA
"000011064","03","17",NA
"000011064","03","28",NA
"000011064","03","15",NA
"000011064","03","29",NA
"000011064","03","13",NA
"000011064","03","12",NA
"000011064","03","11",NA
"000011064","03","10",NA
"000011064","03","09",NA
"000011064","03","08",NA
"000011064","03","07",NA
"000011064","03","06",NA
"000011064","03","05",NA
"000011064","03","04",NA
"000011064","03","03",NA
"000011064","03","02",2500000
"000011064","03","16",NA
"000011064","04","14",NA
"000011064","04","28",NA
"000011064","04","27",NA
"000011064","04","26",NA
"000011064","04","25",NA
"000011064","04","24",NA
"000011064","04","23",NA
"000011064","04","22",NA
"000011064","04","21",NA
"000011064","04","20",NA
"000011064","04","19",NA
"000011064","04","18",NA
"000011064","04","17",NA
"000011064","04","01",2500000
"000011064","04","15",NA
"000011064","04","29",NA
"000011064","04","13",NA
"000011064","04","12",NA
"000011064","04","11",NA
"000011064","04","10",NA
"000011064","04","09",NA
"000011064","04","08",NA
"000011064","04","07",NA
"000011064","04","06",NA
"000011064","04","05",NA
"000011064","04","04",NA
"000011064","04","03",NA
"000011064","04","02",NA
"000011064","04","16",NA
"000011065","01","16",NA
"000011065","01","02",NA
"000011065","01","03",NA
"000011065","01","04",NA
