"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
"000031067","01",1,1,"71",2,NA,NA,3,1
"000031067","02",2,2,"77",2,NA,NA,5,1
"000031066","01",1,1,"50",2,NA,NA,1,1
"000031066","02",2,2,"42",1,2,"103",5,1
"000031068","01",1,1,"93",1,2,"901",3,2
"000031068","02",3,2,"66",2,NA,NA,5,2
"000031069","01",1,1,"31",1,2,"214",1,1
"000031069","02",2,2,"20",1,2,"106",5,1
"000031069","03",3,2,"02",NA,NA,NA,NA,NA
"000031070","01",1,1,"47",1,2,"512",1,1
"000031070","02",2,2,"39",1,2,"106",5,1
"000031070","03",3,1,"17",1,1,"321",4,4
"000031070","04",3,2,"12",1,1,"211",4,4
"000031079","01",1,2,"90",2,NA,NA,1,2
"000031076","01",1,2,"77",2,NA,NA,3,2
"000031077","01",1,2,"75",2,NA,NA,3,2
"000031078","01",1,1,"72",2,NA,NA,1,1
"000031078","02",2,2,"63",2,NA,NA,5,1
"000031078","03",3,1,"22",1,2,"313",2,4
"000031078","04",3,1,"19",1,2,"322",2,4
"000031078","05",3,2,"15",1,2,"106",5,4
"000031080","01",1,1,"51",2,NA,NA,1,1
"000031080","02",2,2,"40",2,NA,NA,5,1
"000031080","03",3,1,"16",1,2,"214",2,4
"000031080","04",3,1,"05",NA,NA,NA,NA,NA
"000031080","05",6,1,"80",2,NA,NA,3,2
"000011031","01",1,1,"45",1,2,"106",1,1
"000011031","02",2,2,"35",1,2,"106",5,1
"000011031","03",3,1,"18",1,2,"324",2,4
"000011031","04",3,2,"09",1,1,"104",NA,NA
"000011031","05",3,2,"01",NA,NA,NA,NA,NA
"000011032","01",1,1,"36",1,2,"106",1,1
"000011032","02",2,2,"25",1,2,"106",5,1
"000011032","03",3,1,"04",NA,NA,NA,NA,NA
"000011034","01",1,1,"67",1,2,"106",1,1
"000011034","02",2,2,"55",2,NA,NA,1,1
"000011034","03",3,2,"20",1,2,"106",5,4
"000011034","04",3,1,"24",1,2,"106",1,4
"000011033","01",1,1,"54",1,2,"106",1,1
"000011033","02",2,2,"50",1,2,"106",5,1
"000011033","03",3,1,"27",1,2,"214",1,4
"000011033","04",3,1,"25",1,2,"214",1,4
"000011033","05",3,2,"20",1,1,"312",4,4
"000011033","06",3,2,"19",1,1,"312",4,4
"000011033","07",3,2,"15",1,1,"311",4,4
"000071167","01",1,1,"33",1,2,"106",1,1
"000071167","02",2,2,"28",1,2,"106",5,1
"000071167","03",3,2,"11",1,1,"211",4,4
"000071167","04",3,2,"07",1,1,"101",NA,NA
"000011035","01",1,1,"48",1,2,"106",3,1
"000011035","02",2,2,"38",1,2,"106",5,1
"000011035","03",3,2,"19",1,1,"312",4,4
"000011035","04",3,2,"18",1,2,"313",5,4
"000011035","05",3,2,"16",1,1,"323",4,4
"000011035","06",3,1,"08",1,1,"102",NA,NA
"000071166","01",1,1,"48",1,2,"106",1,1
"000071166","02",2,2,"46",1,2,"107",5,1
"000071166","03",3,1,"18",1,1,"314",4,4
"000071168","01",1,1,"36",1,2,"317",1,1
"000071168","02",2,2,"29",1,2,"214",5,1
"000071168","03",3,2,"12",1,1,"211",4,4
"000071168","04",3,1,"07",1,1,"101",NA,NA
"000071170","01",1,1,"36",1,2,"106",3,1
"000071170","02",2,2,"36",1,2,"106",5,1
"000071170","03",3,1,"17",1,1,"314",4,4
"000071170","04",3,1,"14",1,1,"213",4,4
"000051102","01",1,1,"60",1,2,"104",3,1
"000051102","02",2,2,"42",1,2,"106",5,1
"000051102","03",3,1,"24",1,2,"314",3,4
"000051102","04",3,1,"23",1,2,"314",3,4
"000051101","01",1,1,"52",1,2,"106",1,1
"000051101","02",2,2,"45",2,NA,NA,5,1
"000051101","03",3,1,"21",1,2,"314",1,4
"000051101","04",3,2,"14",1,1,"212",4,4
"000051103","01",1,1,"47",1,2,"314",1,1
"000051103","02",2,2,"46",2,NA,NA,5,1
"000051103","03",3,2,"20",1,2,"314",5,4
"000051103","04",3,1,"18",1,2,"104",1,4
"000051103","05",3,1,"17",1,2,"322",1,4
"000051104","01",1,1,"70",2,NA,NA,3,2
"000051105","01",1,2,"70",2,NA,NA,3,2
"000041086","01",1,1,"46",2,NA,NA,1,2
"000041087","01",1,1,"61",2,NA,NA,1,1
"000041087","02",2,2,"53",2,NA,NA,1,1
"000041087","03",3,2,"28",1,2,"313",5,4
"000041087","04",3,2,"24",1,2,"313",5,4
"000041087","05",3,2,"19",1,1,"313",4,2
"000041087","06",3,1,"17",1,2,"214",1,4
"000041088","01",1,1,"58",2,NA,NA,1,1
"000041088","02",2,2,"53",2,NA,NA,1,1
"000041088","03",3,1,"32",1,2,"106",1,4
"000041088","04",3,2,"28",1,2,"522",5,4
"000041088","05",3,1,"23",1,2,"322",1,4
"000041088","06",3,2,"17",1,1,"312",4,4
"000041088","07",3,1,"14",1,1,"212",4,4
"000041089","01",1,2,"74",2,NA,NA,3,2
"000041090","01",1,1,"28",1,2,"322",1,1
"000041090","02",2,2,"21",1,2,"324",5,1
"000041090","03",3,1,"01",NA,NA,NA,NA,NA
"000011023","01",1,2,"89",2,NA,NA,3,2
"000011023","02",3,2,"50",2,NA,NA,6,4
"000011024","01",1,1,"48",1,2,"106",1,1
"000011024","02",2,2,"49",2,NA,NA,5,1
"000011024","03",3,1,"24",1,2,"106",1,4
"000011024","04",3,2,"20",1,2,"103",5,4
"000011022","01",1,1,"57",1,2,"901",1,1
"000011022","02",2,2,"55",2,NA,NA,5,1
"000011022","03",3,1,"16",1,2,"106",6,4
"000011025","01",1,1,"54",2,NA,NA,3,1
"000011025","02",2,2,"57",2,NA,NA,5,1
"000011025","03",3,2,"29",1,2,"106",5,3
"000011025","04",3,2,"16",1,2,"106",5,4
"000011025","05",3,1,"22",1,2,"102",2,4
"000011025","06",3,1,"25",1,2,"104",1,4
"000011021","01",1,1,"62",2,NA,NA,3,1
"000011021","02",2,2,"63",2,NA,NA,5,1
"000071169","01",1,1,"27",1,1,"313",1,1
"000071169","02",2,2,"27",1,2,"512",5,1
"000071169","03",3,1,"06",2,NA,NA,NA,NA
"000071169","04",3,1,"01",NA,NA,NA,NA,NA
"000011061","01",1,1,"89",2,NA,NA,3,2
"000011062","01",1,1,"54",2,NA,NA,1,1
"000011062","02",2,2,"53",2,NA,NA,5,1
"000011062","03",3,2,"13",1,2,"106",5,4
"000011062","04",3,2,"15",1,1,"213",4,4
"000011063","01",1,1,"74",2,NA,NA,1,1
"000011063","02",2,2,"50",2,NA,NA,5,1
"000011063","03",3,2,"28",1,2,"106",1,4
"000011063","04",3,2,"23",1,2,"106",1,4
"000011063","05",3,2,"18",1,2,"312",5,4
"000011063","06",3,2,"16",1,2,"106",5,4
"000011064","01",1,1,"71",2,NA,NA,1,1
"000011064","02",2,2,"60",2,NA,NA,5,1
"000011064","03",3,2,"26",1,2,"106",2,4
"000011064","04",3,2,"20",1,2,"106",2,4
"000011065","01",1,1,"40",1,2,"104",1,1
"000011065","02",2,2,"35",2,NA,NA,5,1
"000011065","03",3,1,"17",1,2,"106",1,4
"000011065","04",3,1,"16",1,2,"314",1,4
"000011065","05",3,2,"09",1,1,"103",NA,NA
"000011003","01",1,1,"63",2,NA,NA,1,1
"000011003","02",3,2,"22",2,NA,NA,2,1
"000011003","03",4,2,"27",1,2,"102",5,1
"000011003","04",5,2,"01",NA,NA,NA,NA,NA
"000011002","01",1,1,"60",1,2,"102",1,1
"000011002","02",2,2,"61",2,NA,NA,1,1
"000011002","03",3,1,"22",1,2,"313",1,1
"000011005","01",1,1,"82",2,NA,NA,3,1
"000011005","02",2,2,"70",2,NA,NA,5,1
"000011001","01",1,1,"27",1,2,"106",1,1
"000011001","02",2,2,"24",1,2,"214",5,1
"000011001","03",3,1,"05",NA,NA,NA,NA,NA
"000011001","04",6,2,"60",1,2,"107",5,2
"000011016","01",1,1,"30",1,2,"106",1,1
"000011016","02",2,2,"21",1,2,"214",5,1
"000011016","03",3,1,"04",NA,NA,NA,NA,NA
"000011017","01",1,1,"35",1,2,"106",1,1
"000011017","02",2,2,"29",1,2,"106",5,1
"000011017","03",3,1,"13",1,1,"211",4,4
"000011017","04",3,1,"05",NA,NA,NA,NA,NA
"000071137","03",3,1,"34",1,2,"106",2,1
"000071137","04",4,2,"32",1,2,"107",5,1
"000071137","05",5,1,"14",1,2,"106",2,4
"000071137","06",5,1,"12",1,1,"211",4,4
"000071137","07",5,2,"08",1,1,"101",NA,NA
"000071140","01",1,2,"60",2,NA,NA,5,2
"000011019","01",1,1,"68",2,NA,NA,1,1
"000011019","02",2,2,"58",2,NA,NA,5,1
"000011018","01",1,1,"32",1,2,"106",1,1
"000011018","02",2,2,"32",1,2,"107",5,1
"000011018","03",3,1,"08",1,1,"102",NA,NA
"000011018","04",3,1,"04",NA,NA,NA,NA,NA
"000011018","05",3,2,"01",NA,NA,NA,NA,NA
"000011004","01",1,1,"70",1,2,"102",1,1
"000011004","02",2,2,"64",2,NA,NA,1,1
"000011004","03",3,2,"20",1,2,"313",5,1
"000071140","02",3,1,"20",1,2,"322",1,4
"000071140","03",3,2,"17",1,2,"214",5,4
"000011046","01",1,1,"70",2,NA,NA,1,1
"000011046","02",2,2,"62",2,NA,NA,5,1
"000011046","03",3,2,"25",1,2,"214",5,4
"000011047","01",1,1,"29",1,2,"214",1,1
"000011047","02",2,2,"21",1,2,"214",5,1
"000011048","01",1,1,"77",2,NA,NA,3,1
"000011048","02",2,2,"69",2,NA,NA,5,1
"000011049","01",1,2,"54",2,NA,NA,1,2
"000011049","02",3,2,"16",1,2,"311",5,4
"000011049","03",3,2,"14",1,2,"211",5,4
"000011050","01",1,1,"78",1,2,"101",1,1
"000011050","02",2,2,"70",2,NA,NA,1,1
"000061124","01",1,1,"58",1,2,"106",3,1
"000061124","02",2,2,"45",2,NA,NA,1,1
"000061124","03",3,1,"24",1,2,"214",1,4
"000061124","04",3,2,"20",1,2,"106",5,4
"000061124","05",3,2,"18",1,2,"106",5,4
"000061124","06",3,2,"15",1,1,"213",4,4
"000061124","07",3,1,"13",1,1,"211",4,4
"000061121","01",1,1,"37",1,2,"103",1,1
"000061121","02",2,2,"32",1,2,"106",5,1
"000061121","03",3,2,"14",1,1,"211",4,4
"000061121","04",3,2,"06",2,NA,NA,NA,NA
"000061123","01",1,1,"38",1,2,"317",1,1
"000061123","02",2,2,"26",1,2,"106",5,1
"000061122","01",1,1,"56",2,NA,NA,1,1
"000061122","02",2,2,"40",2,NA,NA,5,1
"000061122","03",3,2,"14",1,1,"213",4,4
"000061122","04",3,1,"17",1,1,"312",4,4
"000061122","05",3,1,"25",1,2,"106",1,1
"000071138","01",1,1,"45",1,2,"106",1,1
"000071138","02",2,2,"45",2,NA,NA,5,1
"000071138","03",3,1,"25",1,2,"214",2,4
"000071138","04",3,1,"22",1,2,"313",1,4
"000071138","05",3,1,"20",1,2,"214",1,4
"000071138","06",3,2,"17",1,1,"312",4,4
"000071138","07",3,2,"15",1,1,"213",4,4
"000071154","01",1,1,"49",2,NA,NA,1,1
"000011020","01",1,1,"36",1,2,"106",1,1
"000011020","02",2,2,"28",1,2,"106",5,1
"000011020","03",3,2,"15",1,1,"213",4,4
"000011020","04",3,2,"11",1,1,"106",4,4
"000011020","05",3,2,"04",NA,NA,NA,NA,NA
"000011020","06",3,2,"02",NA,NA,NA,NA,NA
"000071154","02",2,2,"57",2,NA,NA,5,1
"000071154","03",3,2,"30",1,2,"106",5,4
"000071154","04",3,1,"23",1,2,"106",6,1
"000071154","05",3,2,"16",1,2,"106",5,4
"000071153","01",1,1,"65",2,NA,NA,1,1
"000071153","02",2,2,"34",2,NA,NA,5,1
"000071153","03",8,2,"68",2,NA,NA,3,2
"000071152","01",1,1,"68",2,NA,NA,1,1
"000071152","02",2,2,"59",2,NA,NA,1,1
"000071152","03",3,2,"27",1,2,"106",1,4
"000071152","04",3,2,"26",1,2,"106",1,4
"000071152","05",3,2,"20",1,2,"106",1,4
"000061126","01",1,1,"74",2,NA,NA,1,1
"000061126","02",2,2,"60",2,NA,NA,5,1
"000061126","03",3,2,"30",1,2,"106",5,4
"000061127","01",1,1,"76",2,NA,NA,3,1
"000061127","02",2,2,"72",2,NA,NA,5,1
"000061127","03",3,2,"30",1,2,"314",5,4
"000061130","01",1,1,"65",2,NA,NA,1,1
"000061130","02",2,2,"52",2,NA,NA,5,1
"000061130","03",3,2,"22",1,2,"106",5,4
"000061128","01",1,1,"45",1,2,"317",3,1
"000061128","02",2,2,"40",2,NA,NA,5,1
"000061128","03",3,1,"08",1,1,"102",NA,NA
"000061129","01",1,2,"65",2,NA,NA,3,2
"000071156","01",1,1,"28",1,2,"106",1,1
"000071156","02",2,2,"30",1,2,"106",5,1
"000071151","01",1,1,"76",2,NA,NA,3,1
"000071151","02",2,2,"60",2,NA,NA,1,1
"000071151","03",3,2,"32",1,2,"106",5,4
"000071151","04",3,2,"27",1,2,"106",5,4
"000071155","01",1,1,"64",1,2,"901",1,1
"000071155","02",2,2,"57",2,NA,NA,5,1
"000071155","03",3,1,"18",1,2,"214",1,4
"000071155","04",3,2,"14",1,2,"106",5,4
"000071155","05",3,1,"30",1,2,"214",6,4
"000071156","03",3,1,"05",NA,NA,NA,NA,NA
"000071159","01",1,2,"66",2,NA,NA,3,2
"000071159","02",3,2,"27",1,2,"106",5,2
"000071160","01",1,1,"52",1,2,"102",1,1
"000071160","02",2,2,"32",1,2,"102",5,1
"000071160","03",3,2,"16",1,2,"106",5,4
"000071160","04",3,2,"14",1,2,"106",5,4
"000011019","03",3,1,"29",1,2,"317",1,4
"000011019","04",3,1,"28",1,2,"214",1,4
"000071160","05",3,2,"04",NA,NA,NA,NA,NA
"000071160","06",3,2,"02",NA,NA,NA,NA,NA
"000061111","01",1,1,"32",2,NA,NA,1,1
"000061111","02",2,2,"28",2,NA,NA,5,1
"000061111","03",3,2,"08",2,NA,NA,NA,NA
"000061111","04",3,2,"05",NA,NA,NA,NA,NA
"000061111","05",3,1,"04",NA,NA,NA,NA,NA
"000061111","06",3,2,"01",NA,NA,NA,NA,NA
"000061113","01",1,1,"28",2,NA,NA,1,1
"000061113","02",2,2,"26",2,NA,NA,5,1
"000061113","03",3,1,"06",2,NA,NA,NA,NA
"000061113","04",3,2,"04",NA,NA,NA,NA,NA
"000061113","05",3,1,"02",NA,NA,NA,NA,NA
"000061113","06",3,2,"01",NA,NA,NA,NA,NA
"000061112","01",1,1,"80",2,NA,NA,1,1
"000061112","02",2,2,"75",2,NA,NA,5,1
"000061112","03",3,2,"45",1,2,"106",5,4
"000061114","01",1,1,"37",2,NA,NA,1,1
"000061114","02",2,2,"28",2,NA,NA,5,1
"000061114","03",3,1,"03",NA,NA,NA,NA,NA
"000061114","04",3,2,"02",NA,NA,NA,NA,NA
"000061115","01",1,1,"40",2,NA,NA,1,1
"000061115","02",2,2,"38",2,NA,NA,5,1
"000061115","03",3,1,"16",2,NA,NA,1,4
"000061115","04",3,1,"13",2,NA,NA,1,4
"000061115","05",3,1,"09",2,NA,NA,NA,NA
"000061115","06",3,1,"06",2,NA,NA,NA,NA
"000061115","07",3,2,"11",2,NA,NA,5,4
"000071158","01",1,1,"47",2,NA,NA,1,1
"000071158","02",2,2,"47",2,NA,NA,5,1
"000071158","03",3,1,"26",1,2,"106",1,2
"000071158","04",3,2,"24",1,2,"106",5,4
"000071158","05",3,2,"16",1,2,"106",5,4
"000071158","06",3,2,"13",1,1,"211",4,4
"000071158","07",3,2,"11",1,1,"211",4,4
"000071158","08",3,1,"10",1,1,"104",4,4
"000061115","08",3,2,"03",NA,NA,NA,NA,NA
"000061109","01",1,1,"82",2,NA,NA,3,1
"000061109","02",2,2,"40",2,NA,NA,5,1
"000061109","03",3,2,"07",1,1,"101",NA,NA
