"Address","DYCOL01","DYCOL02","DYCOL03"
101101097,"02","01",150000
101101097,"02","02",NA
101101097,"02","03",NA
101101097,"02","04",150000
101101097,"02","05",NA
101101097,"02","06",NA
101101097,"02","07",NA
101101097,"02","08",NA
101101097,"02","09",NA
101101097,"02","10",NA
101101097,"02","11",NA
101101097,"02","12",NA
101101097,"02","13",NA
101101097,"02","14",NA
101101097,"02","15",NA
101101097,"02","16",NA
101101097,"02","17",NA
101101097,"02","18",NA
101101097,"02","19",NA
101101097,"02","20",NA
101101097,"02","21",NA
101101097,"02","22",NA
101101097,"02","23",NA
101101097,"02","24",NA
101101097,"02","25",NA
101101097,"02","26",NA
101101097,"02","27",NA
101101097,"02","28",NA
101101097,"02","29",NA
101061084,"02","01",NA
101061084,"02","02",NA
101061084,"02","03",NA
101061084,"02","04",NA
101061084,"02","05",NA
101061084,"02","06",NA
101061084,"02","07",NA
101061084,"02","08",1e+06
101061084,"02","09",NA
101061084,"02","10",1e+06
101061084,"02","11",NA
101061084,"02","12",NA
101061084,"02","13",NA
101061084,"02","14",NA
101061084,"02","15",NA
101061084,"02","16",NA
101061084,"02","17",NA
101061084,"02","18",NA
101061084,"02","19",NA
101061084,"02","20",NA
101061084,"02","21",NA
101061084,"02","22",NA
101061084,"02","23",NA
101061084,"02","24",NA
101061084,"02","25",NA
101061084,"02","26",NA
101061084,"02","27",NA
101061084,"02","28",NA
101061084,"02","29",NA
101051057,"02","01",NA
101051057,"02","02",NA
101051057,"02","03",NA
101051057,"02","04",NA
101051057,"02","05",NA
101051057,"02","06",NA
101051057,"02","07",NA
101051057,"02","08",4e+05
101051057,"02","09",NA
101051057,"02","10",NA
101051057,"02","11",NA
101051057,"02","12",NA
101051057,"02","13",NA
101051057,"02","14",NA
101051057,"02","15",NA
101051057,"02","16",NA
101051057,"02","17",NA
101051057,"02","18",NA
101051057,"02","19",4e+05
101051057,"02","20",NA
101051057,"02","21",NA
101051057,"02","22",NA
101051057,"02","23",NA
101051057,"02","24",NA
101051057,"02","25",NA
101051057,"02","26",NA
101051057,"02","27",NA
101051057,"02","28",NA
101051057,"02","29",NA
101102099,"02","15",NA
101102099,"02","16",NA
101102099,"02","17",NA
101102099,"02","18",NA
101102099,"02","19",NA
101102099,"02","20",NA
101102099,"02","21",NA
101102099,"02","22",NA
101102099,"02","23",NA
101102099,"02","24",NA
101102099,"02","25",NA
101102099,"02","26",NA
101102099,"02","27",NA
101102099,"02","28",NA
101102099,"02","29",NA
101052043,"01","01",NA
101052043,"01","02",NA
101052043,"01","03",NA
101052043,"01","04",NA
101052043,"01","05",NA
101052043,"01","06",NA
101052043,"01","07",NA
101052043,"01","08",2e+06
101052043,"01","09",NA
101052043,"01","10",NA
101052043,"01","11",NA
101052043,"01","12",NA
101052043,"01","13",NA
101052043,"01","14",NA
101052043,"01","15",NA
101052043,"01","16",NA
101052043,"01","17",NA
101052043,"01","18",NA
101052043,"01","19",NA
101052043,"01","20",NA
101052043,"01","21",NA
101052043,"01","22",NA
101052043,"01","23",2e+06
101052043,"01","24",NA
101052043,"01","25",NA
101052043,"01","26",NA
101052043,"01","27",NA
101052043,"01","28",NA
101032013,"02","01",NA
101032013,"02","02",NA
101032013,"02","03",NA
101032013,"02","04",NA
101032013,"02","05",NA
101032013,"02","06",NA
101032013,"02","07",NA
101032013,"02","08",1400000
101032013,"02","09",NA
101032013,"02","10",1400000
101032013,"02","11",NA
101032013,"02","12",NA
101032013,"02","13",NA
101032013,"02","14",NA
101032013,"02","15",NA
101032013,"02","16",NA
101032013,"02","17",NA
101032013,"02","18",NA
101032013,"02","19",NA
101032013,"02","20",NA
101032013,"02","21",NA
101032013,"02","22",NA
101032013,"02","23",NA
101032013,"02","24",NA
101032013,"02","25",NA
101032013,"02","26",NA
101032013,"02","27",NA
101052058,"02","01",1400000
101052058,"02","02",NA
101052058,"02","03",NA
101052058,"02","04",1400000
101052058,"02","05",NA
101052058,"02","06",NA
101052058,"02","07",NA
101052058,"02","08",NA
101052058,"02","09",NA
101052058,"02","10",NA
101052058,"02","11",NA
101052058,"02","12",NA
101052058,"02","13",NA
101052058,"02","14",NA
101052058,"02","15",NA
101052058,"02","16",NA
101052058,"02","17",NA
101052058,"02","18",NA
101032013,"02","28",NA
101032013,"02","29",NA
101052058,"02","19",NA
101052058,"02","20",NA
101052058,"02","21",NA
101052058,"02","22",NA
101052058,"02","23",NA
101052058,"02","24",NA
101052058,"02","25",NA
101052058,"02","26",NA
101052058,"02","27",NA
101052058,"02","28",NA
101052058,"02","29",NA
101052043,"01","29",NA
101052057,"02","01",150000
101052057,"02","02",NA
101052057,"02","03",NA
101052057,"02","04",150000
101052057,"02","05",NA
101052057,"02","06",NA
101052057,"02","07",NA
101052057,"02","08",NA
101052057,"02","09",NA
101052057,"02","10",NA
101052057,"02","11",NA
101052057,"02","12",NA
101052057,"02","13",NA
101052057,"02","14",NA
101052057,"02","15",NA
101052057,"02","16",NA
101052057,"02","17",NA
101052057,"02","18",NA
101052057,"02","19",NA
101052057,"02","20",NA
101052057,"02","21",NA
101052057,"02","22",NA
101052057,"02","23",NA
101052057,"02","24",NA
101052057,"02","25",NA
101052057,"02","26",NA
101052057,"02","27",NA
101052057,"02","28",NA
101052057,"02","29",NA
101102099,"02","01",250000
101102099,"02","02",NA
101102099,"02","03",NA
101102099,"02","04",250000
101102099,"02","05",NA
101102099,"02","06",NA
101102099,"02","07",NA
101102099,"02","08",NA
101102099,"02","09",NA
101102099,"02","10",NA
101102099,"02","11",NA
101102099,"02","12",NA
101102099,"02","13",NA
101102099,"02","14",NA
101022007,"04","01",NA
101022007,"04","02",NA
101022007,"04","03",NA
101022007,"04","04",NA
101022007,"04","05",NA
101022007,"04","06",NA
101022007,"04","07",NA
101022007,"04","08",NA
101022007,"04","09",NA
101022007,"04","10",NA
101022007,"04","11",NA
101022007,"04","12",NA
101022007,"04","13",NA
101022007,"04","14",NA
101022007,"04","15",NA
101022007,"04","16",NA
101022007,"04","17",NA
101022007,"04","18",NA
101022007,"04","19",NA
101022007,"04","20",NA
101022007,"04","21",NA
101022007,"04","22",NA
101022007,"04","23",NA
101022007,"04","24",NA
101022007,"04","25",NA
101022007,"04","26",NA
101022007,"04","27",NA
101022007,"04","28",4e+06
101022007,"04","29",NA
101053075,"01","01",NA
101053075,"01","02",NA
101053075,"01","03",NA
101053075,"01","04",NA
101053075,"01","05",NA
101053075,"01","06",NA
101053075,"01","07",NA
101053075,"01","08",6e+06
101053075,"01","09",NA
101053075,"01","10",NA
101053075,"01","11",NA
101053075,"01","12",NA
101053075,"01","13",NA
101053069,"01","01",NA
101053069,"01","02",NA
101053069,"01","03",NA
101053069,"01","04",NA
101053069,"01","05",NA
101053069,"01","06",NA
101053069,"01","07",NA
101053069,"01","08",NA
101053069,"01","09",NA
101053069,"01","10",NA
101053069,"01","11",NA
101053069,"01","12",NA
101053069,"01","13",NA
101053069,"01","14",6e+06
101053069,"01","15",NA
101053069,"01","16",NA
101053069,"01","17",NA
101053069,"01","18",NA
101053069,"01","19",NA
101053069,"01","20",NA
101053069,"01","21",NA
101053069,"01","22",NA
101053069,"01","23",NA
101053075,"01","14",6e+06
101053075,"01","15",NA
101053075,"01","16",NA
101053075,"01","17",NA
101053075,"01","18",NA
101053075,"01","19",NA
101053069,"01","24",NA
101053075,"01","20",NA
101053075,"01","21",NA
101053075,"01","22",NA
