"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06"
1000013183,"022111",1,NA,"00450","0000000300","0000135000"
1000025204,"022111",1,NA,"00600","0000000250","0000150000"
1000025200,"022111",1,NA,"00450","0000000250","0000112500"
1000061286,"022111",1,NA,"00600","0000000125","0000075000"
1000037059,"022111",1,NA,"00600","0000000350","0000210000"
1000049213,"022111",1,NA,"00060","0000000200","0000012000"
1000061300,"022111",1,NA,"00080","0000000250","0000020000"
1000013169,"022111",1,NA,"00020","0000000350","0000007000"
1000097167,"022111",1,NA,"01800","0000000150","0000270000"
1000073109,"022111",1,NA,"00200","0000000250","0000050000"
1000097165,"022113",1,NA,"00300","0000001000","0000300000"
1000013176,"022111",1,NA,"00600","0000000500","0000300000"
1000013173,"022111",1,NA,"00200","0000000500","0000100000"
1000013178,"022111",1,NA,"00620","0000000500","0000310000"
1000105018,"022111",1,NA,"00600","0000000225","0000135000"
1000069173,"022111",1,NA,"00300","0000000250","0000075000"
1000009010,"022113",1,NA,"00300","0000000400","0000120000"
1000069168,"022111",1,NA,"00800","0000000150","0000120000"
1000057009,"022111",1,NA,"00620","0000000250","0000155000"
1000081118,"022113",1,NA,"00200","0000000275","0000055000"
1000009016,"022113",1,NA,"00300","0000000350","0000105000"
1000021251,"022113",1,NA,"00150","0000001000","0000150000"
1000057010,"022111",1,NA,"00620","0000000250","0000155000"
1000033120,"022111",1,NA,"00300","0000000500","0000150000"
1000033116,"022113",1,NA,"00600","0000000600","0000360000"
1000077128,"022113",1,NA,"00300","0000001000","0000300000"
1000029104,"022111",1,NA,"00620","0000000550","0000341000"
1000089011,"022111",1,NA,"00090","0000000500","0000045000"
1000089017,"022113",1,NA,"00600","0000000600","0000360000"
1000017106,"022113",1,NA,"00400","0000000900","0000360000"
1000017109,"022111",1,NA,"00300","0000000250","0000075000"
1000101165,"022111",1,NA,"00300","0000000350","0000105000"
1000101162,"022111",1,NA,"00600","0000000150","0000090000"
1000101170,"022111",1,NA,"00620","0000000250","0000155000"
1000113065,"022111",1,NA,"00600","0000000125","0000075000"
1000005098,"022111",1,NA,"00300","0000000100","0000030000"
1000053059,"022111",1,NA,"00100","0000000200","0000020000"
1000053063,"022111",1,NA,"00300","0000000350","0000105000"
1000053064,"022111",1,NA,"00600","0000000350","0000210000"
1000065054,"022113",1,NA,"00080","0000000250","0000020000"
1000065051,"022111",1,NA,"00010","0000000750","0000007500"
1000085162,"022113",1,NA,"00030","0000000500","0000015000"
1000109165,"022111",1,NA,"00180","0000000250","0000045000"
1000109157,"023111",1,NA,NA,NA,"0000150000"
1000109153,"022111",1,NA,"00600","0000000150","0000090000"
1000009004,"022111",1,NA,"00300","0000000300","0000090000"
1000045164,"022113",1,NA,"00200","0000000250","0000050000"
1000081112,"022111",1,NA,"01200","0000000150","0000180000"
1000026063,"022111",1,NA,"00450","0000000250","0000112500"
1000086109,"022113",1,NA,"00600","0000000300","0000180000"
1000114208,"022111",1,NA,"01240","0000000250","0000310000"
1000058218,"022113",1,NA,"00620","0000000400","0000248000"
1000046121,"022111",1,NA,"00600","0000000300","0000180000"
1000046108,"022113",1,NA,"00900","0000000500","0000450000"
1000102264,"022113",1,NA,"00040","0000001200","0000048000"
1000078110,"022111",1,NA,"00060","0000000350","0000021000"
1000018055,"022111",1,NA,"00300","0000000250","0000075000"
1000018064,"022111",1,NA,"00400","0000000200","0000080000"
1000006018,"022111",1,NA,"00600","0000000600","0000360000"
1000018062,"022111",1,NA,"00300","0000000250","0000075000"
1000042017,"022111",1,NA,"01240","0000000250","0000310000"
1000018053,"022111",1,NA,"00200","0000000500","0000100000"
1000054018,"022113",1,NA,"00620","0000000500","0000310000"
1000090062,"022111",1,NA,"00020","0000000500","0000010000"
1000078121,"022111",1,NA,"00900","0000000500","0000450000"
1000018059,"022111",1,NA,"00600","0000000300","0000180000"
1000090058,"022111",1,NA,"00620","0000000250","0000155000"
1000102270,"022111",1,NA,"00620","0000000250","0000155000"
1000058216,"022111",1,NA,"00600","0000000250","0000150000"
1000070010,"022111",1,NA,"00600","0000000400","0000240000"
1000042010,"022111",1,NA,"00080","0000000250","0000020000"
1000094015,"022111",1,NA,"00600","0000000350","0000210000"
1000070018,"022111",1,NA,"00620","0000000300","0000186000"
1000106018,"022111",1,NA,"00620","0000000500","0000310000"
1000070005,"022111",1,NA,"00300","0000000250","0000075000"
1000034151,"022113",1,NA,"00600","0000000500","0000300000"
1000114205,"022111",1,NA,"01240","0000000250","0000310000"
1000094012,"022111",1,NA,"01240","0000000275","0000341000"
1000082007,"022111",1,NA,"00600","0000000500","0000300000"
1000070014,"022111",1,NA,"01240","0000000250","0000310000"
1000050225,"022111",7,NA,"00620","0000000250","0000155000"
1000014071,"022111",1,NA,"01240","0000000500","0000620000"
1000098014,"022113",1,NA,"00600","0000000275","0000165000"
1000050230,"022111",1,NA,"00020","0000000250","0000005000"
1000074104,"022111",1,NA,"00450","0000000500","0000225000"
1000062151,"022111",1,NA,"00450","0000000500","0000225000"
1000098008,"022111",1,NA,"01200","0000000250","0000300000"
1000098011,"022111",1,NA,"00600","0000000350","0000210000"
1000050233,"022111",1,NA,"00186","0000000150","0000027920"
1000086111,"022111",1,NA,"00600","0000000550","0000330000"
1000038060,"022111",1,NA,"00020","0000000350","0000007000"
1000002130,"022111",1,NA,"00062","0000000150","0000009300"
1000074110,"022111",1,NA,"00093","0000000150","0000013950"
1000026056,"022113",1,NA,"00600","0000000300","0000180000"
1000026066,"022113",1,NA,"00500","0000000250","0000125000"
1000035203,"022111",1,NA,"00600","0000000200","0000120000"
1000035196,"022111",1,NA,"00900","0000000300","0000270000"
1000099170,"022111",1,NA,"00300","0000000500","0000150000"
1000075204,"022111",1,NA,"00600","0000000300","0000180000"
1000027160,"022111",1,NA,"00600","0000000250","0000150000"
1000015317,"022111",1,NA,"01320","0000000250","0000330000"
1000039239,"022111",1,NA,"00060","0000000150","0000009000"
1000063063,"022111",1,NA,"00600","0000000300","0000180000"
1000075213,"022111",1,NA,"00600","0000000250","0000150000"
1000063074,"022113",1,NA,"00060","0000000250","0000015000"
1000039251,"022113",1,NA,"00600","0000000750","0000450000"
1000087193,"022111",1,NA,"00300","0000000150","0000045000"
1000099165,"022111",1,NA,"01200","0000000250","0000300000"
1000087203,"022111",1,NA,"00600","0000000250","0000150000"
1000087204,"022111",1,NA,"00600","0000000250","0000150000"
1000075209,"022113",1,NA,"00200","0000001000","0000200000"
1000067064,"022111",1,NA,"00200","0000000250","0000050000"
1000007013,"022113",1,NA,"00600","0000000600","0000360000"
1000111062,"022111",1,NA,"00080","0000000250","0000020000"
1000079173,"022111",1,NA,"00300","0000000250","0000075000"
1000067057,"022111",1,NA,"01200","0000000250","0000300000"
1000019163,"022113",1,NA,"01200","0000000250","0000300000"
1000067066,"022111",1,NA,"00600","0000000350","0000210000"
1000027166,"022111",1,NA,"00600","0000000300","0000180000"
1000079176,"022111",1,NA,"00600","0000000300","0000180000"
1000031267,"022113",1,NA,"00600","0000000300","0000180000"
1000091061,"022111",1,NA,"00300","0000000350","0000105000"
1000031266,"022111",1,NA,"00200","0000000250","0000050000"
1000039248,"022111",1,NA,"00160","0000000250","0000030000"
1000103179,"022111",1,NA,"00300","0000000300","0000090000"
1000107110,"022111",1,NA,"01200","0000000250","0000300000"
1000023060,"022111",1,NA,"00600","0000000250","0000150000"
1000071274,"022111",1,NA,"00600","0000000200","0000120000"
1000095006,"022111",1,NA,"00600","0000000500","0000300000"
1000011205,"022111",1,NA,"00050","0000000250","0000012500"
1000035201,"022113",1,NA,"00600","0000000550","0000330000"
1000035209,"022113",1,NA,"00600","0000000750","0000450000"
1000095015,"022111",1,NA,"00090","0000000350","0000031500"
1000071278,"022111",1,NA,"00300","0000000200","0000060000"
1000036052,"022111",1,NA,"00600","0000000250","0000150000"
1000036059,"022111",1,NA,"00200","0000000275","0000055000"
1000024105,"022113",1,NA,"00600","0000000700","0000420000"
1000084153,"022111",1,NA,"00060","0000000350","0000021000"
1000108009,"022111",1,NA,"00120","0000000250","0000030000"
1000084156,"022111",1,NA,"01200","0000000500","0000600000"
1000012010,"022111",1,NA,"00600","0000000850","0000510000"
1000036055,"022111",1,NA,"00008","0000000500","0000004000"
1000024108,"022111",1,NA,"00240","0000000500","0000120000"
1000108015,"022111",1,NA,"00090","0000000250","0000022500"
1000072004,"022113",1,NA,"00580","0000000600","0000348000"
1000072008,"022111",1,NA,"00600","0000000250","0000150000"
1000012005,"022113",1,NA,"00600","0000000750","0000450000"
1000084158,"022111",1,NA,"00600","0000000500","0000300000"
1000060172,"022111",1,NA,"00060","0000000250","0000015000"
1000052107,"022111",1,NA,"00600","0000000300","0000180000"
1000064109,"022111",1,NA,"00600","0000000750","0000450000"
1000112159,"022111",7,NA,"00120","0000000175","0000021000"
1000100009,"022111",1,NA,"00600","0000000250","0000150000"
1000052116,"022111",1,NA,"00300","0000000500","0000150000"
1000028062,"022111",1,NA,"00600","0000000250","0000150000"
1000076177,"022113",1,NA,"01200","0000000500","0000600000"
1000112170,"022111",1,NA,"00600","0000000200","0000120000"
1000052109,"022113",1,NA,"00300","0000000900","0000270000"
1000004005,"022111",1,NA,"00300","0000000500","0000150000"
1000088056,"022111",1,NA,"00600","0000000150","0000090000"
1000016294,"022111",1,NA,"00200","0000001000","0000200000"
1000088054,"022111",1,NA,"00200","0000000500","0000100000"
1000056121,"022111",1,NA,"00090","0000000250","0000022500"
1000056123,"022113",1,NA,"00600","0000000750","0000450000"
1000008165,"022111",1,NA,"00300","0000000350","0000105000"
1000068014,"022111",1,NA,"00600","0000000250","0000150000"
1000008155,"022113",1,NA,"01200","0000000750","0000900000"
1000068007,"022111",1,NA,"00600","0000000250","0000150000"
1000080068,"022111",1,NA,"00600","0000000250","0000150000"
1000020065,"022111",1,NA,"00600","0000000500","0000300000"
