"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4"
1000069165,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,506,0,"Admin",NA,"Admin","Admin"
1000105015,"04","كارگر كارخانه",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,214,1,"Admin",NA,"Admin",NA
1000093161,"04","جوشكار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,212,1,"Admin",NA,"Admin","Admin"
1000105018,"04","كارگر گلخانه",1,2,NA,1,NA,1,NA,NA,NA,"000024","017",4,273,1,"Admin",NA,"Admin",NA
1000069176,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,147,1,"Admin",NA,"Admin",NA
1000069173,"04","كارگر روزمزد",1,2,NA,7,"50",1,NA,NA,NA,"000008","172",4,76,0,"Admin",NA,"Admin",NA
1000105008,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
1000081112,"04","راننده اتوبوس",1,2,NA,1,NA,1,NA,NA,NA,"000017","114",4,65,0,"Admin",NA,"Admin",NA
1000081109,"04","راننده ليفتراك",1,2,NA,1,NA,1,NA,NA,NA,"000017","111",4,67,0,"Admin",NA,"Admin",NA
1000089006,"03","سازمان انرژي نوين",1,2,NA,1,NA,1,NA,NA,NA,"000001","005",4,70,0,"Admin",NA,"Admin",NA
1000097171,"02","قصاب",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,75,0,"Admin",NA,"Admin",NA
1000105012,"04","رفتگر",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,220,1,"Admin",NA,"Admin",NA
1000009004,"04","راننده",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,239,1,"Admin",NA,"Admin",NA
1000009010,"04","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,189,1,"Admin",NA,"Admin","Admin"
1000045174,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,75,0,"Admin",NA,"Admin","Admin"
1000045164,"04","فروشنده سيار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,206,2,"Admin",NA,"Admin","Admin"
1000093155,"04","نگهبان",1,2,NA,1,NA,1,NA,NA,NA,"000002","154",4,87,0,"Admin",NA,"Admin",NA
1000093153,"04","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000002","151",4,172,1,"Admin",NA,"Admin",NA
1000017112,"03","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000001","111",4,264,1,"Admin",NA,"Admin",NA
1000045167,"04","راننده اژانس",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,348,1,"Admin",NA,"Admin",NA
1000021243,"04","بازنشسته",1,2,NA,7,"50",1,NA,NA,NA,"000004","242",5,186,1,"Admin",NA,"Admin",NA
1000069168,"04","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"000008","166",5,348,1,"Admin",NA,"Admin",NA
1000081115,"04","اپراتور كوره",1,2,NA,1,NA,1,NA,NA,NA,"000017","117",4,163,1,"Admin",NA,"Admin",NA
1000093159,"04","بنا",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,235,1,"Admin",NA,"Admin",NA
1000057005,"04","خوار وبار فروش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,279,1,"Admin",NA,"Admin",NA
1000057015,"04","راننده تاكسي",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,237,1,"Admin",NA,"Admin",NA
1000045177,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,234,1,"Admin",NA,"Admin",NA
1000021240,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,246,1,"Admin",NA,"Admin","Admin"
1000057010,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,182,1,"Admin",NA,"Admin","Admin"
1000057009,"04","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,264,1,"Admin",NA,"Admin","Admin"
1000057016,"04","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,237,2,"Admin",NA,"Admin",NA
1000081118,"04","بسته بند",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,316,1,"Admin",NA,"Admin","Admin"
1000009015,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,134,1,"Admin",NA,"Admin",NA
1000009016,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,269,1,"Admin",NA,"Admin",NA
1000081106,"04","كارگر تراشكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,64,0,"Admin",NA,"Admin","Admin"
1000021247,"04","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,153,1,"Admin",NA,"Admin",NA
1000021250,"04","تعمير كار خودرو",1,2,NA,1,NA,1,NA,NA,NA,"000005","248",5,67,0,"Admin",NA,"Admin",NA
1000053053,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,218,1,"Admin",NA,"Admin","Admin"
1000021251,"04","كارمند بانك",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,219,1,"Admin",NA,"Admin",NA
1000033122,"04","تاسيشات گاز",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,76,0,"Admin",NA,"Admin","Admin"
1000069171,"04","كشاورز",1,2,NA,7,"40",NA,NA,NA,NA,NA,NA,4,232,1,"Admin",NA,"Admin","Admin"
1000033120,"04","راننده تاكسي",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,183,1,"Admin",NA,"Admin",NA
1000093148,"04","تعمير لودر",1,2,NA,1,NA,1,NA,NA,NA,"000002","149",5,66,0,"Admin",NA,"Admin","Admin"
1000045169,"04","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,267,1,"Admin",NA,"Admin","Admin"
1000033114,"04","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"000005","113",5,271,1,"Admin",NA,"Admin","Admin"
1000033111,"04","تعمير كار ماشين آلات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,76,0,"Admin",NA,"Admin",NA
1000033116,"04","نقاش ساختمان",1,2,NA,7,"50",1,NA,NA,NA,"000005","118",4,144,1,"Admin",NA,"Admin",NA
1000077117,"03","راننده آژانس",1,2,NA,1,NA,1,NA,NA,NA,"000013","119",4,195,1,"Admin",NA,"Admin",NA
1000009009,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,242,1,"Admin",NA,"Admin",NA
1000077128,"03","كارگر",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,102,0,"Admin",NA,"Admin","Admin"
1000077121,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin"
1000077115,"03","توليد پوشاك",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,307,1,"Admin",NA,"Admin","Admin"
1000077124,"03","كارگر توليد",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,257,1,"Admin",NA,"Admin",NA
1000029104,"03","برق كش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,276,1,"Admin",NA,"Admin",NA
1000029110,"03","كارگر ساده",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,179,1,"Admin",NA,"Admin","Admin"
1000029107,"03","كارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,337,1,"Admin",NA,"Admin","Admin"
1000029101,"03","برق كش ساختمان",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,77,0,"Admin",NA,"Admin",NA
1000029097,"03","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,178,1,"Admin",NA,"Admin",NA
1000089011,"03","عكاس",1,2,NA,1,NA,1,NA,NA,NA,"000001","012",5,212,1,"Admin",NA,"Admin","Admin"
1000089015,"03","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,163,1,"Admin",NA,"Admin",NA
1000089017,"03","حسابدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,160,1,"Admin",NA,"Admin","Admin"
1000017106,"03","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,75,0,"Admin",NA,"Admin","Admin"
1000017116,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,220,1,"Admin",NA,"Admin","Admin"
1000017109,"03","تكنسين اطاق كچ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,0,"Admin",NA,"Admin","Admin"
1000041173,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,226,1,"Admin",NA,"Admin","Admin"
1000041168,"03","تعمير كار تلفن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,266,1,"Admin",NA,"Admin","Admin"
1000017115,"03","لبنياتي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,0,"Admin",NA,"Admin","Admin"
1000041171,"03","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,139,1,"Admin",NA,"Admin","Admin"
1000041162,"03","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000007","160",5,338,1,"Admin",NA,"Admin","Admin"
1000101165,"03","نظافتچي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,248,1,"Admin",NA,"Admin",NA
1000041163,"03","بازنشسته",1,2,NA,1,NA,1,NA,NA,NA,"000007","165",5,257,1,"Admin",NA,"Admin","Admin"
1000101162,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,236,1,"Admin",NA,"Admin","Admin"
1000101170,"03","مسافر كش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,199,1,"Admin",NA,"Admin",NA
1000053057,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,156,1,"Admin",NA,"Admin","Admin"
1000089009,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,210,1,"Admin",NA,"Admin","Admin"
1000113063,"03","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,252,1,"Admin",NA,"Admin","Admin"
1000113065,"03","رفته گر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,187,1,"Admin",NA,"Admin",NA
1000113072,"03","كارگر كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,95,0,"Admin",NA,"Admin",NA
1000113070,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70,0,"Admin",NA,"Admin","Admin"
1000113059,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,587,0,"Admin",NA,"Admin","Admin"
1000005098,"03","كارگر نجاري",1,2,NA,1,NA,1,NA,NA,NA,"000003","099",5,140,1,"Admin",NA,"Admin","Admin"
1000053059,"03","ديگ بان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,265,1,"Admin",NA,"Admin","Admin"
1000053063,"03","آذراب",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,274,2,"Admin",NA,"Admin","Admin"
1000053064,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,215,1,"Admin",NA,"Admin","Admin"
1000065055,"03","درامد بدون كار",1,2,NA,2,NA,1,NA,NA,NA,"000016","056",5,168,1,"Admin",NA,"Admin","Admin"
1000065054,"03","بيكار",1,2,NA,7,"50",1,NA,NA,NA,"000016","053",5,281,1,"Admin",NA,"Admin","Admin"
1000065063,"03","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,40,0,"Admin",NA,"Admin","Admin"
1000065060,"03","كارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,0,"Admin",NA,"Admin",NA
1000065051,"03","كارگر ساده",1,2,NA,2,NA,1,NA,NA,NA,"000016","050",4,156,1,"Admin",NA,"Admin",NA
1000101168,"03","برق كار",1,2,NA,3,NA,1,NA,NA,NA,"000010","167",5,278,1,"Admin",NA,"Admin","Admin"
1000101158,"03","پليس اگاهي",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,282,1,"Admin",NA,"Admin",NA
1000005109,"03","متصدي كوره",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,274,1,"Admin",NA,"Admin","Admin"
1000005112,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,321,1,"Admin",NA,"Admin","Admin"
1000005101,"03","بازنشسته",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,232,1,"Admin",NA,"Admin","Admin"
1000005106,"03","درامد بدون كار",1,2,NA,7,"50",1,NA,NA,NA,"000003","105",5,243,1,"Admin",NA,"Admin",NA
1000001181,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,212,1,"Admin",NA,"Admin","Admin"
1000001184,"02","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,246,1,"Admin",NA,"Admin","Admin"
1000001177,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,249,1,"Admin",NA,"Admin","Admin"
1000001172,"02","جوشكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,246,1,"Admin",NA,"Admin","Admin"
1000001180,"02","مهندس مخابرات",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,79,0,"Admin",NA,"Admin","Admin"
1000097174,"02","كارگر فضاي سبز",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,212,1,"Admin",NA,"Admin","Admin"
1000097167,"02","سوپر ماركت",1,2,NA,1,NA,1,NA,NA,NA,"000005","168",5,271,1,"Admin",NA,"Admin","Admin"
1000073119,"02","رئيس بنياد شهيد",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,251,1,"Admin",NA,"Admin","Admin"
1000073109,"02","درامدبدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,279,1,"Admin",NA,"Admin","Admin"
1000073120,"02","كارمند تبليقات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,80,0,"Admin",NA,"Admin",NA
1000073111,"02","متصدي دستگاه سنگ شكن",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,254,1,"Admin",NA,"Admin","Admin"
1000073116,"02","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,86,0,"Admin",NA,"Admin","Admin"
1000097165,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,0,"Admin",NA,"Admin","Admin"
1000097175,"02","توليد شير",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,256,1,"Admin",NA,"Admin",NA
1000013176,"02","بازرس",1,2,NA,1,NA,1,NA,NA,NA,"000016","175",4,233,1,"Admin",NA,"Admin",NA
1000013173,"02","كارمند شهر داري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,88,0,"Admin",NA,"Admin",NA
1000013178,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,75,0,"Admin",NA,"Admin",NA
1000013183,"02","درامد بدن كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,309,1,"Admin",NA,"Admin","Admin"
1000013169,"02","فروشنده",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,213,1,"Admin",NA,"Admin","Admin"
1000025207,"02","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,205,1,"Admin",NA,"Admin",NA
1000025198,"02","كارگر ساختمان",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,186,1,"Admin",NA,"Admin",NA
1000025204,"02","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,212,1,"Admin",NA,"Admin",NA
1000025210,"02","ميوه فروس سيار",1,2,NA,2,NA,1,NA,NA,NA,"000005","209",5,246,1,"Admin",NA,"Admin","Admin"
1000109155,"02","معلم راهنمايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,249,1,"Admin",NA,"Admin",NA
1000025200,"02","سبزي فروش سيار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213,1,"Admin",NA,"Admin","Admin"
1000061286,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,196,1,"Admin",NA,"Admin","Admin"
1000061290,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,260,1,"Admin",NA,"Admin","Admin"
1000061300,"02","آشپز دانشگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,80,0,"Admin",NA,"Admin","Admin"
1000061295,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,119,1,"Admin",NA,"Admin","Admin"
1000061292,"02","نجار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,266,1,"Admin",NA,"Admin",NA
1000037059,"02","متصدي دستگاه كپي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,231,1,"Admin",NA,"Admin","Admin"
1000037056,"02","درامد بدون كار",1,2,NA,6,NA,1,NA,NA,NA,"000002","057",5,200,1,"Admin",NA,"Admin","Admin"
1000037064,"02","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,282,1,"Admin",NA,"Admin","Admin"
1000037062,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,275,1,"Admin",NA,"Admin","Admin"
1000037053,"02","راننده وانت",1,2,NA,7,"50",1,NA,NA,NA,"000002","052",5,66,0,"Admin",NA,"Admin","Admin"
1000049209,"02","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,166,1,"Admin",NA,"Admin","Admin"
1000049208,"02","خانه دار",1,2,NA,7,"ادغام دو خانوار",1,NA,NA,NA,"000003","206",5,285,1,"Admin",NA,"Admin","Admin"
1000049201,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,146,1,"Admin",NA,"Admin","Admin"
1000049203,"02","زاننده تانكر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,232,1,"Admin",NA,"Admin",NA
1000049213,"02","راننده خاور",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,208,2,"Admin",NA,"Admin","Admin"
1000085162,"02","اموزش و پرورش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,68,0,"Admin",NA,"Admin",NA
1000085168,"02","متصدي كوره ذوب شيشه",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,237,1,"Admin",NA,"Admin","Admin"
1000109153,"02","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,231,1,"Admin",NA,"Admin","Admin"
1000109162,"02","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,56,0,"Admin",NA,"Admin","Admin"
1000109165,"02","راننده ماشين سنگين",1,2,NA,2,NA,1,NA,NA,NA,"000055","163",5,284,1,"Admin",NA,"Admin","Admin"
1000109157,"02","بيكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,189,1,"Admin",NA,"Admin",NA
1000085171,"02","مدير برنامه ريزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,150,1,"Admin",NA,"Admin",NA
1000085158,"02","مدير برنا مه ريزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,299,1,"Admin",NA,"Admin",NA
1000085164,"02","اپراتور توليد مواد غذايي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,180,1,"Admin",NA,"Admin",NA
1000105005,"04",NA,NA,2,NA,1,NA,2,NA,1,NA,NA,NA,5,1,0,"Admin",NA,NA,"Admin"
1000062161,"05","فروشنده",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,261,1,"Admin",NA,"Admin","Admin"
1000062165,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,164,1,"Admin",NA,"Admin",NA
1000014063,"05","كارمند كمباين سازي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,281,1,"Admin",NA,"Admin","Admin"
1000050225,"05","كارگر باربر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,159,1,"Admin",NA,"Admin","Admin"
1000002116,"05","كارگر ماشين سازي",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,77,0,"Admin",NA,"Admin",NA
1000074105,"05","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,69,0,"Admin",NA,"Admin",NA
1000002119,"05","كارگر شركت توليد قطعه پرايد",1,2,NA,7,"40",NA,NA,NA,NA,NA,NA,5,313,1,"Admin",NA,"Admin",NA
1000014071,"05","مدير پروژه سد سازي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,68,0,"Admin",NA,"Admin","Admin"
1000038053,"05","مدير كارگاه پروفيل",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,414,1,"Admin",NA,"Admin","Admin"
1000014067,"05","كارگر  توليد دربهاي الكترونيكي",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,299,1,"Admin",NA,"Admin","Admin"
1000050221,"05","باربري وسايل منزل",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,179,1,"Admin",NA,"Admin",NA
1000014069,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,177,1,"Admin",NA,"Admin",NA
1000014059,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,179,1,"Admin",NA,"Admin",NA
1000050226,"05","باربر وسايل منزل",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,144,1,"Admin",NA,"Admin",NA
1000002127,"05","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000002","126",5,61,0,"Admin",NA,"Admin","Admin"
1000050230,"05","درامد بدون كار",1,2,NA,7,"40",NA,NA,NA,NA,NA,NA,4,291,1,"Admin",NA,"Admin",NA
1000098014,"05","كارگر ساختماني",1,2,NA,4,NA,1,NA,NA,NA,"000018","013",5,193,1,"Admin",NA,"Admin","Admin"
1000074104,"05","مدير عامل بازيافت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,256,1,"Admin",NA,"Admin",NA
1000098008,"05","كارگر روز مزد",1,2,NA,7,"40",NA,NA,NA,NA,NA,NA,5,131,1,"Admin",NA,"Admin","Admin"
1000062154,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,240,1,"Admin",NA,"Admin","Admin"
1000098016,"05","آموزكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,0,"Admin",NA,"Admin","Admin"
1000062151,"05","درامد بدون كار",1,2,NA,3,NA,1,NA,NA,NA,"000011","152",5,261,1,"Admin",NA,"Admin","Admin"
1000098011,"05","مامور خريد سوله سازي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,148,1,"Admin",NA,"Admin","Admin"
1000110345,"05","كارگر لواشك سازي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,209,1,"Admin",NA,"Admin","Admin"
1000110341,"05","دامدار",1,2,NA,2,NA,1,NA,NA,NA,"000057","339",5,76,0,"Admin",NA,"Admin","Admin"
1000050233,"05","كارگر لوله كشي اب",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,143,1,"Admin",NA,"Admin",NA
1000086111,"05","كارگر قسمت شاسي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,223,1,"Admin",NA,"Admin",NA
1000002124,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,148,1,"Admin",NA,"Admin",NA
1000038060,"05","فروشنده متور سيكلت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,264,1,"Admin",NA,"Admin","Admin"
1000086114,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,181,1,"Admin",NA,"Admin","Admin"
1000002130,"05","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,269,1,"Admin",NA,"Admin","Admin"
1000074110,"05","كارمند مخابرات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,162,1,"Admin",NA,"Admin",NA
1000038057,"05","درامد بدون كار",1,2,NA,4,NA,1,NA,NA,NA,"000003","058",5,89,0,"Admin",NA,"Admin","Admin"
1000026059,"05","درامد بدون كار",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,326,1,"Admin",NA,"Admin",NA
1000026056,"05","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,230,1,"Admin",NA,"Admin",NA
1000026066,"05","بازنشسته",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,217,1,"Admin",NA,"Admin","Admin"
1000110335,"05","مدير مدرسه",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,256,1,"Admin",NA,"Admin","Admin"
1000026052,"05","خياط كت وشلوار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,159,1,"Admin",NA,"Admin","Admin"
1000098004,"05","متصدي كوره",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,267,1,"Admin",NA,"Admin","Admin"
1000038054,"05","راننده كاميون",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,258,1,"Admin",NA,"Admin","Admin"
1000110344,"05","كارگر داروسازي",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,172,1,"Admin",NA,"Admin",NA
1000110338,"05","خوار وبار فروش",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,5,258,1,"Admin",NA,"Admin",NA
1000086109,"05","مداح",1,2,NA,1,NA,1,NA,NA,NA,"000005","108",5,143,1,"Admin",NA,"Admin",NA
1000074111,"05","راننده ماشين سنگين",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,174,1,"Admin",NA,"Admin",NA
1000026063,"05","نقاش ساختمان",1,2,NA,7,"30",NA,NA,NA,NA,NA,NA,4,226,1,"Admin",NA,"Admin",NA
1000074115,"05","معاون مدرسه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,75,0,"Admin",NA,"Admin",NA
1000114205,"06","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,134,1,"Admin",NA,"Admin","Admin"
1000114211,"06","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,201,1,"Admin",NA,"Admin","Admin"
1000114213,"06","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,203,1,"Admin",NA,"Admin","Admin"
1000006007,"06","فروشنده لوازم كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
1000102274,"06","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,181,1,"Admin",NA,"Admin",NA
