"Address","DYCOL01","DYCOL02","DYCOL03"
2000097161,"01","01",NA
2000097161,"01","02",NA
2000097161,"01","03",NA
2000097161,"01","04",NA
2000097161,"01","05",NA
2000097161,"01","06",NA
2000097161,"01","07",NA
2000097161,"01","08",NA
2000097161,"01","09",NA
2000097161,"01","10",NA
2000097161,"01","11",NA
2000097161,"01","12",NA
2000097161,"01","13",NA
2000097161,"01","14",4850000
2000097161,"01","15",NA
2000097161,"01","16",NA
2000097161,"01","17",NA
2000097161,"01","18",NA
2000097161,"01","19",NA
2000097161,"01","20",NA
2000097161,"01","21",NA
2000097161,"01","22",NA
2000097161,"01","23",NA
2000097161,"01","24",NA
2000097161,"01","25",NA
2000097161,"01","26",NA
2000097161,"01","27",NA
2000097161,"01","28",NA
2000097161,"01","29",NA
2000021017,"01","16",NA
2000021017,"01","02",NA
2000021017,"01","03",NA
2000021017,"01","04",NA
2000021017,"01","05",NA
2000021017,"01","06",NA
2000021017,"01","07",NA
2000021017,"01","08",NA
2000021017,"01","09",NA
2000021017,"01","10",NA
2000021017,"01","11",NA
2000021017,"01","12",NA
2000021017,"01","13",NA
2000021017,"01","01",NA
2000021017,"01","15",NA
2000021017,"01","29",NA
2000021017,"01","17",NA
2000021017,"01","18",NA
2000021017,"01","19",NA
2000021017,"01","20",NA
2000021017,"01","21",NA
2000021017,"01","22",NA
2000021017,"01","23",NA
2000021017,"01","24",NA
2000021017,"01","25",NA
2000021017,"01","26",NA
2000021017,"01","27",NA
2000021017,"01","28",NA
2000021017,"01","14",2e+06
2000005059,"03","16",NA
2000005059,"03","02",5600000
2000005059,"03","03",NA
2000005059,"03","04",NA
2000005059,"03","05",NA
2000005059,"03","06",NA
2000005059,"03","07",NA
2000005059,"03","08",NA
2000005059,"03","09",NA
2000005059,"03","10",NA
2000005059,"03","11",NA
2000005059,"03","12",NA
2000005059,"03","13",NA
2000005059,"03","01",NA
2000005059,"03","15",NA
2000005059,"03","29",NA
2000005059,"03","17",NA
2000005059,"03","18",NA
2000005059,"03","19",NA
2000005059,"03","20",NA
2000005059,"03","21",NA
2000005059,"03","22",NA
2000005059,"03","23",NA
2000005059,"03","24",NA
2000005059,"03","25",NA
2000005059,"03","26",NA
2000005059,"03","27",NA
2000005059,"03","28",NA
2000005059,"03","14",NA
2000014014,"02","01",NA
2000014014,"02","02",7500000
2000014014,"02","03",NA
2000014014,"02","04",NA
2000014014,"02","05",NA
2000014014,"02","06",NA
2000014014,"02","07",NA
2000014014,"02","08",NA
2000014014,"02","09",NA
2000014014,"02","10",NA
2000014014,"02","11",NA
2000014014,"02","12",NA
2000014014,"02","13",NA
2000014014,"02","14",NA
2000014014,"02","15",NA
2000014014,"02","16",NA
2000014014,"02","17",NA
2000014014,"02","18",NA
2000014014,"02","19",NA
2000014014,"02","20",NA
2000014014,"02","21",NA
2000014014,"02","22",NA
2000014014,"02","23",NA
2000014014,"02","24",NA
2000014014,"02","25",NA
2000014014,"02","26",NA
2000014014,"02","27",NA
2000014014,"02","28",NA
2000014014,"02","29",NA
2000014014,"03","01",NA
2000014014,"03","02",7500000
2000014014,"03","03",NA
2000014014,"03","04",NA
2000014014,"03","05",NA
2000014014,"03","06",NA
2000014014,"03","07",NA
2000014014,"03","08",NA
2000014014,"03","09",NA
2000014014,"03","10",NA
2000014014,"03","11",NA
2000014014,"03","12",NA
2000014014,"03","13",NA
2000014014,"03","14",NA
2000014014,"03","15",NA
2000014014,"03","16",NA
2000014014,"03","17",NA
2000014014,"03","18",NA
2000014014,"03","19",NA
2000014014,"03","20",NA
2000014014,"03","21",NA
2000014014,"03","22",NA
2000014014,"03","23",NA
2000014014,"03","24",NA
2000014014,"03","25",NA
2000014014,"03","26",NA
2000014014,"03","27",NA
2000014014,"03","28",NA
2000014014,"03","29",NA
2000122010,"02","01",NA
2000122010,"02","02",NA
2000122010,"02","03",NA
2000122010,"02","04",NA
2000122010,"02","05",NA
2000122010,"02","06",NA
2000122010,"02","07",NA
2000122010,"02","08",NA
2000122010,"02","09",NA
2000122010,"02","10",5e+06
2000122010,"02","11",NA
2000122010,"02","12",NA
2000122010,"02","13",NA
2000122010,"02","14",NA
2000122010,"02","15",NA
2000122010,"02","16",NA
2000122010,"02","17",NA
2000122010,"02","18",NA
2000122010,"02","19",NA
2000122010,"02","20",NA
2000122010,"02","21",NA
2000122010,"02","22",NA
2000122010,"02","23",NA
2000122010,"02","24",NA
2000122010,"02","25",NA
2000122010,"02","26",NA
2000122010,"02","27",NA
2000122010,"02","28",NA
2000122010,"02","29",NA
2000014008,"01","01",NA
2000014008,"01","02",NA
2000014008,"01","03",NA
2000014008,"01","04",NA
2000014008,"01","05",NA
2000014008,"01","06",NA
2000014008,"01","07",NA
2000014008,"01","08",NA
2000014008,"01","09",NA
2000014008,"01","10",NA
2000014008,"01","11",NA
2000014008,"01","12",NA
2000014008,"01","13",NA
2000014008,"01","14",NA
2000014008,"01","15",NA
2000014008,"01","16",NA
2000014008,"01","17",NA
2000014008,"01","18",NA
2000014008,"01","19",NA
2000014008,"01","20",NA
2000014008,"01","21",NA
2000014008,"01","22",NA
2000014008,"01","23",3e+06
2000014008,"01","24",NA
2000014008,"01","25",NA
2000014008,"01","26",NA
2000006171,"01","16",NA
2000006171,"01","02",NA
2000006171,"01","03",NA
2000006171,"01","04",NA
2000006171,"01","05",NA
2000006171,"01","06",NA
2000138164,"05","01",NA
2000138164,"05","02",NA
2000138164,"05","03",NA
2000138164,"05","04",2400000
2000138164,"05","05",NA
2000138164,"05","06",NA
2000138164,"05","07",NA
2000138164,"05","08",NA
2000138164,"05","09",NA
2000138164,"05","10",NA
2000138164,"05","11",NA
2000138164,"05","12",NA
