"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
2000021013,"01",1,1,"46","1","2","106",1,1
2000021013,"02",2,2,"41","1","2","214",5,1
2000021013,"03",3,1,"21","1","2","324",1,4
2000021013,"04",3,1,"16","1","1","312",2,4
2000129107,"01",1,1,"73","2",NA,NA,1,1
2000129107,"02",2,2,"62","2",NA,NA,5,1
2000129107,"03",3,2,"34","1","1","311",4,4
2000069153,"01",1,1,"46","1","2","106",1,1
2000069153,"02",2,2,"44","1","2","106",5,1
2000069153,"03",3,1,"23","1","2","324",1,4
2000069153,"04",3,2,"10","1","1","104",4,4
2000153056,"01",1,1,"32","1","2","104",1,1
2000153056,"02",2,2,"25","1","2","104",5,1
2000153056,"03",3,1,"01",NA,NA,NA,NA,NA
2000033055,"01",1,1,"41","1","2","214",1,1
2000033055,"02",2,2,"41","1","2","106",5,1
2000033055,"03",3,2,"05",NA,NA,NA,NA,NA
2000105222,"01",1,1,"57","2",NA,NA,1,1
2000105222,"02",2,2,"47","2",NA,NA,5,1
2000105222,"03",3,1,"23","1","2","324",2,4
2000105222,"04",3,2,"16","1","1","312",4,4
2000105222,"05",3,1,"10","1","1","105",4,4
2000033064,"01",1,2,"42","1","2","104",3,1
2000033064,"02",3,2,"16","1","1","312",4,4
2000057158,"01",1,1,"44","1","2","522",1,1
2000057158,"02",2,2,"37","1","2","317",5,1
2000057158,"03",3,1,"17","1","1","312",4,4
2000057158,"04",3,2,"13","1","1","212",4,4
2000021017,"01",1,1,"33","1","2","106",1,1
2000021017,"02",2,2,"26","1","2","214",5,1
2000021017,"03",3,2,"05",NA,NA,NA,NA,NA
2000021017,"04",3,1,"02",NA,NA,NA,NA,NA
2000033051,"01",1,1,"76","1","2","901",1,1
2000033051,"02",2,2,"73","2",NA,NA,5,1
2000093010,"01",1,1,"52","2",NA,NA,1,1
2000093010,"02",2,2,"40","1","2","106",5,1
2000093010,"03",3,2,"23","1","2","313",5,4
2000093010,"04",3,2,"16","1","1","312",4,4
2000141148,"01",1,1,"86","2",NA,NA,3,1
2000141148,"02",2,2,"61","2",NA,NA,5,1
2000093006,"01",1,2,"70","2",NA,NA,3,2
2000093010,"05",3,1,"15","1","1","311",1,4
2000093010,"06",3,1,"07","1","1","101",NA,NA
2000141158,"01",1,1,"45","1","2","106",1,1
2000141158,"02",2,2,"54","2",NA,NA,5,1
2000141158,"03",3,1,"21","1","2","324",1,4
2000141158,"04",3,2,"18","1","2","313",5,4
2000141158,"05",3,1,"15","1","1","311",4,4
2000093010,"07",3,1,"07","1","1","101",NA,NA
2000093010,"08",7,2,"47","2",NA,NA,1,4
2000093010,"09",7,2,"50","2",NA,NA,1,4
2000093010,"10",7,2,"56","2",NA,NA,5,4
2000141151,"01",1,1,"47","1","2","106",6,1
2000141151,"02",2,2,"41","1","2","106",5,1
2000141151,"03",3,1,"21","1","1","511",4,4
2000141151,"04",3,2,"16","1","1","312",4,4
2000141151,"05",3,2,"07","1","1","101",NA,NA
2000129109,"01",1,2,"56","2",NA,NA,3,2
2000129109,"02",3,2,"22","1","2","313",1,4
2000137068,"01",1,1,"66","1","2","901",1,1
2000137068,"02",2,2,"62","2",NA,NA,5,1
2000137065,"01",1,1,"32","1","2","214",1,1
2000137065,"02",2,2,"31","1","2","106",5,1
2000137065,"03",3,2,"09","1","1","103",NA,NA
2000137062,"01",1,1,"31","1","2","214",1,1
2000137062,"02",2,2,"25","1","2","106",5,1
2000137062,"03",3,2,"06","1","1","101",NA,NA
2000137056,"01",1,1,"62","2",NA,NA,1,1
2000137056,"02",2,2,"60","2",NA,NA,5,1
2000137056,"03",3,2,"26","1","2","214",2,4
2000137056,"04",3,2,"24","1","2","214",2,4
2000137056,"05",3,1,"17","1","1","312",4,4
2000137065,"04",3,2,"03",NA,NA,NA,NA,NA
2000045119,"01",1,1,"38","1","2","102",1,1
2000045119,"02",2,2,"34","1","2","214",5,1
2000045119,"03",3,1,"15","1","1","213",4,4
2000045119,"04",3,1,"11","1","1","105",4,4
2000045119,"05",3,2,"05",NA,NA,NA,NA,NA
2000137059,"01",1,1,"40","1","2","106",1,1
2000137059,"02",2,2,"32","1","2","106",1,1
2000137059,"03",3,1,"11","1","1","105",4,4
2000137059,"04",3,1,"05",NA,NA,NA,NA,NA
2000081293,"01",1,2,"66","2",NA,NA,3,2
2000081293,"02",3,2,"30","1","2","106",5,4
2000117062,"01",1,2,"76","2",NA,NA,3,2
2000153062,"01",1,1,"73","1","2","901",6,1
2000153062,"02",2,2,"65","2",NA,NA,6,1
2000153062,"03",3,1,"30","1","2","106",1,1
2000153062,"04",4,2,"23","1","2","106",5,1
2000021010,"01",1,2,"71","2",NA,NA,5,2
2000021010,"02",3,1,"40","1","2","214",1,4
2000021010,"03",3,2,"33","1","2","106",5,4
2000021010,"04",3,1,"28","1","2","106",1,4
2000057160,"01",1,1,"41","1","2","106",1,1
2000057160,"02",2,2,"40","1","2","106",5,1
2000057160,"03",3,1,"18","1","2","313",1,4
2000057160,"04",3,1,"13","1","1","213",4,4
2000117055,"01",1,1,"38","1","2","106",2,1
2000117055,"02",2,2,"30","1","2","106",5,1
2000117055,"03",3,1,"15","1","1","213",4,4
2000117055,"04",3,1,"10","1","1","104",4,4
2000117055,"05",3,1,"01",NA,NA,NA,NA,NA
2000153063,"01",1,1,"34","1","2","106",1,1
2000153063,"02",2,2,"30","1","2","106",5,1
2000153063,"03",3,1,"08","1","1","102",NA,NA
2000153063,"04",3,2,"00",NA,NA,NA,NA,NA
2000105234,"01",1,2,"29","1","2","106",3,1
