"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15"
1000097171,"01",1,5220,"5223",2,2,"10",6,NA,"0011340000",NA,"0016200000","0002000000","77540000",4.8e+07
1000009004,"01",1,8324,"6023",2,2,"10",4,NA,"0011200000","0002850000",NA,NA,"64050000",5e+07
1000045167,"01",1,8322,"6022",2,2,"10",6,NA,"0008000000","0004000000","0004500000","0000500000","48000000",3.1e+07
1000069168,"01",1,6111,"0111",2,1,"7",6,NA,"0001900000",NA,"0001600000",NA,"0",-3500000
1000009004,"01",2,3421,"5110",2,2,NA,NA,NA,NA,"0000320000","0010500000",NA,"42220000",31400000
1000045164,"01",1,9111,"5221",2,2,"5",1,NA,"0539950000","0004000000","0003500000",NA,"622440000",74990000
1000057005,"01",1,5220,"5222",2,2,"8",6,NA,"0030000000",NA,"0000400000",NA,"45000000",14600000
1000057015,"01",1,8322,"6022",2,2,"7",6,NA,"0003000000","0005000000","0002500000",NA,"42000000",31500000
1000045177,"01",2,8323,"6022",2,2,NA,NA,NA,"0002200000","0002000000","0003000000","0000500000","9000000",1300000
1000021250,"03",1,7231,"5020",2,2,"10",6,NA,"0036500000","0001500000","0002500000",NA,"124500000",8.4e+07
1000033122,"01",1,7136,"4531",1,2,"8",6,"0035000000","0068000000","0004000000","0003500000",NA,"158500000",4.8e+07
1000033120,"01",1,8322,"6022",2,2,"6",7,NA,"0012600000","0004500000","0007300000","0000477500","71300000",46422500
1000017115,"01",1,5220,"5222",1,2,"9",6,"0008000000","0071000000","0004800000","0001200000",NA,"93600000",8600000
1000041171,"01",1,5220,"5222",2,2,"6",7,NA,"0008500000","0000035000","0000250000",NA,"13585000",4800000
1000101162,"01",1,6121,"0124",2,1,"3",7,NA,"0005000000",NA,NA,NA,"32150000",27150000
1000101162,"04",1,6121,"0124",3,1,"4",7,NA,NA,NA,NA,NA,NA,0
1000101170,"01",1,8322,"6022",2,2,"8",5,NA,"0005000000","0005000000",NA,NA,"25000000",1.5e+07
1000113065,"02",1,5220,"5222",2,2,"6",7,NA,"0006450000",NA,"0000050000",NA,"8000000",1500000
1000113072,"01",1,6121,"0124",2,1,"2",4,NA,"0012000000",NA,"0001250000",NA,"20000000",6750000
1000113072,"02",1,6121,"0124",3,1,"1",7,NA,NA,NA,NA,NA,NA,0
1000053059,"02",1,5141,"9302",2,2,"5",6,NA,"0010000000","0000500000","0003000000",NA,"30000000",16500000
1000053064,"01",1,6111,"0111",2,1,"7",5,NA,"0000750000",NA,"0004140000",NA,"5000000",110000
1000069176,"01",1,6111,"0111",1,1,"7",6,"0000750000","0001325000","0000400000","0001700000",NA,"7000000",2825000
1000077117,"01",1,8322,"6022",2,2,"12",7,NA,"0031700000","0001000000",NA,NA,"61200000",28500000
1000029104,"01",1,7137,"4532",1,2,"10",7,"0080000000",NA,"0007000000",NA,NA,"137000000",5e+07
1000029101,"01",1,7137,"4532",1,2,"12",7,"0021000000",NA,"0010000000",NA,NA,"79000000",4.8e+07
1000029097,"01",1,8322,"6023",2,2,"8",6,NA,"0008000000",NA,"0003500000",NA,"29500000",1.8e+07
1000089011,"01",1,3134,"7494",1,2,"10",6,"0020000000","0005000000",NA,"0060000000",NA,"180000000",9.5e+07
