"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36","DYCOL37","DYCOL38","DYCOL39","DYCOL40","DYCOL41","DYCOL42","DYCOL43","DYCOL44","DYCOL45"
10006006530,6,"04","100",3,"01",1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10005004935,4,"03","120",3,"01",NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10001002535,6,"03","090",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"04",14,24
10001002530,1,"03","060",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"04",14,24
10001001336,1,"05","200",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,"04",14,24
10001002529,1,"03","090",1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10001000141,3,"03","080",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"04",14,24
10001001338,1,"03","090",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,"04",14,24
10001001327,1,"04","120",3,"01",1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,"04",14,24
10001001326,1,"03","110",1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,"04",14,24
10005004927,1,"04","100",3,"01",1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,"04",14,24
10004004134,6,"03","070",3,"01",NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,"04",14,24
10004004130,1,"04","120",3,"01",1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,"04",14,24
10004004135,1,"04","100",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,"04",14,24
10009007735,1,"04","080",3,"01",1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,"04",14,24
10009007733,1,"04","120",3,"01",1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,"04",14,24
10004003732,1,"04","135",3,"01",1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,"04",14,24
10004003725,1,"03","070",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10010008941,1,"04","088",3,"01",NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10010008936,1,"03","090",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10004003726,1,"03","087",3,"01",NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,"04",14,24
10006006538,1,"04","087",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10006006533,3,"04","095",2,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"04",14,24
10006006529,1,"04","100",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"04",14,24
10006006541,4,"03","050",3,"01",NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10006006531,1,"04","065",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24
10002002927,1,"04","075",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"04",14,24
10010008930,4,"03","070",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,"04",14,24
