"Address","Dycol01","Dycol03","Dycol04","Dycol05"
10010008532,"01","4","12","0021840000"
10010008530,"01","3","12","0016380000"
10010008541,"01","4","12","0021840000"
10010008538,"01","4","12","0021840000"
10010008538,"05","1","7","0003185000"
10005004925,"01","2","12","0010920000"
10005004932,"01","5","12","0027300000"
10005004938,"01","3","12","0016380000"
10001002541,"01","2","12","0010920000"
10001002531,"01","2","12","0010920000"
10001002538,"01","2","12","0010920000"
10006006138,"01","2","12","0010920000"
10006006129,"01","2","12","0010920000"
10001001341,"01","4","12","0021840000"
10012009738,"01","4","12","0021840000"
10012009741,"01","2","12","0010920000"
10006006133,"01","4","12","0021840000"
10012009725,"01","4","12","0021840000"
10012009733,"01","1","12","0005460000"
10012009735,"01","4","12","0021840000"
10005004941,"01","2","12","0010920000"
10006006130,"01","3","12","0016380000"
10006006130,"02","1","5","0002275000"
10006006141,"01","3","12","0016380000"
10012009726,"01","2","12","0010920000"
10001001332,"01","3","12","0016380000"
10006006134,"01","3","12","0016380000"
10001000127,"01","4","12","0021840000"
10001000135,"01","2","12","0010920000"
10001000132,"01","2","12","0010920000"
10001000126,"01","1","12","0005460000"
10001002535,"01","4","12","0021840000"
10001001336,"01","2","12","0010920000"
10001002529,"01","3","12","0016380000"
10001001327,"01","4","12","0021840000"
10001001326,"01","3","12","0016380000"
10004004134,"01","3","12","0016380000"
10004004130,"01","3","12","0016380000"
10004004141,"01","2","12","0010920000"
10004004138,"01","4","12","0021840000"
10005004927,"01","2","12","0010920000"
10009007729,"01","2","12","0010920000"
10001000138,"01","2","12","0010920000"
10001000141,"01","4","12","0021840000"
10009007741,"01","2","12","0010920000"
10009007741,"03","1","10","0004550000"
10004004135,"01","3","12","0016380000"
10009007735,"01","2","12","0010920000"
10009007733,"01","3","12","0016380000"
10004003725,"01","3","12","0016380000"
10004003726,"01","3","12","0016380000"
10010008941,"01","4","12","0021840000"
10004003732,"01","2","6","0005460000"
10010008936,"01","1","12","0005460000"
10001000538,"01","2","12","0010920000"
10004003741,"01","4","12","0021840000"
10006005332,"01","4","12","0021840000"
10006005335,"01","4","12","0021840000"
10006005338,"01","4","12","0021840000"
10006005341,"01","3","12","0016380000"
10010008929,"01","3","12","0016380000"
10004004127,"01","3","12","0016380000"
10006006538,"01","2","12","0010920000"
10006006533,"01","4","12","0021840000"
10006006529,"01","1","12","0005460000"
10006006531,"01","1","12","0005460000"
10002002927,"01","1","12","0005460000"
10010008930,"01","2","12","0010920000"
10002002941,"01","2","12","0010920000"
10002002933,"01","3","12","0016380000"
10009007738,"01","4","12","0021840000"
10001000525,"01","2","12","0010920000"
10001000541,"01","2","12","0010920000"
10001000535,"01","4","12","0021840000"
10010008938,"01","4","12","0021840000"
10002002928,"01","1","12","0005460000"
10006006530,"01","4","12","0021840000"
10002002936,"01","3","12","0016380000"
10010008935,"01","3","12","0016380000"
10009007730,"01","5","12","0027300000"
10002002938,"01","5","12","0027300000"
10006005325,"01","4","12","0021840000"
10001000536,"01","3","12","0016380000"
10001001741,"01","3","12","0016380000"
10001001736,"01","3","12","0016380000"
10001001738,"01","3","12","0016380000"
10001001735,"01","2","12","0010920000"
10001001728,"01","4","12","0021840000"
10011009338,"01","4","12","0021840000"
10011009341,"01","4","12","0021840000"
10011009326,"01","4","12","0021840000"
10001002125,"01","1","12","0005460000"
10001002133,"01","2","12","0010920000"
10001002136,"01","2","12","0010920000"
10001000529,"01","4","12","0021840000"
10001001725,"01","5","12","0027300000"
10004003734,"01","4","12","0021840000"
10004003738,"01","4","12","0021840000"
10006005327,"01","3","12","0016380000"
10007007334,"01","4","12","0021840000"
10005004529,"01","3","12","0016380000"
10005004532,"01","4","12","0021840000"
10005004528,"01","4","12","0021840000"
10005004541,"01","2","12","0010920000"
10009008126,"01","5","12","0027300000"
10003003325,"01","2","12","0010920000"
10009008128,"01","4","12","0021840000"
10001000938,"01","2","12","0010920000"
10007006927,"01","3","12","0016380000"
10005004534,"01","3","12","0016380000"
10007007341,"01","4","12","0021840000"
10001002141,"01","3","12","0016380000"
10007007332,"01","4","12","0021840000"
10003003335,"01","4","12","0021840000"
10009008132,"01","4","12","0021840000"
10011009332,"01","3","12","0016380000"
10011009331,"01","2","12","0010920000"
10003003331,"01","3","12","0016380000"
10001002138,"01","4","12","0021840000"
