"Address","Dycol01","Dycol03","Dycol04","Dycol05"
20007017925,"01","3",12,"0016380000"
20003012637,"01","3",12,"0016380000"
20013023737,"01","2",12,"0010920000"
20013023725,"01","5",12,"0027300000"
20007017940,"01","3",12,"0016380000"
20007017926,"01","3",12,"0016380000"
20001011425,"01","4",12,"0021840000"
20001011429,"01","1",12,"0005460000"
20001011440,"01","4",12,"0021840000"
20001011432,"01","4",12,"0021840000"
20001011437,"01","1",12,"0005460000"
20004013825,"01","4",12,"0021840000"
20004013837,"01","2",12,"0010920000"
20009019140,"01","5",12,"0027300000"
20009019128,"01","1",12,"0005460000"
20009019132,"01","2",12,"0010920000"
20009019137,"01","2",12,"0010920000"
20009019137,"03","2",12,"0010920000"
20009019134,"01","2",12,"0010920000"
20009019125,"01","3",12,"0016380000"
20001011434,"01","1",12,"0005460000"
20003012629,"01","2",12,"0010920000"
20004013834,"01","5",12,"0027300000"
20007017934,"01","3",12,"0016380000"
20003012636,"01","1",12,"0005460000"
20004013840,"01","2",12,"0010920000"
20012022540,"01","4",12,"0021840000"
20012022537,"01","4",12,"0021840000"
20012022532,"01","5",12,"0027300000"
20005015334,"01","2",12,"0010920000"
20005015333,"01","5",12,"0027300000"
20001010129,"01","4",12,"0021840000"
20001010140,"01","5",12,"0027300000"
20001010134,"01","6",12,"0032760000"
20001010125,"01","3",12,"0016380000"
20005015325,"01","4",12,"0021840000"
20005015337,"01","3",12,"0016380000"
20005015340,"01","1",12,"0005460000"
20001010137,"01","3",12,"0016380000"
20001010132,"01","3",12,"0016380000"
20012022925,"01","4",12,"0021840000"
20005015327,"01","4",12,"0021840000"
20012022531,"01","12",5,"0027300000"
20012022528,"01","3",12,"0016380000"
20012022525,"01","3",12,"0016380000"
20012021732,"01","5",12,"0027300000"
20006015840,"01","1",12,"0005460000"
20006015840,"02","4",12,"0021840000"
20006016629,"01","1",12,"0005460000"
20006016627,"01","4",12,"0021840000"
20006016634,"01","2",12,"0010920000"
20003012640,"01","4",12,"0021840000"
20006015825,"01","4",12,"0021840000"
20001011840,"01","3",12,"0016380000"
20001011826,"01","4",12,"0021840000"
20001011832,"01","4",12,"0021840000"
20001011835,"01","4",12,"0021840000"
20011020834,"01","2",12,"0010920000"
20011020837,"01","4",12,"0021840000"
20011020827,"01","3",12,"0016380000"
20011020829,"01","5",12,"0027300000"
20006016640,"01","4",12,"0021840000"
20011020832,"01","3",12,"0016380000"
20012021726,"01","4",12,"0021840000"
20013023731,"01","3",12,"0016380000"
20013023731,"04","1",9,"0004095000"
20006015837,"01","1",12,"0005460000"
20006016635,"01","1",12,"0005460000"
20006016637,"01","4",12,"0021840000"
20012021734,"01","2",12,"0010920000"
20013023729,"01","5",12,"0027300000"
20012021737,"01","4",12,"0021840000"
20012021725,"01","5",12,"0027300000"
20012022934,"01","4",12,"0021840000"
20007018329,"01","3",12,"0016380000"
20001011828,"01","3",12,"0016380000"
20001011837,"01","2",12,"0010920000"
20013024129,"01","2",12,"0010920000"
20006017035,"01","2",12,"0010920000"
20001010537,"01","2",12,"0010920000"
20013024137,"01","1",12,"0005460000"
20013024137,"02","3",12,"0016380000"
20006017025,"01","2",12,"0010920000"
20006017037,"01","1",12,"0005460000"
20006017028,"01","1",12,"0005460000"
20006017040,"01","1",12,"0005460000"
20010020328,"01","2",12,"0010920000"
20010020329,"01","2",12,"0010920000"
20009019535,"01","2",12,"0010920000"
20009019530,"01","2",12,"0010920000"
20009019537,"01","2",12,"0010920000"
20009019536,"01","3",12,"0016380000"
20009019540,"01","2",12,"0010920000"
20003013033,"01","2",12,"0010920000"
20006015534,"01","4",12,"0021840000"
20012022932,"01","5",12,"0027300000"
20010020332,"01","2",12,"0010920000"
20006015531,"01","4",12,"0021840000"
20006015540,"01","5",12,"0027300000"
20009019528,"01","1",12,"0005460000"
20006015530,"01","2",12,"0010920000"
20012022929,"01","6",12,"0032760000"
20011020840,"01","4",12,"0021840000"
20013024132,"01","2",12,"0010920000"
20013024134,"01","5",12,"0027300000"
20004014332,"01","3",12,"0016380000"
20012022940,"01","3",12,"0016380000"
20001010525,"01","1",12,"0005460000"
20001010534,"01","3",12,"0016380000"
20006017036,"01","1",12,"0005460000"
20007018334,"01","4",12,"0021840000"
20003013034,"01","1",12,"0005460000"
20007018337,"01","4",12,"0021840000"
20007018340,"01","2",12,"0010920000"
20006015826,"01","4",12,"0021840000"
20013024140,"01","2",12,"0010920000"
20006015832,"01","4",12,"0021840000"
20007018332,"01","1",12,"0005460000"
20013024126,"01","1",12,"0005460000"
20012021740,"01","3",12,"0016380000"
20004014337,"01","2",12,"0010920000"
20004014334,"01","3",12,"0016380000"
20003013029,"01","2",12,"0010920000"
20003013030,"01","4",12,"0021840000"
20003013037,"01","1",12,"0005460000"
20003013040,"01","1",12,"0005460000"
20012022937,"01","2",12,"0010920000"
20004014340,"01","4",12,"0021840000"
20006015526,"01","5",12,"0027300000"
20010020340,"01","4",12,"0021840000"
20007018737,"01","4",12,"0021840000"
20004013437,"01","6",12,"0032760000"
20011021240,"01","4",12,"0021840000"
20004014734,"01","6",12,"0032760000"
20002012237,"01","2",12,"0011830000"
20007018740,"01","4",12,"0021840000"
20004014325,"01","4",12,"0021840000"
20006015537,"04","1",12,"0005460000"
20004014329,"01","1",12,"0005460000"
20011021232,"01","3",12,"0016380000"
20011021237,"01","2",12,"0010920000"
20004014737,"01","4",12,"0021840000"
20011021226,"01","3",12,"0016380000"
20011021234,"01","3",12,"0016380000"
20001010532,"01","3",12,"0016380000"
20001010532,"04","3",12,"0016380000"
20004014740,"01","3",12,"0016380000"
20004013440,"01","5",12,"0027300000"
20012022128,"01","3",12,"0016380000"
20001010840,"01","7",12,"0038220000"
20002012234,"01","1",12,"0005460000"
20002012229,"01","5",12,"0027300000"
20010019929,"01","2",12,"0010920000"
20013023328,"01","6",12,"0032760000"
20007017437,"01","4",12,"0021840000"
20001011034,"01","3",12,"0016380000"
20012022132,"01","4",12,"0021840000"
20002012240,"01","2",12,"0011830000"
20002012236,"01","1",12,"0005460000"
20001011029,"01","2",12,"0010920000"
20011021228,"01","4",12,"0021840000"
20010019937,"01","1",12,"0005460000"
20012022137,"01","2",12,"0010920000"
20013023334,"01","3",12,"0016380000"
20013023334,"04","1",1,"0000455000"
20012022125,"01","4",12,"0021840000"
20007017428,"01","4",12,"0021840000"
20007017425,"01","2",12,"0010920000"
20001011025,"01","4",12,"0021840000"
20006016225,"01","3",12,"0016380000"
20006016234,"01","1",12,"0005460000"
20006016240,"01","4",12,"0021840000"
20004013434,"01","5",12,"0027300000"
20004014730,"01","2",12,"0010920000"
20007018734,"01","2",12,"0010920000"
20006016237,"01","4",12,"0021840000"
20007017432,"01","6",12,"0032760000"
20004013425,"02","2",12,"0010920000"
