"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06"
10010008532,"022113",1,NA,"00100","0000000900","0000090000"
10010008530,"022111",1,NA,"00155","0000001000","0000155000"
10006006129,"022113",1,NA,"00180","0000002500","0000450000"
10001001341,"022113",1,NA,"00200","0000001200","0000240000"
10010008526,"022111",1,NA,"00600","0000001500","0000900000"
10012009738,"022111",1,NA,"00600","0000001000","0000600000"
10012009725,"022111",1,NA,"01200","0000001500","0001800000"
10006006134,"022111",1,NA,"00200","0000002000","0000400000"
10001001336,"022111",1,NA,"00100","0000001100","0000110000"
10004004138,"022111",1,NA,"00600","0000000700","0000420000"
10004004135,"023111",1,NA,NA,NA,"0001000000"
10006005332,"022111",1,NA,"00267","0000001500","0000400500"
10006005338,"022113",1,NA,"00250","0000002000","0000500000"
10010008929,"022113",1,NA,"00170","0000000900","0000153000"
10006006541,"022111",1,NA,"00600","0000000800","0000480000"
10002002938,"022113",1,NA,"01200","0000000900","0001080000"
10002002938,"023111",1,NA,NA,NA,"0002500000"
10012009735,"022113",1,NA,"01330","0000000900","0001197000"
10005004927,"022113",1,NA,"00110","0000000900","0000099000"
10010008941,"022113",1,NA,"00500","0000000900","0000450000"
10009008141,"022111",1,NA,"00600","0000001250","0000750000"
10004003734,"022113",1,NA,"00430","0000000900","0000387000"
10004003732,"022111",1,NA,"00600","0000001000","0000600000"
10009008135,"022111",1,NA,"00600","0000000500","0000300000"
10001002138,"022113",1,NA,"04000","0000001200","0004800000"
10001002138,"023111",1,NA,NA,NA,"0006000000"
10003003338,"022111",1,NA,"00620","0000000650","0000403000"
10006005736,"022113",1,NA,"00300","0000001500","0000450000"
10006005741,"022113",1,NA,"00200","0000002000","0000400000"
10006005738,"022113",1,NA,"00200","0000001500","0000300000"
10011009338,"022111",1,NA,"00200","0000000750","0000150000"
10006005327,"022113",1,NA,"01500","0000002000","0003000000"
10003003325,"022111",1,NA,"00600","0000002000","0001200000"
10001001332,"022111",1,NA,"00500","0000001100","0000550000"
10001001332,"023111",1,NA,NA,NA,"0002500000"
10115033130,"022113",1,NA,"00800","0000001750","0001400000"
10103025541,"022111",1,NA,"00600","0000000750","0000450000"
10104026729,"022111",1,NA,"00100","0000001500","0000150000"
10105027934,"022111",1,NA,"00300","0000001000","0000300000"
10115033141,"022111",1,NA,"00300","0000001000","0000300000"
10101024335,"022113",1,NA,"00800","0000001500","0001200000"
10101024735,"022115",1,NA,NA,NA,"0000120000"
10103025941,"022111",1,NA,"00300","0000001000","0000300000"
10116033530,"022111",1,NA,"00620","0000001000","0000620000"
10110031131,"022111",1,NA,"00350","0000001000","0000350000"
10110031141,"022111",1,NA,"00240","0000001750","0000420000"
10101024325,"022111",1,NA,"00200","0000000450","0000090000"
10101024727,"022113",1,NA,"00800","0000001500","0001200000"
