"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
20108039140,"03",NA,NA,NA,NA,NA,"0000500000"
20108039140,"04",NA,NA,NA,NA,NA,"0000500000"
20108039526,"01",NA,NA,NA,"0012300000",NA,NA
20108039532,"01",NA,"0032000000",NA,"0012600000","0006000000","0015000000"
20108039527,"01",NA,NA,NA,"0009700000",NA,NA
20108039537,"03",NA,NA,NA,NA,NA,"0001000000"
20108039540,"03",NA,NA,NA,NA,NA,"0002000000"
20109039925,"01",NA,NA,NA,"0005100000",NA,NA
20109039925,"04",NA,NA,NA,NA,NA,"0000800000"
20109040330,"01",NA,NA,NA,"0009700000",NA,"0008000000"
20105036729,"01","0151700000",NA,NA,NA,NA,NA
20105036729,"02",NA,NA,NA,NA,"0002000000",NA
20110040625,"01",NA,"0110000000",NA,NA,NA,"0025000000"
20110041234,"01",NA,NA,NA,"0008200000",NA,"0005000000"
20110041235,"03",NA,NA,NA,NA,NA,"0000300000"
20111041625,"03",NA,NA,NA,NA,NA,"0000400000"
20111041625,"04",NA,NA,NA,NA,NA,"0000500000"
20111041626,"01",NA,NA,NA,"0006960000",NA,NA
20111041626,"04",NA,NA,NA,NA,NA,"0000500000"
20111042032,"01",NA,"0003500000",NA,"0007200000",NA,"0008000000"
20112042425,"01",NA,"0009900000",NA,"0006600000",NA,"0005000000"
20113042829,"01",NA,NA,NA,NA,NA,"0020000000"
20113042829,"03",NA,NA,NA,NA,NA,"0001200000"
20113042837,"04",NA,NA,NA,NA,NA,"0001000000"
20114043625,"01",NA,NA,NA,NA,NA,"0001000000"
20114043625,"02",NA,NA,NA,NA,NA,"0001000000"
20114043634,"01",NA,NA,"0007000000",NA,NA,NA
20114043634,"03",NA,NA,NA,NA,NA,"0000950000"
20114043634,"04",NA,NA,NA,NA,NA,"0001200000"
20114043637,"01",NA,"0021600000",NA,NA,NA,NA
20114043637,"03",NA,NA,NA,NA,NA,"0001000000"
20114043640,"01","0175200000","0057000000",NA,NA,NA,NA
20115044025,"01",NA,NA,NA,NA,"0008000000",NA
20115044025,"03",NA,NA,NA,NA,NA,"0000800000"
20115044025,"04",NA,NA,NA,NA,NA,"0000800000"
20115044025,"05",NA,NA,NA,NA,NA,"0001000000"
20115044037,"03",NA,NA,NA,NA,NA,"0001500000"
20115044037,"04",NA,NA,NA,NA,NA,"0001500000"
20115044040,"03",NA,NA,NA,NA,NA,"0001200000"
20111042034,"01",NA,"0036000000",NA,NA,NA,"0003500000"
20111042028,"01",NA,NA,NA,"0008900000",NA,"0001000000"
20109040337,"01",NA,NA,NA,"0012000000",NA,NA
20108039134,"01",NA,NA,NA,"0008800000",NA,NA
20115044026,"01",NA,NA,NA,"0009800000",NA,"0096000000"
20115044026,"02",NA,NA,NA,NA,"0003500000",NA
20111041633,"01",NA,"0095000000",NA,NA,NA,NA
20102034733,"01","0217800000","0040000000",NA,NA,NA,NA
20102034733,"03",NA,NA,NA,"0009000000",NA,NA
20108039134,"02",NA,NA,NA,NA,NA,"0001200000"
20105036734,"01",NA,NA,NA,NA,"0013000000","0001500000"
20105036734,"03",NA,NA,NA,NA,NA,"0000700000"
20105036740,"03",NA,NA,NA,NA,NA,"0000500000"
20105036740,"04",NA,NA,NA,NA,NA,"0000700000"
20207058329,"01",NA,NA,NA,NA,NA,"0001000000"
20207058334,"01",NA,NA,NA,NA,NA,"0000800000"
20207058337,"01",NA,NA,NA,NA,NA,"0000800000"
20207058340,"01","0247500000","0025000000",NA,NA,NA,NA
20215060732,"01","0219671000",NA,NA,NA,NA,NA
20215060734,"01",NA,NA,NA,NA,NA,"0001500000"
20215060740,"01","0117600000",NA,NA,NA,NA,NA
20215060729,"01",NA,NA,NA,NA,NA,"0000800000"
20215060737,"01",NA,NA,NA,NA,NA,"0000600000"
20210059525,"01",NA,NA,NA,NA,NA,"0015000000"
20210059529,"01",NA,NA,NA,NA,NA,"0040000000"
20210059532,"01",NA,NA,NA,NA,NA,"0000700000"
20210059540,"01",NA,"0",NA,NA,NA,NA
20220063125,"01",NA,NA,NA,NA,NA,"0005000000"
20220063129,"01","0118735000",NA,NA,NA,NA,"0035000000"
20220063132,"01",NA,NA,NA,NA,NA,"0003000000"
20220063140,"01",NA,NA,NA,NA,NA,"0002500000"
20201055129,"03",NA,"0054000000",NA,NA,NA,NA
20201055132,"01","0162955000",NA,NA,NA,NA,"0150000000"
20201055134,"01",NA,NA,NA,"0006000000",NA,NA
20201055137,"01",NA,NA,NA,NA,NA,"0035000000"
20201055140,"01","0119296720",NA,NA,NA,NA,NA
20218062325,"01",NA,NA,NA,NA,NA,"0005000000"
20218062329,"01",NA,NA,NA,NA,NA,"0010000000"
20218062337,"01",NA,NA,NA,NA,NA,"0010000000"
20218062337,"05","0044565000",NA,NA,NA,NA,NA
