"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06"
20003012637,"022113",1,NA,"00500","0000001200","0000600000"
20003012637,"023111",1,NA,NA,NA,"0003000000"
20004013825,"022111",1,NA,"00600","0000001750","0001050000"
20009019140,"022111",1,NA,"00200","0000001100","0000220000"
20009019140,"022113",1,NA,"00200","0000001300","0000260000"
20009019125,"022113",1,NA,"00200","0000001200","0000240000"
20003012628,"022111",1,NA,"01240","0000000750","0000930000"
20007017932,"022111",1,NA,"00600","0000000750","0000450000"
20013023740,"022111",1,NA,"00600","0000001000","0000600000"
20005015334,"022113",1,NA,"00360","0000000900","0000324000"
20012022925,"022111",1,NA,"00062","0000000750","0000046500"
20006016627,"022113",1,NA,"00600","0000001000","0000600000"
20006015825,"022113",1,NA,"01460","0000000900","0001314000"
20011020829,"022111",1,NA,"00217","0000000500","0000108500"
20013024132,"022111",1,NA,"00620","0000000750","0000465000"
20004014332,"022111",1,NA,"00310","0000000700","0000217000"
20001010537,"022111",1,NA,"00600","0000000750","0000450000"
20009019535,"022111",1,NA,"01240","0000001250","0001550000"
20006015826,"022113",1,NA,"00280","0000000900","0000252000"
20012022932,"022113",1,NA,"00030","0000000900","0000027000"
20013024140,"022111",1,NA,"00217","0000000500","0000108500"
20011020832,"022111",1,NA,"00620","0000000750","0000465000"
20006015530,"022113",1,NA,"00400","0000000900","0000360000"
20001010834,"022111",1,NA,"00600","0000002000","0001200000"
20001011032,"022111",7,NA,"01860","0000001000","0001860000"
20004014325,"023111",1,NA,NA,NA,"0000500000"
20006016640,"022111",1,NA,"00310","0000001500","0000465000"
20001010837,"022111",1,NA,"00094","0000000750","0000069750"
20001010825,"022111",1,NA,"00310","0000001250","0000387500"
20004014729,"022111",1,NA,"01200","0000000500","0000600000"
20004014729,"022115",1,NA,NA,NA,"0000800000"
20004014732,"022111",1,NA,"00600","0000000750","0000450000"
20013023340,"022111",1,NA,"00310","0000001000","0000310000"
20001011037,"022113",1,NA,"00600","0000001250","0000750000"
20010019936,"022111",1,NA,"00200","0000000750","0000150000"
20001010830,"022111",1,NA,"00600","0000002500","0001500000"
20013023337,"022111",1,NA,"01200","0000001500","0001800000"
20013023332,"022111",1,NA,"00600","0000002000","0001200000"
20006016637,"022111",1,NA,"00600","0000001000","0000600000"
