"Address","MahMorajeh","Fasl","weight","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin"
20006015834,"03",1,151,1,2,NA,1,NA,1,NA,NA,NA,"003868",31
20006016629,"02",1,151,1,2,NA,1,NA,1,NA,NA,NA,"004077",25
20006016627,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006016635,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006016634,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006016637,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006016640,"02",1,151,1,2,NA,1,NA,1,NA,NA,NA,"004077",38
20006015825,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012021737,"03",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012021734,"03",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011840,"03",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011826,"03",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011832,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000043",34
20001011835,"03",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022540,"02",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022525,"02",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022537,"02",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022532,"02",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20005015334,"02",1,68,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20005015333,"02",1,68,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20005015327,"02",1,68,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010129,"02",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000006",26
20001010140,"02",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010134,"02",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010125,"02",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022531,"02",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022528,"02",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20009019125,"02",1,62,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011434,"02",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000043",36
20003012636,"02",1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20003012629,"02",1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004013840,"02",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004013834,"02",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011020834,"03",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011020837,"03",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011020827,"03",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011020832,"03",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011020829,"03",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011020840,"03",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006015832,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20013024132,"03",1,109,1,2,NA,1,NA,1,NA,NA,NA,"000036",33
20013024140,"03",1,109,1,2,NA,1,NA,1,NA,NA,NA,"000037",41
20013024134,"03",1,109,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004014332,"03",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022940,"03",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010525,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000142",29
20001010534,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000142",31
20006017036,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018325,"03",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018340,"03",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018332,"03",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018334,"03",1,188,1,2,NA,1,NA,1,NA,NA,NA,"000005",35
20013024126,"03",1,109,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018337,"03",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006015826,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012021740,"03",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022934,"03",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022932,"03",1,140,1,2,NA,1,NA,1,NA,NA,NA,"000015",31
20007018329,"03",1,188,1,2,NA,1,NA,1,NA,NA,NA,"000005",30
20001011828,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000041",27
20001011837,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000048",38
20013024129,"03",1,109,1,2,NA,1,NA,1,NA,NA,NA,"000036",30
20006017035,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010537,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000142",42
20012022929,"03",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20013024137,"03",1,109,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006017025,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006017037,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006017028,"03",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006017040,"03",1,151,1,2,NA,1,NA,1,NA,NA,NA,"004395",39
20010020332,"02",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010020328,"02",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010020329,"02",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006015531,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006015534,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006015540,"02",1,151,1,2,NA,1,NA,1,NA,NA,NA,"003940",38
20006015530,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20009019535,"03",1,62,1,2,NA,1,NA,1,NA,NA,NA,"007502",32
20009019530,"03",1,62,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20009019537,"03",1,62,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
20009019536,"03",1,62,1,2,NA,1,NA,1,NA,NA,NA,"007502",33
20009019528,"03",1,62,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20009019540,"03",1,62,1,2,NA,1,NA,1,NA,NA,NA,"007502",39
20003013033,"03",1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20003013034,"03",1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004014325,"03",1,131,1,2,NA,1,NA,1,NA,NA,NA,"000025",28
20004014337,"03",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004014329,"03",1,131,1,2,NA,1,NA,1,NA,NA,NA,"000025",30
20004014334,"03",1,131,1,2,NA,1,NA,1,NA,NA,NA,"000029",33
20003013029,"03",1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20003013030,"03",1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20003013037,"03",1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20003013040,"03",1,67,1,2,NA,1,NA,1,NA,NA,NA,"001530",38
20012022937,"03",1,140,1,2,NA,1,NA,1,NA,NA,NA,"000017",39
20004014340,"03",1,131,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010020340,"02",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010020337,"02",1,92,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010020331,"02",1,92,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006015526,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006015537,"02",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018740,"04",1,188,1,2,NA,1,NA,1,NA,NA,NA,"000003",38
20007018737,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004013437,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011021240,"04",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004014734,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20002012237,"04",1,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20002012240,"04",1,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011021232,"04",1,99,1,2,NA,1,NA,1,NA,NA,NA,"000002",33
20011021237,"04",1,99,1,2,NA,1,NA,1,NA,NA,NA,"000002",39
20004014737,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011021234,"04",1,99,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011021228,"04",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20011021226,"04",1,99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010532,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000142",33
20004014740,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004013440,"04",1,131,1,2,NA,1,NA,1,NA,NA,NA,"215800",38
20012022128,"04",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010840,"04",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000002",41
20010019937,"04",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20002012234,"04",1,66,1,2,NA,2,NA,1,NA,NA,NA,"000050",33
20002012229,"04",1,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010019929,"04",1,92,1,2,NA,1,NA,1,NA,NA,NA,"002982",26
20002012236,"04",1,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20013023328,"04",1,109,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007017437,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011034,"04",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011029,"04",1,169,1,2,NA,1,NA,1,NA,NA,NA,"005180",30
20012022132,"04",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022137,"04",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010837,"04",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000002",38
20013023334,"04",1,109,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022125,"04",1,140,1,2,NA,1,NA,1,NA,NA,NA,"000011",26
20010019933,"04",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007017428,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018726,"04",1,188,1,2,NA,1,NA,1,NA,NA,NA,"000002",30
20007017425,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011025,"04",1,169,1,2,NA,1,NA,1,NA,NA,NA,"005180",26
20006016225,"04",1,151,1,2,NA,1,NA,1,NA,NA,NA,"000065",27
20006016234,"04",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006016240,"04",1,151,1,2,NA,1,NA,1,NA,NA,NA,"000068",39
20004013434,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007017440,"04",1,188,1,2,NA,1,NA,1,NA,NA,NA,"000010",38
20004014730,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018734,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006016232,"04",1,151,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
20006016237,"04",1,151,1,2,NA,1,NA,1,NA,NA,NA,"000068",38
20006016226,"04",1,151,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007017432,"04",1,188,1,2,NA,1,NA,1,NA,NA,NA,"000010",36
20004013425,"04",1,131,1,2,NA,1,NA,1,NA,NA,NA,"215798",26
20001010832,"04",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022140,"04",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010019925,"04",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011032,"04",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011040,"04",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20013023340,"04",1,109,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022131,"04",1,140,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001011037,"04",1,169,1,2,NA,1,NA,1,NA,NA,NA,"005180",38
20004014732,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004014729,"04",1,131,1,2,NA,1,NA,1,NA,NA,NA,"001905",27
20001010825,"04",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010019936,"04",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20010019940,"04",1,92,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010830,"04",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007017434,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20004013429,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20013023337,"04",1,109,1,2,NA,1,NA,1,NA,NA,NA,"001167",38
20013023332,"04",1,109,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010834,"04",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018732,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20007018727,"04",1,188,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20002012227,"04",1,66,1,2,NA,2,NA,1,NA,NA,NA,"000021",25
20013023325,"04",1,109,1,2,NA,1,NA,1,NA,NA,NA,"001167",26
20001010530,"03",1,169,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001010540,"03",1,169,1,2,NA,1,NA,1,NA,NA,NA,"000142",38
20004013432,"04",1,131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110041234,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110041229,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110041235,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20114043627,"02",1,366,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036337,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110041240,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20114043634,"02",1,366,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20107038725,"02",1,522,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20107038729,"02",1,522,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20114043640,"02",1,366,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20114043631,"02",1,366,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20114043625,"02",1,366,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20101033934,"02",1,263,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20101033929,"02",1,263,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036340,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20107038737,"02",1,522,1,2,NA,2,NA,1,NA,NA,NA,"310298",39
20110041237,"02",1,360,1,2,NA,2,NA,1,NA,NA,NA,"000016",38
20101033940,"02",1,263,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034337,"03",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20109040337,"03",1,470,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20115044026,"03",1,295,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20107038740,"02",1,522,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039134,"03",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036740,"03",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20115044032,"03",1,295,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036729,"03",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20115044037,"03",1,295,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036737,"03",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036734,"03",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111041633,"03",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039125,"03",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20107038731,"02",1,522,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036329,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105037129,"04",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111041626,"03",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20101033937,"02",1,263,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036333,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111041640,"03",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111042037,"04",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111042040,"04",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110041225,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111041625,"03",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039132,"03",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20115044034,"03",1,295,1,2,NA,2,NA,1,NA,NA,NA,"013651",36
20102034334,"03",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20107038734,"02",1,522,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036336,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036725,"03",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036733,"03",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111041637,"03",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20114043637,"02",1,366,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20101033926,"02",1,263,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20101033932,"02",1,263,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034325,"03",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105037140,"04",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039140,"03",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039137,"03",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105036330,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034340,"03",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034329,"03",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20115044040,"03",1,295,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039537,"04",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039526,"04",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039532,"04",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034729,"04",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034730,"04",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034737,"04",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034740,"04",1,439,1,2,NA,3,NA,1,NA,NA,NA,"008539",38
20105037132,"04",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034332,"03",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039527,"04",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034733,"04",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105037137,"04",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111042034,"04",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111042032,"04",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111042028,"04",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105037125,"04",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20115044025,"03",1,295,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20102034732,"04",1,439,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105037134,"04",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111042027,"04",1,518,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039534,"04",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20108039540,"04",1,515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20111041634,"03",1,518,1,2,NA,1,NA,1,NA,NA,NA,"014234",36
20112042425,"02",1,363,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20112042429,"02",1,363,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20109039934,"02",1,470,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105037532,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110040640,"02",1,360,1,2,NA,3,NA,1,NA,NA,NA,"013262",38
20110040634,"02",1,360,1,2,NA,3,NA,1,NA,NA,NA,"013262",36
20110040625,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20105037528,"02",1,878,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20112042434,"02",1,363,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110040637,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20106037934,"03",1,327,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20106037937,"03",1,327,1,2,NA,3,NA,1,NA,NA,NA,"009541",42
20112042432,"02",1,363,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20103035125,"02",1,299,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20109039932,"02",1,470,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20103035140,"02",1,299,1,2,NA,3,NA,1,NA,NA,NA,"008671",38
20106037925,"03",1,327,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20103035135,"02",1,299,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20110040629,"02",1,360,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20109040330,"03",1,470,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20109040332,"03",1,470,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20106037927,"03",1,327,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
20109039925,"02",1,470,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
