"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
10110031131,"03",NA,NA,NA,NA,NA,"0002000000"
10110031141,"01",NA,NA,NA,NA,NA,"0008000000"
10110031141,"03",NA,NA,NA,NA,NA,"0001500000"
10110031138,"01",NA,NA,NA,NA,NA,"0015000000"
10110031138,"03",NA,NA,NA,NA,NA,"0002000000"
10101024325,"01","0145700000",NA,NA,NA,NA,NA
10101024338,"01",NA,"0024000000",NA,NA,NA,NA
10104026341,"01",NA,"0042000000",NA,NA,NA,NA
10104026341,"03",NA,NA,NA,NA,"0010000000","0001000000"
10104026341,"04",NA,NA,NA,NA,NA,"0001000000"
10101024729,"01","0038500000",NA,NA,NA,NA,"0002500000"
10110031129,"02",NA,NA,NA,NA,NA,"0010000000"
10110031129,"03",NA,NA,NA,NA,NA,"0005000000"
10110031129,"04",NA,NA,NA,NA,NA,"0010000000"
10116033534,"03",NA,NA,NA,NA,NA,"0001500000"
10116033535,"01",NA,NA,NA,NA,NA,"0010000000"
10116033535,"03",NA,NA,NA,NA,NA,"0003000000"
10105028732,"01",NA,"0108000000",NA,NA,"0003000000",NA
10102025130,"01",NA,NA,NA,"0010800000",NA,NA
10102025130,"02",NA,NA,NA,"0030500000",NA,"0001500000"
10102025130,"03",NA,NA,NA,"0008300000",NA,NA
10102025132,"01",NA,"0018000000",NA,NA,NA,NA
10102025132,"03",NA,NA,NA,NA,NA,"0002000000"
10102025132,"04",NA,NA,NA,NA,NA,"0002000000"
10102025138,"01","0117720000",NA,NA,NA,NA,NA
10102025138,"02","0201720000",NA,NA,NA,NA,NA
10102025138,"03",NA,NA,NA,NA,NA,"0001500000"
10103025927,"01","0028500000",NA,NA,NA,NA,NA
10103025941,"03",NA,NA,NA,NA,NA,"0002000000"
10103025941,"04",NA,NA,NA,NA,NA,"0002000000"
10105027127,"01","0199700000",NA,NA,NA,NA,NA
10105027127,"02","0259700000",NA,NA,NA,NA,NA
10105027938,"01",NA,"0054000000",NA,NA,NA,NA
10105027938,"04",NA,NA,NA,NA,NA,"0000900000"
10105028332,"01","0157800000",NA,NA,NA,NA,NA
10105028332,"03",NA,NA,NA,NA,NA,"0001500000"
10105027535,"03",NA,NA,NA,NA,NA,"0002000000"
10106029133,"03",NA,NA,NA,NA,NA,"0000600000"
10106029133,"04",NA,NA,NA,NA,NA,"0000800000"
10106029135,"01","0137320000",NA,NA,NA,NA,NA
10105028335,"03",NA,NA,NA,NA,NA,"0001500000"
10102025135,"01","0204700000",NA,NA,NA,NA,NA
10102025135,"03",NA,NA,NA,NA,NA,"0002500000"
10101024729,"02",NA,NA,NA,NA,NA,"0001000000"
10107029928,"01","0128920000",NA,NA,NA,NA,NA
10108030332,"01","0247700000",NA,NA,NA,NA,NA
10108030332,"02","0211700000",NA,NA,NA,NA,NA
10108030335,"03",NA,NA,NA,NA,NA,"0001000000"
10107029934,"03",NA,NA,NA,NA,NA,"0001000000"
10103025935,"03",NA,NA,NA,NA,NA,"0002000000"
10103025935,"04",NA,NA,NA,NA,NA,"0002000000"
10111031925,"01","0127700000",NA,NA,NA,NA,NA
10111031935,"01",NA,NA,NA,"0009600000",NA,NA
10111031935,"04","0115800000",NA,NA,NA,NA,NA
10112032327,"01",NA,"0006000000",NA,"0010500000",NA,"0004000000"
10112032338,"04",NA,NA,NA,NA,NA,"0001500000"
10112032341,"01","0126720000",NA,NA,NA,NA,NA
10113032738,"01",NA,NA,NA,NA,NA,"0120000000"
10113032738,"02",NA,NA,"0200000000",NA,NA,NA
10113032741,"01","0169700000",NA,NA,NA,NA,NA
10115033138,"03",NA,NA,NA,NA,NA,"0002000000"
10115033138,"04",NA,NA,NA,NA,NA,"0002000000"
10115033141,"01","0093500000",NA,NA,NA,NA,NA
10115033141,"04",NA,NA,NA,NA,NA,"0002000000"
10108030338,"01",NA,NA,NA,"0343720000",NA,NA
