"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
"000061095","01",1,1,"85",2,NA,NA,3,1
"000061095","02",2,2,"73",2,NA,NA,5,1
"000061092","01",1,1,"67",2,NA,NA,3,1
"000061092","02",2,2,"56",2,NA,NA,5,1
"000061093","01",1,1,"27",1,2,"16",1,1
"000061093","02",2,2,"25",1,2,"03",5,1
"000061093","03",3,2,"03",NA,NA,NA,NA,NA
"000061093","04",3,1,"06",1,1,"11",NA,NA
"000061080","01",1,1,"70",1,2,"16",1,1
"000061080","02",2,2,"61",1,2,"91",5,1
"000061077","08",3,1,"19",1,1,"61",4,4
"000061077","09",3,2,"16",1,1,"48",4,4
"000061094","01",1,1,"42",2,NA,NA,1,1
"000061094","02",2,2,"36",2,NA,NA,5,1
"000061094","03",3,2,"19",1,2,"14",1,4
"000061094","04",3,2,"17",1,2,"16",1,4
"000061094","05",3,1,"14",1,1,"21",4,4
"000061094","06",3,1,"08",1,1,"12",NA,NA
"000061094","07",3,2,"12",1,1,"14",4,4
"000011017","03",3,2,"29",1,2,"16",5,1
"000011005","01",1,1,"37",1,2,"03",1,1
"000061076","01",1,1,"28",1,2,"23",1,1
"000061076","02",2,2,"23",1,2,"43",5,1
"000061091","01",1,1,"37",1,2,"16",1,1
"000061091","02",2,2,"30",1,2,"16",5,1
"000061091","03",3,2,"13",1,1,"23",4,4
"000061091","04",3,1,"12",1,1,"21",4,4
"000061091","05",3,2,"01",NA,NA,NA,NA,NA
"000011017","04",5,2,"07",1,1,"11",NA,NA
"000061079","01",1,1,"45",1,2,"23",1,1
"000061079","02",2,2,"40",1,2,"16",5,1
"000061079","03",3,2,"17",1,1,"42",4,4
"000061079","04",3,2,"07",1,1,"11",NA,NA
"000061079","05",3,1,"04",NA,NA,NA,NA,NA
"000071107","01",1,1,"56",1,2,"91",1,1
"000041060","01",1,2,"76",2,NA,NA,3,2
"000051075","01",1,2,"80",2,NA,NA,3,2
"000041065","01",1,1,"26",1,2,"23",1,1
"000041065","02",2,2,"23",1,2,"43",5,1
"000041056","01",1,1,"70",2,NA,NA,1,1
"000041056","02",2,2,"64",2,NA,NA,5,1
"000041056","03",3,1,"30",1,2,"62",2,4
"000061078","01",1,1,"29",1,2,"16",1,1
"000061078","02",2,2,"36",1,2,"23",5,1
"000061078","03",3,2,"05",NA,NA,NA,NA,NA
"000021049","01",1,1,"60",2,NA,NA,3,1
"000021049","02",2,2,"50",2,NA,NA,5,1
"000051072","01",1,1,"41",1,2,"14",1,1
"000051072","02",2,2,"41",1,2,"05",1,1
"000061077","01",1,1,"68",2,NA,NA,1,1
"000061077","02",2,2,"55",1,2,"91",5,1
"000061077","03",3,2,"30",1,2,"62",2,4
"000061077","04",3,1,"28",1,2,"23",1,4
"000061077","05",3,1,"27",1,2,"45",1,4
"000061077","06",3,2,"25",1,2,"62",1,4
"000061077","07",3,2,"24",1,1,"61",4,4
"000021049","03",3,2,"26",2,NA,NA,5,4
"000051074","01",1,1,"61",2,NA,NA,1,1
