"Address","DYCOL01","DYCOL02","DYCOL03"
20001011016,"02","16",NA
20001011016,"02","02",NA
20001011016,"02","03",NA
20001011016,"02","04",3e+06
20001011016,"02","05",NA
20001011016,"02","06",NA
20001011016,"02","07",NA
20001011016,"02","08",NA
20001011016,"02","09",NA
20001011016,"02","10",NA
20001011016,"02","11",NA
20001011016,"02","12",NA
20001011016,"02","13",NA
20001011016,"02","01",NA
20001011016,"02","15",NA
20001011016,"02","29",NA
20001011016,"02","17",NA
20001011016,"02","18",NA
20001011016,"02","19",NA
20001011016,"02","20",NA
20001011016,"02","21",NA
20001011016,"02","22",NA
20001011016,"02","23",NA
20001011016,"02","24",NA
20001011016,"02","25",NA
20001011016,"02","26",NA
20001011016,"02","27",NA
20001011016,"02","28",NA
20001011016,"02","14",NA
20001011412,"01","01",NA
20001011412,"01","02",NA
20001011412,"01","03",NA
20001011412,"01","04",NA
20001011412,"01","05",NA
20001011412,"01","06",NA
20001011412,"01","07",NA
20001011412,"01","08",NA
20001011412,"01","09",NA
20001011412,"01","10",NA
20001011412,"01","11",NA
20001011412,"01","12",NA
20001011412,"01","13",NA
20001011412,"01","14",1e+07
20001011412,"01","15",NA
20001011412,"01","16",NA
20001011412,"01","17",NA
20001011412,"01","18",NA
20001011412,"01","19",NA
20001011412,"01","20",NA
20001011412,"01","21",NA
20001011412,"01","22",NA
20001011412,"01","23",NA
20001011412,"01","24",NA
20001011412,"01","25",NA
20001011412,"01","26",NA
20001011412,"01","27",NA
20001011412,"01","28",NA
20001011412,"01","29",NA
20009019520,"02","01",NA
20009019520,"02","02",4e+06
20009019520,"02","03",NA
20009019520,"02","04",NA
20009019520,"02","05",NA
20009019520,"02","06",NA
20009019520,"02","07",NA
20009019520,"02","08",NA
20009019520,"02","09",NA
20009019520,"02","10",NA
20009019520,"02","11",NA
20009019520,"02","12",NA
20009019520,"02","13",NA
20009019520,"02","14",NA
20009019520,"02","15",NA
20009019520,"02","16",NA
20009019520,"02","17",NA
20009019520,"02","18",NA
20009019520,"02","19",NA
20009019520,"02","20",NA
20009019520,"02","21",NA
20009019520,"02","22",NA
20009019520,"02","23",NA
20009019520,"02","24",NA
20009019520,"02","25",NA
20009019520,"02","26",NA
20009019520,"02","27",NA
20009019520,"02","28",NA
20009019520,"02","29",NA
20009019113,"02","16",NA
20009019113,"02","02",NA
20009019113,"02","03",NA
20009019113,"02","04",NA
20009019113,"02","05",NA
20009019113,"02","06",NA
20009019113,"02","07",NA
20009019113,"02","08",NA
20009019113,"02","09",NA
20009019113,"02","10",NA
20009019113,"02","11",NA
20009019113,"02","12",NA
20009019113,"02","13",NA
20009019113,"02","01",NA
20009019113,"02","15",NA
20009019113,"02","29",NA
20009019113,"02","17",NA
20009019113,"02","18",NA
20009019113,"02","19",NA
20009019113,"02","20",NA
20009019113,"02","21",NA
20009019113,"02","22",NA
20009019113,"02","23",NA
20009019113,"02","24",NA
20009019113,"02","25",NA
20009019113,"02","26",NA
20009019113,"02","27",NA
20009019113,"02","28",2e+06
20009019113,"02","14",NA
20105036723,"01","01",NA
20105036723,"01","02",NA
20105036723,"01","03",NA
20105036723,"01","04",NA
20105036723,"01","05",NA
20105036723,"01","06",NA
20105036723,"01","07",NA
20105036723,"01","08",2e+07
20105036723,"01","09",NA
20105036723,"01","10",NA
20105036723,"01","11",NA
20105036723,"01","12",NA
20105036723,"01","13",NA
20105036723,"01","14",NA
20105036723,"01","15",NA
20105036723,"01","16",NA
20105036723,"01","17",NA
20105036723,"01","18",NA
20105036723,"01","19",NA
20105036723,"01","20",NA
20105036723,"01","21",NA
20105036723,"01","22",NA
20105036723,"01","23",2e+07
20105036723,"01","24",NA
20105036723,"01","25",NA
20105036723,"01","26",NA
20105036723,"01","27",NA
20105036723,"01","28",NA
20105036723,"01","29",NA
20116044508,"01","01",NA
20116044508,"01","02",NA
20116044508,"01","03",NA
20116044508,"01","04",NA
20116044508,"01","05",NA
20116044508,"01","06",NA
20116044508,"01","07",NA
20116044508,"01","08",NA
20116044508,"01","09",NA
20116044508,"01","10",NA
20116044508,"01","11",NA
20116044508,"01","12",NA
20116044508,"01","13",NA
20116044508,"01","14",NA
20116044508,"01","15",NA
20116044508,"01","16",NA
20116044508,"01","17",NA
20116044508,"01","18",NA
20116044508,"01","19",NA
20116044508,"01","20",NA
20116044508,"01","21",NA
20116044508,"01","22",NA
20116044508,"01","23",NA
20116044508,"01","24",NA
20116044508,"01","25",NA
20116044508,"01","26",NA
20116044508,"01","27",NA
20116044508,"01","28",NA
20116044508,"01","29",3200000
20109040320,"01","01",2e+06
20109040320,"01","02",NA
20109040320,"01","03",NA
20109040320,"01","04",NA
20109040320,"01","05",NA
20109040320,"01","06",2e+06
20109040320,"01","07",NA
20109040320,"01","08",NA
20109040320,"01","09",NA
20109040320,"01","10",NA
20109040320,"01","11",NA
