"Address","DYCOL01","DYCOL02","DYCOL03"
10004004223,"094112",1,"0000400000"
10004004223,"095211",1,"0000050000"
10004004223,"095212",1,"0000150000"
10002002823,"094111",1,"0000210000"
10001000211,"095413",1,"0000100000"
10001000220,"094216",1,"0000600000"
10001000220,"095411",1,"0000100000"
10001000220,"095413",1,"0000040000"
10001000220,"095415",1,"0000020000"
10001000223,"095411",1,"0000230000"
10001000214,"095415",1,"0000030000"
10001000214,"095425",1,"0000180000"
10006006811,"094111",1,"0000500000"
10009008123,"094116",1,"0001500000"
10009008108,"094111",1,"0000240000"
10009008108,"094112",1,"0000500000"
10009008117,"094111",1,"0000150000"
10009008114,"093113",1,"0000300000"
10009008114,"093114",1,"0001000000"
10013010615,"093114",1,"0000100000"
10013010615,"095411",1,"0000030000"
10013010615,"095415",1,"0000060000"
10013010615,"095418",1,"0000070000"
10013010615,"095422",1,"0000020000"
10006005518,"094111",1,"0000250000"
10010009312,"094112",1,"0000250000"
10001000620,"095411",1,"0000030000"
10001000620,"095413",1,"0000040000"
10001000620,"095418",1,"0000050000"
10001001520,"095411",1,"0000200000"
10003003213,"091417",1,"0002000000"
10009008512,"094216",1,"0000150000"
10011009723,"093211",1,"0000180000"
10001001923,"091417",1,"0000200000"
10001001923,"095122",1,"0000300000"
10001001923,"095212",1,"0000080000"
10001001911,"093312",1,"0000180000"
10001001914,"093113",1,"0000450000"
10001001914,"095421",1,"0000040000"
10001001916,"093314",1,"0000140000"
10001001916,"094216",1,"0000180000"
10001001909,"095123",1,"0000200000"
10001001920,"093314",1,"0000200000"
10001001920,"094311",1,"0000090000"
10001001920,"095211",1,"0000040000"
10005004618,"095122",1,"0000030000"
10005004623,"094216",1,"0000200000"
10003003220,"093311",1,"0000300000"
10003003220,"095122",1,"0000025000"
10005004620,"094216",1,"0000180000"
10002002816,"093113",1,"0000300000"
10002002816,"093114",1,"0000400000"
10007007717,"093117",1,"0000300000"
10007007717,"095123",1,"0000340000"
10007007723,"091417",1,"0000400000"
10007007723,"094214",1,"0000100000"
10007007723,"095116",1,"0000100000"
10007007720,"094113",1,"0000500000"
10009008520,"095211",1,"0000050000"
10001002413,"095413",1,"0000040000"
10001002420,"093113",1,"0000450000"
10012010120,"094112",1,"0000100000"
10012010114,"093114",1,"0000100000"
10001001123,"094216",1,"0001500000"
10001001123,"095413",1,"0000060000"
10012010111,"093114",1,"0000500000"
10012010115,"095413",1,"0000040000"
10007007709,"093111",1,"0000400000"
10007007709,"093314",1,"0000300000"
10007007709,"095212",1,"0000100000"
10004003817,"094112",1,"0000100000"
10004003817,"095211",1,"0000020000"
10004003817,"095212",1,"0000060000"
10004003817,"095411",1,"0000050000"
10004003817,"095413",1,"0000020000"
10004003817,"095418",1,"0000020000"
10012010108,"094112",1,"0000900000"
10012010108,"094214",1,"0000250000"
10012010108,"094216",1,"0000120000"
10006006814,"093311",1,"0000020000"
10006006814,"093312",1,"0000050000"
10006006814,"095411",1,"0000050000"
10006006814,"095418",7,"0000030000"
10006006812,"095411",1,"0000100000"
10006006812,"095413",7,"0000040000"
10005005109,"091419",1,"0000050000"
10007007718,"093211",1,"0000300000"
10006005913,"094111",1,"0001000000"
10006005910,"095415",1,"0000040000"
10007007718,"094211",1,"0000300000"
10007007718,"095211",1,"0000060000"
10006006314,"094112",1,"0002000000"
10005005107,"093311",1,"0002400000"
10011009720,"095416",1,"0000120000"
10011009720,"095418",1,"0000030000"
10011009720,"095425",1,"0000050000"
10005004613,"094111",1,"0000750000"
10005005109,"094112",1,"0000500000"
10005005109,"094216",1,"0000400000"
10005005109,"095122",1,"0000150000"
10005005109,"095411",1,"0000100000"
10005005109,"095413",1,"0000030000"
10005005109,"095435",1,"0000400000"
10004004211,"093314",1,"0000200000"
10004003809,"093114",1,"0000080000"
10001001120,"095211",1,"0000060000"
10106018023,"093113",1,"0000220000"
10103013218,"094112",1,"0000650000"
10109020812,"094112",1,"0000450000"
10105016418,"095411",1,"0000060000"
10105016418,"095413",1,"0000030000"
10103013223,"095411",1,"0000060000"
10103013223,"095419",1,"0000040000"
10109020823,"095413",1,"0000035000"
10109020823,"095415",1,"0000030000"
10101011620,"094112",1,"0000900000"
10108020411,"095411",1,"0000070000"
10108020411,"095415",1,"0000020000"
10105015620,"094111",1,"0001200000"
10105015620,"094112",1,"0001500000"
10105015623,"094112",1,"0001000000"
10105015623,"094311",1,"0000180000"
10101011208,"095413",1,"0000030000"
10101011623,"094311",1,"0000100000"
10105016014,"095411",1,"0000070000"
