"Address","Dycol01","Dycol03","Dycol04","Dycol05"
10004004223,"01","2",12,"0010920000"
10004004220,"01","4",12,"0021840000"
10002002810,"01","1",12,"0005460000"
10002002820,"01","4",12,"0021840000"
10002002823,"01","3",12,"0016380000"
10001000217,"01","1",12,"0005460000"
10002002808,"01","2",12,"0010920000"
10001000209,"01","3",12,"0016380000"
10001000214,"01","5",12,"0027300000"
10006006820,"01","2",12,"0010920000"
10006006811,"01","2",12,"0010920000"
10009008123,"01","3",12,"0016380000"
10009008120,"01","2",12,"0010920000"
10006006814,"01","4",12,"0021840000"
10006006812,"01","5",12,"0027300000"
10009008108,"01","4",12,"0021840000"
10009008117,"01","3",12,"0016380000"
10009008114,"01","4",12,"0021840000"
10006005520,"01","2",12,"0010920000"
10006005523,"01","2",12,"0010920000"
10013010608,"01","4",12,"0021840000"
10013010615,"01","5",12,"0027300000"
10006005518,"01","3",12,"0016380000"
10010009323,"01","1",12,"0005460000"
10010009318,"01","1",12,"0005460000"
10010009312,"01","3",12,"0016380000"
10010009314,"01","6",12,"0032760000"
10010009308,"01","4",12,"0021840000"
10001001523,"01","2",12,"0010920000"
10001001510,"01","1",12,"0005460000"
10004004210,"01","5",12,"0027300000"
10001001514,"01","4",12,"0021840000"
10013010623,"01","7",12,"0038220000"
10010009320,"01","3",12,"0016380000"
10006006823,"01","2",12,"0010920000"
10001000620,"01","4",12,"0021840000"
10001000613,"01","1",12,"0005460000"
10001001516,"01","4",12,"0021840000"
10001001520,"01","4",12,"0021840000"
10001000623,"01","2",12,"0010920000"
10001000609,"01","2",12,"0010920000"
10001000612,"01","2",12,"0010920000"
10001000615,"01","3",12,"0016380000"
10003003207,"01","2",12,"0010920000"
10003003213,"01","2",12,"0010920000"
10007007220,"01","1",12,"0005460000"
10007007208,"01","1",12,"0005460000"
10003003223,"01","2",12,"0010920000"
10007007223,"01","4",12,"0021840000"
10011009720,"01","6",12,"0032760000"
10007007215,"01","2",12,"0010920000"
10009008512,"01","4",12,"0021840000"
10007007211,"01","5",12,"0027300000"
10011009723,"01","5",12,"0027300000"
10011009708,"01","4",12,"0021840000"
10001001923,"01","4",12,"0021840000"
10001001911,"01","2",12,"0010920000"
10001001914,"01","3",12,"0016380000"
10001001909,"01","3",12,"0016380000"
10001001920,"01","4",12,"0021840000"
10006005923,"01","3",12,"0016380000"
10001001916,"01","2",12,"0010920000"
10007007217,"01","4",12,"0021840000"
10006005920,"01","4",12,"0021840000"
10009008513,"01","4",12,"0021840000"
10005004618,"01","3",12,"0016380000"
10005004623,"01","2",12,"0010920000"
10009008518,"01","2",12,"0010920000"
10006005917,"01","4",12,"0021840000"
10005004608,"01","2",12,"0010920000"
10009008508,"01","1",12,"0005460000"
10009008508,"02","4",12,"0021840000"
10006005908,"01","3",12,"0016380000"
10004004215,"01","1",12,"0005460000"
10005004620,"01","2",12,"0010920000"
10005004611,"01","4",12,"0021840000"
10006005913,"01","1",12,"0005460000"
10004004217,"01","1",12,"0005460000"
10006005910,"01","5",12,"0027300000"
10003003220,"01","3",12,"0016380000"
10003003220,"04","1",7,"0003185000"
10009008520,"01","2",12,"0010920000"
10001002413,"01","3",12,"0016380000"
10001002420,"01","5",12,"0027300000"
10001002410,"01","2",12,"0010920000"
10009008523,"01","2",12,"0010920000"
10004003817,"01","4",12,"0021840000"
10004003809,"01","4",12,"0021840000"
10012010120,"01","4",12,"0021840000"
10012010123,"01","3",12,"0016380000"
10010008909,"01","2",12,"0010920000"
10003003217,"01","3",12,"0016380000"
10004003808,"01","1",12,"0005460000"
10004003820,"01","2",12,"0010920000"
10004003823,"01","3",12,"0016380000"
10012010114,"01","2",12,"0010920000"
10005005120,"01","3",12,"0016380000"
10005005120,"04","1",2,"0000910000"
10005005123,"01","4",12,"0021840000"
10010008915,"01","3",12,"0016380000"
10010008907,"01","3",12,"0016380000"
10010008923,"01","2",12,"0010920000"
10005005116,"04","4",12,"0021840000"
10012010111,"01","3",12,"0016380000"
10012010115,"01","4",12,"0021840000"
10012010108,"01","5",12,"0027300000"
10010008920,"01","3",12,"0016380000"
10005005109,"01","4",12,"0021840000"
10001001116,"01","4",12,"0021840000"
10001001109,"01","1",12,"0005460000"
10001001123,"01","2",12,"0010920000"
10005005114,"01","2",12,"0010920000"
10006006307,"01","2",12,"0010920000"
10006006320,"01","1",12,"0005460000"
10006006315,"01","1",12,"0005460000"
10006006323,"01","3",12,"0016380000"
10001002423,"01","5",12,"0027300000"
10002002816,"01","3",12,"0016380000"
10006006308,"01","3",12,"0016380000"
10007007717,"01","4",12,"0021840000"
10007007723,"01","5",12,"0027300000"
10007007720,"01","5",12,"0027300000"
10007007709,"01","4",12,"0021840000"
10001001512,"01","5",12,"0027300000"
10011009717,"01","3",12,"0016380000"
10011009714,"01","3",12,"0016380000"
10001002408,"01","3",12,"0016380000"
10007007712,"01","3",12,"0016380000"
10007007718,"01","4",12,"0021840000"
10003003211,"01","3",12,"0016380000"
10006005512,"01","2",12,"0010920000"
10005004613,"01","3",12,"0016380000"
10004004211,"01","5",12,"0027300000"
10001001120,"01","1",12,"0005460000"
10001002414,"01","3",12,"0016380000"
10013010620,"01","1",12,"0005460000"
10013010610,"01","4",12,"0021840000"
10010008917,"01","3",12,"0016380000"
10009008111,"01","5",12,"0027300000"
10006006813,"01","2",12,"0010920000"
10004003818,"01","2",12,"0010920000"
10013010614,"01","4",12,"0021840000"
10006005511,"01","2",12,"0010920000"
10005005107,"01","1",12,"0005460000"
10106018023,"01","4",12,"0021840000"
10108020417,"01","2",12,"0010920000"
10106018020,"01","1",12,"0005460000"
10103013218,"01","3",12,"0016380000"
10108020423,"01","2",12,"0010920000"
10101010818,"01","3",12,"0016380000"
10109020812,"01","3",12,"0016380000"
10101010823,"01","1",12,"0005460000"
10103013223,"01","4",12,"0021840000"
10109020809,"01","2",12,"0010920000"
10101010811,"01","2",12,"0010920000"
10105015616,"01","4",12,"0021840000"
10105016017,"01","5",12,"0027300000"
10106018420,"01","3",12,"0016380000"
10106018418,"01","5",12,"0027300000"
10109020813,"01","3",12,"0016380000"
10109020814,"01","3",12,"0016380000"
10105015617,"01","4",12,"0021840000"
10105015623,"01","3",12,"0016380000"
10106018010,"01","3",12,"0016380000"
10105015611,"01","2",12,"0010920000"
10105016413,"01","2",12,"0010920000"
10111022808,"01","1",12,"0005460000"
10113024020,"01","3",12,"0016380000"
10113024023,"01","4",12,"0021840000"
10113024013,"01","2",12,"0010920000"
10102012008,"01","2",12,"0010920000"
10115025211,"01","1",12,"0005460000"
10102012011,"01","2",12,"0010920000"
10104014411,"01","3",12,"0016380000"
10113024008,"01","3",12,"0016380000"
10107019220,"01","1",12,"0005460000"
10113024014,"01","3",12,"0016380000"
10113024010,"01","2",12,"0010920000"
10103013620,"01","4",12,"0021840000"
10104014420,"01","2",12,"0010920000"
10109021220,"01","2",12,"0010920000"
10103013623,"01","3",12,"0016380000"
10112023608,"01","1",12,"0005460000"
10112023608,"02","1",12,"0005460000"
10104014009,"01","2",12,"0010920000"
10112023614,"01","3",12,"0016380000"
10101011609,"01","1",5,"0002275000"
10101011609,"01","3",12,"0016380000"
10109021210,"01","1",12,"0005460000"
10108020018,"01","2",12,"0010920000"
10102012411,"01","4",12,"0021840000"
10116026010,"01","3",12,"0016380000"
10116026020,"01","3",12,"0016380000"
10114024823,"01","4",12,"0021840000"
10116026014,"01","2",12,"0010920000"
