"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15"
10004004220,"01",1,"9314","41000",3,"8",1,"0002400000","0055000000","0002400000","0055000000","0","0",2400000,5.5e+07
10002002820,"03",1,"9211","01500",3,"8",6,"0016000000","0208000000","0015925334","0191104008","0","0016000000",15925334,207104008
10002002823,"03",1,"9314","41000",3,"8",2,"0004000000","0044000000","0004000000","0044000000","0","0",4e+06,4.4e+07
10002002823,"03",2,"4412","36000",3,NA,NA,"0","0016000000","0","0016000000","0","0",0,1.6e+07
10001000211,"03",1,"7231","45200",3,"7",5,"0015000000","0180000000","0015000000","0180000000","0","0",1.5e+07,1.8e+08
10001000220,"01",1,"4324","46690",1,"8",6,"0037000000","0481000000","0034073334","0408880008","0","0037000000",34073334,445880008
10001000223,"01",1,"9329","46690",1,"8",6,"0018000000","0234000000","0017160000","0205920000","0","0018000000",17160000,223920000
10001000214,"01",1,"3135","24202",3,"10",7,"0045000000","0570000000","0040400000","0484800000","0","0030000000",40400000,514800000
10006006820,"01",1,"5224","47212",3,"8",7,"0007500000","0090000000","0007500000","0090000000","0","0",7500000,9e+07
10006006811,"01",1,"8143","17090",3,"8",6,"0018000000","0235000000","0017160000","0205920000","0","0001900000",17160000,207820000
10009008117,"03",2,"7318","13910",3,NA,NA,"0","0015000000","0","0015000000","0","0",0,1.5e+07
10009008114,"01",1,"9314","41000",3,"6",3,"0010000000","0120000000","0010000000","0120000000","0","0",1e+07,1.2e+08
10006005520,"01",1,"7231","45200",3,"11",6,"0017000000","0226000000","0016206666","0194479992","0","0022000000",16206666,216479992
10013010608,"01",2,"9314","41000",3,NA,NA,"0","0085000000","0","0085000000","0","0",0,8.5e+07
10006005518,"03",2,"9329","24202",3,NA,NA,"0","0010000000","0","0010000000","0","0",0,1e+07
10010009314,"03",1,"8152","01430",3,"8",6,"0169333200","0200000000","0013425000","0161100000","0","0020000000",13425000,181100000
10010009314,"05",1,"7212","29300",3,"8",6,"0016933200","0200000000","0013425000","0161100000","0","0020000000",13425000,181100000
10013010623,"04",1,"9314","41000",3,"8",1,"0002000000","0020000000","0002000000","0002000000","0","0",2e+06,2e+06
10009008120,"01",2,"9321","14100",3,NA,NA,"0","0150000000","0","0150000000","0","0",0,1.5e+08
10006006812,"04",1,"4419","93110",3,"5",5,"0004000000","0048000000","0004000000","0048000000","0","0",4e+06,4.8e+07
10013010610,"01",2,"2635","84120",3,NA,NA,"0008000000","0080000000","0008000000","0080000000","0","0",8e+06,8e+07
10006005511,"03",1,"9329","22110",3,"10",5,"0019000000","0253000000","0018113333","0217359996","0","0025000000",18113333,242359996
10007007211,"03",1,"2341","85102",1,"5",5,"0025000000","0300000000","0023335000","0280020000","0","0008000000",23335000,288020000
10007007211,"04",1,"2330","85210",1,"5",5,"0030000000","0360000000","0027602000","0331224000","0","0010000000",27602000,341224000
10001001923,"01",1,"3334","68200",3,"8",6,"0020000000","0240000000","0020000000","0240000000","0","0",2e+07,2.4e+08
10001001914,"01",1,"7221","25920",3,"10",6,"0015000000","0180000000","0015000000","0180000000","0","0",1.5e+07,1.8e+08
10001001909,"01",1,"9314","41000",3,"10",7,"0015000000","0180000000","0015000000","0180000000","0","0",1.5e+07,1.8e+08
10001001909,"03",1,"7231","45200",3,"10",6,"0007000000","0084000000","0007000000","0084000000","0","0",7e+06,8.4e+07
10001001920,"01",1,"5153","80100",3,"12",6,"0019000000","0228000000","0017100000","0205200000","0","0008000000",17100000,213200000
10001001114,"03",2,"7213","25990",3,NA,NA,"0","0060000000","0","0060000000","0","0",0,6e+07
10001001514,"01",1,"7122","43300",3,"10",6,"0010000000","0120000000","0009534000","0114408000","0","0",9534000,114408000
10003003213,"01",2,"5224","47720",3,NA,NA,"0","0045000000","0","0044790003","0","0",0,44790003
10009008512,"01",1,"9314","41000",3,"8",5,"0020000000","0140000000","0020000000","0140000000","0","0",2e+07,1.4e+08
10007007223,"01",1,"4419","86201",1,"8",6,"0025000000","0300000000","0023835000","0286020000","0","0010000000",23835000,296020000
10011009720,"01",1,"9211","01500",3,"8",5,"0012000000","0060000000","0012000000","0060000000","0","0",1.2e+07,6e+07
10011009720,"03",1,"9211","01500",3,"8",7,"0021000000","0110000000","0021000000","0110000000","0","0",2.1e+07,1.1e+08
10010009308,"01",1,"7127","43220",3,"5",2,"0010000000","0120000000","0010000000","0120000000","0","0",1e+07,1.2e+08
10004004210,"05",2,"9314","41000",3,NA,NA,"0","0020000000","0","0020000000","0","0",0,2e+07
10001000620,"01",1,"9329","24202",1,"8",6,"0036000000","0459000000","0033220000","0398640000","0","0027000000",33220000,425640000
10001000620,"03",1,"5143","96020",3,"8",6,"0004000000","0048000000","0004000000","0048000000","0","0",4e+06,4.8e+07
10001001516,"03",1,"7225","25920",3,"10",6,"0020000000","0240000000","0020000000","0240000000","0","0",2e+07,2.4e+08
10001001520,"01",1,"9314","41000",3,"10",7,"0015000000","0180000000","0015000000","0180000000","0","0",1.5e+07,1.8e+08
10013010610,"01",2,"4414","36000",1,NA,NA,"0012000000","0240000000","0011440000","0022880000","0","0",11440000,22880000
10013010610,"02",2,"2341","85102",1,NA,NA,"0010000000","0130000000","0009953334","0119440000","0","0010000000",9953334,129440000
10013010614,"04",1,"9211","01500",3,"8",4,"0020000000","0240000000","0020000000","0240000000","0","0",2e+07,2.4e+08
10006005923,"04",1,"7517","10711",3,"12",6,"0012000000","0149000000","0011440000","0137280000","0","0005000000",11440000,142280000
10005004618,"01",1,"7233","33120",3,"10",7,"0013000000","0156000000","0013000000","0156000000","0","0",1.3e+07,1.56e+08
10006005917,"01",1,"9314","41000",3,"8",5,"0014000000","0168000000","0014000000","0168000000","0","0",1.4e+07,1.68e+08
10005004608,"01",1,"4419","23960",3,"10",7,"0025000000","0310000000","0023833334","0286000008","0","0010000000",23833334,296000008
10005004608,"02",2,"2342","85101",3,NA,NA,"0002000000","0014000000","0002000000","0014000000","0","0",2e+06,1.4e+07
10005004620,"01",1,"8151","13933",3,"8",7,"0020000000","0120000000","0019066667","0114400002","0","0",19066667,114400002
10005004611,"01",1,"3352","84110",1,"8",6,"0035000000","0430000000","0033366667","0400400004","0","0010000000",33366667,410400004
10006005910,"01",1,"7231","45200",3,"8",6,"0014000000","0168000000","0014000000","0168000000","0","0",1.4e+07,1.68e+08
10009008508,"02",1,"7113","23960",3,"10",6,"0021000000","0252000000","0020020000","0240240000","0","0",20020000,240240000
10006005908,"02",1,"2341","85102",1,"5",4,"0018000000","0224000000","0016380000","0196560000","0","0008000000",16380000,204560000
10003003220,"01",1,"7126","43220",3,"8",5,"0006000000","0190000000","0006000000","0190000000","0","0",6e+06,1.9e+08
10001002420,"01",1,"0410","84230",1,"8",5,"0035000000","0435000000","0031350000","0376200000","0","0015000000",31350000,391200000
10012010120,"01",1,"0410","84230",1,"8",6,"0025000000","0309800000","0022750000","0273000000","0","0009800000",22750000,282800000
10012010123,"01",1,"9211","01500",3,"8",2,"0006000000","0030000000","0006000000","0030000000","0","0",6e+06,3e+07
10004003817,"02",1,"2341","85102",1,"5",5,"0026000000","0322000000","0023660000","0283920000","0","0010000000",23660000,293920000
10004003809,"01",1,"8322","96030",3,"10",7,"0025000000","0310000000","0023833334","0286000008","0","0010000000",23833334,296000008
10003003217,"01",1,"9314","41000",3,"7",4,"0014000000","0126000000","0014000000","0126000000","0","0",1.4e+07,1.26e+08
10001001108,"03",1,"2359","85490",3,"4",3,"0005000000","0060000000","0005000000","0060000000","0","0",5e+06,6e+07
10005005123,"01",1,"8142","13933",3,"8",4,"0019000000","0253000000","0018113334","0217360008","0","0025000000",18113334,242360008
10005005123,"01",2,"9314","41000",3,NA,NA,"0003600000","0003600000","0003600000","0003600000","0","0",3600000,3600000
10010008907,"01",1,"9333","96092",3,"5",3,"0007000000","0080000000","0007000000","0080000000","0","0",7e+06,8e+07
10005005116,"03",1,"5224","47212",3,"8",7,"0008000000","0096000000","0008000000","0096000000","0","0",8e+06,9.6e+07
10005005116,"04",1,"2330","85210",3,"8",4,"0010000000","0130000000","0009953334","0119440008","0","0010000000",9953334,129440008
10012010111,"01",1,"0410","84220",3,"12",6,"0032000000","0400000000","0029120000","0349440000","0","0008000000",29120000,357440000
10012010111,"02",2,"2341","85102",1,NA,NA,"0012000000","0200000000","0011440000","0102960000","0","0008000000",11440000,110960000
10012010108,"01",1,"0410","84220",1,"8",6,"0040000000","0490000000","0036400000","0436800000","0","0010000000",36400000,446800000
10010008923,"02",1,"7322","17010",3,"8",6,"0016000000","0200000000","0015253334","0183040008","0","0008000000",15253334,191040008
10001001116,"01",1,"7233","33120",1,"12",6,"0034000000","0442000000","0032013334","0384160008","0","0034000000",32013334,418160008
10001001123,"01",1,"4415","84110",1,"8",6,"0027000000","0351000000","0025740000","0308880000","0","0027000000",25740000,335880000
10001002414,"01",1,"3324","45100",3,"8",6,"0015000000","0180000000","0015000000","0180000000","0","0",1.5e+07,1.8e+08
10006006323,"01",1,"8185","23101",3,"12",5,"0028000000","0374000000","0024893333","0298719996","0","0038000000",24893333,336719996
10002002816,"01",1,"9314","41000",3,"8",6,"0012000000","0160000000","0012000000","0160000000","0","0",1.2e+07,1.6e+08
10006006308,"01",1,"9112","85300",3,"8",6,"0015000000","0202000000","0014300000","0171600000","0","0022000000",14300000,193600000
10007007717,"01",1,"7111","41000",3,"10",6,"0030000000","0360000000","0028600000","0343200000","0","0",28600000,343200000
10006006314,"01",1,"2330","85210",1,"6",6,"0022000000","0302000000","0020020000","0240240000","0","0038000000",20020000,278240000
10006006314,"02",1,"1345","85102",1,"5",5,"0022000000","0299000000","0020020000","0240240000","0","0035000000",20020000,275240000
10001001916,"01",2,"9314","41000",3,NA,NA,"0","0020000000","0","0020000000","0","0",0,2e+07
