"Address","Dycol01","Dycol03","Dycol04","Dycol05"
20011395420,"01","3","12","0016380000"
20001385412,"01","4","12","0021840000"
20001385423,"01","2","12","0010920000"
20001385420,"01","1","12","0005460000"
20011395407,"01","4","12","0021840000"
20004387823,"01","2","12","0010920000"
20011395423,"01","4","12","0021840000"
20011395416,"01","2","12","0010920000"
20011395415,"01","3","12","0016380000"
20011395411,"01","2","12","0010920000"
20005389011,"01","2","12","0010920000"
20005389018,"01","3","12","0016380000"
20005389020,"01","1","12","0005460000"
20005389023,"01","1","12","0005460000"
20012396607,"01","1","12","0005460000"
20010394223,"01","5","12","0027300000"
20010394220,"01","2","12","0010920000"
20012396620,"01","2","12","0010920000"
20012396609,"01","2","12","0010920000"
20013397807,"01","1","12","0005460000"
20013397808,"01","3","12","0016380000"
20013397817,"01","1","12","0005460000"
20013397823,"01","2","12","0010920000"
20013397814,"01","4","12","0021840000"
20010394211,"01","2","12","0010920000"
20010394217,"01","5","12","0027300000"
20010394208,"01","6","12","0032760000"
20004387813,"01","2","12","0010920000"
20003386610,"01","2","12","0010920000"
20003386613,"01","1","12","0005460000"
20003386620,"01","2","12","0010920000"
20004387809,"01","5","12","0027300000"
20004387817,"01","4","12","0021840000"
20004387820,"01","2","12","0010920000"
20004387811,"01","2","12","0010920000"
20006390211,"01","2","12","0010920000"
20006390209,"01","5","12","0027300000"
20007392620,"01","2","12","0010920000"
20007392616,"01","3","12","0016380000"
20007392611,"01","3","12","0016380000"
20007392615,"01","3","12","0016380000"
20007391407,"01","1","12","0005460000"
20007391408,"01","4","12","0021840000"
20007391420,"01","1","12","0005460000"
20005389008,"01","2","12","0010920000"
20007391415,"01","2","12","0010920000"
20001385415,"01","2","12","0010920000"
20001385408,"01","2","12","0010920000"
20007391423,"01","2","12","0010920000"
20001384223,"01","4","12","0021840000"
20001384207,"01","3","12","0016380000"
20001384208,"01","2","12","0010920000"
20001384215,"01","4","12","0021840000"
20001384220,"01","3","12","0016380000"
20001384214,"01","1","12","0005460000"
20007391820,"01","5","12","0027300000"
20007391811,"01","5","12","0027300000"
20007391823,"01","3","12","0016380000"
20007391814,"01","2","12","0010920000"
20007391817,"01","5","12","0027300000"
20007391808,"01","3","12","0016380000"
20003387014,"01","2","12","0010920000"
20003387017,"01","2","12","0010920000"
20003387023,"01","3","12","0016380000"
20003387008,"01","2","12","0010920000"
20012395823,"01","2","12","0010920000"
20012395811,"01","3","12","0016380000"
20003387007,"01","3","12","0016380000"
20011394613,"01","2","12","0010920000"
20012395820,"01","4","12","0021840000"
20002385814,"01","4","12","0021840000"
20002385823,"01","3","12","0016380000"
20002385808,"01","1","12","0005460000"
20002385811,"01","2","12","0010920000"
20011394623,"01","3","12","0016380000"
20011394620,"01","4","12","0021840000"
20012395817,"01","4","12","0021840000"
20013397008,"01","5","12","0027300000"
20013397020,"01","3","12","0016380000"
20009393015,"01","2","12","0010920000"
20009393020,"01","3","12","0016380000"
20009393011,"01","3","12","0016380000"
20012395808,"01","3","12","0016380000"
20001384609,"01","2","12","0010920000"
20001384616,"01","6","12","0032760000"
20004388217,"01","2","12","0010920000"
20011394611,"01","3","12","0016380000"
20002385820,"01","2","12","0010920000"
20009393008,"01","3","12","0016380000"
20004388214,"01","2","12","0010920000"
20004388220,"01","5","12","0027300000"
20010393414,"01","2","12","0010920000"
20004388208,"01","2","12","0010920000"
20001384608,"01","3","12","0016380000"
20001384617,"01","2","12","0010920000"
20013397023,"01","3","12","0016380000"
20001384623,"01","2","12","0010920000"
20011394608,"01","4","12","0021840000"
20013397013,"01","3","12","0016380000"
20006390620,"01","2","12","0010920000"
20006390611,"01","8","12","0043680000"
20006390614,"01","3","12","0016380000"
20006390608,"01","4","12","0021840000"
20004388223,"01","1","12","0005460000"
20013397007,"01","4","12","0021840000"
20010393415,"01","4","12","0021840000"
20006390617,"01","5","12","0027300000"
20010393411,"01","2","12","0010920000"
20006390623,"01","4","12","0021840000"
20006389412,"01","4","12","0021840000"
20006389416,"01","4","12","0021840000"
20006389420,"01","3","12","0016380000"
20005388616,"01","4","12","0021840000"
20005388610,"01","4","12","0021840000"
20005388610,"05","1","4","0001820000"
20005388623,"01","4","12","0021840000"
20004387408,"01","4","12","0021840000"
20004387417,"01","1","12","0005460000"
20012395814,"02","1","12","0005460000"
20007391414,"01","2","12","0010920000"
20003387020,"01","3","12","0016380000"
20005388609,"01","5","12","0027300000"
20006389423,"01","4","12","0021840000"
20010393407,"01","5","12","0027300000"
20010393423,"01","2","12","0010920000"
20006389411,"01","4","12","0021840000"
20010393823,"01","5","12","0027300000"
20011394614,"01","4","12","0021840000"
20010393810,"01","5","12","0027300000"
20012396208,"01","4","12","0021840000"
20012396213,"01","2","12","0010920000"
20012396214,"01","2","12","0010920000"
20012396220,"01","4","12","0021840000"
20010393820,"01","3","12","0016380000"
20004387414,"01","4","12","0021840000"
20004387411,"01","2","12","0010920000"
20004387420,"01","4","12","0021840000"
20010393808,"01","2","12","0010920000"
20004387423,"01","4","12","0021840000"
20012396211,"01","4","12","0021840000"
20010393813,"01","5","12","0027300000"
20011395020,"01","3","12","0016380000"
20011395015,"01","3","12","0016380000"
20002386220,"01","3","12","0016380000"
20006389817,"01","4","12","0021840000"
20006389814,"01","5","12","0027300000"
20010393818,"01","4","12","0021840000"
20013397408,"01","3","12","0016380000"
20013397417,"01","2","12","0010920000"
20011395008,"01","5","12","0027300000"
20011395023,"01","5","12","0027300000"
20006389823,"01","5","12","0027300000"
20001385023,"01","3","12","0016380000"
20002386223,"01","2","12","0010920000"
20001385018,"01","3","12","0016380000"
20001385014,"01","4","12","0021840000"
20013397412,"01","4","12","0021840000"
20002386212,"01","1","12","0005460000"
20002386216,"01","2","12","0010920000"
20001385007,"01","5","12","0027300000"
20013397423,"01","1","12","0005460000"
20013397420,"01","4","12","0021840000"
20001385009,"01","6","12","0032760000"
20007392214,"01","1","12","0005460000"
20007392208,"01","4","12","0021840000"
20007392220,"01","2","12","0010920000"
20007392211,"01","2","12","0010920000"
20007392223,"01","3","12","0016380000"
20007391017,"01","3","12","0016380000"
20007392217,"01","5","12","0027300000"
20007391008,"01","2","12","0010920000"
20007391015,"01","4","12","0021840000"
20011395014,"01","2","12","0010920000"
20007391020,"01","3","12","0016380000"
20006389820,"01","4","12","0021840000"
20007391009,"01","3","12","0016380000"
20001385020,"01","1","12","0005460000"
20013397414,"01","4","12","0021840000"
20007391023,"01","3","12","0016380000"
20010393420,"01","3","12","0016380000"
20006390223,"01","2","12","0010920000"
20006389414,"01","4","12","0021840000"
20012396617,"01","3","12","0016380000"
20006390213,"01","2","12","0010920000"
20005388614,"01","6","12","0032760000"
20002386211,"01","3","12","0016380000"
20001385417,"01","3","12","0016380000"
20003386614,"01","2","12","0010920000"
20001384620,"01","5","12","0027300000"
20006389812,"01","3","12","0016380000"
20002386213,"01","1","12","0005480000"
20012396614,"01","1","12","0005460000"
20011395011,"01","1","12","0005460000"
20003386609,"01","3","12","0016380000"
20002385817,"01","2","12","0010920000"
20010394214,"01","3","12","0016380000"
20005389014,"01","1","12","0005460000"
20005388620,"01","4","12","0021840000"
20012396223,"01","2","12","0010920000"
20006390220,"01","4","12","0021840000"
20007392608,"01","6","12","0032760000"
20013397820,"01","5","12","0027300000"
20004388211,"01","2","12","0010920000"
20009393017,"02","2","12","0010920000"
20013397016,"01","3","12","0016380000"
20006389808,"01","3","12","0016380000"
20006390218,"01","1","12","0005460000"
20007392623,"01","6","12","0032760000"
20009393023,"01","2","12","0010920000"
20012396623,"01","7","12","0038220000"
20106401010,"01","1","12","0005460000"
20106401010,"02","1","12","0005460000"
20107401523,"01","2","12","0010920000"
20102398811,"01","1","12","0005460000"
20102398811,"02","2","12","0010920000"
20101398318,"01","3","12","0016380000"
20111403608,"01","2","12","0010920000"
20106401011,"01","2","12","0010920000"
20111403611,"01","1","12","0005460000"
20106401014,"01","1","12","0005460000"
20112404223,"01","1","12","0005460000"
