"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4","Tekrari","Bakhsh","ShrDeh","Hozeh","BlkAbd","AbdName"
10009008129,"04","گچ كار",1,2,NA,1,NA,1,NA,NA,NA,"00013",28,4,315,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10009008118,"04","قاضي",1,2,NA,1,NA,1,NA,NA,NA,"0004",15,5,87,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10011009320,"04","خواروبار فروش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,266,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10011009329,"04","كارگر كشاورزي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,170,1,"Admin",NA,"Admin","Admin",1,NA,NA,NA,NA,NA
10005004529,"04","گچ كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,237,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10005004526,"04","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"00003",28,5,260,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10011009316,"04","دامدار",1,2,NA,1,NA,1,NA,NA,NA,"00002",18,5,200,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001000922,"03","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000009",21,5,348,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001000529,"03","كارگر خدمات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,167,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000513,"03","راننده",1,2,NA,1,NA,1,NA,NA,NA,"00005",17,4,381,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000526,"03","بازنشسته",1,2,NA,1,NA,1,NA,NA,NA,"00007",25,5,190,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001000519,"03","عضو هييت علمي",1,2,NA,1,NA,1,NA,NA,NA,"00006",22,4,174,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000523,"03","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,237,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000518,"03","دانشجو",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,0,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
10005004513,"04","درامد بدوون کار",1,2,NA,1,NA,1,NA,NA,NA,"000003",17,4,197,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10005004519,"04","مدير توليد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,250,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10005004523,"04","قالي باف",1,2,NA,1,NA,1,NA,NA,NA,"00003",22,5,150,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10003003326,"04","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,259,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10003003320,"04","مسئول آزمايشگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,287,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10003003329,"04","راننده",1,2,NA,1,NA,1,NA,NA,NA,"00017",25,5,202,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006005722,"04","بازنشسته",1,2,NA,1,NA,1,NA,NA,NA,"00001",21,4,284,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10003003314,"04","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,215,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10003003315,"04","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,277,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10007007320,"02","کنتل دار پالايشگاه",1,2,NA,1,NA,1,NA,NA,NA,"00021",22,4,91,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10007007323,"02","کارمند پالايشگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,138,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10007007329,"02","پالايشگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,321,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10007007316,"02","پالايشگاه",1,2,NA,1,NA,1,NA,NA,NA,"000019",17,4,299,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10007007313,"02","پالايشگاه",1,2,NA,1,NA,1,NA,NA,NA,"00019",14,4,162,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004003720,"02","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00003",24,4,225,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001002526,"02","کليد ساز",1,2,NA,3,NA,1,NA,NA,NA,"00001",30,4,244,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001002529,"02","کابينت ساز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,230,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004003716,"02","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00003",18,4,198,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004003729,"02","کارگر ساده",1,2,NA,1,NA,1,NA,NA,NA,"00004",25,4,184,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006005726,"04","برقکار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,250,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006005723,"04","تعمير يخچال",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,229,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006005717,"04","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006005713,"04","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,352,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10005004516,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,219,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006005729,"04","بيكار",1,2,NA,1,NA,1,NA,NA,NA,"00002",25,4,50,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10002002913,"03","كارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10002002914,"03","كشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,342,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10002002929,"03","تحت پوشش",1,2,NA,1,NA,1,NA,NA,NA,"00023",30,4,234,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10002002919,"03","سرنگ ساز",1,2,NA,1,NA,1,NA,NA,NA,"00021",22,4,317,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10009007729,"03","تدريس دانشگاه",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,195,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10009007720,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00006",22,4,81,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006006524,"03","باغبان شهرداري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,201,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10009007726,"03","فروشنده",1,2,NA,1,NA,1,NA,NA,NA,"00007",30,5,322,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006006518,"03","آشپزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,293,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006006520,"03","خريد فروش ضايعات",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,205,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001723,"03","راننده",1,2,NA,1,NA,1,NA,NA,NA,"00002",19,5,94,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10009007723,"03","کارگر گلخانه",1,2,NA,1,NA,1,NA,NA,NA,"00006",24,4,236,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006006514,"03","باز نشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,396,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001001726,"03","بازنشسته",1,2,NA,1,NA,1,NA,NA,NA,"00002",28,5,272,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001001716,"03","دوره گرد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,239,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001720,"03","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,229,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001001729,"03","کارگر کالبر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10012009729,"02","زارع",1,2,NA,1,NA,1,NA,NA,NA,"0038",25,4,245,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008513,"02","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00003",17,4,275,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004004117,"04","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,188,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10004004129,"03","ثبت اسناد",1,2,NA,1,NA,1,NA,NA,NA,"000006",27,4,159,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004004123,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,314,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004004126,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,294,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10004004122,"03","زارع",1,2,NA,1,NA,1,NA,NA,NA,"00004",24,4,86,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008913,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,202,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008929,"03","توليد لوازم پزشکي",1,2,NA,1,NA,1,NA,NA,NA,"000012",28,4,404,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008923,"02","راننده ليفتراک",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
10004004114,"03","بازنشسته",1,2,NA,2,NA,1,NA,NA,NA,"00003",15,4,371,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008926,"03","انباردار",1,2,NA,1,NA,1,NA,NA,NA,"00012",25,4,220,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008921,"03","داروپات (بسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,231,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008914,"03","جهد نصر",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,190,1,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
10010008523,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,211,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10010008526,"02","لاستيک ساز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,324,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008529,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,198,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10010008521,"02","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00004",22,5,224,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006005324,"03","درامد بدون کار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,229,1,"Admin",NA,"Admin","Admin",1,NA,NA,NA,NA,NA
10006005323,"03","مکانيک",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,260,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006005329,"03","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006005316,"03","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10002002926,"03","از كار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,37,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10002002921,"02","نگهبان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,227,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006006526,"03","باغدار",1,2,NA,1,NA,1,NA,NA,NA,"00003",30,5,261,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006006529,"03","خانه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,316,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10009007716,"03","علي اكبر رضايي",1,2,NA,1,NA,1,NA,NA,NA,"00005",18,5,289,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10009007713,"03","كارگر جوشكاري",1,2,NA,1,NA,1,NA,NA,NA,"00005",15,4,53,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001713,"03","خنه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,217,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10012009720,"02","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,73,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10012009723,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,324,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10012009726,"02","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,201,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10010008516,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001000123,"02","كارگر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,378,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000129,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,352,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000126,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000120,"02","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,246,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001000116,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,65,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001000117,"02","اپراتور جرثقيل",1,2,NA,1,NA,1,NA,NA,NA,"00004",14,4,379,2,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001329,"02","بازنشسته",1,2,NA,1,NA,1,NA,NA,NA,"00006",27,5,224,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001001323,"02","كارگر چوب بري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,245,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001322,"02","كارگر",1,2,NA,1,NA,1,NA,NA,NA,"00005",21,4,186,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001316,"02","كارگرآهن فروشي",1,2,NA,1,NA,1,NA,NA,NA,"00003",18,4,288,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001326,"02","كارمند راه وشهرسازي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,175,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001001313,"02","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,63,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001002523,"02","خانه دار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,286,1,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
10001002513,"02","دوره گرد",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,273,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10001002520,"02","گچ كار",1,2,NA,3,NA,1,NA,NA,NA,"00001",19,4,65,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006005317,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,312,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006005326,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00003",27,5,237,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10007007326,"02","کارمند امور اداري",1,2,NA,1,NA,1,NA,NA,NA,"000028",25,4,280,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004003723,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,56,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004003726,"02","باربر",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,233,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10004003713,"02","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00003",14,5,178,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10012009713,"02","فروشنده سوپرماركت",1,2,NA,1,NA,1,NA,NA,NA,"3",17,5,76,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10012009716,"02","كارگر كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,72,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10001002516,"02","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,294,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10009008123,"04","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"00006",22,5,108,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10005004923,"02","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00005",22,5,205,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006006120,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,305,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006006123,"02","بازشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,252,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10006006116,"02","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,74,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006006113,"02","بسته بندي دارو",1,2,NA,1,NA,1,NA,NA,NA,"000001",17,4,179,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006006129,"02","توليد قطعات ماشين",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,214,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10005004920,"02","کارگر کارخانه پور سازان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,250,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10005004917,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,43,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10005004929,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10007006917,"02","توليد کود",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,68,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10005004926,"02","کارگر کشاورزي",1,2,NA,1,NA,1,NA,NA,NA,"00006",25,4,133,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10005004913,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,77,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10006006126,"02","مكانيك توليد قطعه",1,2,NA,1,NA,1,NA,NA,NA,"00002",30,4,63,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
10104026723,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,877,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10106029120,"02","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,760,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10104026726,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,501,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10105027115,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"10",18,4,849,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10105027121,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"10",20,5,771,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10105027913,"02","دلال برنج",1,2,NA,1,NA,1,NA,NA,NA,"2",17,5,659,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
10105027916,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,955,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
