"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04"
10009008129,33190,1,"0060000000",NA
10005004523,33214,1,"0007000000",NA
10003003329,33236,1,"0003000000",NA
10001001729,33247,1,"0008500000",NA
10012009729,33190,1,"0015000000",NA
10012009729,33236,1,"0010000000",NA
10004004123,33189,1,"0000700000",NA
10004004122,34192,1,"0018000000",NA
10010008929,33134,1,"0430000000","0200000000"
10010008929,33156,1,"0005000000",NA
10010008929,33214,1,"0004000000",NA
10010008526,33214,1,"0003000000",NA
10006005316,33190,1,"0090000000",NA
10002002921,34161,1,"0003500000",NA
10001002520,33236,1,"0002200000",NA
10001002520,33269,1,"0008000000",NA
10012009720,34126,1,"0010000000",NA
10001002529,33236,1,"0002500000",NA
10001002529,33269,1,"0016500000",NA
10004003716,33190,1,"0004000000",NA
10004003716,33236,1,"0001000000",NA
10005004920,33190,1,"0100000000",NA
10001002516,33236,1,"0002500000",NA
10001002516,33269,1,"0016500000",NA
10104026713,33214,1,"0008000000",NA
10105027929,33190,1,"0010000000",NA
10105027121,33214,1,"0004500000",NA
10111031926,33112,1,"0400000000",NA
10113032729,33190,1,"0010000000",NA
10112032319,33145,NA,NA,"0090000000"
10112032319,33156,1,"0001500000",NA
10102025121,33145,NA,NA,"0130000000"
10102025121,33156,1,"0001200000",NA
10101024726,33190,1,"0100000000",NA
10107029529,33190,1,"0140000000",NA
10105028713,33236,1,"0006500000",NA
10110031529,33190,1,"0020000000",NA
10105028326,33190,1,"0015000000",NA
10115033118,33190,1,"0015000000",NA
10103025516,33190,1,"0040000000",NA
10103025516,33214,1,"0005000000",NA
10115033129,33214,1,"0110000000",NA
10103025916,33190,1,"0020000000",NA
10216051526,33190,1,"0025000000",NA
10218051929,34170,1,"0000500000",NA
10218051926,34170,1,"0000500000",NA
10222053513,34170,1,"0003500000",NA
10222053520,33190,1,"0095000000",NA
10214050726,33214,1,"0005000000",NA
10216051516,33190,1,"0026000000",NA
10205047513,34170,1,"0000100000",NA
10207048729,33190,1,"0010000000",NA
10207049116,34127,1,"0002500000",NA
10207049126,33112,1,"0220000000",NA
10220052713,34250,1,"0003000000",NA
10220052713,34261,1,"0005000000",NA
10202046313,34170,1,"0000250000",NA
10202046326,33190,1,"0025000000",NA
10306071516,33214,1,"0004800000",NA
10303070326,33214,1,"0004000000",NA
10303070323,33145,1,"0100000000",NA
10303067123,33247,1,"0008000000",NA
10321074720,33190,1,"0080000000",NA
10303066722,33214,1,"0002000000",NA
10319074313,33112,1,"0085000000",NA
10319074313,33178,1,"0006000000",NA
10319074313,33189,1,"0000300000",NA
10303066324,33214,1,"0060000000",NA
10303066320,33349,1,"0500000000",NA
10303066320,33350,1,"0010000000",NA
10325075526,33236,1,"0006000000",NA
10303069926,33134,1,"0410000000","0150000000"
10303069926,33167,1,"0003000000",NA
10319074313,33236,1,"0010000000",NA
10314073514,33190,1,"0130000000",NA
10303066718,33190,1,"0004000000",NA
10314073529,33178,1,"0001000000",NA
10303070719,33214,1,"0080000000",NA
10321074713,34127,1,"0009900000",NA
10319074326,33214,1,"0100000000",NA
10303068329,33112,1,"0100000000",NA
10303068329,33214,1,"0050000000",NA
10303067126,33236,1,"0001000000",NA
10310072323,33214,1,"0035000000",NA
10305071126,33462,1,"0027500000",NA
10325075513,33214,1,"0005500000","0002000000"
10303069920,33178,1,"0005000000",NA
10303069920,33214,1,"0092100000",NA
10303069513,33190,1,"0035000000",NA
10303069524,33190,1,"0020000000",NA
10303069113,33112,1,"0116000000",NA
10409093629,33134,1,"0560000000",NA
10409093629,33156,1,"0018000000",NA
10409093629,33167,1,"0002500000",NA
10409093629,33178,1,"0020000000",NA
10409093629,33189,1,"0015000000",NA
10409093629,33190,1,"0400000000",NA
10409093629,33214,1,"0050000000",NA
10409093629,33236,1,"0010000000",NA
10405091226,33190,1,"0070000000",NA
10404090423,33236,1,"0001500000",NA
10408092817,33236,1,"0005000000",NA
10401087216,33190,1,"0006000000",NA
10401088016,34127,1,"0030000000",NA
10510116229,33190,1,"0020000000",NA
10508115020,33112,1,"0500000000",NA
10508115020,33258,1,"0007000000",NA
10511117016,33214,1,"0002800000",NA
10502109817,33112,1,"0300000000",NA
10504113026,33258,1,"0005600000",NA
10504113026,34192,NA,NA,"0360000000"
10504113026,34217,1,"0002000000",NA
10504113026,34228,1,"0018000000",NA
10512117416,33214,1,"0001400000",NA
10502110622,33145,1,"0220000000",NA
10502110226,33190,1,"0040000000",NA
10501109413,33214,1,"0005000000",NA
10514117826,33214,1,"0006000000",NA
10511116626,33214,1,"0007400000",NA
10511117020,33270,1,"0120000000",NA
10501109017,33270,1,"0100000000",NA
10507114229,33190,1,"0003000000",NA
10508115029,33190,1,"0050000000",NA
10502111023,33270,1,"0180000000",NA
10503112216,33145,1,"0450000000",NA
10507114620,33190,1,"0012000000",NA
10501109416,33134,1,"1000000000",NA
10501109416,33145,1,"1500000000",NA
10501109416,33156,1,"0002000000",NA
10501109416,33167,1,"0003000000",NA
10502110622,33156,1,"0001050000",NA
10503112216,33156,1,"0002000000",NA
10502111423,33145,1,"0400000000",NA
10502111423,33156,1,"0002000000",NA
10502110620,33134,NA,NA,"1900000000"
10502110620,33145,1,"0840000000","0600000000"
10502110620,33156,1,"0015000000",NA
10502110620,33190,1,"0600000000",NA
10502110620,33247,1,"0018000000",NA
10502110620,33258,1,"0000500000",NA
10601129916,33190,1,"0020000000",NA
10603131113,33134,1,"0700000000",NA
10603131113,33156,1,"0004500000",NA
10603131113,33167,1,"0008000000",NA
10603131126,33236,1,"0020000000",NA
10603131126,33247,1,"0020000000",NA
10620140319,33190,1,"0008000000",NA
10613138724,33214,1,"0004300000",NA
10603132326,33214,1,"0004000000",NA
10603134316,33214,1,"0003000000",NA
10603131914,33214,1,"0040000000",NA
10601130318,33190,1,"0025000000",NA
10607136320,33190,1,"0018000000",NA
10607136329,33190,1,"0020000000",NA
10608136729,33178,1,"0015000000",NA
10618139917,33190,1,"0080000000",NA
10707155521,34272,1,"0010000000",NA
10707155521,34272,8,"0010000000",NA
10716162713,34272,1,"0005000000",NA
