"Address","DYCOL01","DYCOL02","DYCOL03"
20013023329,"093113",1,"0000085000"
20013023323,"094112",1,"0000080000"
20013023323,"095122",1,"0000150000"
20013023323,"095411",1,"0000030000"
20013023323,"095413",1,"0000020000"
20007017413,"091417",1,"0000020000"
20007017416,"093116",1,"0000200000"
20007017423,"093314",1,"0000450000"
20007017423,"094216",1,"0000100000"
20001011016,"093114",1,"0000120000"
20001011025,"093211",1,"0000100000"
20007018713,"095411",1,"0000030000"
20007018713,"095416",1,"0000100000"
20011021220,"094216",1,"0000080000"
20011021220,"095411",1,"0000040000"
20011021220,"095414",1,"0000010000"
20011021220,"095416",1,"0000090000"
20011021229,"094216",1,"0000070000"
20013024120,"091417",1,"0000020000"
20013024120,"095413",1,"0000020000"
20006015825,"095413",1,"0000010000"
20006015814,"095411",1,"0000030000"
20006015814,"095413",1,"0000020000"
20006015814,"095415",1,"0000010000"
20006015814,"095418",1,"0000030000"
20006015814,"095419",1,"0000010000"
20012021713,"094216",1,"0000030000"
20004014723,"095411",1,"0000016000"
20004014723,"095414",1,"0000030000"
20001011829,"093314",1,"0000100000"
20001011825,"093114",1,"0000150000"
20001011825,"094311",1,"0000050000"
20001011825,"095416",1,"0000100000"
20012021729,"095413",1,"0000040000"
20012021729,"095415",1,"0000020000"
20012021729,"095418",1,"0000020000"
20006017022,"093314",1,"0000100000"
20007018322,"093311",1,"0000150000"
20006017029,"093311",1,"0000350000"
20004014720,"093511",1,"0000350000"
20001010829,"093114",1,"0000300000"
20001010829,"095411",1,"0000050000"
20001010829,"095425",1,"0000080000"
20011021225,"095411",1,"0000020000"
20011021225,"095416",1,"0000040000"
20001010523,"095411",1,"0000500000"
20001010523,"095413",1,"0000050000"
20001010523,"095415",1,"0000040000"
20001010523,"095418",1,"0000040000"
20001010523,"095435",1,"0000020000"
20001011820,"093114",1,"0000100000"
20001011820,"093211",1,"0000050000"
20001011820,"093311",1,"0000200000"
20001011815,"093113",1,"0000160000"
20001011815,"095312",1,"0000040000"
20001011815,"095418",1,"0000040000"
20001011813,"094216",1,"0000060000"
20012022913,"093114",1,"0000060000"
20011020829,"094216",1,"0000080000"
20012022925,"093113",1,"0000250000"
20009019523,"095411",1,"0000020000"
20009019523,"095413",1,"0000010000"
20009019523,"095415",1,"0000010000"
20013024125,"095411",1,"0000050000"
20013024129,"093114",1,"0000300000"
20013024129,"095123",1,"0000080000"
20013024129,"095211",1,"0000020000"
20004014325,"095411",1,"0000030000"
20004014325,"095415",1,"0000020000"
20004014325,"095416",1,"0000050000"
20007018313,"093114",1,"0000140000"
20007018313,"095413",1,"0000025000"
20007018329,"093114",1,"0000060000"
20007018329,"095412",1,"0000035000"
20007018329,"095418",1,"0000020000"
20007018322,"094214",1,"0000030000"
20007018322,"095435",1,"0000050000"
20012022520,"095415",1,"0000005000"
20012022529,"095411",1,"0000035000"
20012022523,"094216",1,"0000160000"
20003013029,"095413",1,"0000015000"
20009019120,"095122",1,"0000350000"
20005015325,"095411",1,"0000030000"
20005015325,"095416",1,"0000100000"
20003012623,"093114",1,"0000050000"
20009019125,"093311",1,"0000060000"
20003012624,"093311",1,"0000100000"
20003012624,"094112",1,"0000100000"
20001011423,"093117",1,"0000080000"
20001011423,"094216",1,"0000100000"
20001011423,"095416",1,"0000090000"
20001011420,"093114",1,"0000200000"
20001011420,"093116",1,"0000160000"
20001011416,"095411",1,"0000080000"
20007017925,"094216",1,"0000200000"
20001010125,"091417",1,"0000015000"
20001010125,"095411",1,"0000030000"
