"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4","Tekrari","Bakhsh","ShrDeh","Hozeh","BlkAbd","AbdName"
20006016225,"04","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,67,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006016217,"04","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,248,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006016221,"04","اپراتور",1,2,NA,1,NA,1,NA,NA,NA,"00064",19,4,64,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004013423,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,221,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004013420,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,75,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022116,"04","مغازه دار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,328,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022122,"04","از کار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,39,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022125,"04","کارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,322,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012022129,"04","کارگر کشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,238,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012022120,"04","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,374,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012022115,"04","بيکار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,69,0,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20001010823,"04","کشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,348,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010829,"04","کارگر خدماتي پلايشگاه",1,2,NA,1,NA,1,NA,NA,NA,"00042",30,4,472,2,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20010019915,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,205,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20010019920,"04","ابوافضل بي پناه",1,2,NA,3,NA,1,NA,NA,NA,"002982",22,4,52,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20010019918,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,900,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20011021218,"04","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,282,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20011021225,"04","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,146,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20011021214,"04","فروش وسايل منزل",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,206,1,"Admin",NA,"Admin","Admin",1,NA,NA,NA,NA,NA
20011021223,"04","زارع",1,2,NA,1,NA,1,NA,NA,NA,"00001",24,4,88,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20007018729,"04","راننده",1,2,NA,1,NA,1,NA,NA,NA,"00002",26,4,257,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20013023320,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001010529,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"00142",30,4,238,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010525,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,167,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010523,"03","زارع",1,2,NA,1,NA,1,NA,NA,NA,"000042",22,4,86,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010520,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,208,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001010516,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,174,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001010513,"03","کارگر مزرعه",1,2,NA,1,NA,1,NA,NA,NA,"000142",17,4,62,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004013429,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,165,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004013425,"04","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,388,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20004013417,"04","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"001720",14,4,43,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011820,"03","نگهبان",1,2,NA,1,NA,1,NA,NA,NA,"000037",22,4,344,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011815,"03","کشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,320,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001011813,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"000036",14,5,252,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022913,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,264,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20011020816,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,234,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20011020829,"03","لحاف دوزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,270,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20011020825,"03","کارگر ساختمان",1,2,NA,1,NA,1,NA,NA,NA,"000536",27,5,75,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001011823,"03","کشاورز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,206,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20011020820,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,199,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012022925,"03","آسفالت کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,166,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022929,"03","راننده وانت",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,325,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022920,"03","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,233,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022916,"03","جوشکار",1,2,NA,1,NA,1,NA,NA,NA,"00006",15,5,54,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022923,"03","فروشنده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20009019525,"03","قالي باف",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20009019516,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,281,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20009019523,"03","کارگر کشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,202,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20009019529,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,196,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014323,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,256,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20004014324,"03","درامد بدون کار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,88,0,"Admin",NA,"Admin","Admin",1,NA,NA,NA,NA,NA
20006015513,"02","درامد بدون کار",1,2,NA,2,NA,1,NA,NA,NA,"002995",18,5,46,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006015525,"02","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,320,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20003013025,"03","راننده",1,2,NA,1,NA,1,NA,NA,NA,"001529",30,5,230,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20003013015,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"001527",14,4,48,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20003013017,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,273,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20003013029,"03","کارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,206,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20003013020,"03","درامد بدون کار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,0,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20003013019,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20009019129,"02","توليد سنگ",1,2,NA,1,NA,1,NA,NA,NA,"007756",28,4,272,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20009019120,"02","زارع",1,2,NA,1,NA,1,NA,NA,NA,"007756",21,4,279,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20009019520,"03","کارگر گل فروشي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,176,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20013024125,"03","کارگر ساده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,294,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20013024113,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,290,2,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20013024129,"03","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,276,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014329,"03","نظامي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,223,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014325,"03","سنگ بري",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,258,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014313,"03","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"0008",17,4,250,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20007018313,"03","کشاورز",1,2,NA,1,NA,1,NA,NA,NA,"01",15,4,267,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20007018329,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,999,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20007018322,"03","دامدار سنتي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,219,1,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20006015819,"03","بيمار",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,243,1,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20013024116,"03","از کار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,275,2,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20013024120,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,343,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006015813,"03","کارگر ساختمان",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,257,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006015829,"03","زارع",1,2,NA,1,NA,1,NA,NA,NA,"003868",26,4,282,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006015825,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,308,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006015823,"03","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006015814,"03","راننده",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,253,1,"Admin",NA,"Admin","Admin",1,NA,NA,NA,NA,NA
20012021713,"03","راننده",1,2,NA,1,NA,1,NA,NA,NA,"00009",17,4,274,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012021720,"03","كارگر كشاورزي",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,477,1,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20012021723,"03","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"000010",22,4,318,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012021725,"03","زارع",1,2,NA,1,NA,1,NA,NA,NA,"00018",26,4,249,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012021729,"03","آشپز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,231,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012021716,"03","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,226,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011029,"04","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20004014729,"04","كارگر كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,226,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011013,"04","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,154,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20001011023,"04","كارگر كشاورزي",1,2,NA,1,NA,1,NA,NA,NA,"5180",22,4,262,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014723,"04","كارگر كشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,263,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014720,"04","دامدار سنتي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,57,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20004014725,"04","تحت پوشش كميته امداد",1,2,NA,1,NA,1,NA,NA,NA,"1905",30,4,53,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20011020813,"03","زراعتكار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20011020819,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20001011829,"03","كارگر ساختمان",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,195,1,"Admin",NA,"Admin",NA,1,NA,NA,NA,NA,NA
20001011825,"03","كارگر ساختماني",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,68,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20009019513,"03","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,340,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20004014314,"03","بازنشسته",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,309,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20007018316,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,169,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20013024122,"03","كارگر فضاي سبز",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,193,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20007018325,"03","از كار افتاده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,75,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20007018321,"03","تحت پوشش",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,133,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006017022,"03","كارگر احداث بنا",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,224,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006017029,"03","درامد بدون كار",1,2,NA,1,NA,1,NA,NA,NA,"004395",27,5,164,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006017025,"03","درامد بدون كار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,153,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20006017019,"03","مدير مدرسه",1,2,NA,3,NA,1,NA,NA,NA,"4395",24,5,236,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20006017015,"03",NA,NA,2,NA,3,NA,2,3,NA,NA,NA,NA,4,1,0,"Admin",NA,NA,NA,NA,NA,NA,NA,NA,NA
20006017013,"03",NA,NA,2,NA,1,NA,2,NA,1,NA,NA,NA,4,1,0,"Admin",NA,NA,NA,NA,NA,NA,NA,NA,NA
20012022525,"02","باغدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,305,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022520,"02","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,257,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022529,"02","کارگر کشاورزي",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,202,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022513,"02","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,225,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20012022516,"02","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,219,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20012022523,"02","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,67,0,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20010020329,"02","درامد بدون کار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,172,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
20010020323,"02","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,279,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20010020325,"02","درامد بدون کار",1,2,NA,1,NA,1,NA,NA,NA,"002909",27,4,51,0,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20010020316,"02","راننده",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,276,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20010020313,"02","دامدار",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,116,1,"Admin",NA,"Admin",NA,NA,NA,NA,NA,NA,NA
20010020320,"02","زارع",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin",NA,NA,NA,NA,NA,NA
