"Address","MahMorajeh","NeshaniSarparast","NameSarparast","ShoghlSarparast","NoeKhn","Takmil","TakmilDesc","Jaygozin","JaygozinDesc","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4"
2000244001,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,546,1,"Admin",NA,"Admin","Admin"
2000188004,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,51,0,"Admin",NA,"Admin","Admin"
2000200003,"04",NA,NA,"مسئول تداركات",1,1,NA,2,NA,NA,NA,5,60,0,"Admin",NA,"Admin","Admin"
2000200004,"04",NA,NA,"برقكار",1,1,NA,2,NA,NA,NA,5,58,0,"Admin",NA,"Admin","Admin"
2000248003,"04",NA,NA,"دبير",1,1,NA,2,NA,NA,NA,5,698,3,"Admin",NA,"Admin","Admin"
2000236001,"04",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,67,0,"Admin",NA,"Admin","Admin"
2000176001,"04",NA,NA,"باغدار",1,1,NA,2,NA,NA,NA,5,795,1,"Admin",NA,"Admin","Admin"
2000176003,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,37,0,"Admin",NA,"Admin","Admin"
2000244002,"03",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,34,0,"Admin",NA,"Admin","Admin"
2000164003,"04",NA,NA,"خياط",1,1,NA,2,NA,NA,NA,5,36,0,"Admin",NA,"Admin","Admin"
2000200005,"04",NA,NA,"مسئول كنترول كيفي",1,1,NA,2,NA,NA,NA,5,48,0,"Admin",NA,"Admin","Admin"
2000164004,"04",NA,NA,"اپراتورتوليد سرنگ",1,1,NA,2,NA,NA,NA,5,49,0,"Admin",NA,"Admin","Admin"
2000164005,"04",NA,NA,"كارگر كشاورزي",1,1,NA,2,NA,NA,NA,5,53,0,"Admin",NA,"Admin","Admin"
2000260004,"04",NA,NA,"زارع",1,1,NA,1,"نقل مكان خانوار","000840","007",4,611,1,"Admin",NA,"Admin",NA
2000260001,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,35,0,"Admin",NA,"Admin","Admin"
2000244003,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,48,0,"Admin",NA,"Admin","Admin"
2000140005,"04",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,4,56,0,"Admin",NA,"Admin","Admin"
2000152002,"04",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,4,733,0,"Admin",NA,"Admin",NA
2000244005,"03",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,88,0,"Admin",NA,"Admin","Admin"
2000260002,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,51,0,"Admin",NA,"Admin","Admin"
2000236005,"04",NA,NA,"نگهبان",1,1,NA,2,NA,NA,NA,5,659,3,"Admin",NA,"Admin","Admin"
2000236003,"04",NA,NA,"كارگر ساده",1,1,NA,2,NA,NA,NA,5,77,0,"Admin",NA,"Admin","Admin"
2000140004,"04",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
2000140001,"04",NA,NA,"كارگر كشاورزي",1,1,NA,2,NA,NA,NA,5,49,0,"Admin",NA,"Admin","Admin"
2000152003,"04",NA,NA,"بيكار",1,1,NA,2,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin"
2000152005,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,71,0,"Admin",NA,"Admin","Admin"
2000152001,"04",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,4,48,0,"Admin",NA,"Admin",NA
2000244004,"03",NA,NA,"درام بدون كار",1,1,NA,2,NA,NA,NA,5,33,0,"Admin",NA,"Admin","Admin"
2000160005,"03",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,826,1,"Admin",NA,"Admin","Admin"
2000220003,"03",NA,NA,"كارگر توليد",1,1,NA,2,NA,NA,NA,5,734,1,"Admin",NA,"Admin","Admin"
2000152004,"04",NA,NA,"راننده تاكسي",1,1,NA,2,NA,NA,NA,5,61,0,"Admin",NA,"Admin","Admin"
2000236004,"04",NA,NA,"گل كار",1,1,NA,2,NA,NA,NA,5,61,0,"Admin",NA,"Admin","Admin"
2000188003,"04",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
2000224002,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,24,0,"Admin",NA,"Admin","Admin"
2000220004,"03",NA,NA,"حوشكار",1,1,NA,2,NA,NA,NA,4,47,0,"Admin",NA,"Admin","Admin"
2000160001,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,856,0,"Admin",NA,"Admin",NA
2000160004,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,22,0,"Admin",NA,"Admin","Admin"
2000220001,"03",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
2000220002,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,61,0,"Admin",NA,"Admin",NA
2000220005,"03",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,4,59,0,"Admin",NA,"Admin",NA
2000148002,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,687,3,"Admin",NA,"Admin","Admin"
2000148003,"03",NA,NA,"كارگر ساده",1,1,NA,2,NA,NA,NA,5,39,0,"Admin",NA,"Admin","Admin"
2000196003,"03",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,38,0,"Admin",NA,"Admin","Admin"
2000196002,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,37,0,"Admin",NA,"Admin","Admin"
2000196001,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,27,0,"Admin",NA,"Admin","Admin"
2000196005,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,24,0,"Admin",NA,"Admin","Admin"
2000196004,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,21,0,"Admin",NA,"Admin","Admin"
2000148005,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,36,0,"Admin",NA,"Admin","Admin"
2000148001,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,4,33,0,"Admin",NA,"Admin",NA
2000148004,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,22,0,"Admin",NA,"Admin","Admin"
2000172004,"03",NA,NA,"جوشكار",1,1,NA,2,NA,NA,NA,4,60,0,"Admin",NA,"Admin",NA
2000172003,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,44,0,"Admin",NA,"Admin","Admin"
2000172002,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,24,0,"Admin",NA,"Admin","Admin"
2000172005,"03",NA,NA,"گچكار",1,1,NA,2,NA,NA,NA,4,48,0,"Admin",NA,"Admin",NA
2000256003,"03",NA,NA,"كارگر ساده",1,1,NA,2,NA,NA,NA,5,42,0,"Admin",NA,"Admin","Admin"
2000256001,"03",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,75,0,"Admin",NA,"Admin","Admin"
2000160002,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,40,0,"Admin",NA,"Admin","Admin"
2000172001,"03",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,747,0,"Admin",NA,"Admin","Admin"
2000256002,"03",NA,NA,"كارگر ساختماني",1,1,NA,2,NA,NA,NA,4,56,0,"Admin",NA,"Admin","Admin"
2000256004,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,351,3,"Admin",NA,"Admin","Admin"
2000160003,"03",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,681,1,"Admin",NA,"Admin","Admin"
2000208004,"03",NA,NA,"متصدي دستگاه آسياب شكن",1,1,NA,2,NA,NA,NA,4,520,2,"Admin",NA,"Admin","Admin"
2000208002,"03",NA,NA,"توليد گچ",1,1,NA,2,NA,NA,NA,4,569,1,"Admin",NA,"Admin","Admin"
2000208001,"03",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,733,1,"Admin",NA,"Admin","Admin"
2000208005,"03",NA,NA,"دامد بدون كار",1,1,NA,2,NA,NA,NA,5,45,0,"Admin",NA,"Admin","Admin"
2000232003,"03",NA,NA,"درامد بدون كار",1,1,NA,1,"خانوار يك نفر بوده وفوت شده","005334","009",4,30,0,"Admin",NA,"Admin",NA
2000280003,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,41,0,"Admin",NA,"Admin","Admin"
2000280004,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,35,0,"Admin",NA,"Admin","Admin"
2000280001,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,33,0,"Admin",NA,"Admin","Admin"
2000280002,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,66,0,"Admin",NA,"Admin","Admin"
2000280005,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,34,0,"Admin",NA,"Admin","Admin"
2000268001,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,52,0,"Admin",NA,"Admin","Admin"
2000268002,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,79,0,"Admin",NA,"Admin","Admin"
2000268004,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,47,0,"Admin",NA,"Admin","Admin"
2000268003,"03",NA,NA,"مداح",1,1,NA,2,NA,NA,NA,5,35,0,"Admin",NA,"Admin","Admin"
2000232002,"03",NA,NA,"متصدي حمام",1,1,NA,2,NA,NA,NA,4,36,0,"Admin",NA,"Admin","Admin"
2000232004,"03",NA,NA,"باغدار",1,1,NA,2,NA,NA,NA,4,32,0,"Admin",NA,"Admin","Admin"
2000232005,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,22,0,"Admin",NA,"Admin","Admin"
2000232001,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,458,2,"Admin",NA,"Admin","Admin"
2000121001,"03",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,795,0,"Admin",NA,"Admin","Admin"
2000121002,"03",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,46,0,"Admin",NA,"Admin","Admin"
2000121004,"03",NA,NA,"آشپز",1,1,NA,2,NA,NA,NA,4,63,0,"Admin",NA,"Admin",NA
2000121003,"03",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,4,953,0,"Admin",NA,"Admin","Admin"
2000184005,"03",NA,NA,"برقكار",1,1,NA,2,NA,NA,NA,5,470,1,"Admin",NA,"Admin","Admin"
2000184001,"03",NA,NA,"كشاورز",1,1,NA,1,"خالي از سكنه","001982","007",5,74,0,"Admin",NA,"Admin","Admin"
2000184003,"03",NA,NA,"گچ كار",1,1,NA,2,NA,NA,NA,5,735,3,"Admin",NA,"Admin","Admin"
2000184004,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,39,0,"Admin",NA,"Admin","Admin"
2000184002,"03",NA,NA,"دامدار",1,1,NA,1,"اقامتگاه دوم","001982","008",5,47,0,"Admin",NA,"Admin","Admin"
2000168001,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,607,2,"Admin",NA,"Admin","Admin"
2000168002,"02",NA,NA,"فروشنده فرش",1,1,NA,2,NA,NA,NA,5,72,0,"Admin",NA,"Admin","Admin"
2000168004,"02",NA,NA,"كارگرساده",1,1,NA,2,NA,NA,NA,5,45,0,"Admin",NA,"Admin","Admin"
2000268005,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,53,0,"Admin",NA,"Admin","Admin"
2000144003,"02",NA,NA,"دامدار",1,1,NA,1,"نقل مكان خانوار","000001","009",5,62,0,"Admin",NA,"Admin","Admin"
2000144001,"02",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,4,44,0,"Admin",NA,"Admin",NA
2000144004,"02",NA,NA,"درامد بدون كار",1,1,NA,1,"نقل مكان خانوار","000001","010",5,22,0,"Admin",NA,"Admin","Admin"
2000144002,"02",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,4,59,0,"Admin",NA,"Admin",NA
2000144005,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,51,0,"Admin",NA,"Admin","Admin"
2000121005,"03",NA,NA,"كارگر ساختمان",1,1,NA,2,NA,NA,NA,4,52,0,"Admin",NA,"Admin","Admin"
2000168003,"02",NA,NA,"متصدي خريد شير روستا",1,1,NA,2,NA,NA,NA,5,793,1,"Admin",NA,"Admin","Admin"
2000168005,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,49,0,"Admin",NA,"Admin","Admin"
2000240004,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,26,0,"Admin",NA,"Admin","Admin"
2000240002,"02",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,73,0,"Admin",NA,"Admin","Admin"
2000228001,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,36,0,"Admin",NA,"Admin","Admin"
2000228003,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,57,0,"Admin",NA,"Admin","Admin"
2000228004,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin"
2000228002,"02",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,74,0,"Admin",NA,"Admin","Admin"
2000228005,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,35,0,"Admin",NA,"Admin","Admin"
2000256005,"03",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,45,0,"Admin",NA,"Admin","Admin"
2000105003,"02",NA,NA,"باز نشسته",1,1,NA,2,NA,NA,NA,5,57,0,"Admin",NA,"Admin","Admin"
2000240003,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,31,0,"Admin",NA,"Admin","Admin"
2000240001,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,33,0,"Admin",NA,"Admin","Admin"
2000240005,"02",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,68,0,"Admin",NA,"Admin","Admin"
2000204001,"02",NA,NA,"باغدار",1,1,NA,2,NA,NA,NA,5,48,0,"Admin",NA,"Admin","Admin"
2000204003,"02",NA,NA,"كارگر ساختماني",1,1,NA,2,NA,NA,NA,5,39,0,"Admin",NA,"Admin","Admin"
2000204002,"02",NA,NA,"كارگر ساختماني",1,1,NA,2,NA,NA,NA,5,87,0,"Admin",NA,"Admin","Admin"
2000204004,"02",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,5,72,0,"Admin",NA,"Admin","Admin"
2000204005,"02",NA,NA,"باغدار",1,1,NA,2,NA,NA,NA,5,41,0,"Admin",NA,"Admin","Admin"
2000105001,"02",NA,NA,"پتروشيمي",1,1,NA,2,NA,NA,NA,5,56,0,"Admin",NA,"Admin","Admin"
2000105004,"02",NA,NA,"پتروشيمي",1,1,NA,2,NA,NA,NA,4,51,0,"Admin",NA,"Admin",NA
2000105002,"02",NA,NA,"پتروشيمي",1,1,NA,1,"خالي از سكنه","000012","008",5,62,0,"Admin",NA,"Admin","Admin"
2000105005,"02",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,962,3,"Admin",NA,"Admin","Admin"
2000276001,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,552,3,"Admin",NA,"Admin","Admin"
2000276003,"02",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,4,786,3,"Admin",NA,"Admin",NA
2000276004,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,71,0,"Admin",NA,"Admin","Admin"
2000276002,"02",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,4,69,0,"Admin",NA,"Admin",NA
2000216003,"02",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,53,0,"Admin",NA,"Admin","Admin"
2000216004,"02",NA,NA,"آشپز",1,1,NA,2,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin"
2000252003,"02",NA,NA,"كارگرمرغداري",1,1,NA,2,NA,NA,NA,5,1022,0,"Admin",NA,"Admin","Admin"
2000252001,"02",NA,NA,"بيكار",1,1,NA,2,NA,NA,NA,5,51,0,"Admin",NA,"Admin","Admin"
2000252002,"02",NA,NA,"مرغدار",1,1,NA,2,NA,NA,NA,5,49,0,"Admin",NA,"Admin","Admin"
2000252004,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
2000252005,"02",NA,NA,"باز نشسته",1,1,NA,2,NA,NA,NA,5,77,0,"Admin",NA,"Admin","Admin"
2000216005,"02",NA,NA,"كارگر ساده",1,1,NA,1,"نقل مكان خانوار","000008","006",5,66,0,"Admin",NA,"Admin",NA
2000216002,"02",NA,NA,"باز نشسته",1,1,NA,2,NA,NA,NA,4,39,0,"Admin",NA,"Admin",NA
2000216001,"02",NA,NA,"آموزگار",1,1,NA,2,NA,NA,NA,5,70,0,"Admin",NA,"Admin","Admin"
2000156004,"02",NA,NA,"كارگر ساده",1,1,NA,2,NA,NA,NA,5,42,0,"Admin",NA,"Admin","Admin"
2000156003,"02",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,4,65,0,"Admin",NA,"Admin",NA
2000156001,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,75,0,"Admin",NA,"Admin","Admin"
2000156005,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,4,60,0,"Admin",NA,"Admin",NA
2000156002,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,685,3,"Admin",NA,"Admin","Admin"
2000276005,"02",NA,NA,"درامد بدون كار",1,1,NA,1,"مكان تخريب شده","000647","007",5,44,0,"Admin",NA,"Admin","Admin"
2000192002,"02",NA,NA,"باز نشسته",1,1,NA,2,NA,NA,NA,5,165,1,"Admin",NA,"Admin","Admin"
2000192003,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,244,2,"Admin",NA,"Admin","Admin"
2000264001,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,346,1,"Admin",NA,"Admin","Admin"
2000264005,"02",NA,NA,"ازكار افتاده",1,1,NA,2,NA,NA,NA,4,162,1,"Admin",NA,"Admin","Admin"
2000264002,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,270,1,"Admin",NA,"Admin","Admin"
2000264004,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,4,265,1,"Admin",NA,"Admin","Admin"
2000264003,"02",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,4,309,1,"Admin",NA,"Admin",NA
2000180002,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,321,1,"Admin",NA,"Admin",NA
2000180001,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,145,1,"Admin",NA,"Admin","Admin"
2000192005,"02",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,5,408,1,"Admin",NA,"Admin","Admin"
2000192001,"02",NA,NA,"باز نشسته",1,1,NA,1,"نقل مكان خانوار","00097","006",5,219,1,"Admin",NA,"Admin","Admin"
2000192004,"02",NA,NA,"كارگر معدن",1,1,NA,2,NA,NA,NA,5,401,1,"Admin",NA,"Admin","Admin"
2000180003,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,307,1,"Admin",NA,"Admin",NA
2000180004,"02",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,4,522,3,"Admin",NA,"Admin",NA
2000180005,"02",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,311,1,"Admin",NA,"Admin","Admin"
2000208003,"03",NA,NA,"راننده تراكتور",1,1,NA,2,NA,NA,NA,4,54,0,"Admin",NA,"Admin",NA
2000249004,"05",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,319,1,"Admin",NA,"Admin","Admin"
2000189002,"05",NA,NA,"گچ كار",1,1,NA,2,NA,NA,NA,5,348,1,"Admin",NA,"Admin","Admin"
2000249005,"05",NA,NA,"خانه دار",1,1,NA,2,NA,NA,NA,4,249,1,"Admin",NA,"Admin","Admin"
2000249002,"05",NA,NA,"دامدار",1,1,NA,2,NA,NA,NA,4,205,1,"Admin",NA,"Admin","Admin"
2000141005,"05",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,322,2,"Admin",NA,"Admin","Admin"
2000273003,"05",NA,NA,"دامدار",1,1,NA,1,"مكان محل اقامت دوم خانوار بوده است","000627","006",5,166,1,"Admin",NA,"Admin","Admin"
2000273002,"05",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,278,1,"Admin",NA,"Admin","Admin"
2000225002,"05",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,244,1,"Admin",NA,"Admin","Admin"
2000225003,"05",NA,NA,"كارگر ساده",1,1,NA,2,NA,NA,NA,5,423,1,"Admin",NA,"Admin","Admin"
2000225004,"05",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,180,1,"Admin",NA,"Admin","Admin"
2000189004,"05",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,157,1,"Admin",NA,"Admin","Admin"
2000213002,"05",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,352,1,"Admin",NA,"Admin","Admin"
2000237003,"05",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,170,1,"Admin",NA,"Admin","Admin"
2000273001,"05",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,235,1,"Admin",NA,"Admin","Admin"
2000273004,"05",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,4,212,1,"Admin",NA,"Admin","Admin"
2000201003,"05",NA,NA,"نگهبان",1,1,NA,2,NA,NA,NA,5,234,1,"Admin",NA,"Admin","Admin"
2000201005,"05",NA,NA,"نگهبان",1,1,NA,2,NA,NA,NA,5,358,1,"Admin",NA,"Admin","Admin"
2000201002,"05",NA,NA,"بيكار",1,1,NA,2,NA,NA,NA,5,217,1,"Admin",NA,"Admin","Admin"
2000141002,"05",NA,NA,"آهنگر",1,1,NA,2,NA,NA,NA,4,53,0,"Admin",NA,"Admin","Admin"
2000189001,"05",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,4,50,0,"Admin",NA,"Admin","Admin"
2000165003,"05",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,151,1,"Admin",NA,"Admin","Admin"
2000153005,"05",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin"
2000153004,"05",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,315,1,"Admin",NA,"Admin","Admin"
2000249003,"05",NA,NA,"لاستيك پارس",1,1,NA,2,NA,NA,NA,5,447,1,"Admin",NA,"Admin","Admin"
