"Address","DYCOL01","DYCOL02","DYCOL03"
2000239004,"02","13",NA
2000239004,"02","14",NA
2000239004,"02","15",NA
2000239004,"02","16",NA
2000239004,"02","17",NA
2000239004,"02","18",NA
2000239004,"02","19",NA
2000239004,"02","20",NA
2000239004,"02","21",NA
2000239004,"02","22",NA
2000239004,"02","23",NA
2000239004,"02","24",NA
2000239004,"02","25",NA
2000239004,"02","26",NA
2000239004,"02","27",NA
2000239004,"02","28",NA
2000239004,"02","29",NA
2000191005,"01","16",NA
2000191005,"01","02",NA
2000191005,"01","03",NA
2000191005,"01","04",NA
2000191005,"01","05",NA
2000191005,"01","06",NA
2000191005,"01","07",NA
2000191005,"01","08",NA
2000191005,"01","09",NA
2000191005,"01","10",NA
2000191005,"01","11",NA
2000191005,"01","12",NA
2000191005,"01","13",NA
2000191005,"01","01",NA
2000191005,"01","15",NA
2000191005,"01","29",NA
2000191005,"01","17",NA
2000191005,"01","18",NA
2000191005,"01","19","1300000"
2000179005,"02","01",NA
2000179005,"02","02","2500000"
2000179005,"02","03",NA
2000179005,"02","04",NA
2000179005,"02","05",NA
2000179005,"02","06",NA
2000179005,"02","07",NA
2000179005,"02","08",NA
2000179005,"02","09",NA
2000179005,"02","10",NA
2000179005,"02","11",NA
2000179005,"02","12",NA
2000179005,"02","13",NA
2000179005,"02","14",NA
2000179005,"02","15",NA
2000179005,"02","16",NA
2000179005,"02","17",NA
2000179005,"02","18",NA
2000179005,"02","19",NA
2000179005,"02","20",NA
2000179005,"02","21",NA
2000179005,"02","22",NA
2000179005,"02","23",NA
2000179005,"02","24",NA
2000191005,"01","20",NA
2000191005,"01","21",NA
2000191005,"01","22",NA
2000191005,"01","23","1300000"
2010216005,"01","01",NA
2010216005,"01","02",NA
2010216005,"01","03",NA
2010216005,"01","04",NA
2010216005,"01","05",NA
2010216005,"01","06",NA
2010232005,"01","01","2500000"
2010232005,"01","02",NA
2010232005,"01","03",NA
2010232005,"01","04",NA
2010232005,"01","05",NA
2010232005,"01","06",NA
2010232005,"01","07","2500000"
2010232005,"01","08",NA
2010232005,"01","09",NA
2010232005,"01","10",NA
2010232005,"01","11",NA
2010232005,"01","12",NA
2010232005,"01","13",NA
2010232005,"01","14",NA
2010232005,"01","15",NA
2010232005,"01","16",NA
2010232005,"01","17",NA
2010232005,"01","18",NA
2010232005,"01","19",NA
2010152004,"01","01",NA
2010152004,"01","02",NA
2010152004,"01","03",NA
2010152004,"01","04",NA
2010152004,"01","05",NA
2010152004,"01","06",NA
2010152004,"01","07",NA
2010152004,"01","08",NA
2010152004,"01","09",NA
2010152004,"01","10",NA
2010152004,"01","11",NA
2010152004,"01","12",NA
2010152004,"01","13",NA
2010152004,"01","14",NA
2010152004,"01","15",NA
2010152004,"01","16",NA
2010152004,"01","17",NA
2010152004,"01","18",NA
2010152004,"01","19",NA
2010212003,"01","01",NA
2000144003,"02","01",NA
2000144003,"02","02","2100000"
2000144003,"02","03",NA
2000144003,"02","04",NA
2000144003,"02","05",NA
2000144003,"02","06",NA
2000144003,"02","07",NA
2000144003,"02","08",NA
2000144003,"02","09",NA
2000144003,"02","10",NA
2000144003,"02","11",NA
2000144003,"02","12",NA
2000144003,"02","13",NA
2000144003,"02","14",NA
2000144003,"02","15",NA
2000144003,"02","16",NA
2000144003,"02","17",NA
2000144003,"02","18",NA
2000144003,"02","19",NA
2000144003,"02","20",NA
2000144003,"02","21",NA
2000144003,"02","22",NA
2000144003,"02","23",NA
2000144003,"02","24",NA
2000144003,"02","25",NA
2000144003,"02","26",NA
2000144003,"02","27",NA
2000144003,"02","28",NA
2000144003,"02","29",NA
2000232001,"02","01",NA
2000232001,"02","02","2700000"
2000232001,"02","03",NA
2000232001,"02","04",NA
2000232001,"02","05",NA
2000232001,"02","06",NA
2000232001,"02","07",NA
2000232001,"02","08",NA
2000232001,"02","09",NA
2000232001,"02","10",NA
2000232001,"02","11",NA
2000232001,"02","12",NA
2000232001,"02","13",NA
2000232001,"02","14",NA
2000232001,"02","15",NA
2000232001,"02","16",NA
2000232001,"02","17",NA
2000232001,"02","18",NA
2000232001,"02","19",NA
2000232001,"02","20",NA
2000204002,"02","01",NA
2000204002,"02","02","600000"
2000204002,"02","03",NA
2000204002,"02","04",NA
2000204002,"02","05",NA
2000204002,"02","06",NA
2000204002,"02","07",NA
2000204002,"02","08",NA
2000204002,"02","09",NA
2000204002,"02","10",NA
2000204002,"02","11",NA
2000204002,"02","12",NA
2000204002,"02","13",NA
2000204002,"02","14",NA
2000204002,"02","15",NA
2000204002,"02","16",NA
2000204002,"02","17",NA
2000204002,"02","18",NA
2000204002,"02","19",NA
2000204002,"02","20",NA
2000204002,"02","21",NA
2000204002,"02","22",NA
2000204002,"02","23",NA
2000204002,"02","24",NA
2000204002,"02","25",NA
2000204002,"02","26",NA
2000204002,"02","27",NA
2000204002,"02","28",NA
2000204002,"02","29",NA
2000232001,"02","21",NA
2000232001,"02","22",NA
2000232001,"02","23",NA
2000232001,"02","24",NA
2000232001,"02","25",NA
2000232001,"02","26",NA
2000232001,"02","27",NA
2000232001,"02","28",NA
2000232001,"02","29",NA
2000157003,"01","26",NA
2000157003,"01","27",NA
2000157003,"01","28",NA
2000157003,"01","29",NA
2000193004,"01","01",NA
2000193004,"01","02",NA
2000193004,"01","03",NA
2000193004,"01","04",NA
2000193004,"01","05",NA
2000193004,"01","06",NA
2000193004,"01","07",NA
2000193004,"01","08",NA
2000193004,"01","09",NA
2000193004,"01","10",NA
2000193004,"01","11",NA
2000193004,"01","12",NA
2000193004,"01","13",NA
2000193004,"01","14",NA
2000193004,"01","15",NA
2000193004,"01","16",NA
2000193004,"01","17",NA
2000193004,"01","18",NA
2000193004,"01","19",NA
2000193004,"01","20",NA
2000193004,"01","21",NA
2000193004,"01","22",NA
2000193004,"01","23",NA
2000193004,"01","24",NA
2000193004,"01","25",NA
2000193004,"01","26",NA
2000193004,"01","27",NA
2000193004,"01","28",NA
2000193004,"01","29","1200000"
2000193003,"01","01",NA
2000193003,"01","02",NA
2000193003,"01","03",NA
2000193003,"01","04",NA
2000193003,"01","05",NA
2000193003,"01","06",NA
2000193003,"01","07",NA
2000193003,"01","08",NA
2000193003,"01","09","1000000"
2000193003,"01","10",NA
2000193003,"01","11",NA
2000193003,"01","12",NA
2000193003,"01","13",NA
2000193003,"01","14",NA
2000193003,"01","15",NA
2000193003,"01","16",NA
2000193003,"01","17",NA
2000193003,"01","18",NA
2000193003,"01","19",NA
2000193003,"01","20",NA
2000193003,"01","21",NA
2000193003,"01","22",NA
2000193003,"01","23",NA
2000193003,"01","24",NA
2000193003,"01","25",NA
2000193003,"01","26",NA
2000193003,"01","27",NA
2000193003,"01","28",NA
2000193003,"01","29",NA
2000221004,"06","01",NA
2000221004,"06","02","400000"
2000221004,"06","03",NA
2000221004,"06","04",NA
2000221004,"06","05",NA
2000221004,"06","06",NA
2000221004,"06","07",NA
2000221004,"06","08",NA
2000221004,"06","09",NA
2000221004,"06","10",NA
2000221004,"06","11",NA
2000221004,"06","12",NA
2000221004,"06","13",NA
2000221004,"06","14",NA
2000221004,"06","15",NA
2000221004,"06","16",NA
2000221004,"06","17",NA
2000221004,"06","18",NA
2000221004,"06","19",NA
2000221004,"06","20",NA
2000221004,"06","21",NA
2000221004,"06","22",NA
2000249004,"01","01",NA
2000249004,"01","02","14400000"
2000249004,"01","03",NA
2000249004,"01","04",NA
2000249004,"01","05",NA
2000249004,"01","06",NA
2000249004,"01","07",NA
2000249004,"01","08",NA
2000249004,"01","09",NA
2000249004,"01","10",NA
2000249004,"01","11",NA
2000249004,"01","12",NA
2000249004,"01","13",NA
2000249004,"01","14",NA
2000249004,"01","15",NA
2000249004,"01","16",NA
2000249004,"01","17",NA
2000249004,"01","18",NA
2000249004,"01","19",NA
2000249004,"01","20",NA
2000249004,"01","21",NA
2000249004,"01","22",NA
2000249004,"01","23",NA
2000249004,"01","24",NA
2000249004,"01","25",NA
2000249004,"01","26",NA
2000249004,"01","27",NA
2000249004,"01","28",NA
2000249004,"01","29",NA
2000157003,"01","01",NA
2000157003,"01","02",NA
2000157003,"01","03",NA
2000157003,"01","04",NA
2000157003,"01","05",NA
2000157003,"01","06",NA
2000157003,"01","07",NA
2000157003,"01","08",NA
2000157003,"01","09",NA
2000157003,"01","10",NA
2000157003,"01","11",NA
2000157003,"01","12",NA
2000157003,"01","13",NA
2000157003,"01","14","16000000"
2000157003,"01","15",NA
2000157003,"01","16",NA
2000157003,"01","17",NA
2000157003,"01","18",NA
2000157003,"01","19",NA
2000157003,"01","20",NA
2000157003,"01","21",NA
2000157003,"01","22",NA
2000157003,"01","23",NA
2000157003,"01","24",NA
2000157003,"01","25",NA
2000221004,"06","23",NA
2000221004,"06","24",NA
2000221004,"06","25",NA
2000221004,"06","26",NA
2000221004,"06","27",NA
2000221004,"06","28",NA
2000221004,"06","29",NA
2000197005,"01","01",NA
2000197005,"01","02","12000000"
2000197005,"01","03",NA
2000197005,"01","04",NA
2000197005,"01","05",NA
2000197005,"01","06",NA
2000197005,"01","07",NA
2000197005,"01","08",NA
2000197005,"01","09",NA
2000197005,"01","10",NA
2000197005,"01","11",NA
2000197005,"01","12",NA
2000197005,"01","13",NA
2000197005,"01","14",NA
2000197005,"01","15",NA
2000197005,"01","16",NA
2000197005,"01","17",NA
2000197005,"01","18",NA
2000197005,"01","19",NA
2000197005,"01","20",NA
2000197005,"01","21",NA
2000197005,"01","22",NA
2000197005,"01","23",NA
2000197005,"01","24",NA
2000197005,"01","25",NA
2000197005,"01","26",NA
2000197005,"01","27",NA
2000197005,"01","28",NA
2000197005,"01","29",NA
2000198001,"03","16",NA
2000198001,"03","02",NA
2000198001,"03","03",NA
2000198001,"03","04","2500000"
2000198001,"03","05",NA
2000198001,"03","06",NA
2000198001,"03","07",NA
2000198001,"03","08",NA
2000198001,"03","09",NA
2000198001,"03","10",NA
2000198001,"03","11",NA
2000198001,"03","12",NA
2000198001,"03","13",NA
2000198001,"03","01",NA
2000198001,"03","15",NA
2000198001,"03","29",NA
2000198001,"03","17",NA
2000198001,"03","18",NA
2000198001,"03","19",NA
2000198001,"03","20",NA
2000198001,"03","21",NA
2000198001,"03","22",NA
2000198001,"03","23",NA
2000198001,"03","24",NA
2000198001,"03","25",NA
2000198001,"03","26",NA
2000198001,"03","27",NA
2000198001,"03","28",NA
2000198001,"03","14",NA
2000174005,"03","16",NA
2000174005,"03","02","600000"
2000174005,"03","03",NA
2000174005,"03","04",NA
2000174005,"03","05",NA
2000174005,"03","06",NA
2000174005,"03","07",NA
2000174005,"03","08",NA
2000174005,"03","09",NA
2000174005,"03","10",NA
2000174005,"03","11",NA
2000174005,"03","12",NA
2000174005,"03","13",NA
2000174005,"03","01",NA
2000174005,"03","15",NA
2000174005,"03","29",NA
2000174005,"03","17",NA
2000174005,"03","18",NA
2000174005,"03","19",NA
2000174005,"03","20",NA
2000154005,"01","01",NA
2000154005,"01","02","2000000"
2000154005,"01","03",NA
2000154005,"01","04",NA
2000154005,"01","05",NA
2000154005,"01","06",NA
2000154005,"01","07",NA
2000154005,"01","08",NA
2000154005,"01","09",NA
2000154005,"01","10",NA
2000154005,"01","11",NA
2000154005,"01","12",NA
2000154005,"01","13",NA
2000154005,"01","14",NA
2000154005,"01","15",NA
2000154005,"01","16",NA
2000154005,"01","17",NA
2000154005,"01","18",NA
2000154005,"01","19",NA
2000154005,"01","20",NA
2000154005,"01","21",NA
2000154005,"01","22",NA
2000154005,"01","23",NA
2000154005,"01","24",NA
2000154005,"01","25",NA
2000154005,"01","26",NA
2000154005,"01","27",NA
2000154005,"01","28",NA
2000154005,"01","29",NA
2000278004,"01","16",NA
2000278004,"01","02",NA
2000278004,"01","03",NA
2000278004,"01","04",NA
2000278004,"01","05",NA
2000278004,"01","06",NA
2000278004,"01","07",NA
2000278004,"01","08",NA
2000278004,"01","09",NA
2000278004,"01","10",NA
2000278004,"01","11",NA
2000278004,"01","12",NA
2000278004,"01","13",NA
2000278004,"01","01",NA
2000278004,"01","15",NA
2000278004,"01","29",NA
2000278004,"01","17",NA
2000278004,"01","18",NA
2000278004,"01","19",NA
2000278004,"01","20",NA
2000278004,"01","21",NA
2000278004,"01","22",NA
2000278004,"01","23",NA
2000278004,"01","24",NA
2000278004,"01","25",NA
2000278004,"01","26",NA
2000278004,"01","27",NA
2000278004,"01","28",NA
2000278004,"01","14",NA
2000174005,"03","21",NA
2000174005,"03","22",NA
2000174005,"03","23",NA
2000174005,"03","24",NA
2000174005,"03","25",NA
2000174005,"03","26",NA
2000174005,"03","27",NA
2000174005,"03","28",NA
2000174005,"03","14",NA
2000191005,"01","24",NA
2000191005,"01","25",NA
2000191005,"01","26",NA
2000191005,"01","27",NA
2000191005,"01","28",NA
2000191005,"01","14",NA
2000179005,"02","25",NA
2000179005,"02","26",NA
2000179005,"02","27",NA
2000179005,"02","28",NA
2000179005,"02","29",NA
2000147005,"01","29",NA
2000247001,"01","01",NA
2000247001,"01","02",NA
2000247001,"01","03",NA
2000247001,"01","04",NA
2000247001,"01","05",NA
2000247001,"01","06",NA
2000247001,"01","07",NA
2000247001,"01","08",NA
2000247001,"01","09",NA
2000247001,"01","10",NA
2000247001,"01","11",NA
2000247001,"01","12",NA
2000247001,"01","13",NA
2000247001,"01","14","6500000"
2000247001,"01","15",NA
2000247001,"01","16",NA
2000247001,"01","17",NA
2000247001,"01","18",NA
2000247001,"01","19",NA
2000247001,"01","20",NA
2000247001,"01","21",NA
2000247001,"01","22",NA
2000247001,"01","23",NA
2000247001,"01","24",NA
2000247001,"01","25",NA
2000247001,"01","26",NA
2000247001,"01","27",NA
2000247001,"01","28",NA
2000247001,"01","29",NA
2000247003,"01","01",NA
2000247003,"01","02",NA
2000247003,"01","03",NA
2000247003,"01","04",NA
2000247003,"01","05",NA
2000247003,"01","06",NA
2000247003,"01","07",NA
2000247003,"01","08",NA
2000247003,"01","09","600000"
2000247003,"01","10",NA
2000247003,"01","11",NA
2000247003,"01","12",NA
2000247003,"01","13",NA
2000247003,"01","14",NA
2000247003,"01","15",NA
2000247003,"01","16",NA
2000247003,"01","17",NA
2000247003,"01","18",NA
