"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
1000009003,"01",1,1,"42",1,2,"106",1,1
1000009003,"02",2,2,"38",1,2,"107",5,1
1000009003,"03",3,1,"16",1,1,"324",4,4
1000109004,"01",1,1,"21",1,2,"101",1,4
1000109004,"02",9,1,"18",2,NA,NA,1,4
1000109003,"01",1,1,"53",1,2,"214",3,1
1000109003,"02",2,2,"42",1,2,"106",5,1
1000109003,"03",3,1,"15",1,1,"213",4,4
1000093005,"01",1,1,"55",1,2,"106",1,1
1000093005,"02",2,2,"53",1,2,"107",5,1
1000093005,"03",3,1,"35",1,2,"317",1,4
1000093005,"04",3,2,"22",1,2,"521",6,4
1000093004,"01",1,1,"33",1,2,"214",1,1
1000093004,"02",2,2,"29",1,2,"214",5,1
1000093004,"03",3,1,"03",NA,NA,NA,NA,NA
1000093004,"04",3,2,"00",NA,NA,NA,NA,NA
1000093002,"01",1,1,"30",1,2,"214",1,1
1000093002,"02",2,2,"26",1,2,"214",5,1
1000093002,"03",3,1,"05",NA,NA,NA,NA,NA
1000093001,"01",1,1,"49",1,2,"107",3,1
1000093001,"02",2,2,"49",2,NA,NA,5,1
1000093001,"03",3,2,"25",1,1,"511",4,1
1000093001,"04",3,1,"22",1,2,"314",2,4
1000093001,"05",3,2,"20",1,1,"511",4,4
1000093001,"06",3,2,"12",1,1,"211",4,4
1000125005,"01",1,1,"99",2,NA,NA,6,2
1000125005,"02",3,2,"30",1,2,"106",5,4
1000125004,"01",1,1,"90",2,NA,NA,3,1
1000125004,"02",2,2,"80",2,NA,NA,5,1
1000125003,"01",1,2,"63",2,NA,NA,3,2
1000125001,"01",1,1,"34",1,2,"214",1,1
1000125001,"02",2,2,"29",1,2,"522",5,1
1000125001,"03",3,2,"03",NA,NA,NA,NA,NA
1000125001,"04",3,2,"03",NA,NA,NA,NA,NA
1000125001,"05",6,1,"91",2,NA,NA,3,2
1000125002,"01",1,1,"78",1,2,"103",3,1
1000125002,"02",2,2,"71",2,NA,NA,5,1
1000125002,"03",3,1,"45",1,2,"317",1,4
1000125002,"04",3,2,"41",1,2,"214",5,4
1000109005,"01",1,1,"77",1,2,"106",3,1
1000109005,"02",2,2,"51",1,2,"107",5,1
1000109002,"01",1,1,"46",1,2,"512",1,1
1000109002,"02",2,2,"37",1,2,"313",5,1
1000109002,"03",3,2,"17",1,2,"315",6,4
1000109002,"04",3,1,"15",1,1,"312",4,4
1000081003,"01",1,1,"38",1,1,"511",1,1
1000081003,"02",2,2,"34",1,2,"317",5,1
1000081003,"03",3,1,"13",1,1,"212",4,4
1000081003,"04",3,2,"09",1,1,"102",NA,NA
1000045001,"01",1,1,"49",1,2,"317",1,1
1000045001,"02",2,2,"46",1,2,"214",5,1
1000137002,"01",1,2,"44",2,NA,NA,5,2
1000137002,"02",3,1,"26",1,2,"313",2,4
1000137002,"03",3,2,"22",1,1,"511",1,4
1000137002,"04",3,2,"16",1,1,"312",4,4
1000137003,"01",1,1,"41",1,2,"512",1,1
1000137003,"02",2,2,"35",1,2,"214",5,1
1000137003,"03",3,2,"17",1,1,"313",4,4
1000137003,"04",3,1,"12",1,1,"212",4,4
1000137003,"05",3,1,"02",NA,NA,NA,NA,NA
1000109001,"01",1,1,"59",2,NA,NA,1,1
1000109001,"02",2,2,"52",1,2,"106",5,1
1000109001,"03",3,1,"23",1,2,"214",1,1
1000109001,"04",3,2,"15",1,1,"311",4,4
1000045003,"01",1,1,"40",1,2,"103",1,1
1000045003,"02",2,2,"38",1,2,"106",5,1
1000045003,"03",3,2,"18",1,2,"315",6,4
1000045003,"04",3,2,"14",1,1,"212",4,4
1000045003,"05",3,1,"05",NA,NA,NA,NA,NA
1000069004,"01",1,1,"35",1,2,"106",1,1
1000069004,"02",2,2,"29",1,2,"106",5,1
1000069004,"03",3,2,"09",1,1,"213",NA,NA
1000069004,"04",3,1,"06",1,1,"101",NA,NA
1000069003,"01",1,1,"75",2,NA,NA,3,1
1000069003,"02",2,2,"63",2,NA,NA,5,1
1000021004,"01",1,1,"35",1,2,"214",1,1
1000021004,"02",2,2,"30",1,2,"214",5,1
1000021004,"03",3,1,"13",1,1,"211",4,4
1000021004,"04",3,2,"07",1,1,"101",NA,NA
1000021004,"05",3,1,"05",NA,NA,NA,NA,NA
1000021004,"06",6,1,"85",2,NA,NA,6,2
1000045004,"01",1,1,"34",1,2,"317",1,1
1000045004,"02",2,2,"27",1,2,"313",5,1
1000045004,"03",3,2,"04",NA,NA,NA,NA,NA
1000069001,"01",1,1,"40",1,2,"106",1,1
1000069001,"02",2,2,"38",1,2,"106",5,1
1000069001,"03",3,1,"15",1,1,"311",4,4
1000069001,"04",3,1,"10",1,1,"105",4,4
1000045002,"01",1,1,"24",1,2,"106",1,1
1000045005,"01",1,1,"36",1,2,"322",1,1
1000045005,"02",2,2,"28",1,2,"512",5,1
1000045005,"03",3,1,"05",NA,NA,NA,NA,NA
1000045002,"02",2,2,"22",1,2,"313",5,1
1000045002,"03",3,1,"01",NA,NA,NA,NA,NA
1000137005,"01",1,1,"37",1,2,"214",1,1
1000137005,"02",2,2,"30",1,2,"214",5,1
1000137005,"03",3,1,"08",1,1,"101",NA,NA
1000137005,"04",3,1,"06",1,1,"002",NA,NA
1000137004,"01",1,1,"31",1,2,"313",1,1
1000137004,"02",2,2,"27",1,2,"322",5,1
1000137004,"03",3,1,"07",1,1,"101",NA,NA
1000137004,"04",3,2,"00",NA,NA,NA,NA,NA
1000009001,"01",1,1,"24",1,2,"317",1,1
1000009001,"02",2,2,"24",1,2,"324",5,1
1000009001,"03",7,2,"17",1,2,"313",6,4
1000125002,"05",3,1,"30",1,2,"214",6,4
1000069002,"01",1,1,"70",2,NA,NA,3,2
1000069002,"02",3,2,"35",2,NA,NA,6,4
1000069002,"03",3,1,"22",1,2,"313",6,4
1000057004,"01",1,2,"77",2,NA,NA,3,2
1000057002,"01",1,1,"54",1,2,"317",1,1
1000057002,"02",2,2,"44",1,2,"214",5,1
1000057002,"03",3,1,"23",1,1,"521",4,4
