"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
2000188002,"03",3,2,"12","1","1","211",4,4
2000188002,"04",3,1,"09","1","1","103",NA,NA
2000188002,"05",3,2,"05",NA,NA,NA,NA,NA
2000248004,"01",1,1,"39","1","2","106",1,1
2000248004,"02",2,2,"31","1","2","106",5,1
2000248004,"03",3,1,"13","1","1","211",4,4
2000248004,"04",3,1,"08","1","1","103",NA,NA
2000248005,"01",1,1,"36","1","2","512",1,1
2000248005,"02",2,2,"24","1","2","512",5,1
2000248005,"03",3,2,"03",NA,NA,NA,NA,NA
2000140002,"01",1,1,"45","1","2","106",1,1
2000140002,"02",2,2,"44","1","2","107",1,1
2000140002,"03",3,1,"21","1","2","106",1,4
2000140002,"04",3,1,"17","1","1","311",4,4
2000140002,"05",3,2,"15","1","1","212",4,4
2000140002,"06",3,1,"02",NA,NA,NA,NA,NA
2000140003,"01",1,1,"56","1","2","103",1,1
2000140003,"02",2,2,"47","2",NA,NA,1,1
2000176004,"01",1,1,"72","2",NA,NA,3,1
2000176004,"02",2,2,"60","2",NA,NA,5,1
2000176004,"03",3,1,"19","1","2","106",1,4
2000188005,"01",1,1,"43","1","2","106",1,1
2000188005,"02",2,2,"36","1","2","106",5,1
2000188005,"03",3,2,"16","1","2","313",5,4
2000188005,"04",3,1,"12","1","1","104",4,4
2000212001,"01",1,2,"75","2",NA,NA,3,2
2000200003,"01",1,1,"37","1","2","317",1,1
2000200003,"02",2,2,"32","1","2","106",5,1
2000200003,"03",3,2,"14","1","1","311",4,4
2000200003,"04",3,1,"07","1","1","101",NA,NA
2000200004,"01",1,1,"40","1","2","317",1,1
2000200004,"02",2,2,"30","1","2","317",5,1
2000200004,"03",3,2,"12","1","1","105",4,4
2000200004,"04",3,1,"05",NA,NA,NA,NA,NA
2000236001,"01",1,1,"56","1","2","106",1,1
2000236001,"02",2,2,"54","2",NA,NA,5,1
2000236001,"03",3,1,"26","1","2","214",1,4
2000236001,"04",3,1,"24","1","2","214",2,4
2000272003,"01",1,1,"73","2",NA,NA,1,1
2000272003,"02",2,2,"62","2",NA,NA,5,1
2000272003,"03",3,2,"26","1","2","214",1,4
2000236001,"05",3,1,"22","1","2","324",2,4
2000248001,"01",1,2,"74","2",NA,NA,5,2
2000248002,"01",1,1,"54","2",NA,NA,1,1
2000248002,"02",2,2,"49","2",NA,NA,5,1
2000248002,"03",3,2,"25","1","1","511",4,4
2000248002,"04",3,2,"23","1","1","511",4,4
2000248002,"05",3,2,"16","1","1","311",4,4
2000248002,"06",3,2,"11","1","1","104",4,4
2000244005,"04",3,2,"20","1","2","106",5,4
2000244005,"05",3,2,"18","1","2","106",5,4
2000244005,"06",3,2,"16","1","1","312",4,4
2000244005,"07",3,2,"10","1","1","105",4,4
2000260002,"01",1,1,"66","2",NA,NA,3,1
2000260002,"02",2,2,"57","2",NA,NA,5,1
2000260002,"03",3,1,"15","1","2","214",2,4
2000260002,"04",3,1,"21","1","2","313",2,4
2000236003,"01",1,1,"44","1","2","106",1,1
2000236003,"02",2,2,"37","1","2","107",5,1
2000140003,"03",3,1,"25","1","1","521",4,4
2000140003,"04",3,1,"18","1","2","324",1,4
2000236005,"01",1,1,"33","1","2","317",1,1
2000236005,"02",2,2,"28","1","2","522",5,1
2000236005,"03",3,1,"04",NA,NA,NA,NA,NA
2000140003,"05",3,2,"14","1","1","211",4,4
2000200001,"01",1,1,"38","1","2","317",1,1
2000200001,"02",2,2,"35","1","2","214",5,1
2000200001,"03",3,1,"10","1","1","105",4,4
2000200001,"04",3,1,"04",NA,NA,NA,NA,NA
2000236002,"01",1,1,"40","1","2","106",1,1
2000236002,"02",2,2,"34","1","2","106",5,1
2000236002,"03",3,1,"13","1","1","211",4,4
