"Address","MahMorajeh","Fasl","weight","NoeKhn","Takmil","TakmilDescA","TakmilDescB","TakmilDescC","Jaygozin","JaygozinDescA","JaygozinDescB","JaygozinDescC","BlkAbdJaygozin","RadifJaygozin"
10001000617,"03",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000004","13"
10001000702,"06",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001000705,"06",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001000708,"06",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","07"
10001000711,"06",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001000714,"06",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","16"
10001000717,"06",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","15"
10001000902,"09",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","03"
10001000905,"09",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001000908,"09",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","10"
10001000911,"09",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001000914,"09",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","15"
10001000917,"09",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","16"
10001001002,"01",4,1411,1,2,NA,1,NA,1,NA,NA,NA,"000002","03"
10001001005,"01",4,1411,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001008,"01",4,1411,1,2,NA,1,NA,1,NA,NA,NA,"000002","10"
10001001014,"01",4,1411,1,2,NA,1,NA,1,NA,NA,NA,"000002","13"
10001001017,"01",4,1411,1,2,NA,1,NA,1,NA,NA,NA,"000002","15"
10001001102,"04",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","03"
10001001105,"04",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","06"
10001001108,"04",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001111,"04",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","09"
10001001114,"04",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001117,"04",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","16"
10001001202,"07",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000003","03"
10001001205,"07",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001208,"07",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000006","07"
10001001211,"07",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000006","12"
10001001214,"07",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000007","16"
10001001217,"07",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001302,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001305,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001308,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001311,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001314,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001317,"10",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","15"
10001001402,"11",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","01"
10001001405,"12",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001408,"11",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000003","09"
10001001411,"11",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001414,"11",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001417,"11",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000006","15"
10001001502,"02",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001505,"02",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","03"
10001001508,"02",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","12"
10001001511,"02",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","10"
10001001514,"02",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001517,"02",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","16"
10001001602,"05",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001605,"05",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","01"
10001001608,"05",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001611,"05",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","12"
10001001614,"05",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001617,"05",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","18"
10001001702,"08",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","03"
10001001705,"08",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","04"
10001001708,"08",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001711,"08",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000004","12"
10001001714,"08",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001717,"08",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000004","13"
10001001802,"12",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001805,"12",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","03"
10001001808,"12",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","07"
10001001811,"12",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001814,"12",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001817,"12",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001902,"03",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","04"
10001001905,"03",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001908,"03",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","09"
10001001911,"03",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001914,"03",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001001917,"03",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","16"
10001002002,"06",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002005,"06",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","04"
10001002008,"06",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002011,"06",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","12"
10001002014,"06",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002017,"06",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","18"
10001002202,"09",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","03"
10001002205,"09",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002208,"09",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","07"
10001002211,"09",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002214,"09",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","18"
10001002217,"09",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002302,"01",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000003","04"
10001002305,"01",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002308,"01",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002311,"01",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000006","12"
10001002314,"01",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002317,"01",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002402,"04",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","04"
10001002405,"04",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002408,"04",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002411,"04",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","10"
10001002414,"04",1,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002417,"04",1,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","13"
10001002502,"07",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002505,"07",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002508,"07",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","10"
10001002511,"07",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002514,"07",2,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","18"
10001002517,"07",2,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002602,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002605,"10",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000001","06"
10001002608,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002611,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002614,"10",3,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","13"
10001002617,"10",3,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002702,"11",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000002","03"
10001002705,"11",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002708,"11",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002711,"11",4,1176,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001002714,"11",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000003","13"
10001002717,"11",4,1176,1,2,NA,1,NA,1,NA,NA,NA,"000003","15"
10002002802,"02",1,161,1,2,NA,1,NA,1,NA,NA,NA,"000002","01"
10002002805,"02",1,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002002808,"02",1,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002002811,"02",1,161,1,2,NA,1,NA,1,NA,NA,NA,"000003","10"
10002002814,"02",1,161,1,2,NA,1,NA,1,NA,NA,NA,"000004","16"
10002002817,"02",1,161,1,2,NA,1,NA,1,NA,NA,NA,"000004","15"
10002002902,"05",2,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002002905,"05",2,161,1,2,NA,1,NA,1,NA,NA,NA,"000007","01"
10002002908,"05",2,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002002911,"05",2,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002002914,"05",2,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002002917,"05",2,161,1,2,NA,1,NA,1,NA,NA,NA,"000022","13"
10002003002,"08",3,161,1,2,NA,1,NA,1,NA,NA,NA,"000006","03"
10002003005,"08",3,161,1,2,NA,1,NA,1,NA,NA,NA,"000006","04"
10002003008,"08",3,161,1,2,NA,1,NA,1,NA,NA,NA,"000007","10"
10002003011,"08",3,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002003014,"08",3,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10002003017,"08",3,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003102,"12",4,223,1,2,NA,1,NA,1,NA,NA,NA,"000003","06"
10003003105,"12",4,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003108,"12",4,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003111,"12",4,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003114,"12",4,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003117,"12",4,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003202,"03",1,335,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003208,"03",1,335,1,2,NA,1,NA,1,NA,NA,NA,"000008","07"
10003003211,"03",1,335,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003214,"03",1,335,1,2,NA,1,NA,1,NA,NA,NA,"000009","13"
10003003302,"06",2,223,1,2,NA,1,NA,1,NA,NA,NA,"000003","06"
10003003305,"06",2,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003308,"06",2,223,1,2,NA,1,NA,1,NA,NA,NA,"000006","09"
10003003311,"06",2,223,1,2,NA,1,NA,1,NA,NA,NA,"000006","12"
10003003314,"06",2,223,1,2,NA,1,NA,1,NA,NA,NA,"000006","18"
10003003317,"06",2,223,1,2,NA,1,NA,1,NA,NA,NA,"000006","15"
10003003502,"09",3,223,1,2,NA,1,NA,1,NA,NA,NA,"000002","01"
10003003505,"09",3,223,1,2,NA,1,NA,1,NA,NA,NA,"000002","04"
10003003508,"09",3,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003511,"09",3,223,1,2,NA,1,NA,1,NA,NA,NA,"000003","07"
10003003514,"09",3,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003003517,"09",3,223,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003602,"01",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003605,"01",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003608,"01",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000002","12"
10004003611,"01",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003614,"01",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003617,"01",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003802,"04",1,459,1,2,NA,1,NA,1,NA,NA,NA,"000006","01"
10004003805,"04",1,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003808,"04",1,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003811,"04",1,459,1,2,NA,1,NA,1,NA,NA,NA,"000008","09"
10004003814,"04",1,459,1,2,NA,1,NA,1,NA,NA,NA,"000008","18"
10004003817,"04",1,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003902,"07",2,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003905,"07",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000001","01"
10004003908,"07",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000002","12"
10004003911,"07",2,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004003914,"07",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000004","16"
10004003917,"07",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000004","18"
10004004002,"10",3,459,1,2,NA,1,NA,1,NA,NA,NA,"000001","04"
10004004005,"10",3,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004008,"10",3,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004011,"10",3,459,1,2,NA,1,NA,1,NA,NA,NA,"000001","09"
10004004014,"10",3,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004017,"10",3,459,1,2,NA,1,NA,1,NA,NA,NA,"000001","16"
10004004102,"11",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000001","03"
10004004105,"11",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004108,"11",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000003","09"
10004004111,"11",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004114,"11",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000004","15"
10004004117,"11",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000004","18"
10004004202,"02",1,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004205,"02",1,459,1,2,NA,1,NA,1,NA,NA,NA,"000001","01"
10004004208,"02",1,459,1,2,NA,1,NA,1,NA,NA,NA,"000002","10"
10004004211,"02",1,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004214,"02",1,459,1,2,NA,1,NA,1,NA,NA,NA,"000002","15"
10004004217,"02",1,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004302,"05",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000002","01"
10004004305,"05",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000003","04"
10004004308,"05",2,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004311,"05",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000004","09"
10004004314,"05",2,459,1,2,NA,1,NA,1,NA,NA,NA,"000006","18"
10004004317,"05",2,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004402,"08",3,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004405,"08",3,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004408,"08",3,459,1,2,NA,1,NA,1,NA,NA,NA,"000005","12"
10004004411,"08",3,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004414,"08",3,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004417,"08",3,459,1,2,NA,1,NA,1,NA,NA,NA,"000005","13"
10004004502,"12",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000002","04"
10004004505,"12",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000002","01"
10004004508,"12",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004511,"12",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004514,"12",4,459,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10004004517,"12",4,459,1,2,NA,1,NA,1,NA,NA,NA,"000003","13"
10005004602,"03",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000001","04"
10005004605,"03",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000001","01"
10005004608,"03",1,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005004611,"03",1,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005004614,"03",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000004","18"
10005004617,"03",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000002","13"
10005004702,"06",2,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005004705,"06",2,331,1,2,NA,1,NA,1,NA,NA,NA,"000001","06"
10005004708,"06",2,331,1,2,NA,1,NA,1,NA,NA,NA,"000002","09"
10005004711,"06",2,331,1,2,NA,1,NA,1,NA,NA,NA,"000002","07"
10005004714,"06",2,331,1,2,NA,1,NA,1,NA,NA,NA,"000002","13"
10005004717,"06",2,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005004802,"09",3,331,1,2,NA,1,NA,1,NA,NA,NA,"000003","06"
10005004805,"09",3,331,1,2,NA,1,NA,1,NA,NA,NA,"000003","04"
10005004808,"09",3,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005004811,"09",3,331,1,2,NA,1,NA,1,NA,NA,NA,"000003","10"
10005004814,"09",3,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005004817,"09",3,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005002,"01",4,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005005,"01",4,331,1,2,NA,1,NA,1,NA,NA,NA,"000005","06"
10005005008,"01",4,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005011,"01",4,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005014,"01",4,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005017,"01",4,331,1,2,NA,7,NA,1,NA,NA,NA,"000008","15"
10005005102,"04",1,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005105,"04",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000001","06"
10005005108,"04",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000001","09"
10005005111,"04",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000001","07"
10005005114,"04",1,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005117,"04",1,331,1,2,NA,1,NA,1,NA,NA,NA,"000002","16"
10005005202,"07",2,331,1,2,NA,1,NA,1,NA,NA,NA,"000001","01"
10005005205,"07",2,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005208,"07",2,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005211,"07",2,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005214,"07",2,331,1,2,NA,1,NA,1,NA,NA,NA,"000004","15"
10005005217,"07",2,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005302,"10",3,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005305,"10",3,331,1,2,NA,1,NA,1,NA,NA,NA,"000039","04"
10005005308,"10",3,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005311,"10",3,331,1,2,NA,1,NA,1,NA,NA,NA,"000039","09"
10005005314,"10",3,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005005317,"10",3,331,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005402,"11",4,771,1,2,NA,1,NA,1,NA,NA,NA,"000003","06"
10006005405,"11",4,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005408,"11",4,771,1,2,NA,1,NA,1,NA,NA,NA,"000004","10"
10006005411,"11",4,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005414,"11",4,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005417,"11",4,771,1,2,NA,1,NA,1,NA,NA,NA,"000004","13"
10006005502,"02",1,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005505,"02",1,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005508,"02",1,771,1,2,NA,1,NA,1,NA,NA,NA,"000002","12"
10006005511,"02",1,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005514,"02",1,771,1,2,NA,1,NA,1,NA,NA,NA,"000002","16"
10006005517,"02",1,771,1,2,NA,1,NA,1,NA,NA,NA,"000002","18"
10006005602,"05",2,771,1,2,NA,1,NA,1,NA,NA,NA,"000004","06"
10006005605,"05",2,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005608,"05",2,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005611,"05",2,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005614,"05",2,771,1,2,NA,1,NA,1,NA,NA,NA,"000004","15"
10006005617,"05",2,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005702,"08",3,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005705,"08",3,771,1,2,NA,1,NA,1,NA,NA,NA,"000001","06"
10006005708,"08",3,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005711,"08",3,771,1,2,NA,1,NA,1,NA,NA,NA,"000001","07"
10006005714,"08",3,771,1,2,NA,1,NA,1,NA,NA,NA,"000002","16"
10006005717,"08",3,771,1,2,NA,1,NA,1,NA,NA,NA,"000002","18"
10006005802,"12",4,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005805,"12",4,771,1,2,NA,1,NA,1,NA,NA,NA,"000001","01"
10006005808,"12",4,771,1,2,NA,1,NA,1,NA,NA,NA,"000001","09"
10006005811,"12",4,771,1,2,NA,1,NA,1,NA,NA,NA,"000001","10"
10006005814,"12",4,771,1,2,NA,1,NA,1,NA,NA,NA,"000001","18"
10006005817,"12",4,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005902,"03",1,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005905,"03",1,771,1,2,NA,1,NA,1,NA,NA,NA,"000001","03"
10006005908,"03",1,771,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10006005911,"03",1,771,1,2,NA,1,NA,1,NA,NA,NA,"000002","10"
10006005914,"03",1,771,1,2,NA,1,NA,1,NA,NA,NA,"000002","13"
