"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15"
22501648514,"01",1,"9211","01110",3,"8",4,"0010000000","0080000000","0010000000","0080000000","0","0","10000000","80000000"
22501650911,"01",1,"9211","01110",3,"8",4,"0008000000","0085000000","0008000000","0085000000","0","0","8000000","85000000"
22501651317,"01",1,"4324","47213",3,"9",6,"0017000000","0222000000","0016000000","0192000000","0","0018000000","16000000","210000000"
22501648517,"01",1,"9211","01110",3,"8",5,"0012000000","0108000000","0012000000","0108000000","0","0","12000000","108000000"
22501648505,"01",1,"9212","01411",3,"8",7,"0009000000","0108000000","0009000000","0108000000","0","0","9000000","108000000"
22501653717,"03",1,"9214","84110",3,"8",7,"0014000000","0178000000","0013000000","0156000000","0","0010000000","13000000","166000000"
22501653717,"04",1,"4324","22200",3,"8",6,"0014000000","0168000000","0013000000","0156000000","0","0","13000000","156000000"
22501653708,"01",1,"5224","47212",3,"12",6,"0014000000","0168000000","0014000000","0168000000","0","0","14000000","168000000"
22501653705,"01",1,"9321","19200",3,"10",6,"0017000000","0214000000","0016000000","0192000000","0","0010000000","16000000","202000000"
22501653711,"01",1,"9321","19200",3,"9",6,"0013600000","0178200000","0012500000","0150000000","0","0015000000","12500000","165000000"
22501653702,"01",1,"8332","49230",3,"12",5,"0018000000","0216000000","0016500000","0198000000","0","0","16500000","198000000"
22501652105,"01",1,"9214","01240",3,"8",6,"0015600000","0124800000","0015600000","0124800000","0","0","15600000","124800000"
22501652108,"03",1,"7111","41000",3,"8",5,"0012000000","0138000000","0012000000","0138000000","0","0","12000000","138000000"
22501652114,"01",1,"9214","01240",3,"8",4,"0011000000","0066000000","0011000000","0066000000","0","0","11000000","66000000"
22501650114,"01",1,"9214","01240",3,"8",7,"0015000000","0180000000","0015000000","0180000000","0","0","15000000","180000000"
22501650108,"01",1,"9211","01110",3,"8",7,"0012000000","0072000000","0012000000","0072000000","0","0","12000000","72000000"
22501650108,"01",2,"8341","01610",3,NA,NA,"0","0080000000","0","0080000000","0","0","0","80000000"
22501652514,"01",1,"9214","84110",3,"12",7,"0013000000","0166000000","0012000000","0144000000","0","0010000000","12000000","154000000"
22501652517,"02",1,"7517","10711",3,"8",7,"0","0","0","0","0","0","0","0"
22501652517,"02",2,"9211","01130",3,NA,NA,"0","0108000000","0","0108000000","0","0","0","108000000"
22501650114,"03",1,"9214","01240",3,"8",7,"0015000000","0180000000","0015000000","0180000000","0","0","15000000","180000000"
22501650117,"01",1,"9211","01110",3,"8",2,"0005000000","0060000000","0005000000","0060000000","0","0","5000000","60000000"
22501650117,"01",1,"9314","41000",3,"8",3,"0007000000","0084000000","0007000000","0084000000","0","0","7000000","84000000"
22603660411,"01",1,"7123","43300",3,"8",5,"0009000000","0119000000","0009000000","0119000000","0","0","9000000","119000000"
22603660402,"01",2,"7123","43300",3,NA,NA,"0","0120000000","0","0120000000","0","0","0","120000000"
22603660402,"01",1,"8332","49230",3,"8",6,"0012000000","0012000000","0012000000","0012000000","0","0","12000000","12000000"
22606664005,"01",2,"1115","84110",1,NA,NA,"0","0018000000","0","0018000000","0","0","0","18000000"
22606664005,"01",1,"2341","85102",1,"5",5,"0033100000","0350480000","0029027100","0310903200","0","0008480000","29027100","319383200"
22606664017,"03",1,"8131","20230",3,"8",6,"0010000000","0118000000","0009533334","0102960008","0","0010000000","9533334","112960008"
22606664017,"04",1,"2341","85102",1,"8",5,"0015000000","0168470000","0013650000","0145600000","0","0008470000","13650000","154070000"
22604661617,"01",1,"7412","45200",3,"8",5,"0008000000","0096000000","0008000000","0096000000","0","0","8000000","96000000"
