"Address","MahMorajeh","NeshaniSarparast","NameSarparast","ShoghlSarparast","NoeKhn","Takmil","TakmilDesc","Jaygozin","JaygozinDesc","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4"
1000113003,"03",NA,NA,"كارمند",1,1,NA,2,NA,NA,NA,5,448,8,"Admin",NA,"Admin","Admin"
1000101003,"3",NA,NA,"گچ كار",1,1,NA,2,NA,NA,NA,5,791,9,"Admin",NA,"Admin","Admin"
1000101002,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,5,504,2,"Admin",NA,"Admin","Admin"
1000101001,"03",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,5,746,8,"Admin",NA,"Admin","Admin"
1000101004,"03",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,435,8,"Admin",NA,"Admin","Admin"
1000101005,"3",NA,NA,"ريسنده",1,1,NA,2,NA,NA,NA,5,415,5,"Admin",NA,"Admin","Admin"
1000053004,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,4,655,9,"Admin",NA,"Admin","Admin"
1000053001,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,5,408,7,"Admin",NA,"Admin","Admin"
1000053003,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,5,683,9,"Admin",NA,"Admin","Admin"
1000053005,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,5,541,0,"Admin",NA,"Admin","Admin"
1000005004,"03",NA,NA,"بيكار",1,1,NA,2,NA,NA,NA,5,427,7,"Admin",NA,"Admin","Admin"
1000005003,"3",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,563,7,"Admin",NA,"Admin","Admin"
1000005002,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,588,7,"Admin",NA,"Admin","Admin"
1000005001,"03",NA,NA,"كارمند",1,1,NA,2,NA,NA,NA,5,891,11,"Admin",NA,"Admin","Admin"
1000005005,"03",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,752,7,"Admin",NA,"Admin","Admin"
1000009001,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,504,8,"Admin",NA,"Admin","Admin"
1000009003,"4",NA,NA,"معلم",1,1,NA,2,NA,NA,NA,5,569,9,"Admin",NA,"Admin","Admin"
1000009004,"04",NA,NA,"درامد بدون كار.",1,1,NA,2,NA,NA,NA,5,621,27,"Admin",NA,"Admin","Admin"
1000009005,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,536,7,"Admin",NA,"Admin","Admin"
1000021002,"4",NA,NA,"مدير دستگاه نظارت",1,1,NA,2,NA,NA,NA,5,692,12,"Admin",NA,"Admin","Admin"
1000041004,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,4,609,11,"Admin",NA,"Admin","Admin"
1000041002,"03",NA,NA,"انباردار",1,1,NA,2,NA,NA,NA,4,788,12,"Admin",NA,"Admin","Admin"
1000041001,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,5,411,6,"Admin",NA,"Admin","Admin"
1000041003,"03",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,5,696,10,"Admin",NA,"Admin","Admin"
1000041005,"03",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,5,472,7,"Admin",NA,"Admin","Admin"
1000125004,"03",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,5,795,37,"Admin",NA,"Admin","Admin"
1000125003,"3",NA,NA,"تعويض روغني",1,1,NA,2,NA,NA,NA,5,528,4,"Admin",NA,"Admin","Admin"
1000125001,"03",NA,NA,"كارمند",1,1,NA,2,NA,NA,NA,4,715,15,"Admin",NA,"Admin","Admin"
1000125002,"03",NA,NA,"جوشكار",1,1,NA,2,NA,NA,NA,5,594,7,"Admin",NA,"Admin","Admin"
1000125005,"03",NA,NA,"راننده",1,1,NA,1,"خانه به نمونه دوم فروخته شده است","111111","004",4,715,5,"Admin",NA,"Admin","Admin"
1000065001,"03",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,5,502,7,"Admin",NA,"Admin","Admin"
1000065002,"03",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,252,14,"Admin",NA,"Admin","Admin"
1000065003,"03",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,4,694,9,"Admin",NA,"Admin","Admin"
1000065004,"03",NA,NA,"بيكار",1,1,NA,2,NA,NA,NA,4,593,8,"Admin",NA,"Admin","Admin"
1000065005,"03",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,5,735,9,"Admin",NA,"Admin","Admin"
1000137001,"03",NA,NA,"خريد وفروش سنگ معدن",1,1,NA,2,NA,NA,NA,5,634,14,"Admin",NA,"Admin","Admin"
1000137002,"03",NA,NA,"معدن دار",1,1,NA,2,NA,NA,NA,5,819,6,"Admin",NA,"Admin","Admin"
1000137003,"03",NA,NA,"كارگر معدن",1,1,NA,2,NA,NA,NA,4,748,7,"Admin",NA,"Admin","Admin"
1000137004,"03",NA,NA,"جوشكار",1,1,NA,2,NA,NA,NA,5,693,8,"Admin",NA,"Admin","Admin"
1000137005,"3",NA,NA,"كارگر معدن",1,1,NA,2,NA,NA,NA,5,575,10,"Admin",NA,"Admin","Admin"
1000093002,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,4,1301,8,"Admin",NA,"Admin","Admin"
1000093001,"04",NA,NA,"مدير",1,1,NA,2,NA,NA,NA,5,763,10,"Admin",NA,"Admin","Admin"
1000093003,"04",NA,NA,"رنگ كار",1,1,NA,2,NA,NA,NA,4,704,9,"Admin",NA,"Admin","Admin"
1000093004,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,576,7,"Admin",NA,"Admin","Admin"
1000093005,"04",NA,NA,"كارمند",1,1,NA,2,NA,NA,NA,5,813,9,"Admin",NA,"Admin","Admin"
1000117001,"04",NA,NA,"برقكار",1,1,NA,2,NA,NA,NA,5,560,7,"Admin",NA,"Admin","Admin"
1000117005,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,885,7,"Admin",NA,"Admin","Admin"
1000117004,"04",NA,NA,"باغدار",1,1,NA,2,NA,NA,NA,5,637,6,"Admin",NA,"Admin","Admin"
1000117002,"04",NA,NA,"ابكار فلزات",1,1,NA,2,NA,NA,NA,4,668,9,"Admin",NA,"Admin","Admin"
1000057004,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,4,58,0,"Admin",NA,"Admin","Admin"
1000057001,"04",NA,NA,"تابلو نويسي",1,1,NA,2,NA,NA,NA,5,38,1,"Admin",NA,"Admin","Admin"
1000117003,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,61,0,"Admin",NA,"Admin","Admin"
1000057003,"04",NA,NA,"نجار",1,1,NA,2,NA,NA,NA,4,45,0,"Admin",NA,"Admin","Admin"
1000057002,"04",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,5,61,0,"Admin",NA,"Admin","Admin"
1000057005,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,391,7,"Admin",NA,"Admin","Admin"
1000141003,"04",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,926,6,"Admin",NA,"Admin","Admin"
1000141002,"04",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,4,812,10,"Admin",NA,"Admin","Admin"
1000033003,"04",NA,NA,"درامد بدون کار",1,1,NA,1,"تبديل منزل به انبار","000015","006",5,429,5,"Admin",NA,"Admin","Admin"
1000045001,"04",NA,NA,"دانشجو",1,1,NA,1,"خالي از سکنه","000047","006",5,42,2,"Admin",NA,"Admin","Admin"
1000045003,"04",NA,NA,"معلم",1,1,"*",2,NA,NA,NA,5,594,9,"Admin",NA,"Admin","Admin"
1000045005,"04",NA,NA,"کارگر",1,1,NA,2,NA,NA,NA,4,452,5,"Admin",NA,"Admin","Admin"
1000141001,"04",NA,NA,"فروش محصولات كشاورزي",1,1,NA,2,NA,NA,NA,5,38,0,"Admin",NA,"Admin","Admin"
1000141004,"04",NA,NA,"سيم پيج",1,1,NA,2,NA,NA,NA,4,838,8,"Admin",NA,"Admin","Admin"
1000141005,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,31,0,"Admin",NA,"Admin","Admin"
1000081005,"04",NA,NA,"كشاورز",1,1,NA,2,NA,NA,NA,5,769,15,"Admin",NA,"Admin","Admin"
1000081003,"04",NA,NA,"باز نشسته",1,1,NA,2,NA,NA,NA,4,623,7,"Admin",NA,"Admin","Admin"
1000081001,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,748,8,"Admin",NA,"Admin","Admin"
1000081002,"04",NA,NA,"جوشكار",1,1,NA,2,NA,NA,NA,4,939,7,"Admin",NA,"Admin","Admin"
1000081004,"04",NA,NA,"سيمبان",1,1,NA,2,NA,NA,NA,5,895,7,"Admin",NA,"Admin","Admin"
1000129003,"04",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,28,0,"Admin",NA,"Admin","Admin"
1000129004,"04",NA,NA,"باز نشسته",1,1,NA,2,NA,NA,NA,5,1008,9,"Admin",NA,"Admin","Admin"
1000129001,"04",NA,NA,"كارمند",1,1,NA,2,NA,NA,NA,5,836,7,"Admin",NA,"Admin","Admin"
1000129002,"04",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,36,0,"Admin",NA,"Admin","Admin"
1000129005,"04",NA,NA,"زارع",1,1,NA,2,NA,NA,NA,5,685,15,"Admin",NA,"Admin","Admin"
1000105002,"04",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,752,8,"Admin",NA,"Admin","Admin"
1000105001,"04",NA,NA,"بيكار",1,1,NA,2,NA,NA,NA,5,44,1,"Admin",NA,"Admin","Admin"
1000105004,"04",NA,NA,"ميوه فروش",1,1,NA,2,NA,NA,NA,5,818,7,"Admin",NA,"Admin","Admin"
1000105003,"04",NA,NA,"كارگر",1,1,NA,2,NA,NA,NA,4,724,0,"Admin",NA,"Admin","Admin"
1000105005,"04",NA,NA,"دفتردار",1,1,NA,1,"پيدا نشدن ادرس","000019","006",5,802,8,"Admin",NA,"Admin","Admin"
1000069002,"04",NA,NA,"خياط",1,1,NA,2,NA,NA,NA,5,44,0,"Admin",NA,"Admin","Admin"
1000009002,"04",NA,NA,"مدير مدرسه",1,1,NA,1,"عدم همکاري","000011","006",5,693,9,"Admin",NA,"Admin","Admin"
1000089005,"03",NA,NA,"درامد بدون کار",1,1,NA,2,NA,NA,NA,4,758,0,NA,NA,NA,"Admin"
1000089001,"03",NA,NA,"درامد بدون کار",1,1,NA,2,NA,NA,NA,5,297,2,NA,NA,NA,"Admin"
1000089003,"03",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,4,776,6,NA,NA,NA,"Admin"
1000089002,"03",NA,NA,"مدير کلوپ",1,1,NA,2,NA,NA,NA,5,625,0,NA,NA,NA,"Admin"
1000089004,"03",NA,NA,"درامد بدون کار",1,1,NA,2,NA,NA,NA,4,433,2,NA,NA,NA,"Admin"
1000077003,"03",NA,NA,"جوشکار",1,1,NA,2,NA,NA,NA,4,409,0,NA,NA,NA,"Admin"
1000077004,"03",NA,NA,"کارگر",1,1,NA,2,NA,NA,NA,4,714,1,NA,NA,NA,"Admin"
1000077001,"03",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,607,2,NA,NA,NA,"Admin"
1000077002,"03",NA,NA,"کارگر",1,1,NA,2,NA,NA,NA,5,606,1,NA,NA,NA,"Admin"
1000077005,"03",NA,NA,"کارگر",1,1,NA,2,NA,NA,NA,5,718,11,NA,NA,NA,"Admin"
1000021005,"04",NA,NA,"راننده",1,1,NA,1,"عدم همکاري","000017","006",4,559,8,"Admin",NA,"Admin","Admin"
1000021001,"04",NA,NA,"کارشناس پالايشگاه",1,1,NA,2,NA,NA,NA,4,723,8,"Admin",NA,"Admin","Admin"
1000021003,"04",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,64,0,"Admin",NA,"Admin","Admin"
1000021004,"04",NA,NA,"کارگر",1,1,NA,2,NA,NA,NA,4,672,8,"Admin",NA,"Admin","Admin"
1000033004,"04",NA,NA,"کارگر توليد",1,1,NA,1,"عدم همکاري","19","007",5,66,0,"Admin",NA,"Admin","Admin"
1000050003,"05",NA,NA,"تراشكار",1,1,NA,2,NA,NA,NA,5,567,7,"Admin",NA,"Admin","Admin"
1000050002,"05",NA,NA,"ميوه فروش",1,1,NA,2,NA,NA,NA,4,421,7,"Admin",NA,"Admin","Admin"
1000062001,"05",NA,NA,"كتابفروشي",1,1,NA,2,NA,NA,NA,5,739,3,"Admin",NA,"Admin","Admin"
1000062004,"05",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,611,6,"Admin",NA,"Admin","Admin"
1000062005,"05",NA,NA,"بانك تجارت",1,1,NA,2,NA,NA,NA,4,757,10,"Admin",NA,"Admin","Admin"
1000074003,"05",NA,NA,"كفش دوز",1,1,NA,2,NA,NA,NA,5,706,18,"Admin",NA,"Admin","Admin"
1000095001,"08",NA,NA,"سنگ بري",1,1,NA,2,NA,NA,NA,4,849,3,NA,NA,NA,NA
1000051004,"08",NA,NA,"سبزي فروش",1,1,NA,2,NA,NA,NA,5,679,2,"Admin",NA,"Admin","Admin"
1000071002,"08",NA,NA,"برقكار",1,1,NA,2,NA,NA,NA,5,34,0,"Admin",NA,"Admin","Admin"
1000051003,"08",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,5,36,0,"Admin",NA,"Admin","Admin"
1000051005,"08",NA,NA,"كارگر كلوچه پزي",1,1,NA,2,NA,NA,NA,5,52,0,"Admin",NA,"Admin","Admin"
1000051002,"08",NA,NA,"نجاري",1,1,NA,2,NA,NA,NA,4,56,0,"Admin",NA,"Admin",NA
1000083002,"08",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,4,36,0,"Admin",NA,"Admin",NA
1000027001,"08",NA,NA,"مامورخريدرستوران",1,1,NA,2,NA,NA,NA,4,79,0,"Admin",NA,"Admin",NA
1000071001,"08",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,5,56,1,"Admin",NA,"Admin","Admin"
1000083004,"08",NA,NA,"معلم",1,1,NA,2,NA,NA,NA,5,1289,8,"Admin",NA,"Admin",NA
1000143003,"08",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,5,763,6,"Admin",NA,"Admin","Admin"
1000143002,"08",NA,NA,"نگهبان",1,1,NA,2,NA,NA,NA,4,814,7,"Admin",NA,"Admin",NA
1000095002,"08",NA,NA,"فروشنده",1,1,NA,2,NA,NA,NA,5,755,7,"Admin",NA,"Admin","Admin"
1000131002,"08",NA,NA,"سيمبان",1,1,NA,2,NA,NA,NA,4,971,8,"Admin",NA,"Admin",NA
1000095004,"08",NA,NA,"درامد بدون كار",1,1,NA,2,NA,NA,NA,4,30,0,"Admin",NA,"Admin",NA
1000131001,"08",NA,NA,"ازكارافتاده",1,1,NA,2,NA,NA,NA,4,38,0,"Admin",NA,"Admin",NA
1000083005,"08",NA,NA,"اداره برق",1,1,NA,2,NA,NA,NA,4,758,10,"Admin",NA,"Admin",NA
1000015001,"08",NA,NA,"شركت صنايع اپراتورينگ",1,1,NA,2,NA,NA,NA,5,59,0,"Admin",NA,"Admin","Admin"
1000027003,"08",NA,NA,"مرغ فروشي",1,1,NA,2,NA,NA,NA,5,73,6,"Admin",NA,"Admin","Admin"
1000051001,"08",NA,NA,"جوشكار",1,1,NA,2,NA,NA,NA,4,71,0,"Admin",NA,"Admin",NA
1000027002,"08",NA,NA,"درامد بدون كار",1,1,NA,1,"به علت تخريب واحد مسكوني","000013","007",5,58,0,"Admin",NA,"Admin","Admin"
1000119005,"08",NA,NA,"بازنشسته",1,1,NA,2,NA,NA,NA,4,748,29,"Admin",NA,"Admin",NA
1000119001,"08",NA,NA,"چوپان",1,1,NA,2,NA,NA,NA,4,831,7,"Admin",NA,"Admin",NA
1000119004,"08",NA,NA,"راننده",1,1,NA,2,NA,NA,NA,4,722,8,"Admin",NA,"Admin",NA
1000095003,"08",NA,NA,"خانه دار",1,1,NA,2,NA,NA,NA,5,59,0,"Admin",NA,"Admin","Admin"
