"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
1000033005,"03",3,1,"17","1","1","312",4,4
1000033005,"04",3,1,"14","1","1","212",4,4
1000069001,"01",1,1,"28","1","2","214",1,1
1000069001,"02",2,2,"22","1","2","106",5,1
1000069001,"03",3,1,"04",NA,NA,NA,NA,NA
1000069003,"04",3,1,"20","1","1","511",4,4
1000069003,"05",3,2,"16","1","2","214",5,4
1000069005,"01",1,1,"53","2",NA,NA,1,1
1000069005,"02",2,2,"47","2",NA,NA,5,1
1000069005,"03",3,1,"22","1","2","313",2,4
1000073005,"01",1,1,"84","2",NA,NA,3,1
1000073005,"02",2,2,"72","2",NA,NA,5,1
1000073001,"01",1,1,"47","1","2","317",2,1
1000073001,"02",2,2,"37","1","2","106",5,1
1000073001,"03",3,1,"22","1","2","314",2,4
1000073001,"04",3,1,"13","1","1","212",4,4
1000049002,"01",1,1,"44","1","2","106",1,1
1000049002,"02",2,2,"39","1","2","106",5,1
1000049002,"03",3,2,"20","1","2","324",6,4
1000049002,"04",3,1,"18","1","1","314",4,4
1000073003,"01",1,1,"33","1","2","214",1,1
1000053002,"02",2,2,"43","1","2","107",5,1
1000053002,"03",3,2,"16","1","1","312",4,4
1000053002,"04",3,1,"07","1","1","101",NA,NA
1000053002,"05",3,2,"05",NA,NA,NA,NA,NA
1000073002,"01",1,1,"63","2",NA,NA,1,1
1000073002,"02",2,2,"54","2",NA,NA,5,1
1000073002,"03",3,1,"20","1","2","322",2,4
1000073002,"04",3,1,"15","1","1","321",4,4
1000073003,"02",2,2,"27","1","2","313",5,1
1000073003,"03",3,1,"04",NA,NA,NA,NA,NA
1000073004,"01",1,1,"53","1","2","106",3,1
1000073004,"02",2,2,"52","1","2","104",5,1
1000073004,"03",3,1,"23","1","2","214",2,4
1000073004,"04",3,2,"09","1","1","103",NA,NA
1000133001,"01",1,1,"43","1","2","106",1,1
1000133001,"02",2,2,"35","1","2","106",5,1
1000133001,"03",3,1,"20","1","2","106",1,4
1000133001,"04",3,2,"16","1","2","214",5,4
1000133001,"05",3,1,"07","1","1","101",NA,NA
1000133001,"06",6,2,"78","2",NA,NA,3,2
1000133002,"01",1,1,"36","1","2","106",1,1
1000133002,"02",2,2,"32","1","2","107",5,1
1000133002,"03",3,1,"12","1","1","211",4,4
1000133002,"04",3,2,"10","1","1","104",4,4
1000133002,"05",3,1,"09","1","1","102",NA,NA
1000133003,"01",1,1,"74","2",NA,NA,1,1
1000133003,"02",2,2,"66","2",NA,NA,5,1
1000133004,"01",1,1,"81","2",NA,NA,3,1
1000133004,"02",2,2,"70","2",NA,NA,5,1
1000133004,"03",3,2,"35","1","2","512",1,4
1000133005,"01",1,1,"43","1","2","103",1,1
1000133005,"02",2,2,"35","1","2","106",5,1
1000133005,"03",3,1,"19","1","2","211",2,4
1000133005,"04",3,1,"12","1","1","211",4,4
1000133005,"05",3,2,"08","1","1","102",NA,NA
1000049001,"01",1,1,"36","1","2","522",1,1
1000049001,"02",2,2,"31","1","2","317",5,1
1000049001,"03",3,2,"08","1","1","102",NA,NA
1000049003,"01",1,1,"37","1","2","512",1,1
1000033001,"01",1,1,"60","1","2","317",3,1
1000033001,"02",2,2,"56","1","2","317",3,1
1000033001,"03",3,1,"25","1","2","214",2,4
1000045002,"01",1,1,"34","1","2","317",1,1
1000045002,"02",2,2,"32","1","2","317",5,1
1000045002,"03",3,1,"07","1","1","101",NA,NA
1000045002,"04",3,1,"02",NA,NA,NA,NA,NA
1000045004,"01",1,1,"39","1","2","317",1,1
1000045004,"02",2,2,"39","1","2","317",1,1
1000045004,"03",3,1,"15","1","1","213",4,4
1000069003,"01",1,1,"44","2",NA,NA,1,1
1000069003,"02",2,2,"43","2",NA,NA,5,1
1000069003,"03",3,1,"23","1","2","214",2,4
1000053002,"01",1,1,"46","2",NA,NA,1,1
1000033002,"01",1,1,"54","1","2","317",3,1
1000033002,"02",2,2,"53","1","2","317",5,1
1000033002,"03",3,1,"24","1","1","324",4,4
1000037005,"01",1,1,"26","1","2","313",1,1
1000097001,"01",1,1,"30","1","1","511",1,1
1000097001,"02",2,2,"27","1","2","512",5,1
1000097001,"03",3,1,"02",NA,NA,NA,NA,NA
1000097003,"01",1,1,"49","1","2","317",1,1
1000097004,"01",1,1,"22","1","2","214",1,1
1000097004,"02",2,2,"20","1","2","313",5,1
1000145001,"01",1,1,"36","1","2","214",1,1
1000145001,"02",2,2,"31","1","2","106",5,1
1000145001,"03",3,1,"08","1","1","102",NA,NA
1000145001,"04",3,1,"05",NA,NA,NA,NA,NA
1000145002,"01",1,1,"69","2",NA,NA,3,1
1000145002,"02",2,2,"59","2",NA,NA,1,1
1000145002,"03",3,1,"20","1","1","103",1,4
1000145002,"04",3,2,"36","2",NA,NA,5,4
1000145003,"01",1,1,"34","1","2","107",1,1
1000145003,"02",2,2,"22","1","2","106",5,1
1000145004,"01",1,2,"62","2",NA,NA,3,2
1000145005,"01",1,1,"35","1","2","103",1,1
1000145005,"02",2,2,"26","1","2","106",5,1
1000145005,"03",3,2,"07","1","1","101",NA,NA
1000033005,"01",1,1,"44","1","2","317",1,1
1000033005,"02",2,2,"39","1","2","317",5,1
1000045004,"04",3,1,"09","1","1","103",NA,NA
1000085005,"01",1,1,"73","2",NA,NA,3,1
1000069004,"01",1,1,"42","1","2","106",1,1
1000069004,"02",2,2,"40","1","2","106",5,1
1000069004,"03",3,2,"23","1","2","313",5,4
1000069004,"04",3,2,"18","1","1","323",4,4
1000069004,"05",3,1,"16","1","1","311",4,4
1000069004,"06",3,2,"13","1","1","212",4,4
1000049003,"02",2,2,"30","1","2","317",5,1
1000049003,"03",3,2,"10","1","1","104",4,4
1000049004,"01",1,1,"46","1","2","512",1,1
1000049004,"02",2,2,"38","1","2","317",1,1
1000049004,"03",3,2,"21","1","1","511",4,4
1000049004,"04",3,2,"19","1","1","511",4,4
1000049004,"05",3,2,"11","1","1","105",4,4
1000049004,"06",3,1,"09","1","1","103",NA,NA
1000049005,"01",1,1,"54","1","2","106",1,1
1000049005,"02",2,2,"51","1","2","106",5,1
1000049005,"03",3,1,"28","1","2","214",1,3
1000049005,"04",3,2,"20","1","2","324",6,1
1000049005,"05",3,2,"19","1","2","324",6,4
1000049005,"06",3,2,"17","1","1","321",4,4
1000049005,"07",3,2,"12","1","1","211",4,4
1000097002,"01",1,1,"54","1","2","317",1,1
1000097002,"02",2,2,"50","1","2","107",5,1
1000097002,"03",3,1,"29","1","1","520",1,4
1000097002,"04",3,1,"24","1","2","522",2,4
1000097003,"02",2,2,"51","2",NA,NA,5,1
1000097003,"03",3,1,"24","1","2","313",1,1
1000097003,"04",3,1,"18","1","1","314",4,4
1000097005,"01",1,1,"49","1","2","317",3,1
1000097005,"02",2,2,"42","1","2","317",5,1
1000037002,"01",1,1,"30","1","2","106",2,4
1000037002,"02",6,2,"71","2",NA,NA,5,2
1000085001,"01",1,1,"25","1","2","322",1,1
1000085001,"02",2,2,"25","1","2","313",5,1
1000085001,"03",3,1,"02",NA,NA,NA,NA,NA
1000085005,"02",2,2,"54","1","2","107",5,1
1000037001,"01",1,1,"45","1","2","103",1,1
1000037001,"02",2,2,"40","1","2","103",1,1
1000037001,"03",3,2,"20","1","2","313",5,4
1000037001,"04",3,1,"18","1","1","312",4,4
1000037001,"05",3,2,"13","1","1","212",4,4
1000037001,"06",3,1,"09","1","1","103",NA,NA
1000037003,"01",1,2,"24","1","2","313",1,3
1000037003,"02",3,1,"05",NA,NA,NA,NA,NA
1000037005,"02",2,2,"23","1","2","313",5,1
1000097005,"03",3,2,"24","1","2","522",2,1
1000097005,"04",3,2,"19","1","1","511",4,4
1000037004,"01",1,1,"54","1","2","322",1,1
1000037004,"02",2,2,"46","1","2","214",5,1
1000037004,"03",3,1,"27","1","2","214",1,4
1000037004,"04",3,1,"25","1","2","214",1,4
1000037004,"05",3,2,"21","1","2","322",2,4
1000037004,"06",3,1,"16","1","1","311",4,4
1000085003,"01",1,1,"65","1","2","107",1,1
1000085003,"02",2,2,"55","2",NA,NA,1,1
1000085003,"03",3,1,"27","1","2","106",2,1
1000085002,"01",1,1,"36","1","2","214",2,1
1000085002,"02",2,2,"33","1","2","214",5,1
1000085002,"03",3,1,"05",NA,NA,NA,NA,NA
1000085004,"01",1,1,"35","1","2","512",1,1
1000085004,"02",2,2,"27","1","2","313",5,1
1000085004,"03",3,1,"08","1","1","102",NA,NA
1000085004,"04",3,2,"03",NA,NA,NA,NA,NA
1000085005,"03",3,1,"26","1","2","522",1,1
1000109001,"01",1,1,"33","1","2","214",1,1
1000109001,"02",2,2,"23","1","2","214",5,1
1000109001,"03",3,1,"02",NA,NA,NA,NA,NA
1000109002,"01",1,1,"38","1","2","106",1,1
1000109002,"02",2,2,"35","1","2","106",5,1
1000109002,"03",3,1,"13","1","1","211",4,4
1000109002,"04",3,1,"07","1","1","101",NA,NA
1000121004,"01",1,1,"40","1","2","106",1,1
1000121004,"02",2,2,"37","2",NA,NA,5,1
1000121004,"03",3,2,"16","1","1","312",4,4
1000053002,"06",3,1,"01",NA,NA,NA,NA,NA
1000061001,"01",1,1,"42","1","2","214",2,1
1000061001,"02",2,2,"36","1","2","214",1,1
1000061001,"03",3,1,"15","1","1","311",4,4
1000109003,"01",1,1,"30","1","2","212",1,1
1000109003,"02",2,2,"28","1","2","214",5,1
