"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36","DYCOL37","DYCOL38","DYCOL39","DYCOL40","DYCOL41","DYCOL42","DYCOL43","DYCOL44","DYCOL45","DYCOL46","DYCOL47","DYCOL48","DYCOL49","DYCOL50","DYCOL51","DYCOL52","DYCOL53","DYCOL54","DYCOL55","DYCOL56","DYCOL57","DYCOL58"
1000049003,1,NA,"03","075",3,"01",1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000049004,1,NA,"03","100",3,"01",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04","05","06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1000049005,1,NA,"03","087",3,"01",NA,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000037004,1,NA,"07","250",3,"01",1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000073003,6,NA,"03","057",3,"01",NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000073004,1,NA,"04","120",3,"01",NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000073005,1,NA,"03","075",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000133001,6,NA,"03","052",3,"06",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000073001,1,NA,"03","060",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000073002,1,NA,"04","095",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000069004,4,NA,"03","075",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000033005,4,NA,"04","150",3,"01",NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04","05","06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000069001,4,NA,"03","050",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000069003,1,NA,"03","090",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000069005,2,NA,"04","070",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000053002,1,NA,"03","060",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000033002,1,NA,"04","100",3,"01",1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000133002,3,NA,"02","050",3,"02",NA,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000133003,2,NA,"04","105",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000133004,1,NA,"04","130",3,"01",NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000133005,6,NA,"04","100",3,"01",1,NA,NA,NA,1,NA,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000033001,1,NA,"03","070",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000045002,1,NA,"03","050",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000045004,1,NA,"03","080",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000085001,6,NA,"03","100",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000085002,4,NA,"03","050",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000085004,1,NA,"03","150",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000085005,1,NA,"04","150",3,"01",1,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000109001,1,NA,"02","080",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000109002,1,NA,"04","055",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000109003,6,NA,"04","080",3,"01",1,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000121004,1,NA,"04","120",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000085003,1,NA,"03","100",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000121001,1,NA,"03","070",3,"01",1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000121002,4,NA,"03","065",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000121003,3,NA,"03","075",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000121005,1,NA,"03","095",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"01","02",NA,"04",NA,"06","07","08",NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000001001,1,NA,"03","050",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000001002,1,NA,"03","120",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000001003,1,NA,"04","135",3,"01",NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000001004,1,NA,"03","050",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000001005,1,NA,"04","120",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000025003,4,NA,"02","040",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000025004,1,NA,"03","045",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000061001,1,NA,"03","040",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000061002,1,NA,"03","070",3,"01",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000061004,1,NA,"03","090",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000061005,1,NA,"03","100",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000025005,1,NA,"03","055",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000061003,1,NA,"03","030",3,"01",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04","05","06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000025002,1,NA,"02","080",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000109004,1,NA,"03","065",3,"01",1,NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000109005,1,NA,"04","125",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000025001,1,NA,"03","100",3,"01",NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000013001,1,NA,"03","043",3,"01",1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000013002,4,NA,"03","100",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07",NA,NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000013003,1,NA,"04","100",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000013004,4,NA,"03","080",3,"01",NA,NA,1,1,1,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000013005,4,NA,"04","100",3,"01",NA,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000029001,4,NA,"04","150",3,"01",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000029002,4,NA,"03","090",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,NA,NA,"08",NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000029003,1,NA,"03","080",3,"01",NA,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000029004,1,NA,"04","095",3,"01",1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04","05","06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000017002,1,NA,"04","100",3,"01",1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04","05","06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1000017003,1,NA,"06","100",3,"01",NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1000017004,1,NA,"04","120",3,"01",NA,NA,1,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,"01","02","03","04",NA,"06","07","08",NA,NA,NA,NA,13,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
