"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10"
2000158001,"01",1,1,"74",2,NA,NA,3,1
2000158001,"02",2,2,"61",2,NA,NA,5,1
2000158002,"01",1,1,"47",1,2,"106",1,1
2000158002,"02",2,2,"44",1,2,"106",1,1
2000158002,"03",3,2,"15",1,1,"312",4,4
2000158003,"01",1,1,"67",1,2,"901",1,1
2000158003,"02",2,2,"60",1,2,"901",5,1
2000158003,"03",3,1,"18",1,2,"214",1,4
2000158004,"01",1,2,"40",2,NA,NA,1,2
2000158004,"02",3,2,"24",1,2,"313",5,1
2000158004,"03",3,2,"16",1,2,"214",5,4
2000158004,"04",3,2,"15",1,1,"311",4,4
2000158004,"05",3,1,"13",1,1,"211",4,4
2000170004,"01",1,1,"28",1,2,"106",1,1
2000170004,"02",2,2,"25",1,2,"106",5,1
2000170004,"03",3,2,"02",NA,NA,NA,NA,NA
2000194001,"02",2,2,"69",2,NA,NA,5,1
2000170002,"01",1,1,"45",1,2,"103",2,1
2000170002,"02",2,2,"31",1,2,"106",5,1
2000170002,"03",3,2,"14",1,1,"213",4,4
2000170002,"04",3,1,"10",1,1,"105",4,4
2000170002,"05",3,1,"03",NA,NA,NA,NA,NA
2000170001,"01",1,1,"42",1,2,"901",1,1
2000170001,"02",2,2,"44",1,2,"107",5,1
2000170001,"03",3,1,"18",1,2,"106",2,4
2000170001,"04",3,2,"16",1,2,"106",5,4
2000170001,"05",3,2,"14",1,1,"212",4,4
2000170001,"06",3,1,"07",1,1,"101",NA,NA
2000278002,"01",1,1,"74",2,NA,NA,3,1
2000278002,"02",2,2,"65",2,NA,NA,5,1
2000278002,"03",3,2,"31",1,2,"106",5,4
2000278002,"04",3,2,"28",1,2,"106",5,4
2000182005,"01",1,1,"45",1,2,"106",1,1
2000242003,"01",1,1,"34",1,2,"214",1,1
2000242003,"02",2,2,"31",1,2,"106",5,1
2000242003,"03",3,2,"09",1,1,"104",NA,NA
2000242003,"04",3,1,"00",NA,NA,NA,NA,NA
2000254001,"01",1,1,"42",1,2,"106",1,1
2000254001,"02",2,2,"34",1,2,"106",5,1
2000254001,"03",3,2,"11",1,1,"106",4,4
2000254001,"04",3,1,"03",NA,NA,NA,NA,NA
2000254002,"01",1,2,"72",2,NA,NA,3,2
2000254003,"01",1,1,"59",2,NA,NA,1,1
2000254003,"02",2,2,"50",1,2,"106",5,1
2000254003,"03",3,2,"31",2,NA,NA,6,4
2000254003,"04",3,2,"24",1,2,"106",5,4
2000254004,"01",1,1,"40",2,NA,NA,1,1
2000254004,"02",2,2,"36",2,NA,NA,5,1
2000254004,"03",3,1,"19",1,2,"106",1,4
2000254004,"04",3,2,"16",1,1,"312",4,4
2000254004,"05",3,1,"14",1,1,"213",4,4
2000254004,"06",3,1,"04",NA,NA,NA,NA,NA
2000254005,"01",1,1,"38",1,2,"106",1,1
2000254005,"02",2,2,"35",1,2,"106",5,1
2000254005,"03",3,1,"10",1,1,"103",4,4
2000254005,"04",3,2,"04",NA,NA,NA,NA,NA
2000194001,"01",1,1,"77",2,NA,NA,3,1
2000194005,"01",1,2,"68",2,NA,NA,3,2
2000146005,"01",1,1,"23",1,2,"106",1,1
2000242001,"01",1,1,"73",2,NA,NA,3,2
2000242001,"02",3,2,"40",1,2,"107",5,4
2000242002,"01",1,1,"79",2,NA,NA,3,2
2000146005,"02",2,2,"19",1,2,"214",5,1
2000146001,"01",1,1,"65",2,NA,NA,1,1
2000146001,"02",2,2,"60",2,NA,NA,1,1
2000146002,"01",1,2,"32",1,2,"106",5,1
2000146002,"02",3,1,"16",1,2,"214",1,4
2000146002,"03",3,1,"12",1,1,"211",4,4
2000146003,"01",1,2,"45",2,NA,NA,5,1
2000146003,"02",3,2,"15",1,2,"106",5,4
2000146004,"01",1,2,"44",2,NA,NA,5,1
2000146004,"02",3,1,"14",1,1,"211",4,1
2000194002,"01",1,2,"70",2,NA,NA,3,2
2000194004,"01",1,1,"41",1,2,"106",1,1
2000194004,"02",2,2,"47",1,2,"106",5,1
2000194004,"03",3,2,"17",1,1,"321",4,4
2000194004,"04",3,1,"15",1,1,"213",4,4
2000182002,"01",1,1,"48",1,2,"106",1,1
2000182002,"02",2,2,"47",2,NA,NA,5,1
2000182002,"03",3,2,"14",2,NA,NA,5,4
2000182002,"04",3,1,"12",1,1,"103",4,4
2000182002,"05",3,1,"09",1,1,"102",NA,NA
2000182002,"06",3,1,"00",NA,NA,NA,NA,NA
2000194003,"01",1,2,"74",2,NA,NA,3,2
2000278002,"05",3,2,"26",1,2,"106",5,4
2000182001,"01",1,1,"33",1,2,"106",1,1
2000182001,"02",2,2,"29",1,2,"106",5,1
2000182001,"03",3,2,"02",NA,NA,NA,NA,NA
2000182004,"01",1,1,"39",1,2,"106",1,1
2000182004,"02",2,2,"34",1,2,"214",5,1
2000182004,"03",3,1,"17",1,1,"312",4,4
2000182004,"04",3,2,"14",1,1,"213",4,4
2000182005,"02",2,2,"39",1,2,"107",5,1
2000182005,"03",3,1,"18",1,2,"106",2,4
2000182005,"04",3,1,"13",1,1,"212",4,4
2000266001,"01",1,1,"64",2,NA,NA,1,1
2000266001,"02",2,2,"62",2,NA,NA,5,1
2000266001,"03",6,2,"83",2,NA,NA,6,2
2000278001,"01",1,1,"33",1,2,"317",1,1
2000278001,"02",2,2,"30",1,1,"512",1,1
2000278001,"03",3,1,"06",2,NA,NA,NA,NA
2000278003,"01",1,1,"40",1,2,"214",1,1
2000278003,"02",2,2,"39",1,2,"106",5,1
2000278003,"03",3,1,"21",1,2,"214",1,4
2000278003,"04",3,1,"17",1,2,"214",1,4
2000278003,"05",3,1,"14",1,1,"212",4,4
2000278003,"06",3,2,"12",1,1,"211",4,4
2000278004,"01",1,1,"74",1,2,"901",1,1
2000278004,"02",2,2,"55",2,NA,NA,5,1
2000278004,"03",3,2,"23",1,1,"511",4,4
2000158005,"01",1,2,"67",2,NA,NA,3,2
2000182003,"01",1,1,"57",1,2,"901",1,1
2000182003,"02",2,2,"49",2,NA,NA,5,1
2000182003,"03",3,1,"26",1,2,"106",1,4
2000182003,"04",3,2,"20",1,2,"313",5,4
2000182003,"05",3,1,"18",1,2,"214",1,4
2000182003,"06",3,1,"13",1,1,"211",4,4
2000278005,"01",1,1,"75",2,NA,NA,1,1
2000278005,"02",2,2,"65",2,NA,NA,1,1
2000278005,"03",3,2,"37",1,2,"107",5,4
2000278005,"04",3,2,"29",1,2,"313",5,4
2000170003,"01",1,1,"35",1,2,"106",1,1
2000170003,"02",2,2,"33",1,2,"104",2,1
2000170003,"03",3,2,"16",1,2,"106",5,1
2000170003,"04",3,2,"12",1,1,"211",4,4
2000170003,"05",3,2,"05",NA,NA,NA,NA,NA
2000170003,"06",3,1,"08",1,1,"102",NA,NA
2000170005,"01",1,1,"65",1,2,"901",1,1
2000170005,"02",2,2,"55",2,NA,NA,5,1
2000266003,"01",1,1,"67",2,NA,NA,3,1
2000266003,"02",2,2,"56",2,NA,NA,5,1
2000266003,"03",3,2,"19",1,2,"106",5,4
2000266003,"04",3,2,"16",1,2,"103",5,4
2000242004,"01",1,1,"34",1,2,"106",1,1
2000242004,"02",2,2,"32",1,2,"106",5,1
2000266004,"01",1,2,"80",2,NA,NA,3,2
2000266002,"01",1,1,"57",2,NA,NA,6,1
2000266002,"02",2,2,"55",2,NA,NA,6,1
2000266002,"03",3,2,"32",2,NA,NA,1,4
2000266002,"04",3,2,"20",1,2,"106",1,4
2000266002,"05",3,1,"29",1,2,"106",2,4
2000242005,"01",1,1,"63",1,2,"901",3,1
2000242005,"02",2,2,"52",1,2,"107",5,1
2000218005,"01",1,1,"39",1,2,"322",1,1
2000218005,"02",2,2,"32",1,2,"106",5,1
2000218005,"03",3,1,"10",1,1,"104",4,4
2000218005,"04",3,1,"05",NA,NA,NA,NA,NA
2000218005,"05",6,2,"60",2,NA,NA,6,2
2000218005,"06",7,2,"35",1,2,"324",1,3
2000218001,"01",1,1,"82",1,2,"901",1,1
2000218001,"02",2,2,"76",2,NA,NA,5,1
2000218003,"01",1,1,"47",2,NA,NA,1,1
2000266005,"01",1,1,"85",1,2,"101",3,1
2000266005,"02",2,2,"60",2,NA,NA,5,1
2000266005,"03",3,2,"22",1,2,"103",5,4
2000266005,"04",3,2,"20",2,NA,NA,5,4
2000218002,"01",1,1,"24",1,2,"106",1,1
2000218002,"02",2,2,"24",1,2,"106",5,1
2000218002,"03",3,1,"05",NA,NA,NA,NA,NA
2000218002,"04",3,1,"01",NA,NA,NA,NA,NA
2000218004,"01",1,1,"33",1,2,"106",3,1
2000218004,"02",2,2,"33",1,2,"214",5,1
2000218004,"03",3,1,"13",1,1,"212",4,4
2000218004,"04",3,2,"09",1,1,"103",NA,NA
2000242004,"03",3,1,"08",1,1,"102",NA,NA
2000206001,"01",1,1,"68",2,NA,NA,1,1
2000230001,"01",1,1,"63",1,2,"901",1,1
2000230001,"02",2,2,"60",1,2,"107",5,1
2000230001,"03",3,2,"22",1,2,"214",5,1
2000230001,"04",3,2,"17",1,1,"312",4,4
2000230002,"01",1,1,"27",1,2,"106",1,1
2000230002,"02",2,2,"26",1,2,"106",5,1
2000230002,"03",3,1,"05",NA,NA,NA,NA,NA
2000230003,"01",1,1,"49",1,2,"106",1,1
2000230003,"02",2,2,"46",2,NA,NA,1,1
2000230003,"03",3,2,"21",1,2,"106",5,4
2000230003,"04",3,1,"12",1,1,"211",4,4
2000230004,"01",1,1,"70",1,2,"102",1,1
2000230004,"02",2,2,"60",2,NA,NA,1,1
2000230004,"03",3,1,"34",1,2,"106",1,4
2000230004,"04",3,1,"30",1,2,"214",1,1
2000230004,"05",3,2,"34",1,2,"106",1,4
2000218003,"02",2,2,"37",2,NA,NA,5,1
2000218003,"03",3,1,"16",1,1,"212",4,4
2000218003,"04",3,1,"14",1,1,"211",4,4
2000218003,"05",3,2,"12",1,1,"104",4,4
2000218003,"06",3,2,"08",1,1,"102",NA,NA
2000218003,"07",3,2,"05",NA,NA,NA,NA,NA
2000230005,"01",1,1,"28",1,2,"106",1,1
2000230005,"02",2,2,"23",1,2,"106",5,1
2000230005,"03",3,2,"02",NA,NA,NA,NA,NA
2000230005,"04",3,2,"01",NA,NA,NA,NA,NA
2000206001,"02",2,2,"63",2,NA,NA,5,1
2000206002,"01",1,1,"47",2,NA,NA,1,1
2000206002,"02",2,2,"36",2,NA,NA,1,1
2000206002,"03",3,1,"17",1,2,"214",2,4
2000206002,"04",3,1,"15",1,2,"214",2,4
2000206003,"01",1,1,"29",1,2,"106",1,1
2000206003,"02",2,2,"26",1,2,"214",5,1
2000206004,"01",1,2,"63",2,NA,NA,1,2
2000206004,"02",3,2,"26",1,2,"106",5,4
2000206004,"03",3,2,"24",1,2,"214",5,1
2000206004,"04",3,2,"21",1,2,"313",2,4
2000206004,"05",3,1,"18",1,2,"214",1,4
2000206005,"01",1,1,"36",1,2,"317",1,1
2000206005,"02",2,2,"30",1,2,"106",5,1
2000206005,"03",3,1,"04",NA,NA,NA,NA,NA
2000206005,"04",3,2,"10",1,1,"104",4,4
2000186003,"01",1,2,"78",2,NA,NA,6,2
2000246001,"01",1,1,"50",2,NA,NA,1,1
2000246001,"02",2,2,"50",2,NA,NA,5,1
2000234001,"01",1,1,"55",2,NA,NA,1,1
2000234001,"02",2,2,"54",2,NA,NA,1,1
2000234001,"03",3,2,"27",1,2,"106",5,4
2000234001,"04",3,1,"19",1,2,"214",1,4
2000234001,"05",3,2,"18",1,1,"311",4,4
2000234002,"01",1,1,"43",1,2,"317",1,1
2000234002,"02",2,2,"41",1,2,"106",5,1
2000234002,"03",3,1,"25",1,2,"324",1,4
2000234002,"04",3,1,"23",1,2,"214",1,4
2000234002,"05",3,2,"08",1,1,"103",NA,NA
2000234003,"01",1,1,"28",1,2,"106",1,1
2000234003,"02",2,2,"19",1,2,"214",5,1
2000234003,"03",3,2,"00",NA,NA,NA,NA,NA
2000234004,"01",1,1,"50",1,2,"106",1,1
2000234004,"02",2,2,"46",1,2,"106",1,1
2000234004,"03",3,2,"24",1,2,"322",5,4
2000234004,"04",3,1,"18",1,2,"313",2,4
2000234004,"05",3,2,"15",1,1,"311",4,4
2000234004,"06",3,1,"12",1,1,"211",4,4
2000234005,"01",1,1,"74",1,2,"106",3,1
2000234005,"02",2,2,"75",2,NA,NA,5,1
2000246001,"03",3,2,"10",1,1,"104",4,4
2000246002,"01",1,1,"70",1,2,"901",3,1
2000246002,"02",2,2,"61",2,NA,NA,5,1
2000246003,"01",1,2,"82",2,NA,NA,3,2
2000246004,"01",1,1,"87",2,NA,NA,3,2
2000246005,"01",1,1,"72",1,2,"102",3,1
2000246005,"02",2,2,"65",2,NA,NA,5,1
2000222003,"01",1,1,"23",1,2,"106",1,1
2000222003,"02",2,2,"20",1,2,"106",5,1
2000222003,"03",3,1,"00",NA,NA,NA,NA,NA
2000222004,"01",1,1,"55",2,NA,NA,1,1
2000222004,"02",2,2,"50",2,NA,NA,5,1
2000222001,"01",1,1,"78",1,2,"901",3,1
2000222001,"02",2,2,"72",2,NA,NA,5,1
2000222002,"01",1,1,"70",2,NA,NA,1,1
2000222002,"02",2,2,"64",2,NA,NA,5,1
2000222005,"01",1,1,"88",2,NA,NA,3,1
2000222005,"02",2,2,"80",2,NA,NA,5,1
2000162001,"01",1,1,"33",1,2,"106",2,2
2000162002,"01",1,1,"73",2,NA,NA,1,1
2000162002,"02",2,2,"71",2,NA,NA,5,1
2000162004,"01",1,1,"76",2,NA,NA,1,1
2000162004,"02",2,2,"70",2,NA,NA,5,1
2000210001,"01",1,2,"71",2,NA,NA,1,2
2000210002,"01",1,1,"58",1,2,"106",1,1
2000210002,"02",2,2,"51",1,2,"107",5,1
2000210002,"03",3,1,"23",1,2,"214",1,4
2000210003,"01",1,1,"28",1,2,"106",2,1
2000210003,"02",2,2,"26",1,2,"106",5,1
2000210003,"03",3,2,"06",1,2,"101",NA,NA
2000210004,"01",1,1,"31",1,2,"106",2,1
2000210004,"02",2,2,"27",1,2,"104",5,1
2000210004,"03",3,1,"07",1,1,"101",NA,NA
2000210004,"04",3,2,"02",NA,NA,NA,NA,NA
2000162005,"01",1,1,"62",1,2,"106",1,1
2000162005,"02",2,2,"58",2,NA,NA,5,1
2000162005,"03",3,1,"21",1,2,"214",1,4
2000162003,"01",1,1,"23",1,2,"102",1,1
2000162003,"02",2,2,"26",1,2,"106",1,1
2000162003,"03",3,2,"04",NA,NA,NA,NA,NA
2000162003,"04",3,1,"01",NA,NA,NA,NA,NA
2000174001,"01",1,1,"84",2,NA,NA,3,1
2000270001,"01",1,1,"67",2,NA,NA,1,1
2000270002,"01",1,1,"63",2,NA,NA,1,1
2000270002,"02",2,2,"61",2,NA,NA,5,1
2000270002,"03",3,2,"16",1,2,"106",5,4
2000270003,"01",1,1,"75",2,NA,NA,3,2
2000270004,"01",1,1,"73",2,NA,NA,1,1
2000270004,"02",2,2,"62",2,NA,NA,5,1
2000270004,"03",3,2,"20",1,2,"106",5,4
2000270005,"01",1,1,"85",1,2,"901",3,1
2000270005,"02",2,2,"61",2,NA,NA,5,1
2000270005,"03",3,2,"17",1,2,"106",5,4
2000210005,"01",1,2,"85",2,NA,NA,3,2
2000210005,"02",3,1,"52",2,NA,NA,6,3
2000210005,"03",3,1,"38",2,NA,NA,6,4
2000174001,"02",2,2,"76",2,NA,NA,5,1
2000174003,"01",1,1,"32",1,2,"214",1,1
2000174003,"02",2,2,"25",1,2,"214",5,1
2000174005,"01",1,1,"27",1,2,"214",1,1
2000174005,"02",2,2,"18",1,2,"312",5,1
2000174005,"03",6,2,"56",1,2,"107",5,2
2000186005,"01",1,1,"39",1,2,"324",3,1
2000198001,"01",1,1,"52",2,NA,NA,1,1
2000198001,"02",2,2,"51",2,NA,NA,5,1
2000198001,"03",2,2,"40",1,2,"107",5,1
2000198001,"04",3,1,"21",1,2,"214",1,4
2000198001,"05",3,1,"21",1,2,"322",1,4
2000198001,"06",3,1,"14",1,1,"213",4,4
2000198001,"07",3,2,"18",1,2,"106",5,4
2000198001,"08",3,2,"18",1,2,"106",5,4
2000198001,"09",6,2,"76",2,NA,NA,6,2
2000198002,"01",1,1,"76",2,NA,NA,3,2
2000198003,"01",1,1,"57",1,2,"901",1,1
2000198003,"02",2,2,"50",2,NA,NA,5,1
2000198003,"03",3,1,"27",1,2,"313",1,4
2000198004,"01",1,1,"61",1,2,"102",1,1
2000198004,"02",2,2,"50",2,NA,NA,1,1
2000198004,"03",3,1,"25",1,2,"313",1,3
2000198004,"04",3,1,"23",1,2,"106",1,4
2000198004,"05",3,1,"26",1,2,"211",1,4
2000198004,"06",3,1,"22",1,2,"214",1,4
2000270001,"02",2,2,"64",2,NA,NA,5,1
2000174002,"01",1,1,"31",1,2,"214",1,1
2000174002,"02",2,2,"29",1,2,"313",5,1
2000174002,"03",3,2,"04",NA,NA,NA,NA,NA
2000174004,"01",1,2,"77",2,NA,NA,3,2
2000198004,"07",3,1,"16",1,2,"106",1,4
2000198004,"08",3,1,"13",2,NA,NA,6,4
2000198005,"01",1,1,"35",1,2,"103",1,1
2000198005,"02",2,2,"36",2,NA,NA,5,1
2000198005,"03",3,1,"08",1,1,"102",NA,NA
2000210002,"04",3,2,"19",1,2,"214",5,1
2000210002,"05",3,2,"18",1,2,"106",6,4
2000210002,"06",3,1,"17",1,2,"214",1,4
2000210002,"07",3,1,"13",1,1,"211",4,4
2000258001,"01",1,1,"24",1,2,"214",1,1
2000258001,"02",2,2,"21",1,2,"313",5,1
2000258002,"01",1,1,"63",2,NA,NA,1,1
2000258002,"02",2,2,"59",2,NA,NA,1,1
2000258002,"03",3,1,"15",1,1,"311",4,4
2000166002,"01",1,1,"38",1,2,"106",2,1
2000166002,"02",2,2,"26",1,2,"106",5,1
2000166001,"01",1,1,"81",2,NA,NA,3,1
2000166001,"02",2,2,"71",2,NA,NA,5,1
2000166002,"03",3,2,"07",1,1,"101",NA,NA
2000166002,"04",3,1,"05",NA,NA,NA,NA,NA
2000166003,"01",1,1,"31",1,2,"106",1,1
2000258003,"01",1,1,"54",1,2,"106",1,1
2000258003,"02",2,2,"48",1,2,"106",5,1
2000258003,"03",3,1,"23",1,2,"106",6,4
2000258003,"04",3,2,"19",1,2,"106",5,4
2000258003,"05",3,2,"16",1,2,"214",5,4
2000258004,"01",1,2,"59",2,NA,NA,3,2
2000258005,"01",1,1,"34",1,2,"106",1,1
2000258005,"02",2,2,"33",1,2,"106",5,1
2000258005,"03",3,2,"11",1,1,"105",4,4
2000258005,"04",3,2,"04",NA,NA,NA,NA,NA
2000166003,"02",2,2,"29",1,2,"106",3,1
2000166003,"03",3,1,"05",NA,NA,NA,NA,NA
2000166004,"01",1,1,"41",1,2,"106",1,1
2000166004,"02",2,2,"37",1,2,"104",5,1
2000166004,"03",3,1,"16",1,1,"312",4,4
2000166004,"04",3,2,"15",1,1,"311",4,4
2000166005,"01",1,1,"29",1,2,"103",1,1
2000166005,"02",2,2,"20",1,2,"214",5,1
2000166005,"03",3,1,"01",NA,NA,NA,NA,NA
2000178001,"01",1,1,"50",1,2,"106",1,1
2000178001,"02",2,2,"43",1,2,"214",5,1
2000178001,"03",3,1,"20",1,1,"511",4,4
2000178001,"04",3,2,"19",1,2,"313",5,4
2000178001,"05",3,1,"15",1,1,"323",4,4
2000178001,"06",3,1,"13",1,1,"211",4,4
2000178001,"07",6,1,"85",1,2,"901",6,2
2000178002,"01",1,1,"81",2,NA,NA,1,1
2000178002,"02",2,2,"78",2,NA,NA,5,1
2000178004,"01",1,2,"64",2,NA,NA,3,2
2000178004,"02",3,2,"27",1,2,"324",5,4
2000178004,"03",3,1,"23",1,2,"313",2,4
2000178005,"01",1,1,"29",1,2,"106",2,1
2000178005,"02",2,2,"23",1,2,"214",5,1
2000178005,"03",3,2,"03",NA,NA,NA,NA,NA
2000178003,"01",1,2,"68",2,NA,NA,3,2
2000214001,"01",1,1,"82",1,2,"901",3,1
2000214001,"02",2,2,"78",2,NA,NA,5,1
2000214002,"01",1,1,"65",1,2,"102",1,1
2000214002,"02",2,2,"58",2,NA,NA,5,1
2000214003,"01",1,1,"56",1,2,"317",3,1
2000214003,"02",2,2,"54",1,2,"214",5,1
2000214004,"01",1,1,"76",2,NA,NA,3,1
