"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDesc","Jaygozin","JaygozinDesc1","JaygozinDesc2","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4"
2000025066,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,288,1,"Admin",NA,"Admin","Admin"
2000077193,"03","باغدار",1,1,NA,2,NA,NA,NA,NA,4,788,0,"Admin",NA,"Admin","Admin"
2000149068,"03","راننده",1,1,NA,2,NA,NA,NA,NA,5,139,1,"Admin",NA,"Admin","Admin"
2000125050,"3","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,197,1,"Admin",NA,"Admin","Admin"
2000065114,"03","زارع",1,1,NA,2,NA,NA,NA,NA,4,39,0,"Admin",NA,"Admin","Admin"
2000101012,"03","كارگر نيروگاه",1,1,NA,2,NA,NA,NA,NA,5,649,1,"Admin",NA,"Admin","Admin"
2000005050,"03","زارع",1,1,NA,2,NA,NA,NA,NA,5,198,1,"Admin",NA,"Admin","Admin"
2000017009,"03","دامدار",1,1,NA,1,3,NA,"000286","007",4,375,1,"Admin",NA,"Admin","Admin"
2000125054,"3","راننده",1,1,NA,2,NA,NA,NA,NA,5,87,0,"admin",NA,"admin","Admin"
2000073321,"02","از كار افتاده",1,1,NA,2,NA,NA,NA,NA,5,154,1,"Admin",NA,"Admin","Admin"
2000073327,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,95,0,"Admin",NA,"Admin","Admin"
2000073316,"02","زارع",1,1,NA,2,NA,NA,NA,NA,5,308,1,"Admin",NA,"Admin","Admin"
2000073315,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,4,209,1,"Admin",NA,"Admin","Admin"
2000073323,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,4,337,1,"Admin",NA,"Admin","Admin"
2000145006,"02","خانه دار",1,1,NA,2,NA,NA,NA,NA,5,257,1,"Admin",NA,"Admin","Admin"
2000145011,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
2000145015,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,186,1,"Admin",NA,"Admin","Admin"
2000145009,"02","راننده تراكتور",1,1,NA,2,NA,NA,NA,NA,5,47,0,"Admin",NA,"Admin","Admin"
2000049067,"02","درامد بدون كار",1,1,NA,1,4,NA,"000317","68",5,220,1,"Admin",NA,"Admin","Admin"
2000049066,"02","درامد بدون كار",1,1,NA,1,4,NA,"000317","64",5,169,1,"Admin",NA,"Admin","Admin"
2000145002,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,275,1,"Admin",NA,"Admin","Admin"
2000157154,"02","كارگر كشاورزي",1,1,NA,2,NA,NA,NA,NA,5,225,1,"Admin",NA,"Admin","Admin"
2000157153,"02","از كار افتاده",1,1,NA,2,NA,NA,NA,NA,5,123,1,"Admin",NA,"Admin","Admin"
2000157162,"02","قاليباب",1,1,NA,2,NA,NA,NA,NA,5,133,1,"Admin",NA,"Admin","Admin"
2000157157,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,166,1,"Admin",NA,"Admin","Admin"
2000157150,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,172,1,"Admin",NA,"Admin","Admin"
2000085169,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,335,1,"Admin",NA,"Admin","Admin"
2000085160,"02","نگهبان",1,1,NA,2,NA,NA,NA,NA,5,262,0,"Admin",NA,"Admin","Admin"
2000085165,"02","خانه دار",1,1,NA,2,NA,NA,NA,NA,5,168,1,"Admin",NA,"Admin","Admin"
2000085168,"02","راننده",1,1,NA,1,2,NA,"004396","167",5,123,1,"Admin",NA,"Admin","Admin"
2000085174,"02","دامدار",1,1,NA,1,4,NA,"004396","173",5,199,1,"Admin",NA,"Admin","Admin"
2000121318,"02","كارگر معدن",1,1,NA,2,NA,NA,NA,NA,5,179,1,"Admin",NA,"Admin","Admin"
2000121311,"02","برشكار سنگ",1,1,NA,2,NA,NA,NA,NA,5,57,0,"Admin",NA,"Admin","Admin"
2000121315,"02","كارگر معدن",1,1,NA,2,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
2000001152,"02","زارع",1,1,NA,2,NA,NA,NA,NA,5,67,0,"Admin",NA,"Admin","Admin"
2000001146,"02","خانه دار",1,1,NA,2,NA,NA,NA,NA,5,175,1,"Admin",NA,"Admin","Admin"
2000001148,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,4,236,1,"Admin",NA,"Admin","Admin"
2000121307,"02","جوشكار",1,1,NA,2,NA,NA,NA,NA,5,202,1,"Admin",NA,"Admin","Admin"
2000001141,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,210,1,"Admin",NA,"Admin","Admin"
2000001144,"02","چوپان",1,1,NA,2,NA,NA,NA,NA,5,185,1,"Admin",NA,"Admin","Admin"
2000121320,"02","كارگر معدن",1,1,NA,2,NA,NA,NA,NA,5,369,1,"Admin",NA,"Admin","Admin"
2000049057,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,67,0,"Admin",NA,"Admin","Admin"
2000049059,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,237,1,"Admin",NA,"Admin","Admin"
2000061012,"2","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,4,224,1,"Admin",NA,"Admin","Admin"
2000061007,"02","زارع",1,1,NA,2,NA,NA,NA,NA,5,324,1,"Admin",NA,"Admin","Admin"
2000061014,"02","زارع",1,1,NA,2,NA,NA,NA,NA,5,189,1,"Admin",NA,"Admin","Admin"
2000061001,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,269,1,"Admin",NA,"Admin","Admin"
2000061005,"02","زارع",1,1,NA,2,NA,NA,NA,NA,5,289,1,"Admin",NA,"Admin","Admin"
2000133042,"02","نگهبان",1,1,NA,1,4,NA,"003277","040",5,177,1,"Admin",NA,"Admin","Admin"
2000133043,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,217,1,"Admin",NA,"Admin","Admin"
2000133046,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,131,1,"Admin",NA,"Admin","Admin"
2000133050,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,131,1,"Admin",NA,"Admin","Admin"
2000037058,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,108,1,"Admin",NA,"Admin","Admin"
2000049061,"02","درامد بدون كار",1,1,NA,1,2,NA,"000317","062",5,318,1,"Admin",NA,"Admin","Admin"
2000025060,"02","باز نشسته",1,1,NA,2,NA,NA,NA,NA,5,211,1,"Admin",NA,"Admin","Admin"
2000025062,"02","باز نشسته",1,1,NA,2,NA,NA,NA,NA,5,208,1,"Admin",NA,"Admin","Admin"
2000025068,"02","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,225,1,"Admin",NA,"Admin","Admin"
2000025056,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,258,1,"Admin",NA,"Admin","Admin"
2000097161,"02","كارگر انبار",1,1,NA,2,NA,NA,NA,NA,5,450,1,"Admin",NA,"Admin","Admin"
2000097148,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,421,1,"Admin",NA,"Admin","Admin"
2000097157,"02","فروشنده",1,1,NA,2,NA,NA,NA,NA,4,207,1,"Admin",NA,"Admin","Admin"
2000097154,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,246,1,"Admin",NA,"Admin","Admin"
2000097153,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,130,1,"Admin",NA,"Admin","Admin"
2000109201,"02","كارگر باغ",1,1,NA,2,NA,NA,NA,NA,5,170,1,"Admin",NA,"Admin","Admin"
2000109209,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,4,338,1,"Admin",NA,"Admin","Admin"
2000109203,"02","كارگر كشاورزي",1,1,NA,2,NA,NA,NA,NA,4,63,0,"Admin",NA,"Admin","Admin"
2000109206,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,142,1,"Admin",NA,"Admin","Admin"
2000109199,"02","كارگر باغ",1,1,NA,2,NA,NA,NA,NA,5,286,1,"Admin",NA,"Admin","Admin"
2000037061,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,119,1,"Admin",NA,"Admin","Admin"
2000037063,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,253,1,"Admin",NA,"Admin","Admin"
2000037054,"02","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,281,2,"Admin",NA,"Admin","Admin"
2000125056,"03","بازنشسته",1,1,NA,1,3,NA,"2841","057",5,248,1,"Admin",NA,"Admin","Admin"
2000045119,"04","جوبدار",1,1,NA,2,NA,NA,NA,NA,5,195,1,"Admin",NA,"Admin","Admin"
2000045112,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,184,1,"Admin",NA,"Admin","Admin"
2000021009,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,115,0,"Admin",NA,"Admin","Admin"
2000165059,"04","بيكار",1,1,NA,2,NA,NA,NA,NA,5,291,1,"Admin",NA,"Admin","Admin"
2000141151,"04","از كار افتاده",1,1,NA,2,NA,NA,NA,NA,5,403,1,"Admin",NA,"Admin","Admin"
2000021010,"04","خريد فروش ضايعات",1,1,NA,2,NA,NA,NA,NA,5,250,1,"Admin",NA,"Admin","Admin"
2000033056,"04","دامدار",1,1,NA,1,3,NA,"001202","055",5,264,1,"Admin",NA,"Admin","Admin"
2000141155,"04","زارع",1,1,NA,2,NA,NA,NA,NA,4,403,1,"Admin",NA,"Admin","Admin"
2000033051,"04","زارع",1,1,NA,2,NA,NA,NA,NA,5,150,1,"Admin",NA,"Admin","Admin"
2000153063,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,124,1,"Admin",NA,"Admin","Admin"
2000153062,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,108,0,"Admin",NA,"Admin","Admin"
2000013226,"02","ارماتور بند",1,1,NA,2,NA,NA,NA,NA,5,156,1,"Admin",NA,"Admin","Admin"
2000013221,"02","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,232,1,"Admin",NA,"Admin","Admin"
2000013216,"02","زارع",1,1,NA,2,NA,NA,NA,NA,5,204,1,"Admin",NA,"Admin","Admin"
2000013213,"02","قالي باف",1,1,NA,2,NA,NA,NA,NA,5,138,1,"Admin",NA,"Admin","Admin"
2000089055,"03","سرپرست خانوار",1,1,NA,1,2,NA,"000012","053",4,76,0,"Admin",NA,"Admin","Admin"
2000053011,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,182,1,"Admin",NA,"Admin","Admin"
2000141148,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,259,1,"Admin",NA,"Admin",NA
2000129102,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,178,1,"Admin",NA,"Admin","Admin"
2000057160,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,162,1,"Admin",NA,"Admin","Admin"
2000165060,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,130,1,"Admin",NA,"Admin","Admin"
2000105219,"04","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,4,217,1,"Admin",NA,"Admin","Admin"
2000105222,"04","زارع",1,1,NA,2,NA,NA,NA,NA,5,62,0,"Admin",NA,"Admin","Admin"
2000069150,"04","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,188,1,"Admin",NA,"Admin","Admin"
2000081290,"04","بازنشسته",1,1,NA,2,NA,NA,NA,NA,4,255,1,"Admin",NA,"Admin","Admin"
2000057158,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,4,216,1,"Admin",NA,"Admin","Admin"
2000057152,"04","درامد بدون كار",1,1,NA,1,3,NA,"002098","153",5,197,1,"Admin",NA,"Admin","Admin"
2000069153,"04","كارگر توليد",1,1,NA,2,NA,NA,NA,NA,4,200,1,"Admin",NA,"Admin","Admin"
2000069144,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,170,1,"Admin",NA,"Admin","Admin"
2000069156,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,156,1,"Admin",NA,"Admin","Admin"
2000129097,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,300,1,"Admin",NA,"Admin","Admin"
2000129095,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,228,1,"Admin",NA,"Admin","Admin"
2000021004,"04","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,63,0,"Admin",NA,"Admin","Admin"
2000129099,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,4,303,1,"Admin",NA,"Admin","Admin"
2000013222,"02","دامدار",1,1,NA,2,NA,NA,NA,NA,5,67,0,"Admin",NA,"Admin","Admin"
2000041009,"03","درامد بدون کار",1,1,NA,1,2,NA,"001443","007",5,146,1,"Admin",NA,"Admin","Admin"
2000041011,"03","درامد بدون کار",1,1,NA,1,3,NA,"001443","012",5,233,1,"Admin",NA,"Admin","Admin"
2000017005,"03","خانه دار",1,1,NA,1,3,NA,"000286","004",5,152,1,"Admin",NA,"Admin","Admin"
2000053005,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,4,259,1,"Admin",NA,"Admin","Admin"
2000053008,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,122,1,"Admin",NA,"Admin","Admin"
2000053001,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,65,0,"Admin",NA,"Admin","Admin"
2000053015,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,172,1,"Admin",NA,"Admin","Admin"
2000141145,"04","كشاورز",1,1,NA,2,NA,NA,NA,NA,4,149,1,"Admin",NA,"Admin","Admin"
2000081285,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,226,1,"Admin",NA,"Admin","Admin"
2000081288,"04","خانه دار",1,1,NA,2,NA,NA,NA,NA,4,150,1,"Admin",NA,"Admin","Admin"
2000029295,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,4,110,1,"Admin",NA,"Admin","Admin"
2000029309,"3","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,325,1,"Admin",NA,"Admin","Admin"
2000029299,"03","كارگر كشاورزي",1,1,NA,2,NA,NA,NA,NA,5,220,1,"Admin",NA,"Admin","Admin"
2000125061,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,243,1,"Admin",NA,"Admin","Admin"
2000065109,"03","زارع",1,1,NA,2,NA,NA,NA,NA,4,309,1,"Admin",NA,"Admin","Admin"
2000029305,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,190,1,"Admin",NA,"Admin","Admin"
2000029303,"03","خانه دار",1,1,NA,2,NA,NA,NA,NA,4,247,1,"Admin",NA,"Admin",NA
2000081296,"04","بازنشسته",1,1,NA,1,2,NA,"004649","297",5,121,1,"Admin",NA,"Admin","Admin"
2000137062,"03","كارگر كشاورزي",1,1,NA,2,NA,NA,NA,NA,5,259,1,"Admin",NA,"Admin","Admin"
2000137065,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,296,1,"Admin",NA,"Admin","Admin"
2000137052,"03","بازنشسته",1,1,NA,2,NA,NA,NA,NA,5,44,0,"Admin",NA,"Admin","Admin"
2000137056,"03","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,365,1,"Admin",NA,"Admin","Admin"
2000137059,"03","زارع",1,1,NA,2,NA,NA,NA,NA,4,157,1,"Admin",NA,"Admin","Admin"
2000101007,"03","باغبان",1,1,NA,2,NA,NA,NA,NA,5,208,1,"Admin",NA,"Admin","Admin"
2000101006,"03","باز نشسته",1,1,NA,2,NA,NA,NA,NA,5,217,1,"Admin",NA,"Admin","Admin"
2000101003,"03","كارگر بارگيري",1,1,NA,2,NA,NA,NA,NA,5,182,1,"Admin",NA,"Admin","Admin"
2000101015,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,166,1,"Admin",NA,"Admin","Admin"
2000041003,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,203,1,"Admin",NA,"Admin","Admin"
2000041004,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,164,1,"Admin",NA,"Admin","Admin"
2000041014,"03","کشاورز",1,1,NA,2,NA,NA,NA,NA,5,41,0,"Admin",NA,"Admin","Admin"
2000065103,"03","خانه دار",1,1,NA,2,NA,NA,NA,NA,5,134,1,"Admin",NA,"Admin","Admin"
2000065111,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,178,1,"Admin",NA,"Admin","Admin"
2000065105,"03","خانه دار",1,1,NA,2,NA,NA,NA,NA,5,344,1,"Admin",NA,"Admin","Admin"
2000017010,"03","چوپان- دامدار",1,1,NA,2,NA,NA,NA,NA,5,62,0,"Admin",NA,"Admin","Admin"
2000017015,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,242,1,"Admin",NA,"Admin","Admin"
2000093006,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,166,1,"Admin",NA,"Admin","Admin"
2000093009,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,216,1,"Admin",NA,"Admin","Admin"
2000093001,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,257,1,"Admin",NA,"Admin","Admin"
2000093014,"04","كشاورز",1,1,NA,2,NA,NA,NA,NA,4,46,0,"Admin",NA,"Admin","Admin"
2000089059,"03","آتشنشان",1,1,NA,2,NA,NA,NA,NA,4,56,0,"Admin",NA,"Admin","Admin"
2000089065,"03","كارمند صدور حواله",1,1,NA,2,NA,NA,NA,NA,5,69,0,"Admin",NA,"Admin","Admin"
2000089058,"03","متصدي توليد برق",1,1,NA,2,NA,NA,NA,NA,4,56,0,"Admin",NA,"Admin","Admin"
2000117056,"04","زارع",1,1,NA,2,NA,NA,NA,NA,4,307,1,"Admin",NA,"Admin","Admin"
2000117052,"04","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,148,1,"Admin",NA,"Admin","Admin"
2000117055,"04","كارگر ساختماني",1,1,NA,2,NA,NA,NA,NA,5,62,0,"Admin",NA,"Admin","Admin"
2000113245,"03","كارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin"
2000005057,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,311,1,"Admin",NA,"Admin","Admin"
2000113248,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,150,1,"Admin",NA,"Admin","Admin"
2000117060,"04","كارگر ساده",1,1,NA,2,NA,NA,NA,NA,5,181,1,"Admin",NA,"Admin","Admin"
2000117062,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,211,1,"Admin",NA,"Admin","Admin"
2000005048,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,209,1,"Admin",NA,"Admin","Admin"
2000005053,"03","راننده وانت",1,1,NA,2,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin"
2000005059,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,195,1,"Admin",NA,"Admin","Admin"
2000113250,"03","زارع",1,1,NA,2,NA,NA,NA,NA,5,69,0,"Admin",NA,"Admin","Admin"
2000113242,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,173,1,"Admin",NA,"Admin","Admin"
2000017001,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,150,1,"Admin",NA,"Admin","Admin"
2000165063,"04","کشاورز",1,1,NA,2,NA,NA,NA,NA,4,311,1,"Admin",NA,"Admin","Admin"
2000125060,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,4,146,1,"Admin",NA,"Admin","Admin"
2000161119,"03","درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,302,1,"Admin",NA,"Admin","Admin"
2000161107,"03","مکانيک خودرو",1,1,NA,2,NA,NA,NA,NA,4,295,1,"Admin",NA,"Admin","Admin"
2000089064,"03","كنترول كيفيت پخش فراورده نفتي",1,1,NA,2,NA,NA,NA,NA,5,62,0,"Admin",NA,"Admin","Admin"
2000149056,"03","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,188,1,"Admin",NA,"Admin","Admin"
2000149057,"03","زارع",1,1,NA,2,NA,NA,NA,NA,5,289,1,"Admin",NA,"Admin","Admin"
2000149060,"03","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,39,0,"Admin",NA,"Admin","Admin"
2000149063,"03","زارع",1,1,NA,2,NA,NA,NA,NA,4,296,1,"Admin",NA,"Admin","Admin"
2000161110,"03","زارع",1,1,NA,2,NA,NA,NA,NA,5,163,1,"Admin",NA,"Admin","Admin"
2000161117,"03","كارگر كشاورزي",1,1,NA,2,NA,NA,NA,NA,4,307,1,"Admin",NA,"Admin","Admin"
2000161114,"03","بنا",1,1,NA,2,NA,NA,NA,NA,4,67,0,"Admin",NA,"Admin","Admin"
2000081293,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,355,1,"Admin",NA,"Admin","Admin"
2000113254,"03","زارع",1,1,NA,2,NA,NA,NA,NA,4,438,1,"Admin",NA,"Admin","Admin"
2000153056,"04","زارع",1,1,NA,2,NA,NA,NA,NA,5,157,1,"Admin",NA,"Admin","Admin"
2000153052,"04","كشاورز",1,1,NA,2,NA,NA,NA,NA,5,151,1,"Admin",NA,"Admin","Admin"
2000153057,"04","كشاورز",1,1,NA,2,NA,NA,NA,NA,4,174,1,"Admin",NA,"Admin","Admin"
2000033058,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,114,1,"Admin",NA,"Admin","Admin"
2000033049,"04","درامد بدون كار",1,1,NA,1,2,NA,"001202","048",4,136,1,"Admin",NA,"Admin","Admin"
2000033062,"04","چوپان",1,1,NA,2,NA,NA,NA,NA,5,258,1,"Admin",NA,"Admin","Admin"
2000045123,"04","باغدار",1,1,NA,2,NA,NA,NA,NA,5,264,1,"Admin",NA,"Admin","Admin"
2000129107,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,281,1,"Admin",NA,"Admin","Admin"
2000069147,"04","نقاش ساختمان",1,1,NA,2,NA,NA,NA,NA,4,255,1,"Admin",NA,"Admin","Admin"
2000077196,"03","باغدار",1,1,NA,2,NA,NA,NA,NA,4,209,1,"Admin",NA,"Admin","Admin"
2000045115,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,378,1,"Admin",NA,"Admin","Admin"
2000077198,"03","باغدار",1,1,NA,2,NA,NA,NA,NA,5,180,1,"Admin",NA,"Admin","Admin"
2000077190,"03","باغدار -دامدار",1,1,NA,2,NA,NA,NA,NA,4,271,1,"Admin",NA,"Admin","Admin"
2000009053,"04","درامد بدون کار",1,1,NA,1,2,NA,"000002","055",5,326,1,"Admin",NA,"Admin","Admin"
2000009056,"04","راننده",1,1,NA,2,NA,NA,NA,NA,5,301,1,"Admin",NA,"Admin","Admin"
2000165066,"04","کارگر",1,1,NA,2,NA,NA,NA,NA,5,153,1,"Admin",NA,"Admin","Admin"
2000105228,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,201,1,"Admin",NA,"Admin","Admin"
2000057156,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,329,1,"Admin",NA,"Admin","Admin"
2000105223,"04","درامد بدون كار",1,1,NA,1,2,NA,"000061","224",4,267,1,"Admin",NA,"Admin","Admin"
2000093010,"4","زارع",1,1,NA,2,NA,NA,NA,NA,5,250,1,"Admin",NA,"Admin","Admin"
2000141158,"04","زارع",1,1,NA,2,NA,NA,NA,NA,4,96,0,"Admin",NA,"Admin","Admin"
2000021015,"04","كارگر ساختماني",1,1,NA,1,3,NA,"000035","013",5,299,1,"Admin",NA,"Admin","Admin"
2000105231,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,463,1,"Admin",NA,"Admin","Admin"
2000165056,"04","باغدار",1,1,NA,1,NA,"ادغام خانوار باهم","000656","054",4,74,0,"Admin",NA,"Admin","Admin"
2000009062,"04","کچ کار",1,1,NA,2,NA,NA,NA,NA,4,293,1,"Admin",NA,"Admin",NA
2000057164,"04","راننده",1,1,NA,1,2,NA,"002099","163",4,167,1,"Admin",NA,"Admin",NA
2000009060,"04","كارگر ساختماني",1,1,NA,2,NA,NA,NA,NA,5,137,1,"Admin",NA,"Admin","Admin"
2000077201,"03","باغدار",1,1,NA,2,NA,NA,NA,NA,5,234,1,"Admin",NA,"Admin","Admin"
2000009050,"04","راننده وانت",1,1,NA,2,NA,NA,NA,NA,5,485,1,"Admin",NA,"Admin","Admin"
2000045121,"04","درامد بدون كار",1,1,NA,1,3,NA,"001528","122",5,295,1,"Admin",NA,"Admin","Admin"
2000133053,"02","راننده نيسان",1,1,NA,1,2,NA,"003278","052",5,169,1,"Admin",NA,"Admin","Admin"
2000021003,"04","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,126,1,"Admin",NA,"Admin","Admin"
2000037065,"02","كارپرداز",1,1,NA,1,2,NA,"001170","066",5,52,0,"Admin",NA,"Admin","Admin"
2000050063,"05","دامدار",1,1,NA,2,NA,NA,NA,NA,5,55,0,"Admin",NA,"Admin","Admin"
2000050057,"05","زارع",1,1,NA,2,NA,NA,NA,NA,5,66,0,"Admin",NA,"Admin","Admin"
2000050060,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,217,1,"Admin",NA,"Admin",NA
2000158065,"05","زارع",1,1,NA,2,NA,NA,NA,NA,5,50,0,"Admin",NA,"Admin","Admin"
2000002323,"05","زارع",1,1,NA,2,NA,NA,NA,NA,5,243,1,"Admin",NA,"Admin","Admin"
2000002320,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,162,1,"Admin",NA,"Admin","Admin"
2000110007,"05","زارع",1,1,NA,2,NA,NA,NA,NA,5,173,1,"Admin",NA,"Admin",NA
2000110004,"05","زارع",1,1,NA,2,NA,NA,NA,NA,5,76,0,"Admin",NA,"Admin","Admin"
2000146168,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,234,1,"Admin",NA,"Admin","Admin"
2000146161,"05","فروشنده دوره گرد",1,1,NA,1,2,NA,"000002","160",5,62,0,"Admin",NA,"Admin","Admin"
2000026070,"05","كارگر گاوداري",1,1,NA,2,NA,NA,NA,NA,5,319,1,"Admin",NA,"Admin","Admin"
2000038152,"05","توزيع سبوس",1,1,NA,2,NA,NA,NA,NA,4,79,0,"Admin",NA,"Admin",NA
2000146164,"05","ازكار افتاده",1,1,NA,2,NA,NA,NA,NA,4,56,0,"Admin",NA,"Admin",NA
2000146171,"05","از كار افتاده",1,1,NA,2,NA,NA,NA,NA,4,197,1,"Admin",NA,"Admin",NA
2000014011,"05","نان درار نانوايي",1,1,NA,1,2,NA,"05193","012",5,252,1,"Admin",NA,"Admin","Admin"
2000122014,"05","راننده بلدوزر",1,1,NA,2,NA,NA,NA,NA,5,49,0,"Admin",NA,"Admin","Admin"
2000122004,"05","كارگر سنگبري",1,1,NA,2,NA,NA,NA,NA,5,126,1,"Admin",NA,"Admin","Admin"
2000038155,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,163,1,"Admin",NA,"Admin",NA
2000026061,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,4,129,1,"Admin",NA,"Admin",NA
2000026065,"05","توليد آلومينيوم",1,1,NA,2,NA,NA,NA,NA,4,274,1,"Admin",NA,"Admin",NA
2000038146,"05","درامد بدون كار",1,1,NA,2,NA,NA,NA,NA,5,216,1,"Admin",NA,"Admin","Admin"
