"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36","DYCOL37","DYCOL38","DYCOL39","DYCOL40","DYCOL41","DYCOL42","DYCOL43","DYCOL44","DYCOL45","DYCOL46","DYCOL47","DYCOL48","DYCOL49","DYCOL50","DYCOL51","DYCOL52","DYCOL53","DYCOL54","DYCOL55","DYCOL56","DYCOL57","DYCOL58","DYCOL59","DYCOL60","DYCOL61"
20934227216,1,NA,"04","080",3,"02",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"03",11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20934227213,6,NA,"02","025",3,"02",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"03",11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20934227212,1,NA,"05","100",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,"03",11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20934227208,1,NA,"04","085",3,"02",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,"03",11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20920223413,1,NA,"03","055",3,"01",NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20920223405,1,NA,"05","110",3,"01",1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20920223412,1,NA,"03","120",3,"01",1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20906216501,1,NA,"03","050",3,"07",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20906216505,1,NA,"03","050",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"زايمان",NA
20906216508,1,NA,"02","045",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20906216512,1,NA,"02","035",3,"07",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20906216513,6,NA,"03","050",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20906216516,1,NA,"03","070",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20932226812,1,NA,"04","150",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20932226801,6,NA,"04","090",3,"01",1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"زايمان",NA
20932226805,1,NA,"03","090",3,"01",1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
20932226816,1,NA,"03","120",3,"01",1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20932226808,1,NA,"05","155",3,"01",1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20932226813,6,NA,"03","070",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20907217308,1,NA,"03","060",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,"03",11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"زايمان",NA
20906216912,1,NA,"02","050",3,"01",NA,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04",14,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
