"ADDRESS","COL1","COL3","COL4","COL5"
"004084081",34170,1,30000,0
"004084081",34181,1,5030000,0
"004084082",33178,1,240000,0
"004094099",34170,1,50000,0
"004094097",34170,1,60000,0
"004034045",34170,1,50000,0
"004034041",34170,1,50000,0
"004034042",34170,1,30000,0
"004034043",34170,1,60000,0
"004014013",34170,1,50000,0
"004014015",34148,1,5300000,0
"004014015",34159,1,2500000,0
"004014030",34148,NA,0,6e+06
"004014030",34192,1,11500000,0
"004014029",33112,1,1.5e+07,0
"004014014",34170,1,50000,0
"004054059",33112,1,2e+07,0
"004034044",33190,1,770000,0
"004034044",33214,1,2e+05,0
"004014026",33190,1,1e+06,0
"004084087",33112,1,3e+07,0
"004084087",33145,1,3e+07,0
"004084087",33156,1,5e+05,0
"004084087",33190,1,250000,0
"004084087",33214,1,150000,0
"004084088",33190,1,5e+06,0
"004084089",33190,1,5e+06,0
"004054057",33112,1,31600000,0
"004084090",33145,1,3e+07,0
"004084090",33156,1,2e+05,0
"004084090",34170,1,55000,0
"004074079",34170,1,35000,0
"004074077",33269,1,1100000,0
"004074076",34170,1,50000,0
"004044051",34170,1,1e+05,0
"004044051",34181,1,1e+06,0
"004044053",34170,1,130000,0
"004044054",34170,1,1e+05,0
"004044055",33190,1,4500000,0
"004044055",33393,1,2500000,0
"004094096",34170,1,50000,0
"004074078",34170,1,30000,0
"004074080",33145,1,12500000,0
"004074080",33156,1,2e+05,0
"004074080",34192,NA,0,1.2e+07
"004084087",34181,1,3e+06,0
"004014016",33190,1,2750000,0
"004014016",33214,1,2e+05,0
"004014016",34181,1,3e+06,0
"004014020",34159,NA,0,1600000
"004064069",34170,1,40000,0
"004064067",33134,1,5e+06,0
"004064067",33145,1,3500000,0
"004064067",33190,1,6e+05,0
"004064067",34170,1,20000,0
"004064066",33190,1,5.8e+07,0
"004064070",34170,1,80000,0
"004064066",34170,1,80000,0
"004084093",34126,1,1e+06,0
"004084093",34228,1,6e+06,0
"004034050",34170,1,30000,0
"004114108",33225,1,50000,0
"004114106",34115,1,2e+06,0
"004114106",34170,1,50000,0
"004114106",34181,1,1e+06,0
"004114110",33225,1,16000,0
"004114107",34170,1,10000,0
"004114110",34170,1,20000,0
"004024031",33190,1,1.3e+07,0
"004114109",34159,NA,0,1300000
"004114109",34170,1,50000,0
"004084091",33112,1,4e+06,0
"004034048",33190,1,1100000,0
"004024035",33178,1,340000,0
"004024035",34181,1,7e+06,0
"004024034",33134,1,3e+06,0
"004024034",33145,1,5e+06,0
"004024034",33178,1,335000,0
"004104101",33190,1,3e+06,0
"004104104",33190,1,7e+06,0
"004104103",33134,1,12250000,5.5e+07
"004104103",33145,1,43750000,7.5e+07
"004104103",33156,1,1050000,0
"004144120",33145,NA,0,2.9e+07
"004144120",33156,1,3e+05,0
"004144120",33190,1,8e+05,0
"004144120",33225,1,50000,0
"004014025",33112,1,5500000,0
"004014009",33145,NA,0,4.5e+07
"004014009",33418,1,1350000,0
"004014009",33440,1,450000,0
"004014009",33451,1,3e+06,0
"004064070",34192,1,1.1e+07,7e+06
"004064068",33112,1,8e+06,0
"004064068",34170,1,120000,0
"004064068",34192,1,2.4e+07,0
"004014004",34148,1,1080000,1150000
"004014003",33145,1,2.9e+07,0
"004014003",34127,1,1109000,0
"004014003",34159,NA,0,6e+06
"004014002",33214,1,5e+05,0
"004084089",33236,1,5e+05,0
"004034046",34170,1,30000,0
"004124111",33214,1,230000,0
"004124111",34170,1,50000,0
"004124112",34170,1,20000,0
"004124113",33225,1,30000,0
"004124113",34148,1,1200000,0
"004124115",34170,1,20000,0
"004034040",33145,1,1.5e+07,0
"004034036",33247,1,46400,0
"004034036",33316,1,16400000,0
"005021035",33112,1,29500000,0
"005021035",33134,NA,0,3.2e+07
"005021035",33145,1,21500000,1.2e+07
"005021035",33156,1,240000,0
"005081092",34160,1,2e+06,0
"005101109",33112,1,7e+06,0
"005101109",33225,1,7e+05,0
"005111118",33190,1,5e+06,0
"005021028",33112,1,1e+08,0
"005021028",34148,NA,0,3e+07
"005021028",34160,NA,0,5e+06
"005081094",33112,1,4e+06,0
"005021035",33236,1,5e+05,0
"005021035",33269,1,1500000,0
"005021041",34170,1,5e+05,0
"005021044",34170,1,5e+05,0
"005031054",33112,1,2.5e+08,0
"005051068",33190,1,5500000,0
"005051074",34148,1,7e+06,3e+06
"005051075",34126,1,3e+07,0
"005051075",34181,1,7e+06,0
"005101114",33214,1,5e+05,0
"005101114",33236,1,150000,0
"005011004",33134,1,3.9e+07,0
"005031053",33225,1,8e+05,0
"005021041",34181,1,1e+06,0
"005021041",34192,1,1.2e+07,0
"005041057",33225,1,7e+05,0
"005021045",34170,1,3e+05,0
"005051077",33269,1,250000,0
"005081093",34192,1,20500000,0
"005091098",34239,1,50000,0
"005091100",33112,1,1.5e+07,0
"005031051",33145,1,7e+06,0
"005021046",33214,1,1200000,0
"005011011",34192,1,4e+06,0
"005011011",34228,1,2e+06,0
"005011014",34148,NA,0,8e+05
"005011015",34239,1,20000,0
"005011016",34170,1,2e+05,0
"005011017",33190,1,2e+06,0
"005011017",34170,1,2e+05,0
"005021039",34170,1,5e+05,0
"005021042",34170,1,1e+05,0
"005091099",33112,1,3e+07,0
"005091099",33225,1,6e+05,0
"005111117",34148,1,3e+06,0
"005111119",34148,1,6e+06,0
"005011006",34148,NA,0,2.5e+07
"005021029",34239,1,40000,0
"005021041",34217,1,1e+05,0
"005021041",34228,1,5e+06,0
"005021049",33190,1,1.5e+07,0
"005021046",34192,NA,0,4e+06
"005021045",34239,1,24000,0
"005051079",33236,1,1e+05,0
"005091099",34228,1,6e+06,0
"005091100",34239,1,60000,0
"005101110",33112,1,6176000,0
"005101110",33145,1,3100000,0
"005101112",34160,1,7e+05,0
"005101113",33258,1,1800000,0
"005011010",33112,1,3e+07,0
"005011010",34192,1,8e+07,0
"005021040",34192,1,10200000,0
"005021040",34228,1,8600000,0
"005021037",34192,1,1.05e+08,0
"005021037",34228,1,7300000,0
"005021028",34239,1,50000,0
"005101106",33112,1,2e+07,0
"005081094",34148,NA,0,4e+06
"005021047",33190,1,1e+07,0
"005022021",33225,1,6e+05,0
"005022024",33190,1,11800000,0
"005022024",33225,1,6e+05,0
"005022024",33269,1,4e+05,0
"005052068",33145,1,4500000,0
"005102108",33112,1,3e+07,0
"005102110",34148,NA,0,3e+06
"005012008",34148,1,1.5e+07,0
"005012008",34228,1,4700000,0
"005022036",33214,1,1670000,0
"005032055",33123,1,3e+07,0
"005042058",33269,1,3500000,0
"005022027",33145,1,2.3e+07,0
"005042057",33269,1,1e+06,0
"005112118",34159,NA,0,1e+07
"005022042",33236,1,2e+05,0
"005022044",33236,2,2e+05,0
"005022045",33236,1,3e+05,0
"005042063",33225,1,6e+05,0
"005042063",34181,1,2.6e+07,0
"005092100",33462,1,6e+05,0
"005092100",34170,1,60000,0
"005092100",34228,1,3500000,0
"005042062",33225,1,6e+05,0
"005082087",33190,1,3500000,0
"005042061",33225,1,6e+05,0
"005052073",33134,1,1e+06,0
"005072080",33190,1,5e+06,0
"005082086",34148,NA,0,3e+06
"005102109",34148,1,5e+06,5e+06
"005112112",34148,1,2e+06,0
"005112113",33190,1,5e+06,0
"005022018",34148,1,2200000,0
"005022045",33462,1,1e+06,0
"005072083",34192,1,3.7e+07,0
"005012004",33349,1,5e+07,0
"005012004",33360,1,1e+06,0
"005023031",33190,1,1e+06,0
"005023031",33225,1,2e+05,0
"005093099",33112,1,6e+07,0
"005023017",34148,NA,0,5500000
"005053071",33225,1,104000,0
"005023034",33225,1,1e+05,0
"005023034",33269,1,8e+05,0
"005083088",34148,NA,0,6e+06
"005023033",33112,1,8e+06,0
"005023033",33225,1,1e+05,0
"005053074",33225,1,1e+05,0
"005053073",33225,1,1e+05,0
"005113113",33112,1,2e+07,0
"005043056",33190,1,1500000,0
"005023026",33112,1,5.5e+07,0
"005013010",33236,1,60000,0
"005023025",33112,1,9e+07,0
"005023025",33145,1,77500000,0
"005023025",33236,1,3080000,0
"005013009",33236,1,60000,0
"005013003",33225,1,6e+05,0
"005033050",34148,1,1.2e+07,0
"005023024",33225,1,8e+05,0
"005103104",33112,1,3.4e+07,0
"005103107",33190,1,1e+06,0
"005013001",33225,1,6e+05,0
"005043065",33190,1,6500000,0
"005073077",33190,1,2e+06,0
"005093096",34148,NA,0,2e+07
"005093096",34160,1,18500000,0
"005023029",33225,1,120000,0
"005033053",33112,1,6e+07,0
"005033055",33178,1,75000,0
"005023027",33112,1,5e+06,0
"005023027",33236,1,8e+05,0
"005023027",33247,1,7e+05,0
"005043059",33190,1,3500000,0
"005043064",34160,1,2800000,0
"005073081",33258,1,6e+06,0
"005073085",33258,1,3e+06,0
"005043060",33247,1,9e+05,0
"005023030",33225,1,6e+05,0
"005033047",33190,1,6e+06,0
"005073085",34228,1,1e+07,0
"005043060",33269,1,2e+06,0
"005053075",33225,1,104000,0
"005024037",33225,1,4e+05,0
"005024037",33236,1,50000,0
"005034050",33214,1,650000,0
"005044063",33225,1,8e+05,0
"005044064",33429,1,6e+05,0
"005024034",34148,NA,0,2.7e+07
"005024034",34240,1,2e+05,0
"005024032",34148,NA,0,1.5e+07
"005084088",33112,1,7e+07,0
"005104109",33214,1,1500000,0
"005024027",33190,1,1e+07,0
"005044061",34192,1,2e+07,0
"005024035",33420,1,4e+05,0
"005024035",34148,NA,0,1.2e+07
"005024035",34181,1,2.5e+07,0
"005024035",34240,1,1500000,0
"005014010",33190,1,1500000,0
"005014010",34148,1,4.2e+07,6e+06
"005084081",34181,1,8e+06,0
"005084082",33429,1,6e+05,0
"005084082",34148,NA,0,3e+06
"005044059",33112,1,1.3e+07,0
"005014005",34127,1,6e+06,0
"005014002",34115,1,6200000,0
"005014003",34148,NA,0,3800000
"005014003",34160,1,6500000,4e+06
"005014003",34181,1,3500000,0
"005044056",34148,NA,0,1e+07
"005044057",33112,1,5e+07,0
"005024041",34192,1,40500000,4.7e+07
"006031019",33190,1,6e+05,0
"006031019",34115,1,4e+05,0
"006031019",34228,1,2e+05,0
"006041034",34115,1,250000,0
"006041034",34181,1,2e+05,0
"006051039",33214,1,3300000,0
"006101057",33190,1,8e+06,0
"006031022",34115,1,250000,0
"006031022",34126,1,150000,0
"006031022",34228,1,3e+05,0
"006031022",34239,1,40000,0
"006031021",34115,1,2e+05,0
"006031021",34126,1,1e+05,0
"006031021",34228,1,220000,0
"006031013",34115,1,2e+05,0
"006031013",34228,1,250000,0
"006041032",33190,1,3e+06,0
"006041029",34239,1,12000,0
"006041031",34115,1,150000,0
"006041031",34239,1,18000,0
"006041035",34115,1,2e+05,0
"006041035",34239,1,35000,0
"006041030",34148,2,1500000,0
"006031023",33236,1,3e+05,0
"006051040",33190,1,3500000,0
"006111070",33225,1,8e+05,0
"006141090",33225,1,8e+05,0
"006151092",34239,1,250000,0
"006151095",34148,1,7500000,0
"006151096",34239,1,185000,0
"006131076",33112,1,3e+06,0
"006131078",33190,1,6e+05,0
"006011005",33190,1,2500000,0
"006031019",34239,1,90000,0
"006031021",34239,1,40000,0
"006131077",33190,1,5e+05,0
"006131080",33190,1,4e+05,0
"006101058",33214,1,3200000,7e+05
"006011001",33190,1,2e+06,0
"006131079",33190,1,2e+06,0
"006131079",33236,1,150000,0
"006011003",33214,1,530000,0
"006041034",34239,1,50000,0
"006101059",33190,1,5e+06,0
"006081049",34239,1,230000,0
"006081046",34239,1,185000,0
"006151091",34115,1,2500000,0
"006041028",34148,NA,0,5e+05
"006101056",33214,1,1e+06,0
"006131077",33236,1,2e+05,0
"006031020",33393,1,5e+05,0
"006071044",33190,1,2e+06,0
"006052035",33190,1,2e+06,0
"006052035",34115,1,5e+05,0
"006052035",34148,1,3e+06,0
"006052035",34228,1,260000,0
"006052035",34239,1,140000,0
"006092051",34115,1,3e+05,0
"006092053",34148,1,1.5e+07,6e+06
"006012001",33112,1,1.3e+07,0
"006132079",33190,1,3600000,0
"006032011",33190,1,650000,0
"006032015",34239,1,150000,0
"006032025",33112,1,1e+08,0
"006032021",33112,1,3e+07,0
"006122069",33190,1,5e+06,0
"006092054",34115,1,5e+05,0
"006092054",34148,1,2500000,4e+06
"006132080",33190,1,2500000,0
"006072041",33190,1,4e+06,0
"006052031",34115,1,5e+05,0
"006052031",34228,1,370000,0
"006052031",34239,1,2e+05,0
"006052032",33190,1,3e+06,0
"006052032",34115,1,6e+05,0
"006052032",34228,1,4200000,0
"006052034",33190,1,1600000,0
"006092051",34239,1,55000,0
"006092055",34148,1,3e+07,5.5e+07
"006112061",33236,1,55000,0
"006132079",34148,1,4e+06,0
"006162096",33190,1,5e+06,0
"006162098",33190,1,6e+06,0
"006062040",33190,1,5e+06,0
"006062040",34115,1,3e+05,0
"006072042",33214,1,3200000,0
"006102056",34115,1,4e+05,0
"006102056",34148,1,2e+06,0
"006102056",34192,1,6e+05,0
"006102056",34228,1,250000,0
"006062036",33190,1,4e+06,0
"006062036",34115,1,450000,0
"006162099",33190,1,6500000,0
"006032020",33112,1,1.5e+07,0
"006062040",34239,1,150000,0
"006072044",33190,1,5e+06,0
"006132078",33190,1,2e+06,0
"006102058",34115,1,5e+05,0
"006123066",33145,1,8e+07,0
"006123066",34148,1,2500000,0
"006143084",34115,1,8e+06,0
"006143090",34148,1,5500000,0
"006033019",33190,1,3e+06,0
"006013004",33190,1,4e+06,0
"006033024",33190,1,1e+07,0
"006033023",33190,1,1.4e+07,0
"006063038",34115,1,3e+05,0
"006063038",34181,1,2500000,0
"006013001",33190,1,7e+06,0
"006063036",33190,1,7e+06,0
"006063036",34126,1,150000,0
"006113063",33190,1,3e+06,0
"006103058",33190,1,4e+06,0
"006033016",33214,1,1500000,0
"006063037",34115,1,220000,0
"006104057",33225,1,6e+05,0
"006124066",33112,1,5e+07,0
"006124074",33258,1,1400000,0
"006024003",33112,1,6e+06,0
"006064038",34228,1,110000,0
"006064038",34239,1,75000,0
"006034016",33112,1,3.5e+07,0
"006114062",33190,1,1e+07,0
"006114064",33190,1,4e+06,0
"007041014",33112,1,7500000,0
"007081060",33214,1,1500000,0
"007101075",34228,1,4e+06,0
"007071038",33190,1,1e+07,0
"007071038",34126,1,9e+07,0
"007071039",34228,1,4e+06,0
"007071053",33190,1,3e+06,0
"007071054",33190,1,1.5e+07,0
"007121089",34126,1,3e+07,0
"007121090",33190,1,9e+06,0
"007121091",33190,1,8e+06,0
"007121091",33214,1,850000,0
"007121094",33190,1,1.7e+07,0
"007151111",33190,1,1400000,0
"007201123",33190,1,1.8e+07,0
"007201124",33112,1,7e+07,0
"007201125",34228,1,4500000,0
"007201125",34239,1,150000,0
"007031006",34192,1,11500000,0
"007031006",34228,1,11200000,0
"007051017",34127,1,2e+06,0
"007051019",33214,1,1600000,0
"007051020",33190,1,1.6e+07,0
"007071040",33112,1,2e+07,0
"007071043",33190,1,6e+06,0
"007071055",33190,1,1e+07,0
"007091063",33112,1,5.5e+07,0
"007091064",33214,1,1250000,0
"007101066",33214,1,1550000,0
"007101069",33190,1,1.5e+07,0
"007101070",33190,1,2e+07,0
"007111080",34228,1,4500000,0
"007121090",34126,1,3e+07,0
"007031009",34228,1,1e+07,0
"007031010",34228,1,1.2e+07,0
"007071038",34228,1,6e+06,0
"007071046",33190,1,2.5e+07,0
"007131098",34115,1,50000,0
"007162115",33190,1,1500000,0
"007162115",34126,1,5e+06,0
"007112084",34228,1,6500000,0
"007092065",34192,1,11500000,0
"007092062",33190,1,4.5e+07,0
"007092062",34126,1,4e+07,0
"007092062",34228,1,7e+06,0
"007092062",34239,1,150000,0
"007092063",33190,1,1.5e+07,0
"007052017",33134,1,1.5e+07,0
"007052017",33145,1,1.5e+07,0
"007122094",33190,1,2e+07,0
"007122094",34115,1,1e+06,0
"007122094",34192,1,2.8e+07,0
"007132105",33112,1,1e+07,0
"007072049",33190,1,1.5e+07,0
"007072048",33190,1,7e+06,0
"007072047",33112,1,2.8e+07,0
"007022001",33190,1,2e+07,0
"007112076",33190,1,1500000,0
"007202125",33190,1,3500000,0
"007102069",33190,1,3e+06,0
"007102068",33190,1,4e+06,0
"007072036",33214,1,1850000,0
"007072040",34148,1,3.6e+07,0
"007072037",33112,1,3e+07,0
"007052022",33112,1,2.5e+07,0
"007052022",34192,1,1.7e+07,0
"007122094",34228,1,5e+06,0
"007182116",33190,1,2e+07,0
"007132102",33214,1,1500000,0
"007132105",34192,1,8500000,0
"007073036",34148,1,2.2e+07,0
"007073036",34239,1,1e+05,0
"007073037",33190,1,3e+07,0
"007073040",33112,NA,0,3.7e+07
"007073040",33134,1,4e+06,0
"007103075",33112,1,6e+07,0
"007123084",33112,1,3e+07,0
"007123082",34228,1,3e+06,0
"007123088",34181,1,1.5e+07,0
"007123088",34228,1,1e+06,0
"007023002",33190,1,2.5e+07,0
"007053016",34192,1,3.6e+07,0
"007193116",34261,1,2500000,0
"007193117",33112,1,3e+07,0
"007073029",33145,NA,0,3.8e+07
"007073035",33190,1,8e+06,0
"007123090",33112,1,6e+07,0
"007123090",34181,1,7.5e+07,0
"007093061",34148,1,4500000,0
"007063024",33225,1,3e+05,0
"007073045",33214,1,1200000,0
"007073045",33236,1,7e+05,0
"007213123",33190,1,3e+06,0
"007213122",33214,1,3e+06,0
"007123092",34192,1,6.3e+08,0
"007123092",34228,1,2e+06,0
"007123095",34170,1,2e+05,0
"007143106",33190,1,2500000,0
"007143107",33190,1,6e+06,0
"007143108",33190,1,3800000,0
"007143108",33316,1,3.2e+07,0
"007143108",33418,1,1600000,0
"007143108",33420,1,850000,0
"007143108",33429,1,550000,0
"007143108",33462,1,1.5e+07,0
"007073046",33112,1,5.3e+07,0
"007073046",33189,1,550000,0
"007073047",33134,1,4.8e+08,3.1e+08
"007073047",33145,1,4.2e+08,1.7e+08
"007073047",33156,1,2700000,0
"007073047",33167,1,3e+06,0
"007073047",33179,1,1800000,0
"007073047",33190,1,5e+07,0
"007073047",33269,1,3e+06,0
"007043012",33214,1,1500000,0
"007113078",33190,3,6e+06,0
"007073041",33190,1,2.5e+07,0
"007073041",33214,1,1200000,0
"007074028",33112,1,1.1e+08,0
"007074028",33167,1,350000,0
"007074028",33189,1,150000,0
"007074028",33214,1,1250000,0
"007074028",33225,1,8e+05,0
"007074028",33236,1,1500000,0
"007104069",33190,1,5e+06,0
"007074029",33225,1,8e+05,0
"007074031",34126,1,2e+07,0
"007074031",34192,1,7e+07,0
"007074031",34228,1,5e+06,0
"007074031",34239,1,60000,0
"007074044",33190,1,3e+07,0
"007074044",33225,1,9e+05,0
"007074045",33190,1,5e+07,0
"007074045",33214,1,1300000,0
"007074045",33225,1,9e+05,0
"007144101",33190,1,2e+07,0
"007214125",33190,1,4e+06,0
"007074028",33247,1,1500000,0
"007034003",34239,1,1e+05,0
"007034001",33112,1,6e+07,0
"007074030",33112,1,2.3e+08,4.5e+07
"007074030",33167,1,350000,0
"007074030",33179,1,2e+05,0
"007074030",33189,1,1760000,0
"007074030",33225,1,8e+05,0
"007074030",33236,1,8e+05,0
"007074030",33247,1,760000,0
"007074041",33225,1,9e+05,0
"007084052",34126,1,1.2e+07,0
"007084051",34126,1,6e+06,0
"007054016",33225,1,5e+05,0
"007054018",33225,1,5e+05,0
"007054020",33225,1,5e+05,0
"007124087",34192,1,2.34e+08,0
"007124089",33190,1,2.5e+07,0
"007094064",33190,1,7e+06,0
"007094062",34228,1,6e+06,0
"007084056",33225,1,6e+05,0
"007074030",34126,1,2.5e+07,0
"007154106",33190,1,1500000,0
"007064021",34170,1,5e+05,0
"007064021",34228,1,4e+06,0
"007064022",33258,1,2500000,0
"007084057",33225,1,6e+05,0
"007084059",33225,1,6e+05,0
"007074030",34228,1,8e+06,0
"008091108",34115,1,3e+06,0
"008091108",34126,1,2e+06,0
"008091108",34192,1,5e+05,0
"008091108",34239,1,2e+05,0
"008091106",33349,1,3e+06,0
"008091106",34126,1,4e+06,0
"008091106",34228,1,2.5e+07,0
"008051070",33214,1,1500000,0
"008051068",33269,1,7e+05,0
"008051066",34126,1,2e+06,0
"008051066",34127,1,3130000,0
"008071076",33269,1,3e+05,0
"008071077",33269,1,2300000,0
"008071077",34148,NA,0,7500000
"008071077",34170,1,2e+06,0
"008071078",34148,1,7e+06,0
"008071080",34148,NA,0,1.8e+07
"008081083",33269,1,992000,0
"008081085",33269,1,1100000,0
"008051069",33190,1,7e+06,0
"008051067",33269,1,2960000,0
"008051067",34127,1,5305000,0
"008081085",34127,1,1070000,0
"008031033",34239,1,50000,0
"008091097",34126,1,2e+05,0
"008031039",34115,1,5e+06,0
"008031039",34126,1,2e+06,0
"008031039",34127,1,1500000,0
"008031039",34239,1,1e+05,0
"008041056",33190,1,1.2e+07,0
"008021028",33316,1,2e+07,0
"008031037",33112,1,3500000,0
"008041055",33112,1,3e+07,0
"008041060",34192,1,4500000,0
"008051062",33236,1,150000,0
"008041052",33269,1,7e+05,0
"008051064",33214,1,980000,0
"008051064",33236,1,3e+05,0
"008051065",33145,NA,0,9e+06
"008021023",33112,1,3.5e+07,0
"008031044",33269,1,3e+05,0
"008031045",33236,1,510000,0
"008031045",33269,1,2e+06,0
"008011005",33145,1,2e+06,0
"008031034",33247,1,1100000,0
"008051061",33190,1,4.5e+07,0
"008051069",33269,1,320000,0
"008051067",34181,1,5e+06,0
"008091105",33269,1,2e+06,0
"008091098",33112,1,1.4e+07,0
"008041057",34127,1,5700000,0
"008032036",33269,1,850000,0
"008022016",33112,1,7e+06,0
"008052061",33269,1,2250000,0
"008022025",34115,1,1e+06,0
"008022025",34127,1,5e+05,0
"008022020",34115,1,1e+06,0
"008022020",34127,1,2450000,0
"008042049",34127,1,1e+06,0
"008072076",33269,1,1e+06,0
"008072076",34126,1,2e+05,0
"008072076",34148,1,1.8e+07,0
"008012001",33418,1,1500000,0
"008022017",33418,1,1500000,0
"008072078",33269,1,140000,0
"008092093",34126,1,3e+05,0
"008092093",34239,1,60000,0
"008042052",34127,1,1e+07,0
"008082085",33269,1,8e+05,0
"008032028",33178,1,9e+05,0
"008072080",33269,1,2e+06,0
"008042056",33134,1,9e+07,0
"008042057",33214,1,1900000,0
"008042059",33269,1,4e+06,0
"008042046",33269,1,3e+06,0
"008042047",33134,1,7e+07,0
"008042047",33167,1,1200000,0
"008042050",34127,1,1e+07,0
"008042054",33190,1,4e+07,0
"008042054",33269,1,2e+06,0
"008062071",33112,1,4.5e+07,0
"008062071",33145,1,1.5e+07,0
"008042056",33269,1,2700000,0
"008042060",33214,1,2500000,0
"008022012",33134,1,1.5e+07,1.5e+07
"008022013",34115,1,5e+05,0
"008022013",34126,1,5e+06,0
"008022013",34127,1,3e+06,0
"008022015",34115,1,1e+07,0
"008022015",34126,1,3e+06,0
"008022015",34127,1,1500000,0
"008092109",34127,1,60000,0
"008032033",33112,1,4250000,0
"008032033",34148,NA,0,4250000
"008092097",33190,1,1.5e+07,0
"008052062",33145,1,5e+07,0
"008062072",33145,1,1600000,0
"008052063",33190,1,4e+07,0
"008042052",33112,1,6e+07,0
"008083084",33247,8,1400000,0
"008023023",33145,1,1e+07,0
"008093094",33112,1,1800000,0
"008043047",33214,1,1300000,0
"008043047",33269,1,4470000,0
"008063067",33112,1,1e+07,0
"008063068",33145,1,2.2e+07,0
"008093093",34148,NA,0,1e+07
"008093093",34192,1,1.2e+07,0
"008013009",33190,1,6e+05,0
"008023011",34160,1,2e+06,0
"008023025",33112,1,2e+07,0
"008023025",33214,1,1470000,0
"008043046",33258,1,2e+06,0
"008043046",33269,1,5350000,0
"008033034",34148,NA,0,3e+07
"008023018",33112,1,5e+06,0
"008023018",33145,1,5e+06,0
"008093108",34126,1,2500000,0
"008013001",34126,1,1e+07,0
"008043050",33258,1,2120000,0
"008093107",34228,1,1.2e+07,0
"008063071",33258,1,2200000,0
"008063074",33258,1,1900000,0
"008043045",33112,1,1.3e+08,0
"008043045",33145,1,7e+06,0
"008043049",33190,1,1.3e+07,0
"008043049",33258,1,2700000,0
"008043049",33269,1,1460000,0
"008063075",33190,1,9400000,0
"008043041",33112,1,10700000,0
"008043043",33214,1,1600000,0
"008043043",34127,1,1.5e+07,0
"008053056",33134,1,1.6e+08,0
"008053056",33167,1,503000,0
"008053056",33214,1,1300000,0
"008093106",34228,1,8e+07,0
"008063072",33190,1,1780000,0
"008063072",33258,1,1700000,0
"008013010",33190,1,5e+06,0
"008053060",33134,1,36429040,0
"008053060",33269,1,8e+05,0
"008063075",33269,1,1385000,0
"008043046",34127,1,9e+06,0
"008024017",33112,1,4.5e+07,0
"008024017",33145,1,4e+07,0
"008044047",34127,1,2e+05,0
"008094088",33269,1,1e+06,0
"008064069",33269,1,4e+06,0
"008034036",33269,1,8e+06,0
"008044052",33269,1,5200000,0
"008024024",33269,1,2110000,0
"008024025",33112,1,2e+07,0
"008034033",34127,1,2e+05,0
"008034037",33214,1,250000,0
"008034037",33269,1,9e+05,0
"008044055",33214,1,850000,0
"008054063",33269,1,3.2e+07,0
"008054064",33269,1,1e+07,0
"008064066",33112,1,3e+06,0
"008094106",33269,1,1.8e+07,0
"008084079",33112,1,6e+06,0
"008084077",33145,1,7.2e+07,0
"008024006",34115,1,2e+06,0
"008044041",33112,1,4e+07,0
"008044041",33145,1,6e+07,0
"008044042",33112,1,1e+07,0
"008044044",33112,1,7e+06,0
"008044045",33269,1,4100000,0
"008044043",34127,1,1e+06,0
"008024009",33112,1,7e+06,0
"008034028",33145,8,1.5e+07,0
"008044045",34127,1,3800000,0
"008054061",33269,1,3600000,0
"008084085",33269,1,5e+06,0
"009021009",34170,1,120000,0
"009051031",34127,1,1500000,0
"009081053",33112,1,1e+07,0
"009161106",33214,1,1250000,0
"009161108",33112,1,3e+06,0
"009011003",34148,NA,0,5e+06
"009081046",33112,1,2.5e+07,0
"009081046",34192,1,31500000,2.7e+07
"009081048",33112,1,4e+06,0
"009081053",33236,1,4e+05,0
"009081053",33247,1,150000,0
"009021006",34170,1,65000,0
"009251141",33190,1,4500000,0
"009251145",33190,1,8700000,0
"009021015",34159,NA,0,5e+06
"009021015",34170,1,150000,0
"009061045",34148,1,4400000,0
"009031016",34148,1,970000,0
"009131072",33134,1,3.5e+07,0
"009151089",33112,1,3.5e+07,0
"009151089",33236,1,2e+06,0
"009151089",33247,1,35000,0
"009151090",33145,1,1.2e+08,0
"009151090",33156,1,7e+05,0
"009181128",33145,1,4500000,0
"009021008",34170,1,80000,0
"009021008",34181,1,2e+05,0
"009051027",34239,1,80000,0
"009051028",34239,1,30000,0
"009051030",34239,1,1e+05,0
"009061042",33190,1,1.3e+07,0
"009251141",33316,1,6e+07,0
"009251141",34148,1,9.2e+07,1.71e+08
"009091061",34148,1,2.5e+07,7e+06
"009091062",34148,1,6200000,0
"009091063",33269,1,1e+06,0
"009171118",33214,1,1250000,0
"009091063",34148,NA,0,3600000
"009201132",33269,1,2500000,0
"009091064",34148,NA,0,4200000
"009091065",34148,NA,0,6e+06
"009121066",34170,2,150000,0
"009131072",33145,1,1e+07,0
"009131076",34148,1,9e+06,0
"009141081",34115,1,5e+05,0
"009141084",34115,1,1e+05,0
"009141085",34115,1,1e+06,0
"009151089",33371,1,3e+05,0
"009151089",33429,1,8e+05,0
"009171115",34148,1,3e+06,8e+06
"009171122",33112,1,5e+06,0
"009251141",34181,1,2.5e+07,0
"009251145",33393,1,2.3e+07,0
"009081058",34126,1,4370000,0
"009081059",33190,1,2e+06,0
"009121069",33134,1,7.5e+07,0
"009121069",33156,1,2e+05,0
"009121070",34170,2,150000,0
"009161095",33112,1,3.8e+07,0
"009161109",33134,1,12500000,0
"009161109",33156,1,1e+05,0
"009161109",33451,1,7e+05,0
"009052034",33112,1,5e+06,0
"009232140",33225,1,630000,0
"009232140",33269,1,9e+05,0
"009232140",34228,1,30000,0
