"ADDRESS","COL01","COL02","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10","COL11","COL12","COL13"
100012018,"04",1,"7224","2921",1,3240000,44880000,2984000,35808000,0,6e+06,2984000,41808000
100012031,"01",1,"9314","4521",3,770000,4950000,770000,4950000,0,0,770000,4950000
100012031,"01",2,"9160","9000",3,0,8e+06,0,8e+06,0,0,0,8e+06
100012033,"01",1,"9152","2892",3,5e+05,5e+05,5e+05,5e+05,0,0,5e+05,5e+05
100042049,"01",1,"8322","8511",3,1947000,25964000,1868068,22416816,0,2600000,1868068,25016816
100012034,"01",1,"9160","9000",3,2257800,29293600,2178948,26147376,0,2200000,2178948,28347376
100062062,"01",1,"1229","8021",1,2587000,34044000,2354170,28250040,0,3e+06,2354170,31250040
100062062,"02",1,"2331","8010",1,1750100,23001200,1592591,19111092,0,2e+06,1592591,21111092
100062064,"03",1,"2146","2722",3,3657800,49243600,3327160,39925920,0,5350000,3327160,45275920
100062064,"04",1,"3152","2722",3,3088500,41262000,2846818,34161816,0,4200000,2846818,38361816
100062064,"05",1,"5169","2722",3,2593880,34576560,2413116,28957392,0,3450000,2413116,32407392
100062065,"05",1,"4113","2520",3,1060000,1590000,1060000,1590000,0,0,1060000,1590000
100032041,"01",1,"1231","8031",1,8400000,116800000,7363000,88356000,0,1.6e+07,7363000,104356000
100062063,"01",1,"2320","8021",1,2196680,28560160,2016852,24202224,0,2200000,2016852,26402224
100012010,"01",1,"3435","6519",1,1918800,27205600,1772014,21264168,0,4180000,1772014,25444168
100012009,"01",1,"3480","8032",3,5e+05,6e+06,5e+05,6e+06,0,0,5e+05,6e+06
100092071,"01",1,"7437","1721",3,1760000,21120000,1760000,21120000,0,0,1760000,21120000
100012024,"01",1,"7212","3430",3,1885000,25470000,1826734,21920808,0,2850000,1826734,24770808
100012008,"01",1,"4142","7513",1,1835150,25121800,1695452,20345424,0,3100000,1695452,23445424
100012007,"01",1,"8324","4531",3,2657000,34884000,2583440,31001280,0,3e+06,2583440,34001280
100012025,"01",1,"8324","5239",3,2580000,34460000,2501400,30016800,0,3500000,2501400,33516800
100012040,"01",2,"8324","6023",3,0,1.7e+07,0,1.7e+07,0,0,0,1.7e+07
100062054,"01",1,"8231","2511",1,2381650,31729800,2104136,25249632,0,3150000,2104136,28399632
100062054,"03",1,"8232","2520",3,950000,1900000,950000,1900000,0,0,950000,1900000
100062052,"01",1,"8324","7511",1,2279930,29209160,2021743,24260916,0,1850000,2021743,26110916
100062066,"04",1,"4223","7498",3,8e+05,9600000,8e+05,9600000,0,0,8e+05,9600000
100062068,"02",1,"7501","1724",3,0,1500000,0,1500000,0,0,0,1500000
100012017,"01",1,"3221","8511",1,3882720,50092640,3575873,42910476,0,3500000,3575873,46410476
100012038,"01",1,"2143","4010",1,3457000,47484000,3257540,39090480,0,6e+06,3257540,45090480
100062056,"01",1,"5123","8031",3,1320000,17340000,1248764,14985168,0,1500000,1248764,16485168
100062057,"01",1,"7233","2611",3,1854320,25151840,1782000,21384000,0,2900000,1782000,24284000
100062058,"01",1,"7113","2696",3,1250000,1.5e+07,1250000,1.5e+07,0,0,1250000,1.5e+07
100062058,"03",1,"7132","4540",3,2850000,25650000,2850000,25650000,0,0,2850000,25650000
100092074,"01",1,"7111","2696",3,2845000,36640000,2753000,33036000,0,2500000,2753000,35536000
100092074,"04",2,"8111","2696",3,0,3e+06,0,3e+06,0,0,0,3e+06
100092075,"01",1,"8111","2696",3,2125000,27500000,2040468,24485616,0,2e+06,2040468,26485616
100012013,"01",1,"7431","1721",3,1893760,26625120,1794924,21539088,0,3900000,1794924,25439088
100062060,"01",1,"7126","4521",3,3300000,26400000,3300000,26400000,0,0,3300000,26400000
100012011,"01",1,"2320","7512",1,3257000,42384000,2951870,35422440,0,3300000,2951870,38722440
100012012,"02",2,"9314","4521",3,0,2500000,0,2500000,0,0,0,2500000
100012015,"01",1,"2331","8010",1,1940850,25520200,1772934,21275208,0,2230000,1772934,23505208
100012030,"01",1,"3435","2722",3,6300000,84050000,5599000,67188000,0,8450000,5599000,75638000
100062059,"01",1,"9314","4521",3,1080000,7200000,1080000,7200000,0,0,1080000,7200000
100062060,"02",1,"9314","4521",3,1650000,13200000,1650000,13200000,0,0,1650000,13200000
100032041,"02",2,"2351","8031",1,1750000,2.3e+07,1610365,19324380,0,2e+06,1610365,21324380
100032045,"01",1,"5220","5239",3,1550000,18600000,1550000,18600000,0,0,1550000,18600000
100013004,"01",1,"5220","5211",3,750000,1e+07,750000,1e+07,0,0,750000,1e+07
100013004,"03",1,"2429","4010",1,4257000,55084000,3866312,46395744,0,4e+06,3866312,50395744
100043047,"01",1,"7417","1545",3,2850000,34200000,2745000,32940000,0,0,2745000,32940000
100063061,"01",2,"8333","2698",3,0,8500000,0,8500000,0,0,0,8500000
100063061,"01",2,"9314","4521",3,0,3e+06,0,3e+06,0,0,0,3e+06
100013016,"01",1,"9314","4521",3,1800000,12600000,1800000,12600000,0,0,1800000,12600000
100013016,"03",1,"7224","2892",3,1673000,21926000,1578000,18936000,0,1850000,1578000,20786000
100013031,"01",2,"5220","5211",3,0,4800000,0,4800000,0,0,0,4800000
100013032,"01",1,"2331","8010",1,2125268,27303216,1940528,23286336,0,1800000,1940528,25086336
100043046,"01",2,"9314","4521",3,0,1800000,0,1800000,0,0,0,1800000
100043046,"01",1,"9333","6023",3,550000,4600000,550000,4600000,0,0,550000,4600000
100043048,"01",1,"7126","4521",3,3600000,38400000,3600000,38400000,0,0,3600000,38400000
100013018,"01",1,"5161","7523",1,3847000,50164000,3500770,42009240,0,4e+06,3500770,46009240
100013020,"01",1,"7212","2811",3,2200000,28500000,2200000,28500000,0,0,2200000,28500000
100013033,"01",2,"7126","4521",3,0,4800000,0,4800000,0,0,0,4800000
100013025,"01",1,"7245","7498",3,2687000,35244000,2561607,30739284,0,3e+06,2561607,33739284
100013022,"01",1,"9314","4521",3,1650000,16500000,1650000,16500000,0,0,1650000,16500000
100073070,"01",1,"7241","4010",3,3124500,40494000,2965690,35588280,0,3e+06,2965690,38588280
100013024,"01",1,"9211","0130",3,1350000,4e+06,1350000,4e+06,0,0,1350000,4e+06
100013024,"01",1,"9314","4521",3,0,3e+06,0,3e+06,0,0,0,3e+06
100013021,"01",1,"7218","5020",1,2381656,32079872,2059749,24716988,0,3500000,2059749,28216988
100013009,"01",1,"7142","3520",3,3227000,41724000,2936408,35236896,0,3e+06,2936408,38236896
100013039,"01",1,"9314","4521",3,1200000,14500000,1200000,14500000,0,0,1200000,14500000
100013038,"01",1,"5220","5223",3,1800000,21600000,1800000,21600000,0,0,1800000,21600000
100063054,"01",1,"8125","2520",3,2850000,36200000,2593500,31122000,0,2e+06,2593500,33122000
100063054,"04",1,"8125","2520",3,1800000,7200000,1800000,7200000,0,0,1800000,7200000
100013010,"03",1,"7212","4531",3,1650000,8500000,1650000,8500000,0,0,1650000,8500000
100013006,"03",1,"9314","4521",3,1500000,1.2e+07,1500000,1.2e+07,0,0,1500000,1.2e+07
100013006,"04",2,"7418","1546",3,0,8450000,0,8450000,0,0,0,8450000
100013007,"01",1,"3152","1519",3,1759800,23267600,1587050,19044600,0,2150000,1587050,21194600
100073068,"01",1,"7136","4100",1,2200526,30406312,2060544,24726528,0,4e+06,2060544,28726528
100043041,"01",1,"8261","1711",3,2200000,28900000,2097334,25168008,0,2500000,2097334,27668008
100013007,"03",1,"3116","1519",3,1e+06,3e+06,1e+06,3e+06,0,0,1e+06,3e+06
100043044,"01",1,"4222","8513",3,5e+05,6e+06,5e+05,6e+06,0,0,5e+05,6e+06
100043045,"01",1,"9314","4521",3,1350000,9e+06,1350000,9e+06,0,0,1350000,9e+06
100043045,"01",2,"9211","0130",3,0,8e+06,0,8e+06,0,0,0,8e+06
100043045,"03",1,"9314","4521",3,1e+06,1.2e+07,1e+06,1.2e+07,0,0,1e+06,1.2e+07
100013013,"01",1,"7212","2812",3,3991022,51892264,3666318,43995816,0,4e+06,3666318,47995816
100013028,"03",1,"2142","4522",3,1850000,7e+06,1850000,7e+06,0,0,1850000,7e+06
100013028,"04",1,"7241","4010",3,2850000,38200000,2717000,32604000,0,4e+06,2717000,36604000
100013029,"01",1,"2411","8031",3,3875608,50007296,3404190,40850280,0,3500000,3404190,44350280
100013011,"01",1,"4133","6411",1,2719521,38434144,2553387,30640644,0,5800000,2553387,36440644
100013012,"01",1,"2142","4100",1,4114658,55875896,3773249,45278988,0,6500000,3773249,51778988
100013014,"01",2,"7141","4540",3,0,4500000,0,4500000,0,0,0,4500000
100013014,"03",1,"7417","1545",3,1350000,16200000,1350000,16200000,0,0,1350000,16200000
100013014,"04",1,"7224","2892",3,2e+05,2400000,2e+05,2400000,0,0,2e+05,2400000
100013026,"01",1,"3429","6519",1,3207171,42486052,2841194,34094328,0,4e+06,2841194,38094328
100013026,"02",1,"2320","8021",1,888000,11856000,737138,8845656,0,1200000,737138,10045656
100013027,"02",2,"7233","4521",3,0,2e+06,0,2e+06,0,0,0,2e+06
100063057,"03",1,"4190","4522",3,1400000,5100000,1400000,5100000,0,0,1400000,5100000
100063056,"01",1,"8324","6023",3,2800000,1.9e+07,2800000,1.9e+07,0,0,2800000,1.9e+07
100063056,"01",2,"9314","4521",3,0,7e+06,0,7e+06,0,0,0,7e+06
100063053,"03",1,"7126","4521",3,350000,3e+06,350000,3e+06,0,0,350000,3e+06
100093072,"01",1,"2320","8021",1,3265843,41590116,2969104,35629248,0,2400000,2969104,38029248
100093075,"02",1,"7113","2696",3,3570000,48340000,2969500,35634000,0,5500000,2969500,41134000
100014002,"01",1,"7132","4540",3,3300000,3.6e+07,3300000,3.6e+07,0,0,3300000,3.6e+07
100014034,"01",1,"7135","5234",3,1265000,13475000,1265000,13475000,0,0,1265000,13475000
100014031,"01",1,"7212","3520",3,3747600,48971200,3459268,41511216,0,4e+06,3459268,45511216
100014040,"01",1,"9314","4521",3,2100000,16800000,2100000,16800000,0,0,2100000,16800000
100074066,"01",1,"9333","7498",3,2251190,31314280,2096016,25152192,0,4300000,2096016,29452192
100014009,"01",1,"2461","9191",3,1700000,2.4e+07,1700000,2.4e+07,0,0,1700000,2.4e+07
100064054,"01",1,"7212","2899",3,1575580,22089460,1502053,18024636,0,3182500,1502053,21207136
100064052,"01",1,"9152","7498",3,2457500,32960000,2272067,27264804,0,3470000,2272067,30734804
100064055,"01",1,"9320","1548",3,1677180,6958720,1598912,6395648,0,250000,1598912,6645648
100014006,"01",1,"8125","2722",3,4359918,62189016,3895465,46745580,0,9870000,3895465,56615580
100014022,"01",1,"7133","4521",3,1800000,1.5e+07,1800000,1.5e+07,0,0,1800000,1.5e+07
100014024,"01",1,"7218","3610",3,1500000,1.2e+07,1500000,1.2e+07,0,0,1500000,1.2e+07
100064053,"02",1,"2331","8010",1,1675050,23100600,1529399,18352788,0,3e+06,1529399,21352788
100064053,"03",1,"0112","7522",1,3e+05,2700000,3e+05,2700000,0,0,3e+05,2700000
100074069,"01",1,"4190","6519",1,3855000,51260000,3499370,41992440,0,5e+06,3499370,46992440
100014023,"03",1,"5141","9302",3,750000,2650000,750000,2650000,0,0,750000,2650000
100014038,"01",1,"9211","0130",3,650000,4e+06,650000,4e+06,0,0,650000,4e+06
100014038,"02",1,"7501","1724",3,0,2500000,0,2500000,0,0,0,2500000
100014038,"03",1,"7501","1724",3,0,2e+06,0,2e+06,0,0,0,2e+06
100014037,"01",1,"9160","9000",3,1400000,1.8e+07,1400000,1.8e+07,0,0,1400000,1.8e+07
100064051,"01",1,"7326","2691",3,1807671,24692052,1733263,20799156,0,3e+06,1733263,23799156
100014036,"01",1,"9314","4521",3,9e+05,1.6e+07,9e+05,1.6e+07,0,0,9e+05,1.6e+07
100014010,"01",1,"3471","2812",3,3750000,5e+07,3575000,42900000,0,5e+06,3575000,47900000
100014030,"01",2,"9314","4521",3,0,5040000,0,5040000,0,0,0,5040000
100064058,"01",2,"7126","4521",3,1200000,1200000,1200000,1200000,0,0,1200000,1200000
100064058,"01",2,"7212","2921",3,0,14040000,0,14040000,0,0,0,14040000
100064058,"03",2,"5123","5521",3,0,1400000,0,1400000,0,0,0,1400000
100064057,"01",1,"9314","4521",3,1650000,14850000,1650000,14850000,0,0,1650000,14850000
100094074,"01",1,"7111","1410",3,3276450,43617400,2970904,35650848,0,4300000,2970904,39950848
100014014,"01",1,"1229","8010",1,4077310,32427720,2321064,27852768,1500000,1500000,3821064,29352768
100064059,"01",1,"8272","0123",3,1677150,22905800,1598883,19186596,0,2780000,1598883,21966596
100094073,"01",1,"4121","2696",3,1250000,1.5e+07,1250000,1.5e+07,0,0,1250000,1.5e+07
100094075,"01",1,"8333","2915",3,4380000,30560000,2268934,27227208,2e+06,2e+06,4268934,29227208
100094075,"03",1,"7231","5020",3,8e+05,7500000,8e+05,7500000,0,0,8e+05,7500000
100094075,"04",1,"7231","5020",3,3e+05,2400000,3e+05,2400000,0,0,3e+05,2400000
100054047,"01",1,"1232","9000",1,1877350,9386750,1792179,8960895,0,0,1792179,8960895
100054047,"01",1,"4115","7020",3,0,5250000,0,5250000,0,0,0,5250000
100054049,"01",1,"9152","1726",3,1653800,22946400,1570300,18843600,0,3100800,1570300,21944400
100054049,"03",1,"4212","6519",1,2488165,35507980,2295399,27544788,0,5650000,2295399,33194788
100014017,"01",1,"7224","2812",1,4253300,59719600,3885350,46624200,0,8680000,3885350,55304200
100014020,"01",1,"3416","2921",3,4237000,54344000,3793274,45519288,0,3500000,3793274,49019288
100014018,"03",1,"7222","3430",3,1650000,6600000,1650000,6600000,0,0,1650000,6600000
100014029,"01",1,"8223","2893",3,3524997,19199964,1369103,16429236,2100000,2100000,3469103,18529236
100064060,"01",1,"8322","6021",3,1450000,1.9e+07,1450000,1.9e+07,0,0,1450000,1.9e+07
100014026,"02",1,"5220","5231",3,2550000,30600000,2431000,29172000,0,0,2431000,29172000
100014026,"04",2,"9314","4521",3,0,4e+06,0,4e+06,0,0,0,4e+06
100014020,"03",1,"7141","4540",3,1850000,3400000,1850000,3400000,0,0,1850000,3400000
100064061,"01",1,"9314","4521",3,1250000,8400000,1250000,8400000,0,0,1250000,8400000
100064061,"03",2,"9314","4521",3,0,1700000,0,1700000,0,0,0,1700000
100064065,"01",1,"9211","0130",3,1950000,17550000,1950000,17550000,0,0,1950000,17550000
100014035,"01",1,"9314","4521",3,1650000,16500000,1650000,16500000,0,0,1650000,16500000
100014033,"01",1,"9132","7498",3,1683750,23251000,1605950,19271400,0,3046000,1605950,22317400
100011024,"01",1,"7224","2921",3,2648000,37076000,2357000,28284000,0,5300000,2357000,33584000
100011023,"01",1,"3435","8511",1,3135000,41620000,2966280,35595360,0,4e+06,2966280,39595360
100011022,"01",1,"7241","2812",3,3926658,52469896,3482659,41791908,0,5350000,3482659,47141908
100011025,"01",1,"1229","8021",1,2363534,30562408,2131971,25583652,0,2200000,2131971,27783652
100011021,"01",1,"3431","7530",1,3544850,45488200,3062750,36753000,0,2950000,3062750,39703000
100011027,"01",1,"7212","2812",3,1650000,1.7e+07,1650000,1.7e+07,0,0,1650000,1.7e+07
100011027,"03",1,"7218","3610",3,780000,2e+06,780000,2e+06,0,0,780000,2e+06
100011027,"03",2,"7222","2930",3,0,4e+06,0,4e+06,0,0,0,4e+06
100011029,"01",1,"7126","4521",3,3600000,32400000,3600000,32400000,0,0,3600000,32400000
100011030,"03",1,"3475","7522",3,350000,2100000,350000,2100000,0,0,350000,2100000
100011028,"01",1,"7126","4521",3,3600000,37450000,3600000,37450000,0,0,3600000,37450000
100011038,"01",1,"2320","8021",1,2422426,32269112,2127165,25525980,0,3200000,2127165,28725980
100011036,"01",1,"9152","7513",1,2123830,30805960,1885302,22623624,0,5320000,1885302,27943624
100011036,"03",1,"0111","7522",1,1957000,25234000,1780870,21370440,0,1750000,1780870,23120440
100011032,"01",1,"4190","7512",1,1688960,22767520,1601246,19214952,0,2500000,1601246,21714952
100011039,"01",1,"8324","2424",3,2891044,37392528,2778401,33340812,0,2700000,2778401,36040812
100011040,"01",1,"1142","9120",3,2e+05,2400000,2e+05,2400000,0,0,2e+05,2400000
100011040,"03",1,"0111","7522",1,1e+05,1100000,1e+05,1100000,0,0,1e+05,1100000
100021041,"01",1,"2331","8010",1,1880630,24167560,1711374,20536488,0,1600000,1711374,22136488
100021041,"02",1,"4141","7512",1,1215277,16033324,1162799,13953588,0,1450000,1162799,15403588
100041046,"01",1,"5123","7512",3,1129518,14804216,1087790,13053480,0,1250000,1087790,14303480
100061056,"01",1,"8290","2424",3,1966980,27453760,1864490,22373880,0,3850000,1864490,26223880
100061056,"01",2,"4190","9214",3,0,3e+06,0,3e+06,0,0,0,3e+06
100011035,"01",1,"4115","8031",3,3299846,42098152,3046578,36558936,0,2500000,3046578,39058936
100011002,"01",1,"3113","2812",3,3187665,45001980,2808759,33705108,0,6750000,2808759,40455108
100011004,"01",1,"4190","2812",1,3105009,39810108,2808873,33706476,0,2550000,2808873,36256476
100011005,"01",1,"3152","2812",1,4500158,61851896,4045200,48542400,0,7850000,4045200,56392400
100011006,"01",1,"7126","4521",3,0,27600000,0,27600000,0,0,0,27600000
100011006,"03",1,"2331","7512",1,280000,2520000,263500,2371500,0,0,263500,2371500
100011003,"01",1,"3152","2812",1,3762942,52075304,3170057,38040684,0,6920000,3170057,44960684
100011008,"01",1,"2411","8031",3,2238550,31712600,1861895,22342740,0,4850000,1861895,27192740
100014011,"01",1,"9211","0124",3,0,8e+06,0,8e+06,0,0,0,8e+06
100014013,"01",1,"9152","1531",1,4584500,33014000,2463890,29566680,2e+06,2e+06,4463890,31566680
100014013,"04",2,"9314","4521",3,0,650000,0,650000,0,0,0,650000
100014011,"02",2,"9132","5521",3,0,665000,0,665000,0,0,0,665000
100064056,"01",1,"8282","2930",3,3680000,24160000,1601600,19219200,2e+06,4e+06,3601600,23219200
101031015,"01",1,"4134","8021",1,1300000,16600000,1183000,14196000,0,1e+06,1183000,15196000
101031016,"01",2,"8333","4551",3,1600000,20300000,1474050,17688600,0,1100000,1474050,18788600
101031018,"01",1,"4134","6110",3,1300000,6500000,1300000,6500000,0,0,1300000,6500000
101051043,"03",1,"1313","4521",3,8e+05,9600000,8e+05,9600000,0,0,8e+05,9600000
101051048,"01",1,"8322","7513",1,2e+06,2.5e+07,1806350,21676200,0,1e+06,1806350,22676200
101011005,"01",2,"3439","4020",1,0,2.5e+07,0,21700000,0,0,0,21700000
101081079,"01",1,"2331","8010",1,2020000,25240000,1781200,21374400,0,1e+06,1781200,22374400
101051049,"01",1,"4190","4100",1,1500000,1.9e+07,1365000,16380000,0,1e+06,1365000,17380000
101051045,"03",1,"4141","7497",3,310000,3720000,310000,3720000,0,0,310000,3720000
101081078,"01",1,"9152","6303",3,9e+05,10800000,9e+05,10800000,0,0,9e+05,10800000
101051036,"03",1,"9211","1547",3,6e+05,3600000,6e+05,3600000,0,0,6e+05,3600000
101051036,"04",1,"9314","4521",3,7e+05,8400000,7e+05,8400000,0,0,7e+05,8400000
101071072,"01",1,"4121","2423",3,1400000,18500000,1334668,16016016,0,1700000,1334668,17716016
101051021,"01",1,"7212","2422",3,9e+05,12800000,837000,10044000,0,2e+06,837000,12044000
101051025,"01",1,"8322","8090",3,1500000,1.8e+07,1500000,1.8e+07,0,0,1500000,1.8e+07
101051027,"01",1,"2310","8031",1,2e+06,2.5e+07,1769950,21239400,0,1e+06,1769950,22239400
101051035,"01",1,"2142","4522",3,3500000,4.3e+07,3101550,37218600,0,1e+06,3101550,38218600
101051040,"01",1,"9320","1600",1,2e+06,2.6e+07,1674000,20088000,0,2e+06,1674000,22088000
101051037,"02",1,"5122","1600",1,1200000,16400000,1116000,13392000,0,2e+06,1116000,15392000
101051029,"01",1,"2145","6420",1,2300000,28600000,2015650,24187800,0,1e+06,2015650,25187800
101051050,"01",1,"1210","6519",1,4e+06,4.9e+07,3444350,41332200,0,1e+06,3444350,42332200
101051035,"02",1,"2331","8021",1,2e+06,2.5e+07,1806350,21676200,0,1e+06,1806350,22676200
101051027,"02",1,"2149","4100",1,2500000,32500000,2227350,26728200,0,2500000,2227350,29228200
101111092,"01",1,"0112","7522",1,2200000,27400000,1927000,23124000,0,1e+06,1927000,24124000
101061068,"01",1,"4121","7512",1,1400000,17800000,1274000,15288000,0,1e+06,1274000,16288000
101051030,"01",1,"1120","8532",1,3200000,39400000,2752750,33033000,0,1e+06,2752750,34033000
101051063,"01",1,"8262","1726",3,1100000,15200000,1023000,12276000,0,2e+06,1023000,14276000
101051055,"01",1,"4190","6519",1,1400000,16800000,1274000,15288000,0,1e+06,1274000,16288000
101051054,"01",1,"3435","5238",3,1400000,18800000,1302000,15624000,0,2e+06,1302000,17624000
101051065,"01",1,"7136","4531",3,9e+05,11100000,9e+05,10800000,0,3e+05,9e+05,11100000
101111093,"03",1,"3475","9241",3,3e+05,9e+05,3e+05,9e+05,0,0,3e+05,9e+05
101111093,"03",2,"4211","5219",3,0,1800000,0,1800000,0,0,0,1800000
101051024,"01",1,"8333","4522",3,1500000,1.8e+07,1500000,1.8e+07,0,0,1500000,1.8e+07
101051022,"01",1,"7211","2731",3,9e+05,12600000,837000,10044000,0,1800000,837000,11844000
101051058,"01",1,"2411","6592",1,2240000,28880000,2083200,24998400,0,2e+06,2083200,26998400
101081080,"03",1,"5141","9302",3,150000,1800000,150000,1800000,0,0,150000,1800000
101111090,"01",1,"2320","8021",1,2850000,35200000,2300000,27600000,0,1e+06,2300000,28600000
101031013,"01",1,"7126","2811",3,1200000,14400000,1116000,13392000,0,0,1116000,13392000
101051057,"01",1,"5162","7523",1,1600000,20200000,1456000,17472000,0,1e+06,1456000,18472000
101151099,"04",1,"7417","1545",3,0,2e+05,0,2e+05,0,0,0,2e+05
101071073,"01",1,"5162","7523",1,1900000,23800000,1684000,20208000,0,1e+06,1684000,21208000
101051060,"02",1,"2351","8021",1,2300000,28600000,1883700,22604400,0,1e+06,1883700,23604400
101051060,"04",1,"0112","7522",1,150000,1800000,150000,1800000,0,0,150000,1800000
101051059,"01",1,"2490","6519",1,2500000,3.1e+07,2275000,27300000,0,1e+06,2275000,28300000
101151100,"01",1,"9311","1410",3,1250000,16750000,1190000,14280000,0,1750000,1190000,16030000
101021008,"01",1,"6155","0501",3,1e+06,1.4e+07,930000,11160000,0,2e+06,930000,13160000
101111091,"01",1,"2320","8021",1,1900000,23800000,1684000,20208000,0,1e+06,1684000,21208000
101111090,"02",1,"2331","8010",1,1500000,1.9e+07,1350000,16200000,0,1e+06,1350000,17200000
101111088,"03",1,"0112","7522",1,250000,1250000,250000,1250000,0,0,250000,1250000
101031019,"01",1,"4190","6519",1,1800000,22600000,1092000,13104000,6e+05,8200000,1692000,21304000
101101085,"01",1,"3449","7512",1,1600000,20200000,1510000,18120000,0,1e+06,1510000,19120000
101081080,"05",1,"9132","8010",1,2e+05,2700000,2e+05,2400000,0,3e+05,2e+05,2700000
101051062,"01",1,"7438","1711",3,1400000,1.9e+07,1302000,15624000,0,2200000,1302000,17824000
101081080,"06",1,"7433","1810",3,3e+05,4300000,3e+05,3600000,0,7e+05,3e+05,4300000
101081080,"07",1,"5141","9302",3,80000,1160000,80000,960000,0,2e+05,80000,1160000
101051030,"04",1,"4190","8031",3,1200000,16400000,1116000,13392000,0,2e+06,1116000,15392000
101051042,"03",1,"8125","2899",3,1200000,16200000,1116000,13392000,0,1800000,1116000,15192000
101051063,"02",1,"8232","3120",3,1100000,12100000,1023000,11253000,0,0,1023000,11253000
101151096,"01",1,"2331","8010",1,2757030,34084360,2378195,28538340,0,1e+06,2378195,29538340
101061067,"01",1,"8153","4010",1,2300000,29600000,2009500,24114000,0,2e+06,2009500,26114000
101032012,"01",1,"7224","2892",3,1150000,15600000,1069500,12834000,0,1800000,1069500,14634000
101052023,"01",1,"4190","5128",3,7e+05,9100000,651000,7812000,0,7e+05,651000,8512000
101102083,"01",1,"9314","4521",3,0,1.5e+07,0,1.5e+07,0,0,0,1.5e+07
101052037,"01",1,"4190","6519",1,3800000,46600000,3458000,41496000,0,1e+06,3458000,42496000
101052024,"01",1,"9333","1531",3,1200000,14400000,1116000,13392000,0,0,1116000,13392000
101112091,"01",1,"7424","2029",3,0,5e+05,0,5e+05,0,0,0,5e+05
101112091,"02",1,"9211","0111",3,0,2e+06,0,2e+06,0,0,0,2e+06
101112091,"05",1,"6111","0111",3,0,3e+05,0,3e+05,0,0,0,3e+05
101032011,"01",1,"9152","6519",1,2700000,33400000,2211300,26535600,0,1e+06,2211300,27535600
