"ADDRESS","COL1","COL3","COL4"
117012002,105113,1,3e+05
117012003,105113,1,40000
117012005,105112,1,25000
117012005,105113,1,120000
117012008,105112,1,1e+05
117012015,105112,1,140000
117012021,105112,1,30000
117012029,105112,1,650000
117022036,105112,1,40000
117022040,105112,1,3e+05
117032082,105112,1,180000
117012001,105112,1,2e+05
117033070,105112,1,480000
117013004,105112,1,150000
117013020,105112,1,35000
117013021,105112,1,35000
117033076,105112,1,640000
117014027,105112,1,4e+05
118011017,105112,1,35000
118031060,105113,1,150000
118011012,105112,1,5e+05
118031044,105113,1,150000
118071096,105112,1,150000
118031043,105113,1,1e+05
118031057,105112,1,85000
118032047,105112,1,360000
118022036,105112,1,40000
118032058,105112,1,60000
118032050,105112,1,250000
118032050,105113,1,1e+06
118033047,105112,1,40000
118074089,105112,1,50000
118074086,105112,1,1e+06
118034038,105113,1,7e+05
119041076,105112,1,1e+06
119041050,105112,1,50000
119091095,105112,1,20000
119073089,105112,1,84000
119043059,105112,1,1e+05
119044041,105113,1,250000
119044052,105113,1,4e+05
119074082,105113,1,450000
119014011,105113,1,350000
120021021,105112,1,450000
120021022,105112,1,45000
120021011,105112,1,60000
120041064,105112,1,80000
120041062,105112,1,118000
120032039,105113,1,30000
120022016,105112,1,2e+05
120022018,105112,1,25000
120022017,105112,1,180000
120022031,105112,1,250000
122011002,105113,1,70000
122021010,105112,1,1e+05
122021029,105112,1,3e+05
122023010,105113,1,80000
122023040,105112,1,70000
122083079,105112,1,20000
122024031,105112,1,10000
123011135,105112,1,50000
123011191,105112,1,70000
123011192,105112,1,1e+05
123011081,105112,1,20000
123011096,105113,1,120000
123011124,105112,1,3e+05
123011217,105112,1,2e+05
123051313,105113,1,70000
123011022,105112,1,250000
123011026,105112,1,3e+05
123011059,105113,1,2e+05
123011166,105112,1,2e+05
123131425,105113,1,150000
123051349,105112,7,4e+05
123011001,105113,1,30000
123011204,105112,1,2e+05
123011102,105112,1,1e+05
123012046,105112,1,80000
123012136,105113,1,60000
123012245,105112,1,3e+05
123012262,105112,1,50000
123062366,105113,1,170000
123012067,105112,1,65000
123012127,105112,1,250000
123062369,105113,1,150000
123012235,105112,1,2e+05
123013078,105113,1,5e+05
123013139,105113,1,650000
123013111,105113,1,5e+05
123013130,105112,1,1500000
123063361,105113,1,1e+05
123013170,105112,1,150000
123053352,105112,1,350000
123013251,105113,1,380000
123133425,105112,1,60000
123013069,105113,1,8e+05
123013087,105112,1,140000
123013070,105113,1,1e+06
123013174,105112,1,450000
123064356,105113,1,2e+05
123014085,105113,1,180000
123014235,105112,3,1e+05
123014164,105113,1,1e+05
123014202,105113,1,120000
123014196,105112,1,4e+05
123014068,105113,1,60000
123014020,105113,1,1680000
123014103,105113,1,4e+05
123014111,105112,1,3e+05
123014200,105112,1,350000
123014209,105112,1,20000
123014248,105113,1,60000
123054353,105113,1,90000
124061068,105112,1,50000
124011026,105112,1,2e+05
124011011,105113,1,60000
124081077,105112,1,120000
124052064,105112,1,60000
124062066,105113,1,40000
124012025,105113,1,160000
124053061,105112,1,45000
124023050,105112,1,250000
124013006,105113,1,180000
124013029,105112,1,150000
124014016,105113,1,5000
124014020,105113,1,1e+05
125011080,105112,1,60000
125011085,105113,1,40000
126021013,105112,1,125000
126021015,105113,1,4e+06
126031040,105113,1,30000
126031068,105113,1,48000
126031075,105112,1,80000
126031083,105113,1,80000
126031090,105113,1,80000
126012005,105113,1,10000
126022008,105113,1,5e+05
126022013,105112,1,30000
126032024,105112,1,30000
126032032,105112,1,86700
126032039,105113,1,54000
126032041,105112,1,72000
126032042,105112,8,50000
126032058,105113,1,72000
126032062,105112,1,270000
126032064,105113,1,70000
126032069,105112,1,255000
126032077,105113,1,40000
126032078,105113,1,60000
126012001,105112,1,3e+05
126033041,105113,1,40000
126023016,105112,1,30000
126033026,105113,1,1e+05
126033076,105112,1,40000
126024007,105113,1,10000
126034064,105112,1,7e+05
126044086,105112,1,250000
126034025,105112,1,25000
126034059,105112,1,2e+05
126034027,105112,1,150000
127031028,105113,1,155000
127031026,105112,1,245000
127031025,105112,1,165000
127052051,105113,1,30000
127094116,105113,1,2e+05
127054060,105112,1,40000
127054041,105112,1,70000
