"ADDRESS","COL01","COL02","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10","COL11","COL12","COL13"
"000011021","01",1,"7126","4521",3,1800000,12950000,1800000,12950000,0,0,1800000,12950000
"000011023","01",1,"9211","0130",3,650000,4500000,650000,4500000,0,0,650000,4500000
"000061079","04",1,"9314","4521",3,4e+05,4e+05,4e+05,4e+05,0,0,4e+05,4e+05
"000062076","03",1,"4211","6519",1,1893718,27924616,1807566,21690792,0,5200000,1807566,26890792
"000062070","02",1,"9333","2694",3,2155800,27539600,2051240,24614880,0,1670000,2051240,26284880
"000012025","01",1,"9211","0130",3,0,2e+06,0,2e+06,0,0,0,2e+06
"000012025","03",1,"9211","0130",3,7e+05,3500000,7e+05,3500000,0,0,7e+05,3500000
"000012039","05",1,"4223","6420",3,650000,7800000,650000,7800000,0,0,650000,7800000
"000062066","01",1,"9152","7498",3,1791360,23146320,1684768,20217216,0,1650000,1684768,21867216
"000012005","01",1,"9314","4521",3,8e+05,7500000,8e+05,7500000,0,0,8e+05,7500000
"000012003","03",1,"8141","2010",3,8e+05,4800000,8e+05,4800000,0,0,8e+05,4800000
"000012003","05",1,"8141","2010",3,550000,3e+06,550000,3e+06,0,0,550000,3e+06
"000012006","01",1,"9314","4521",3,0,7e+06,0,7e+06,0,0,0,7e+06
"000012007","01",2,"9314","4521",3,0,6e+06,0,6e+06,0,0,0,6e+06
"000062078","01",1,"9211","0130",3,1625000,15600000,1625000,15600000,0,0,1625000,15600000
"000062078","04",1,"9211","0130",3,1125000,10800000,1125000,10800000,0,0,1125000,10800000
"000062078","10",1,"9211","0130",3,910000,8400000,910000,8400000,0,0,910000,8400000
"000072091","01",1,"7126","4524",3,850000,1.2e+07,850000,1.2e+07,0,0,850000,1.2e+07
"000012001","06",1,"9314","4521",3,910000,6370000,910000,6370000,0,0,910000,6370000
"000012001","07",1,"9314","4521",3,840000,5880000,840000,5880000,0,0,840000,5880000
"000062077","03",1,"7136","4531",3,950000,1.1e+07,950000,1.1e+07,0,0,950000,1.1e+07
"000072093","01",1,"9314","4521",3,0,2025000,0,2025000,0,0,0,2025000
"000072094","03",2,"9211","0130",3,0,5400000,0,5400000,0,0,0,5400000
"000012016","01",1,"9211","0124",3,555556,5e+06,555556,5e+06,0,0,555556,5e+06
"000012009","01",1,"9211","0130",3,1100000,8500000,1100000,8500000,0,0,1100000,8500000
"000072107","01",1,"7233","7498",3,3724279,48691348,3490823,41889876,0,4e+06,3490823,45889876
"000072110","01",1,"7245","7491",3,2680000,37660000,2453334,29440008,0,5500000,2453334,34940008
"000072106","01",1,"3152","2411",1,5207842,68494104,4858106,58297272,0,6e+06,4858106,64297272
"000072109","01",1,"3152","2411",1,4885000,66620000,4476600,53719200,0,8e+06,4476600,61719200
"000072108","01",1,"4113","7491",3,4598045,58176540,4081111,48973332,0,3e+06,4081111,51973332
"000042063","03",1,"4223","6420",3,250000,3e+06,250000,3e+06,0,0,250000,3e+06
"000042065","01",1,"9211","0130",3,1500000,1.5e+07,1500000,1.5e+07,0,0,1500000,1.5e+07
"000042065","03",1,"7133","4540",3,0,2.1e+07,0,2.1e+07,0,0,0,2.1e+07
"000042064","01",1,"7141","4540",3,1220000,9400000,1220000,9400000,0,0,1220000,9400000
"000042061","03",1,"9211","0130",3,0,1500000,0,1500000,0,0,0,1500000
"000062078","11",1,"9211","0130",3,770000,6475000,770000,6475000,0,0,770000,6475000
"000042056","01",1,"7126","4521",3,3600000,28800000,3600000,28800000,0,0,3600000,28800000
"000042056","04",1,"7433","1810",3,240000,3380000,240000,2880000,0,5e+05,240000,3380000
"000042057","01",1,"2331","8010",1,1871155,24053860,1732868,20794416,0,1600000,1732868,22394416
"000072102","07",1,"7126","4521",3,3600000,25200000,3600000,25200000,0,0,3600000,25200000
"000012012","01",1,"7133","4521",3,1300000,1.5e+07,1300000,1.5e+07,0,0,1300000,1.5e+07
"000012012","03",1,"9314","4521",3,850000,7e+06,850000,7e+06,0,0,850000,7e+06
"000042059","01",1,"9314","4521",3,1700000,2.4e+07,1700000,2.4e+07,0,0,1700000,2.4e+07
"000072087","01",1,"8162","2722",1,2936590,44239080,2558240,30698880,0,9e+06,2558240,39698880
"000072088","01",1,"9211","0130",3,0,3e+06,0,3e+06,0,0,0,3e+06
"000072090","01",2,"7126","4521",3,0,6900000,0,6900000,0,0,0,6900000
"000072103","01",1,"9314","4521",3,870000,6500000,870000,6500000,0,0,870000,6500000
"000072086","01",2,"9314","4521",3,0,7850000,0,7850000,0,0,0,7850000
"000022042","01",1,"7417","1545",3,1e+06,12750000,1e+06,1.2e+07,0,750000,1e+06,12750000
"000022042","03",1,"9314","4521",3,1500000,7500000,1500000,7500000,0,0,1500000,7500000
"000022044","01",1,"7422","3610",3,1100000,13700000,1100000,13700000,0,0,1100000,13700000
"000012027","03",1,"5220","5221",3,950000,5500000,950000,5500000,0,0,950000,5500000
"000012028","01",1,"8324","6023",3,2250000,2.7e+07,2250000,2.7e+07,0,0,2250000,2.7e+07
"000012028","03",1,"7231","5020",3,750000,9e+06,750000,9e+06,0,0,750000,9e+06
"000012029","01",1,"9314","4521",3,8e+05,9e+06,8e+05,9e+06,0,0,8e+05,9e+06
"000012030","01",1,"7133","4540",3,2100000,14700000,2100000,14700000,0,0,2100000,14700000
"000072104","01",1,"7133","4521",3,1750000,2.4e+07,1750000,2.4e+07,0,0,1750000,2.4e+07
"000062074","01",1,"9211","0130",3,0,2e+07,0,2e+07,0,0,0,2e+07
"000073091","01",1,"7133","4521",3,350000,8e+06,350000,8e+06,0,0,350000,8e+06
"000073094","03",2,"9314","4521",3,0,6e+06,0,6e+06,0,0,0,6e+06
"000013033","01",1,"2320","8021",1,2200526,28206312,2009364,24112368,0,1800000,2009364,25912368
"000013035","01",1,"9211","0124",3,0,5e+06,0,5e+06,0,0,0,5e+06
"000013034","01",1,"8113","4524",3,0,6e+06,0,6e+06,0,0,0,6e+06
"000073109","01",1,"3152","2411",1,4550000,58600000,4272580,51270960,0,4e+06,4272580,55270960
"000073095","01",1,"9141","8010",3,250000,4e+06,250000,4e+06,0,0,250000,4e+06
"000073107","01",1,"4113","2411",1,3108367,42650404,2713671,32564052,0,5350000,2713671,37914052
