"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36"
102023016,1,"04","095",3,"01",1,NA,NA,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102023017,6,"04","090",3,"08",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102023018,5,"05","125",3,"02",1,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102083052,7,"04","075",3,"02",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102083055,5,"04","080",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102083053,1,"06","160",3,"02",NA,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
102083051,1,"02","030",3,"03",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
102083054,3,"01","015",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","08"
102203079,1,"03","040",3,"08",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
102203080,1,"05","130",3,"03",NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,1,"03","09"
102203076,4,"04","075",3,"03",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,1,"03","09"
102203077,1,"06","117",3,"03",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102203078,1,"03","045",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102153070,5,"02","050",3,"02",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102153069,1,"03","045",3,"03",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
102153068,1,"05","110",3,"03",1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
102153067,6,"01","015",3,"03",NA,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
102153066,3,"02","045",3,"03",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
102023024,1,"04","090",3,"02",NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102023022,3,"02","012",3,"02",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
102023023,3,"04","090",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102023021,6,"04","100",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
102023025,3,"02","027",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102013006,7,"04","100",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
102013009,1,"04","097",2,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","09"
102013010,3,"04","085",3,"02",NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,1,"03","09"
102043027,1,"05","122",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102043028,1,"05","143",2,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102043030,1,"04","120",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102063036,7,"03","055",3,"03",NA,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102063037,6,"02","020",3,"03",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102013007,3,"04","085",1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,"03","09"
102013008,1,"04","158",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","09"
102063040,1,"04","065",3,"03",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102103056,1,"04","067",3,"02",1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102103057,1,"05","090",3,"02",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102103058,1,"04","135",3,"02",NA,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102103059,1,"05","110",3,"02",NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102023011,1,"06","170",3,"02",1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102023012,1,"05","090",3,"02",NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102063038,1,"02","021",3,"03",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10"
102063039,1,"05","100",3,"02",NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102103060,1,"04","090",2,NA,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102053032,6,"05","130",3,"02",NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,"03","10"
102053031,6,"04","100",3,"02",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102053035,3,"05","150",3,"03",1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,"03","10"
102053033,1,"04","075",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102053034,3,"05","090",3,"03",NA,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,"03","10"
102163071,3,"02","035",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"03","10"
102163073,1,"05","140",3,"03",1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","1"
102163074,1,"05","128",3,"03",1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102163075,1,"05","105",3,"03",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
102163072,3,"03","032",3,"03",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102013001,1,"03","090",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102013002,3,"04","110",3,"03",1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102013003,1,"04","090",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102013004,1,"05","110",3,"03",1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,"03","10"
102013005,1,"04","110",3,"02",NA,NA,1,NA,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102023014,1,"05","098",3,"03",1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102023015,5,"03","062",3,"03",1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102043029,1,"04","110",3,"01",NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102043026,1,"05","130",3,"02",1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102054031,1,"04","082",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,"03","10"
102054035,1,"06","125",3,"02",NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102054032,3,"05","080",3,"03",NA,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,NA,"03","10"
102054033,6,"04","067",2,NA,1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,NA,"03","10"
102054034,1,"04","095",2,NA,1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,"03","10"
102024019,1,"03","070",3,"03",NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102024020,1,"04","145",1,NA,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102074036,1,"05","150",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102024016,1,"07","180",3,"01",1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,"03","10"
102024017,1,"05","110",3,"03",1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102024018,2,"04","080",3,"02",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074037,3,"04","090",1,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102074039,1,"04","070",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074040,1,"05","120",3,"01",NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102014010,1,"02","024",3,"02",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
102014006,1,"05","130",3,"03",1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","09"
102014007,1,"04","095",3,"03",NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,"03","08"
102014008,1,"04","095",3,"02",NA,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,"03","08"
102014009,1,"03","064",3,"02",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
102074038,7,"05","100",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102104057,1,"03","085",3,"02",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10"
102104058,1,"04","100",3,"02",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102104059,1,"03","075",1,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102104060,1,"04","100",2,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102104056,1,"03","070",3,"02",NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074043,3,"02","050",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
102074044,4,"03","045",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074045,1,"03","110",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102184075,1,"05","200",3,"03",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102204078,1,"04","100",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102204080,6,"05","120",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102204076,6,"05","140",3,"02",1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074041,1,"03","110",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102204077,1,"06","145",2,NA,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102204079,1,"05","120",3,"01",NA,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102184071,1,"07","208",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102184074,1,"05","110",3,"03",NA,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102144065,1,"05","100",3,"03",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102144063,1,"05","110",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102144061,1,"06","140",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102084053,1,"04","070",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102084051,3,"02","042",3,"02",NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
102084055,1,"03","050",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102144062,1,"05","120",3,"02",NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102144064,1,"04","110",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","09"
102184072,1,"03","040",3,"02",NA,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102084052,1,"05","120",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102014004,1,"05","130",3,"02",NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102024011,3,"05","075",2,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,"03","10"
102024015,1,"04","058",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102024014,1,"05","100",3,"02",NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102014002,6,"02","020",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102014003,1,"06","190",3,"02",NA,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,"03","10"
102024012,3,"03","082",3,"01",1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102024013,1,"05","120",3,"01",1,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102084054,1,"02","032",3,"08",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
102164068,1,"04","080",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102164067,1,"04","100",3,"03",NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102164066,1,"05","100",3,"03",NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102164069,1,"05","110",3,"03",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102164070,3,"03","050",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102184073,3,"02","035",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10"
102014005,3,"04","067",3,"03",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
102074046,1,"06","100",1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074047,1,"04","095",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074048,1,"04","120",3,"01",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074049,1,"05","114",3,"01",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074050,1,"04","156",1,NA,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
102044030,1,"03","048",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102024022,1,"06","150",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102024023,1,"05","150",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102024024,1,"03","065",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102024025,1,"04","100",3,"08",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102014001,3,"05","100",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102024021,1,"05","103",3,"03",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
102044026,1,"04","120",3,"02",NA,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102044027,4,"05","090",2,NA,NA,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
102044028,3,"03","075",2,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102044029,1,"04","106",1,NA,NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
102074042,1,"04","095",1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
103031060,3,"03","078",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
103071071,3,"05","080",3,"02",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
103071072,1,"04","072",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
103071074,1,"03","062",3,"01",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
103061061,1,"03","100",3,"02",NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
