"ADDRESS","COL01","COL02","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10","COL11","COL12","COL13"
"000012031","01",1,6121,"0124",2,1,850000,1.2e+07,90000,0,0,1.9e+07,6060000
"000012031","01",1,6111,"0111",2,1,0,1690000,0,2050000,0,2.3e+07,19260000
"000012031","02",1,7501,"1724",2,2,0,5e+05,0,0,0,4e+06,3500000
"000012033","01",1,7501,"1724",2,2,0,1e+06,0,0,0,6e+06,5e+06
"000012002","01",1,6121,"0124",2,1,0,1500000,0,0,0,5512000,4012000
"000012005","01",1,6111,"0111",2,1,0,940000,0,3050000,0,1.2e+07,8010000
"000032046","01",1,6121,"0124",2,1,5e+05,720000,0,0,0,4737500,3517500
"000012003","01",1,6111,"0111",2,1,0,570000,0,1510000,0,1.1e+07,8920000
"000012004","01",1,6121,"0124",2,1,40000,2200000,0,0,0,3800000,1560000
"000012004","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012001","02",1,6121,"0124",2,1,0,3500000,0,0,0,5012000,1512000
"000032046","01",1,6111,"0111",2,1,4e+05,920000,0,1880000,0,6210000,3010000
"000032047","01",1,6121,"0124",2,1,150000,2180000,0,0,0,5390000,3060000
"000032047","01",1,6111,"0111",2,1,430000,258000,0,2222500,0,12560000,9649500
"000032047","04",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000072092","01",1,6111,"0111",2,1,1700000,1093000,0,6310000,0,42980000,33877000
"000072093","01",1,6111,"0111",2,1,350000,960000,80000,5780000,0,17460000,10290000
"000012016","01",1,6121,"0124",2,1,0,350000,0,0,0,2340000,1990000
"000012017","01",1,6112,"0113",2,1,0,50000,0,0,0,2e+06,1950000
"000012017","01",1,6121,"0124",2,1,5e+05,3e+06,0,0,0,5e+06,1500000
"000012017","01",1,6111,"0111",2,1,0,1200000,0,4800000,0,2e+07,1.4e+07
"000012017","02",1,7501,"1724",2,2,0,8e+05,0,0,0,2e+06,1200000
"000012018","01",1,6111,"0111",2,1,250000,901000,150000,1260000,0,8380000,5819000
"000012019","02",1,6121,"0124",2,1,0,650000,0,0,0,9350000,8700000
"000012034","01",1,5220,"5223",2,2,0,67500000,60000,0,0,85560000,1.8e+07
"000012034","02",1,7501,"1724",2,2,0,1e+06,0,0,0,5e+06,4e+06
"000042061","01",1,6121,"0124",2,1,1500000,4e+06,90000,0,0,12900000,7310000
"000042061","01",1,6111,"0111",2,1,3e+05,1550000,570000,2e+06,0,1.3e+07,8580000
"000012020","01",1,6111,"0111",2,1,0,820000,0,1400000,0,12500000,10280000
"000012020","01",1,6121,"0124",2,1,4e+05,1100000,0,0,0,4500000,3e+06
"000042062","01",1,6121,"0124",2,1,3120000,4500000,0,0,0,1.4e+07,6380000
"000062076","01",1,6111,"0111",2,1,620000,1790000,0,2080000,0,26130000,21640000
"000062076","04",2,6111,"0111",3,1,0,0,0,0,0,0,0
"000042062","01",1,6111,"0111",2,1,0,5200000,650000,4e+06,0,3.1e+07,21150000
"000032049","01",1,5220,"5223",2,2,0,3.8e+07,0,0,0,4.9e+07,1.1e+07
"000032049","01",1,6121,"0124",2,1,80000,1.8e+07,55000,0,0,31150000,13015000
"000032049","01",1,6111,"0111",2,1,0,2800000,0,4750000,0,3.6e+07,28450000
"000032049","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000042062","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000042063","01",1,6121,"0124",2,1,180000,7310000,0,0,0,9590000,2100000
"000042063","01",1,6114,"0130",2,1,4e+06,4812000,960000,670000,0,28390000,17948000
"000042063","03",1,5220,"5229",2,2,0,450000,0,0,0,828000,378000
"000042063","03",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000042064","02",1,7501,"1724",2,2,0,1e+05,0,0,0,450000,350000
"000042061","03",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000062080","01",1,6121,"0124",2,1,1200000,9e+06,0,0,0,2.5e+07,14800000
"000062080","01",1,6111,"0111",2,1,6e+05,850000,0,8e+06,0,2.5e+07,15550000
"000062080","02",1,7501,"1724",2,2,0,6e+05,0,0,0,3e+06,2400000
"000062079","01",1,6121,"0124",2,1,2e+05,2500000,0,0,0,9877500,7177500
"000062077","01",1,6111,"0111",2,1,850000,3820000,0,4300000,0,3e+07,21030000
"000062077","01",1,6121,"0124",2,1,0,2e+06,60000,0,0,7050000,4990000
"000062077","04",1,7501,"1724",2,2,0,2e+06,0,0,0,5e+06,3e+06
"000062077","05",1,7501,"1724",3,2,0,0,0,0,0,0,0
"000032048","01",1,6111,"0111",2,1,0,3640000,0,850000,0,3.1e+07,26510000
"000012023","01",1,6121,"0124",2,1,480000,2400000,0,0,0,7550000,4670000
"000072096","01",1,6121,"0124",2,1,750000,820000,0,0,0,7036000,5466000
"000072096","01",1,6111,"0111",2,1,610000,1105000,0,1165000,0,6220000,3340000
"000062078","01",1,6121,"0124",2,1,0,8e+05,0,0,0,3462500,2662500
"000072098","01",1,6112,"0111",2,1,220000,346000,0,725000,0,5190000,3899000
"000072099","01",1,6121,"0124",2,1,0,3e+06,0,0,0,13440000,10440000
"000072099","01",1,6111,"0111",2,1,450000,2278000,460000,3630000,0,21600000,14782000
"000072100","01",1,6121,"0124",2,1,70000,2750000,40000,0,0,8750000,5890000
"000072100","01",1,6111,"0111",2,1,0,1880000,0,3030000,0,2.1e+07,16090000
"000072100","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012006","01",1,6112,"0113",2,1,1200000,3520000,0,3e+05,0,1.7e+07,11980000
"000012006","01",1,6121,"0124",2,1,320000,3800000,120000,0,0,11400000,7160000
"000012006","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012006","03",1,6112,"0113",3,1,0,0,0,0,0,0,0
"000012006","04",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012021","01",1,6111,"0111",2,1,1650000,2535000,5e+05,2775000,0,19600000,12140000
"000012021","01",1,6121,"0124",2,1,276000,570000,0,0,0,5100000,4254000
"000012021","01",1,8331,"0140",2,1,0,550000,620000,380000,0,4550000,3e+06
"000042051","01",1,6111,"0111",2,1,5e+05,4470000,0,3180000,0,3.3e+07,24850000
"000042052","01",1,6121,"0124",2,1,170000,5e+06,80000,0,0,17800000,12550000
"000042052","01",1,6111,"0111",2,1,0,2200000,0,1420000,0,1.7e+07,13380000
"000042052","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000042052","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012022","01",1,6121,"0124",2,1,5e+05,3850000,0,0,0,7450000,3100000
"000012022","01",1,6111,"0111",2,1,1e+06,4510000,830000,7130000,0,118850000,105380000
"000042053","03",1,6121,"0124",2,1,750000,850000,0,0,0,4390000,2790000
"000042053","03",1,6112,"0111",2,1,380000,720000,0,1220000,0,5890000,3570000
"000042054","01",1,6121,"0124",2,1,0,1480000,0,0,0,5882000,4402000
"000042054","01",1,6111,"0111",2,1,320000,563000,0,765000,0,6440000,4792000
"000012023","01",1,6111,"0111",2,1,0,2300000,0,7550000,0,2.2e+07,12150000
"000012025","01",1,6121,"0124",2,1,4e+05,1500000,0,0,0,4070000,2170000
"000012037","01",1,6121,"0124",2,1,0,3e+05,0,0,0,1376000,1076000
"000012038","04",1,7501,"1724",2,2,0,650000,0,0,0,3e+06,2350000
"000012040","01",1,6121,"0124",2,1,3e+05,1500000,0,0,0,4200000,2400000
"000062082","01",1,6111,"0111",2,1,240000,188000,0,665000,0,8540000,7447000
"000062084","01",1,6112,"0113",2,1,2300000,0,0,0,0,1.3e+07,10700000
"000012039","01",1,6121,"0124",2,1,0,1e+06,0,0,0,5510000,4510000
"000012039","01",1,6111,"0111",2,1,350000,310000,0,2160000,0,12050000,9230000
"000012039","03",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000012039","04",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000012039","06",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012010","01",1,6111,"0111",2,1,0,2400000,2e+05,1950000,0,2.9e+07,24450000
"000062085","01",1,6111,"0111",2,1,0,1620000,0,810000,0,1.7e+07,14570000
"000062085","01",1,6112,"0113",2,1,750000,0,0,150000,0,1.8e+07,17100000
"000062085","01",1,6121,"0124",2,1,4e+05,3e+06,120000,0,0,10600000,7080000
"000062085","04",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000062085","05",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012010","01",1,6112,"0113",2,1,3e+06,3400000,0,4e+05,0,2.6e+07,19200000
"000012010","01",1,6121,"0124",2,1,0,1400000,110000,0,0,7300000,5790000
"000012010","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012010","03",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000012010","04",1,6112,"0113",3,1,0,0,0,0,0,0,0
"000072101","01",1,6121,"0124",2,1,350000,630000,0,0,0,2272000,1292000
"000012008","01",1,6111,"0111",2,1,0,1250000,0,1150000,0,1.9e+07,16600000
"000012008","01",1,6112,"0113",2,1,5e+06,3400000,530000,5e+05,0,3.4e+07,24570000
"000012008","01",1,6121,"0124",2,1,0,3e+06,0,0,0,9800000,6800000
"000072101","01",1,6111,"0111",2,1,280000,157000,0,620000,0,3580000,2523000
"000022042","01",1,6111,"0111",2,1,450000,470000,0,2240000,0,11850000,8690000
"000072086","01",1,6111,"0111",2,1,380000,265000,0,760000,0,10320000,8915000
"000062071","01",1,6121,"0124",2,1,1e+06,4e+06,40000,450000,0,17800000,12310000
"000062071","02",1,7501,"1724",2,1,0,350000,0,0,0,1200000,850000
"000062072","01",1,6112,"0124",2,1,9700000,11500000,0,0,0,113590000,92390000
"000012026","01",1,8322,"6023",2,2,0,9e+06,0,0,0,2.7e+07,1.8e+07
"000012027","01",1,9111,"5259",2,2,0,5.4e+07,0,2450000,0,71450000,1.5e+07
"000012027","05",1,9111,"5259",3,2,0,0,0,0,0,0,0
"000042060","01",1,6113,"0112",2,1,1550000,1750000,278000,4460000,0,28550000,20512000
"000072102","01",1,6121,"0124",2,1,770000,1150000,0,0,0,4240000,2320000
"000072102","01",1,6111,"0111",2,1,620000,687000,0,1265000,0,7450000,4878000
"000072105","01",1,6121,"0124",2,1,530000,1600000,50000,0,0,12100000,9920000
"000072105","01",1,6112,"0111",2,1,0,990000,0,1320000,0,1.3e+07,10690000
"000072105","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000012032","02",1,7501,"1724",2,2,0,1e+05,0,0,0,750000,650000
"000062073","01",1,6111,"0111",2,1,420000,5e+05,0,1075000,0,4930000,2935000
"000062073","01",1,6121,"0124",2,1,1150000,6e+06,0,0,0,15520000,8370000
"000062075","01",1,6121,"0124",2,1,7900000,2e+07,120000,0,0,43750000,15730000
"000062075","02",1,7501,"1724",2,2,0,4e+05,0,0,0,1150000,750000
"000062072","01",1,6111,"0111",2,1,850000,1880000,0,2370000,0,9600000,4500000
"000062074","01",1,6121,"0124",2,1,4900000,3e+07,2e+05,0,0,7.2e+07,36900000
"000062074","02",1,7501,"1724",2,2,0,5e+05,0,0,0,2e+06,1500000
"000062074","03",1,7501,"1724",3,2,0,0,0,0,0,0,0
"000062074","05",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000032048","01",1,6121,"0124",2,1,850000,1e+07,60000,0,0,19700000,8790000
"000032048","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000032048","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000022041","01",1,7501,"1724",2,2,0,0,0,0,0,1e+06,1e+06
"000043062","01",1,5220,"5229",2,2,0,3.45e+08,0,0,0,378800000,33800000
"000043062","01",1,6121,"0124",2,1,320000,3e+06,0,0,0,6700000,3380000
"000043062","01",1,6111,"0111",2,1,5e+05,1060000,0,750000,0,10500000,8190000
"000043062","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000043063","01",1,6121,"0124",2,1,0,3e+06,20000,0,0,5400000,2380000
"000043065","01",1,6111,"0111",2,1,0,2980000,0,1e+06,0,24100000,20120000
"000043065","01",1,6121,"0124",2,1,3e+05,3500000,70000,0,0,8400000,4530000
"000033047","01",1,3421,"5239",2,2,0,2.5e+07,0,0,0,3.2e+07,7e+06
"000033047","01",1,8322,"6023",2,2,0,9e+06,0,0,0,1.3e+07,4e+06
"000013040","01",1,6111,"0111",2,1,0,3840000,0,3750000,0,17400000,9810000
"000013038","01",1,6111,"0111",2,1,480000,360000,0,1090000,0,8130000,6200000
"000013024","01",1,6121,"0124",2,1,250000,8030000,90000,0,0,1.6e+07,7630000
"000013024","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000033046","01",1,3421,"5239",2,2,0,8800000,0,0,0,11800000,3e+06
"000033046","01",1,6111,"0111",2,1,0,750000,0,1080000,0,12450000,10620000
"000033048","01",1,7136,"4531",2,2,0,0,180000,0,0,3200000,3020000
"000033048","01",1,6121,"0124",2,1,4e+05,6e+06,0,0,0,1.1e+07,4600000
"000013037","01",1,6121,"0124",2,1,1700000,4800000,0,0,0,14630000,8130000
"000013037","01",1,6111,"0111",2,1,1220000,10885000,250000,2500000,0,46100000,31245000
"000013039","01",1,6111,"0111",2,1,0,550000,0,6e+05,0,5100000,3950000
"000013039","01",1,6121,"0124",2,1,0,9e+05,0,0,0,2930000,2030000
"000073099","01",1,6111,"0111",2,1,5e+05,1980000,0,970000,0,9500000,6050000
"000073098","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000073098","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000073098","04",1,6111,"0111",2,1,5e+05,1350000,0,0,0,4900000,3050000
"000073098","04",1,6121,"0124",2,1,1e+05,2500000,90000,0,0,5500000,2810000
"000063070","01",1,6111,"0111",2,1,0,1880000,0,5230000,0,1.4e+07,6890000
"000073096","01",1,6121,"0124",2,1,0,1650000,0,0,0,14164200,12514200
"000073096","01",1,6111,"0111",2,1,480000,710000,0,630000,0,9750000,7930000
"000073096","03",1,7501,"1724",2,2,0,360000,35000,0,0,1115000,720000
"000073096","04",1,6112,"0124",2,1,0,0,0,0,0,1.6e+07,1.6e+07
"000073096","05",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000073096","07",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000073096","08",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000073100","01",1,6112,"0113",2,1,880000,805000,0,380000,0,9650000,7585000
"000073097","01",1,6111,"0111",2,1,3500000,4500000,380000,130000,0,32900000,24390000
"000073097","01",1,6121,"0124",2,1,450000,9780000,0,0,0,12096000,1866000
"000073097","01",1,8331,"0140",2,1,0,3700000,1130000,0,0,2.5e+07,20170000
"000073097","04",1,7501,"1724",2,2,0,680000,50000,0,0,3730000,3e+06
"000073097","05",1,7501,"1724",3,2,0,0,0,0,0,0,0
"000073097","07",1,7501,"1724",3,2,0,0,0,0,0,0,0
"000063066","02",1,7501,"1724",2,2,0,450000,0,0,0,1700000,1250000
"000063066","03",1,7501,"1724",3,2,0,0,0,0,0,0,0
"000063070","05",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000013005","01",1,6111,"0111",2,1,4e+05,545000,0,780000,0,6130000,4405000
"000013002","01",1,5220,"5239",2,2,0,6150000,230000,0,0,16580000,10200000
"000013002","01",1,6121,"0124",2,1,1750000,1420000,0,0,0,10070000,6900000
"000013002","01",1,6111,"0111",2,1,1950000,1960000,380000,3350000,0,20950000,13310000
"000013002","05",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000013002","06",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000013004","01",1,5220,"5229",2,2,0,1.2e+08,0,0,0,1.36e+08,1.6e+07
"000013004","01",1,3421,"5110",2,2,0,0,0,0,0,2e+06,2e+06
"000013004","01",1,6121,"0124",2,1,3e+05,5e+06,0,0,0,1.4e+07,8700000
"000013004","01",1,6112,"0113",2,1,0,120000,0,3e+05,0,1e+07,9580000
"000013004","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000063069","01",1,6111,"0111",2,1,430000,365000,0,1110000,0,7650000,5745000
"000063069","01",1,6121,"0124",2,1,375000,920000,0,0,0,5164000,3869000
"000063085","01",1,6121,"0124",2,1,450000,2650000,0,0,0,9660000,6560000
"000063085","01",1,6111,"0111",2,1,1850000,730000,0,2090000,0,11120000,6450000
"000063085","03",1,7501,"1724",3,2,0,0,0,0,0,0,0
"000033043","01",1,6121,"0124",2,1,150000,2500000,0,0,0,3300000,650000
"000013012","02",1,7501,"1724",2,2,0,450000,0,0,0,1500000,1050000
"000013012","03",1,7501,"1724",2,2,0,450000,0,0,0,1500000,1050000
"000013011","01",1,9112,"5259",2,2,0,1200000,250000,0,0,19450000,1.8e+07
"000013014","01",1,6121,"0124",2,1,6e+05,1300000,0,0,0,4800000,2900000
"000013014","02",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000033042","01",1,6121,"0124",2,1,0,3500000,0,0,0,8649000,5149000
"000033041","01",2,7438,"5147",2,2,0,2450000,3650000,550000,0,11550000,4900000
"000043060","01",1,6111,"0111",2,1,0,595000,0,5e+05,0,9500000,8405000
"000073092","01",1,6121,"0124",2,1,270000,1140000,0,790000,0,2.1e+07,18800000
"000033044","01",1,5220,"5211",2,2,0,6500000,230000,180000,0,24910000,1.8e+07
"000033044","03",1,9111,"5259",2,2,0,3325000,1850000,570000,0,26150000,20405000
"000033044","04",1,5220,"5211",3,2,0,0,0,0,0,0,0
"000063085","04",1,7501,"1724",2,2,0,450000,38000,0,0,2200000,1712000
"000063084","01",1,6121,"0124",2,1,0,1850000,0,0,0,12676000,10826000
"000073092","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000073093","01",1,6111,"0111",2,1,0,2595000,0,2950000,0,3e+07,24455000
"000073093","01",1,6121,"0124",2,1,440000,2e+06,20000,0,0,8300000,5840000
"000073094","01",1,6111,"0111",2,1,0,2400000,0,3570000,0,4.4e+07,38030000
"000073094","01",1,6121,"0124",2,1,4e+05,1500000,1e+05,0,0,7400000,5400000
"000073094","03",1,6111,"0111",3,1,0,0,0,0,0,0,0
"000073094","08",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000013032","01",1,6111,"0111",2,1,380000,830000,170000,1060000,0,13640000,11200000
"000073106","01",1,5220,"5235",2,2,0,2.7e+07,150000,1300000,0,61950000,33500000
"000013001","01",1,6121,"0124",2,1,0,450000,0,0,0,2600000,2150000
"000013001","01",1,6112,"0113",2,1,320000,124000,0,0,0,3400000,2956000
"000013034","01",1,6111,"0111",2,1,4e+05,3300000,0,21350000,0,4.8e+07,22950000
"000063076","01",1,6121,"0124",2,1,2e+06,1.2e+07,0,0,0,34086000,20086000
"000063076","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000063076","04",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000063079","01",1,6112,"0113",2,1,80000,20000,0,40000,0,1.5e+07,14860000
"000063078","01",1,6112,"0113",2,1,750000,570000,0,0,0,7800000,6480000
"000013021","01",1,6111,"0111",2,1,0,205000,0,440000,0,2530000,1885000
"000013021","04",1,6121,"0124",2,1,0,680000,0,0,0,2830000,2150000
"000063077","01",1,6121,"0124",2,1,0,2e+06,0,0,0,8950000,6950000
"000063077","01",1,6111,"0111",2,1,0,1380000,0,950000,0,1.1e+07,8670000
"000063077","03",1,6121,"0124",3,1,0,0,0,0,0,0,0
"000013023","01",1,8331,"0140",2,1,0,1250000,630000,180000,0,7560000,5500000
