"ADDRESS","COL01","COL02","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10","COL11","COL12","COL13"
104031050,"12",1,7501,"1724",3,2,0,0,0,0,0,0,0
104121095,"01",1,7231,"5020",2,2,0,230000,0,180000,0,10800000,10390000
104121092,"01",1,6111,"0111",2,1,0,885000,0,510000,0,3300000,1905000
104121092,"01",1,3421,"5110",2,2,0,0,0,0,0,0,5e+06
104121092,"02",2,6111,"0111",3,1,0,0,0,0,0,0,0
104071070,"01",1,8322,"6021",2,2,0,1175000,0,0,0,3720000,2545000
104071070,"01",2,7325,"2697",2,2,0,0,0,0,0,0,25520000
104011023,"01",1,5220,"5239",2,2,0,0,0,0,0,0,2400000
104101089,"01",2,9111,"5259",2,2,0,0,0,0,0,0,5400000
104101086,"01",1,3421,"5229",2,2,0,0,0,0,0,0,4.8e+07
104011024,"01",1,6112,"0113",2,1,6650000,4350000,220000,12500000,0,2.5e+07,1280000
104101087,"01",1,7501,"1724",2,2,0,1100000,0,0,0,4600000,3500000
104101087,"01",1,9333,"9305",2,2,0,0,180000,0,0,5580000,5400000
104101087,"02",1,7501,"1724",3,2,0,0,0,0,0,0,0
104101087,"03",1,7501,"1724",3,2,0,0,0,0,0,0,0
104101087,"04",1,7501,"1724",3,2,0,0,0,0,0,0,0
104101087,"05",1,9112,"5259",2,2,0,8e+05,180000,0,0,1260000,280000
104101088,"01",1,6111,"0111",2,1,0,350000,114000,1842000,0,26460000,24154000
104101088,"01",2,7501,"1724",2,2,0,1200000,150000,0,0,6e+06,4650000
104101088,"02",1,6111,"0111",3,1,0,0,0,0,0,0,0
104101088,"03",2,7501,"1724",3,2,0,0,0,0,0,0,0
104101088,"04",2,7501,"1724",3,2,0,0,0,0,0,0,0
104051052,"01",1,6111,"0113",2,1,340000,1353000,27000,0,0,2200000,480000
104051052,"01",1,3421,"5239",2,2,0,0,0,0,0,0,2.4e+07
104051053,"01",1,6111,"0111",2,1,5e+05,85000,32000,40000,0,2500000,1843000
104051053,"01",1,6112,"0113",2,1,3200000,3550000,2950000,2900000,0,40500000,27900000
104071070,"01",2,9112,"5259",2,2,0,455000,50000,0,0,4800000,4295000
104071070,"02",2,7325,"2697",3,2,0,0,0,0,0,0,0
104071070,"03",2,7325,"2697",3,2,0,0,0,0,0,0,0
104071070,"04",2,7325,"2697",3,2,0,0,0,0,0,0,0
104071070,"05",2,7325,"2697",3,2,0,0,0,0,0,0,0
104051051,"01",1,3413,"5010",2,2,0,0,0,0,0,0,1e+08
104051051,"02",1,7436,"1729",2,2,0,0,0,0,0,0,3e+06
104101090,"01",1,9111,"5259",2,2,0,0,0,0,0,0,5250000
104101090,"05",1,7224,"2892",2,2,0,420000,0,1984000,0,6004000,3600000
104051052,"01",1,3421,"5010",2,2,0,0,0,0,0,0,1.5e+07
104011004,"01",1,6121,"0124",2,1,0,1570000,0,0,0,5650000,4080000
104011004,"01",1,6112,"0113",2,1,0,652000,0,80000,0,1400000,668000
104011004,"01",1,6111,"0111",2,1,0,0,0,0,0,1200000,1200000
104011004,"02",1,6121,"0124",3,1,0,0,0,0,0,0,0
104011001,"01",1,5220,"5211",2,2,0,0,0,0,0,0,3600000
104011003,"01",1,6121,"0124",2,1,0,3.5e+07,60000,340000,0,4950000,-30450000
104011003,"03",1,6121,"0124",3,1,0,0,0,0,0,0,0
104011017,"01",1,5220,"5030",2,2,0,0,0,0,0,0,14400000
104011017,"03",1,5220,"5030",3,2,0,0,0,0,0,0,0
104011006,"01",1,3413,"7020",2,2,0,0,0,0,0,0,4e+07
104011008,"01",1,8322,"6021",2,2,0,0,0,0,0,0,14400000
104011008,"01",1,6111,"0111",2,1,0,224000,0,175000,0,2450000,2051000
104011008,"02",2,6111,"0111",3,1,0,0,0,0,0,0,0
104011032,"01",1,5220,"5221",2,2,0,9.6e+07,184000,3e+06,0,1.11e+08,11816000
104011035,"01",2,9111,"5259",2,2,0,0,1500000,1630000,0,7200000,4070000
104011019,"01",1,9112,"5259",2,2,0,0,0,0,0,0,1.8e+07
104011021,"01",1,8322,"8090",2,2,0,11205000,2150000,250000,0,46872000,33267000
104011025,"02",1,5141,"9302",2,2,0,1e+05,20000,0,0,1820000,1700000
104031044,"01",1,7418,"1546",1,2,0,0,0,0,0,0,2.4e+07
104031045,"01",1,7212,"2892",2,2,0,1600000,155000,9480000,0,43800000,32565000
104031042,"01",1,5220,"5237",2,2,0,0,0,0,0,0,3e+07
104011026,"01",1,6111,"0111",2,1,0,255000,53000,290000,0,0,-598000
104011026,"01",1,5220,"5211",2,2,0,0,0,0,0,0,21600000
104011026,"03",1,3134,"7494",2,2,0,0,0,0,0,0,1.8e+07
104011026,"04",1,5220,"5211",3,2,0,0,0,0,0,0,0
104031041,"01",1,1312,"4521",1,2,0,0,0,0,0,0,4.2e+07
104031043,"01",1,9111,"5259",2,2,0,0,0,0,0,0,7200000
104031043,"04",1,9111,"5259",3,2,0,0,0,0,0,0,0
104011012,"01",1,6112,"0113",2,1,2e+06,1200000,90000,16420000,0,4e+07,20290000
104011029,"01",1,5220,"5132",2,2,0,0,0,0,0,0,4.8e+07
104011012,"02",1,6112,"0113",3,1,0,0,0,0,0,0,0
104011011,"01",1,5220,"5235",2,2,0,65148000,4e+05,1630000,120000,86098000,18800000
104011015,"01",1,8324,"6023",2,2,0,500800,1.6e+07,0,0,64500800,4.8e+07
104101083,"01",1,6111,"0111",2,1,750000,2500000,0,1325000,0,18500000,13925000
104101083,"01",1,5220,"5211",2,2,0,0,0,0,0,0,7200000
104101082,"01",1,9112,"5259",2,2,0,0,0,0,0,0,14400000
104101082,"01",1,6111,"0111",2,1,0,58000,0,801500,0,5750000,4890500
104101082,"02",2,6111,"0111",3,1,0,0,0,0,0,0,0
104101084,"01",1,5220,"5236",2,2,0,25200000,1e+06,720000,0,38920000,1.2e+07
104101084,"01",1,3411,"6719",2,2,0,0,0,0,0,0,4e+06
104101085,"01",1,5220,"5211",2,2,0,2.8e+07,0,0,0,37360000,9360000
104101085,"03",1,7224,"2892",1,2,4200000,216000,3e+06,2640000,0,5.8e+07,47944000
104101085,"03",2,7501,"1724",2,2,0,2100000,150000,0,0,6600000,4350000
104101085,"04",2,7501,"1724",3,2,0,0,0,0,0,0,0
104101085,"05",2,7501,"1724",3,2,0,0,0,0,0,0,0
104101085,"06",2,7501,"1724",3,2,0,0,0,0,0,0,0
104011028,"01",1,7132,"4540",2,2,0,0,0,0,0,0,4.2e+07
104081075,"01",1,6121,"0124",2,1,0,10950000,140000,0,0,25700000,14610000
104081075,"01",1,3421,"5239",2,2,0,0,0,0,0,0,1.5e+07
104081075,"02",1,6121,"0124",3,1,0,0,0,0,0,0,0
104081075,"03",1,6121,"0124",3,1,0,0,0,0,0,0,0
104061056,"01",1,5220,"5238",1,2,0,0,0,0,0,0,8.4e+07
104061057,"01",1,9111,"5259",2,2,0,0,0,0,0,0,18500000
104061058,"01",1,8322,"6021",2,2,0,0,0,0,0,0,1.2e+07
104061058,"01",1,7417,"1545",1,2,0,0,0,0,0,0,1.8e+07
104061058,"03",1,8322,"6021",2,2,0,0,0,0,0,0,1.2e+07
104061059,"01",1,5220,"5211",2,2,0,0,0,0,0,0,5.2e+07
104081071,"01",1,5220,"5211",2,2,0,36400000,5100000,5e+05,0,52500000,10500000
104061059,"03",1,8322,"6023",2,2,0,0,0,0,0,0,3e+07
104071069,"01",1,3421,"5239",2,2,0,0,0,0,0,0,1400000
104091079,"01",1,1316,"6021",2,2,0,0,0,0,0,0,2700000
104091077,"01",1,7133,"4540",2,2,0,250000,30000,740000,0,14400000,13380000
104071068,"01",2,6111,"0111",2,1,180000,208000,32000,380000,0,2350000,1550000
104071068,"01",2,6123,"0127",2,1,0,1650000,48000,80000,0,3e+06,1222000
104071065,"03",1,5220,"5238",2,2,0,0,0,0,0,0,1.4e+07
104031050,"13",1,7501,"1724",3,2,0,0,0,0,0,0,0
104021037,"01",1,7222,"5020",2,2,0,0,0,0,0,0,16200000
104012003,"01",1,6112,"0113",2,1,5e+05,2250000,25000,4475000,0,2e+07,12750000
104012016,"01",1,7218,"5020",1,2,0,0,0,0,0,0,1.8e+07
104012033,"01",1,5220,"5234",2,2,0,0,0,0,0,0,3.6e+07
104032049,"01",1,7241,"5020",2,1,0,5e+05,1e+05,6e+05,0,19200000,1.8e+07
104032050,"01",1,7231,"5020",1,2,1440000,0,150000,3140000,0,22980000,18250000
104012032,"01",1,8322,"6021",2,2,0,3080000,3560000,9500000,0,28800000,12660000
104012017,"01",1,7241,"5260",2,2,0,0,0,0,0,0,2e+07
104012035,"01",1,6112,"0113",2,1,750000,1505000,0,3200000,0,8e+06,2545000
104012035,"02",1,6112,"0113",3,1,0,0,0,0,0,0,0
104012031,"03",1,5141,"9302",2,2,0,0,0,0,0,0,9500000
104012031,"04",1,5141,"9302",3,2,0,0,0,0,0,0,0
104092077,"01",1,5220,"5238",2,2,0,0,0,0,0,0,1.2e+07
104092077,"03",1,3135,"7130",2,2,0,1500000,3500000,920000,0,29920000,2.4e+07
104092076,"01",1,3421,"5010",2,2,0,0,0,0,0,0,3e+06
104072061,"01",2,5220,"5236",2,2,0,0,0,0,0,0,1.08e+08
104072063,"01",2,5220,"5135",2,2,0,0,0,0,0,0,3e+06
104072063,"01",2,8322,"6021",2,2,0,0,0,0,0,0,5e+06
104072064,"01",1,5220,"5211",2,2,0,0,0,0,0,0,33600000
104072064,"03",1,5220,"5211",3,2,0,0,0,0,0,0,0
104012010,"03",1,1313,"4522",2,2,0,0,0,0,0,0,3.6e+07
104072064,"04",1,5220,"5211",3,2,0,0,0,0,0,0,0
104072062,"01",1,8322,"6021",2,2,0,810000,0,0,0,1500000,690000
104082070,"01",1,7136,"4531",2,2,0,15100000,2200000,645000,0,41945000,2.4e+07
104132091,"01",1,6111,"0111",2,1,1200000,2315000,0,2820000,0,28500000,22165000
104132091,"01",1,5220,"5236",2,2,0,0,0,0,0,0,2.4e+07
104132093,"01",1,6111,"0111",2,1,0,710000,0,620000,0,4250000,2920000
104132093,"01",1,8322,"6023",2,2,0,850000,250000,0,0,4500000,3400000
104082067,"01",1,5122,"5524",2,2,0,0,0,0,0,0,9e+06
104082069,"01",1,5220,"5221",2,2,0,0,0,0,0,0,1.8e+07
104082069,"02",1,7436,"1729",2,2,0,0,0,0,0,0,9600000
104102082,"01",1,7501,"1724",2,2,0,7e+06,3e+05,0,0,22200000,14900000
104102082,"01",1,5220,"5236",2,2,0,5e+07,0,3e+06,0,5.8e+07,5e+06
104102082,"03",1,7501,"1724",3,2,0,0,0,0,0,0,0
104102082,"04",1,7501,"1724",3,2,0,0,0,0,0,0,0
104102082,"05",1,7501,"1724",3,2,0,0,0,0,0,0,0
104102082,"06",1,7501,"1724",3,2,0,0,0,0,0,0,0
104132093,"01",2,7325,"2697",2,2,0,0,0,0,0,0,4e+06
104132093,"02",2,7325,"2697",3,2,0,0,0,0,0,0,0
104132093,"03",1,7325,"2697",2,2,0,0,0,0,0,0,5280000
104102081,"03",1,7132,"4540",2,2,0,0,0,0,0,0,4.2e+07
104102085,"01",1,6111,"0111",2,1,0,930000,0,1020000,0,6800000,4850000
104102085,"01",1,5220,"5211",2,2,0,0,0,0,0,0,1.5e+07
104102085,"03",1,5220,"5211",3,2,0,0,0,0,0,0,0
104102085,"03",1,3411,"6719",2,2,0,0,0,0,0,0,10800000
104132093,"03",2,7325,"2697",3,2,0,0,0,0,0,0,0
104132093,"04",2,7325,"2697",3,2,0,0,0,0,0,0,0
104032036,"01",2,7501,"1724",2,2,0,510000,145000,0,0,1750000,1095000
104132095,"01",1,5220,"5221",2,2,0,0,0,0,0,0,2400000
104132095,"01",2,5220,"5223",2,2,0,0,0,0,0,0,13500000
104032037,"01",1,9112,"5259",2,2,0,0,0,0,0,0,8500000
104032037,"02",1,7433,"1810",2,2,0,8e+05,0,120000,0,4800000,3880000
104012023,"01",1,5220,"5236",2,2,0,0,0,0,0,0,1.2e+07
104012022,"01",1,5220,"5239",2,2,0,0,0,0,0,0,1.8e+07
104052051,"01",1,5220,"5239",2,2,0,0,0,0,0,0,3e+07
104052053,"01",1,5220,"5234",2,2,0,0,0,0,0,0,2.4e+07
104052053,"03",1,7433,"1810",2,2,420000,860000,145000,360000,0,6e+06,4215000
104052053,"04",1,5220,"5234",3,2,0,0,0,0,0,0,0
104052053,"05",1,5220,"5234",3,2,0,0,0,0,0,0,0
104052052,"01",1,5220,"5126",2,2,0,0,0,0,0,0,2.4e+07
104112090,"01",1,7436,"1721",2,2,0,0,0,0,0,0,9e+06
104052055,"01",1,8322,"6021",1,2,12775000,13120000,1600000,2236000,0,45600000,15869000
104012004,"01",1,6112,"0113",2,1,3500000,3760000,145000,7600000,0,22500000,7495000
104112086,"01",1,9111,"5259",2,2,0,0,0,0,0,0,1.4e+07
104052054,"01",1,6111,"0111",2,1,1700000,1202400,0,3465000,0,15650000,9282600
104052054,"03",1,6111,"0111",3,1,0,0,0,0,0,0,0
104012025,"01",1,7433,"1810",2,2,0,0,0,0,0,0,2.4e+07
104012025,"02",1,7433,"1810",3,2,0,0,0,0,0,0,0
104012028,"01",1,6112,"0113",2,1,2020000,476000,0,520000,0,3700000,684000
104012028,"01",1,7218,"5260",2,2,0,0,0,0,0,0,10800000
104012027,"01",1,5220,"5239",2,2,0,0,0,0,0,0,3e+07
104012027,"03",1,5220,"5239",3,2,0,0,0,0,0,0,0
104012026,"01",1,8323,"6021",1,2,10800000,3500000,2500000,4250000,0,49600000,28550000
104012026,"01",1,1313,"4522",1,2,0,0,0,0,0,0,3e+07
104032044,"01",1,5220,"5234",2,2,0,0,0,0,0,0,9.6e+07
104032041,"01",1,1222,"2520",1,2,0,0,0,0,0,0,3.6e+07
104082071,"01",1,3421,"5239",2,2,0,0,0,0,0,0,2400000
104082071,"01",1,6111,"0111",2,1,9600000,1610000,0,13440000,0,43920000,19270000
104032045,"03",1,5220,"5211",2,2,0,0,0,0,0,0,3.6e+08
104032045,"04",1,5220,"5211",3,2,0,0,0,0,0,0,0
104032043,"01",1,2320,"8090",2,2,0,1e+05,0,6e+05,0,1.5e+07,14300000
104082071,"04",1,7433,"1810",2,2,0,960000,2600000,120000,0,6e+06,2320000
104082071,"05",1,6111,"0111",3,1,0,0,0,0,0,0,0
104012015,"02",1,7136,"4531",2,2,0,0,0,0,0,0,1.8e+07
104012012,"01",1,7131,"4522",2,2,0,0,0,0,0,0,1.8e+07
104012012,"03",1,7131,"4522",3,2,0,0,0,0,0,0,0
104012011,"01",1,8323,"6021",2,2,0,0,0,0,0,0,2.4e+07
104062058,"01",1,9333,"9305",2,2,0,0,0,0,0,0,6e+06
104082072,"01",1,5122,"5521",2,2,0,0,0,0,0,0,2.7e+07
104062056,"01",1,5220,"5236",2,2,0,0,0,0,0,0,1.8e+07
104062056,"05",1,7136,"4531",2,2,0,0,0,0,0,0,9600000
104062056,"06",1,5220,"5239",2,2,0,0,0,0,0,0,10800000
104012007,"01",1,5220,"5126",2,2,0,0,0,0,0,0,4e+07
104012008,"01",1,2320,"8090",2,2,0,3e+05,0,1e+06,0,121300000,1.2e+08
104012008,"01",1,6112,"0113",2,1,3250000,0,1050000,0,0,0,-4300000
104073062,"01",2,7325,"2697",2,2,0,0,0,0,0,0,13500000
104073062,"03",2,7325,"2697",3,2,0,0,0,0,0,0,0
104073062,"04",2,7501,"2697",3,2,0,0,0,0,0,0,0
104073062,"05",2,7501,"2697",3,2,0,0,0,0,0,0,0
104043049,"01",1,5220,"5125",2,2,0,0,0,0,0,0,1.5e+07
104013019,"02",1,7437,"1721",2,2,0,820000,0,1e+06,0,6120000,4300000
104013016,"01",1,7325,"2697",1,2,0,0,0,0,0,0,62368000
104013016,"04",1,7325,"2697",3,2,0,0,0,0,0,0,0
104013016,"10",1,7325,"2697",3,2,0,0,0,0,0,0,0
104013033,"01",1,6111,"0111",2,1,9e+05,1250000,0,230000,0,5500000,3120000
104013033,"01",1,7501,"1724",1,2,3600000,4500000,0,0,0,0,-8100000
104013033,"03",1,7501,"1724",3,2,0,0,0,0,0,0,0
104013033,"04",2,7501,"1724",3,2,0,0,0,0,0,0,0
104013031,"01",1,6111,"0111",2,1,750000,415000,0,1262000,0,5950000,3523000
104013031,"01",2,7501,"1724",2,2,0,1e+06,150000,20000,0,4250000,3080000
104013031,"02",1,6111,"0111",3,1,0,0,0,0,0,0,0
104013031,"04",2,7501,"1724",3,2,0,0,0,0,0,0,0
104013031,"05",2,7501,"1724",3,2,0,0,0,0,0,0,0
104013034,"01",1,7133,"4540",2,2,4e+06,0,8e+05,3e+05,0,15900000,10800000
104013020,"01",1,5220,"5238",2,2,0,0,0,0,0,0,2.4e+07
104013031,"06",2,7501,"1724",3,2,0,0,0,0,0,0,0
104013035,"01",1,7131,"4522",2,2,0,0,0,0,0,0,3500000
104073064,"01",1,5220,"5123",2,2,0,0,0,0,0,0,3e+07
104073061,"01",1,9112,"5259",2,2,0,0,0,0,0,0,1.2e+07
104073065,"02",1,7433,"1810",2,2,0,360000,120000,120000,0,3e+06,2400000
104043046,"01",1,5220,"5229",2,2,0,0,0,0,0,0,1.2e+07
104043048,"01",1,3421,"5239",2,2,0,0,0,0,0,0,1.8e+07
104043047,"01",1,6112,"0113",2,1,5120000,270000,0,420000,0,21500000,15690000
104043047,"02",1,8321,"6021",2,2,0,0,0,0,0,0,14400000
104013002,"01",1,8322,"6021",2,2,0,2560000,1800000,2468000,0,18600000,11772000
104013002,"02",1,7433,"1810",2,2,0,150000,0,50000,0,1e+06,8e+05
104013002,"02",2,6111,"0111",2,1,0,130000,0,150000,0,5e+05,220000
104053052,"03",1,5220,"5234",2,2,0,0,0,0,0,0,1.8e+07
104053052,"04",1,5220,"5211",2,2,0,0,0,0,0,0,19200000
104053052,"05",1,5220,"5211",2,2,0,0,0,0,0,0,16800000
104013003,"01",1,1210,"5138",1,2,0,0,0,0,0,0,-2.5e+08
104053051,"01",1,5220,"1545",1,2,0,0,0,0,0,0,26400000
104053051,"03",1,7417,"1545",3,2,0,0,0,0,0,0,0
104053054,"01",1,5220,"5144",2,2,0,0,0,0,0,0,15600000
104013024,"02",1,7433,"1810",2,2,0,150000,250000,120000,0,1500000,980000
104013009,"02",1,7311,"5260",2,2,0,7e+06,0,7660000,0,48660000,3.4e+07
104013007,"03",1,7501,"1724",2,2,0,380000,120000,0,0,8e+05,3e+05
104013008,"01",1,6111,"0111",2,1,0,0,0,420000,0,5e+06,4580000
104013008,"02",1,6111,"0111",3,1,0,0,0,0,0,0,0
104013008,"03",1,6111,"0111",3,1,0,0,0,0,0,0,0
104013021,"01",1,3225,"3311",2,2,0,0,0,0,0,0,17400000
104013022,"01",1,3413,"7020",2,2,0,0,0,0,0,0,1.2e+07
104013023,"02",1,7141,"5020",2,2,0,0,0,0,0,0,1.8e+07
104123090,"01",1,6111,"0111",2,1,5e+05,220000,0,910000,0,4434000,2804000
104123090,"08",1,7231,"5020",2,2,0,0,0,0,0,0,28500000
104123090,"09",1,7501,"1724",2,2,0,1590000,58000,35000,0,6e+06,4317000
104013029,"01",1,6112,"0113",2,1,1200000,1180000,0,8e+05,0,5e+06,1820000
104013026,"01",1,6111,"0111",2,1,3600000,4610000,0,4800000,0,4.4e+07,30990000
104123089,"01",1,6111,"0111",2,1,1e+05,210000,0,532000,0,5050000,4208000
104123087,"01",1,6111,"0111",2,1,0,160000,0,727000,0,5155000,4268000
104123087,"03",1,7501,"1724",2,2,0,1250000,120000,0,0,0,-1370000
104013014,"01",1,7124,"2022",2,2,0,0,0,0,0,0,20400000
104013015,"01",1,7231,"5020",2,2,0,0,0,0,0,0,38400000
104123090,"10",1,7501,"1724",3,2,0,0,0,0,0,0,0
104123086,"02",1,6111,"0111",2,1,0,1200000,0,4e+05,0,0,-1600000
104123088,"01",1,8323,"6021",2,2,0,0,0,0,0,0,4.2e+07
104083068,"01",1,6111,"0111",2,1,1500000,4040000,0,3150000,0,15775000,7085000
104103085,"01",1,6111,"0111",2,1,0,340000,60000,1850000,0,14400000,12150000
104013013,"01",1,5220,"5221",2,2,0,0,0,0,0,0,2.4e+07
104013013,"03",1,5220,"5221",2,2,0,0,0,0,0,0,2.4e+07
104013011,"01",1,3413,"7020",2,2,0,0,0,0,0,0,1.2e+07
104103082,"01",1,9333,"9305",2,2,0,0,30000,0,0,7230000,7200000
104103083,"01",1,9112,"5259",2,2,0,0,0,0,0,0,7200000
104103083,"01",2,9112,"5259",2,2,0,0,0,0,0,0,3500000
104103084,"01",1,5220,"5236",2,2,0,0,0,0,0,0,10500000
104083075,"01",1,6112,"0113",2,1,1e+06,340000,0,3e+05,0,3e+06,1360000
104033037,"01",1,6111,"0111",2,1,4e+05,1240000,40000,660000,0,6240000,3900000
104033037,"01",1,3413,"7020",2,2,0,0,0,0,0,0,1.8e+07
104033040,"01",1,6111,"0111",2,1,0,480000,0,340000,0,2500000,1680000
104033040,"03",1,6111,"0111",3,1,0,0,0,0,0,0,0
104033039,"01",1,6111,"0111",2,1,4060000,1840000,0,2235000,0,26200000,18065000
104033039,"01",1,5220,"5144",1,2,0,0,0,0,0,0,3.6e+07
104083075,"01",1,6111,"0111",2,1,2800000,2540000,0,2720000,0,23270000,15210000
104083075,"01",1,6121,"0124",2,1,60000,9100000,120000,125000,0,23900000,14495000
104083075,"03",1,6111,"0111",3,1,0,0,0,0,0,0,0
104083075,"03",1,6121,"0124",3,1,0,0,0,0,0,0,0
104083075,"03",1,5220,"5123",2,2,0,0,0,0,0,0,3.6e+07
104083075,"04",1,6121,"0124",3,1,0,0,0,0,0,0,0
104083074,"01",1,5220,"5231",2,2,0,0,0,0,0,0,2500000
104083074,"01",1,6121,"0124",2,1,0,4240000,70000,10000,0,6970000,2650000
104083074,"01",1,6111,"0111",2,1,2e+06,710000,20000,7020000,0,23800000,14050000
104083074,"02",1,6121,"0124",3,1,0,0,0,0,0,0,0
104083074,"02",1,7501,"1724",2,2,0,1600000,165000,20000,0,0,-1785000
104083071,"01",1,6111,"0111",2,1,0,1e+05,0,270000,0,6600000,6230000
104083072,"01",1,6112,"0113",2,1,1e+05,0,0,3e+05,0,5e+06,4600000
104033039,"02",2,6111,"0111",3,1,0,0,0,0,0,0,0
104033038,"01",1,8322,"6021",2,2,0,0,0,0,0,0,2.7e+07
104083073,"01",1,6111,"0111",2,1,0,0,0,0,0,0,0
104083073,"01",1,8331,"0140",2,2,0,2500000,0,0,0,7500000,5e+06
104083073,"01",1,6121,"0124",2,1,0,22880000,30000,570000,0,18250000,-5230000
104043050,"01",1,6111,"0111",2,1,2e+05,185000,0,490000,0,1140000,265000
104043050,"01",1,5220,"5221",2,2,0,0,0,0,0,0,1.4e+07
104013010,"01",1,7126,"4521",2,2,0,0,0,0,0,0,2.7e+07
104013010,"03",2,9314,"4521",3,2,0,0,0,0,0,0,0
104063057,"01",1,5220,"5133",2,2,0,0,0,0,0,0,4.2e+07
104063059,"01",1,7212,"4521",2,2,0,0,0,0,0,0,1.5e+07
104033045,"01",1,3413,"7020",2,2,0,0,0,0,0,0,2e+07
104033044,"01",1,5220,"5125",2,2,0,0,0,0,0,0,3.6e+07
104033044,"03",1,5220,"5125",3,1,0,0,0,0,0,0,0
104033042,"03",1,8322,"6023",2,2,0,0,0,0,0,0,1.2e+07
104033042,"04",1,7231,"5020",2,2,0,0,0,0,0,0,8400000
104033042,"05",1,7241,"5020",2,2,0,0,0,0,0,0,7200000
104054053,"01",1,7501,"1724",2,2,0,1500000,2e+05,0,0,5e+06,3300000
104054053,"01",1,8324,"6023",2,2,0,0,0,0,0,0,19200000
104054053,"04",1,7501,"1724",3,2,0,0,0,0,0,0,0
104054051,"01",1,6112,"0113",2,1,1140000,5100000,0,110000,0,0,-6350000
104054051,"03",2,6112,"0113",3,1,0,0,0,0,0,0,0
104054052,"01",1,8324,"6023",1,2,0,0,0,0,0,0,1.8e+07
104014020,"01",1,7501,"1724",2,2,0,6e+06,190000,3e+05,0,3.3e+07,26510000
104014020,"06",1,7501,"1724",3,2,0,0,0,0,0,0,0
104014020,"07",1,7501,"1724",3,2,0,0,0,0,0,0,0
104124090,"01",1,6111,"0111",2,1,0,205000,170000,225000,0,3400000,2800000
104124090,"03",1,7501,"1724",2,2,0,250000,0,0,0,0,-250000
104014028,"01",1,5220,"5146",2,2,0,0,0,0,0,0,3e+07
104074059,"03",1,9112,"5259",2,2,0,0,0,0,0,0,3e+07
104124086,"01",1,7136,"4531",2,2,0,0,0,0,0,0,8800000
104124086,"02",1,7501,"1724",2,2,0,3e+05,0,0,0,0,-3e+05
104124087,"01",1,7437,"1721",2,2,0,0,0,0,0,0,5e+06
104124087,"01",2,7501,"1724",2,2,0,750000,50000,0,0,0,-8e+05
104124087,"02",1,7437,"1721",3,2,0,0,0,0,0,0,0
104074060,"02",1,5141,"9302",2,2,0,0,0,0,0,0,1.2e+07
104074056,"01",1,6111,"0111",2,1,2e+05,1050000,0,1550000,0,9680000,6880000
104074057,"01",1,8134,"2697",1,2,0,0,0,0,0,0,3e+07
104074057,"04",1,5220,"5238",2,2,0,0,0,0,0,0,0
104074058,"01",1,2320,"9500",2,2,0,0,0,0,0,0,7200000
104084066,"01",1,6112,"0113",2,1,8850000,6e+06,0,550000,0,5e+06,-10400000
104084066,"01",1,6111,"0111",2,1,2400000,493500,50000,650000,0,14175000,10581500
104084066,"02",1,6112,"0113",3,1,0,0,0,0,0,0,0
104014016,"01",1,7501,"1724",2,2,0,0,0,0,0,0,3e+06
104014018,"01",1,7433,"1810",2,2,0,0,0,0,0,0,11200000
104014016,"01",1,3413,"7020",2,2,0,0,0,0,0,0,1.7e+07
104014016,"02",1,5141,"9302",2,2,0,0,0,0,0,0,4200000
104014019,"01",1,5220,"5211",2,2,0,0,0,0,0,0,18250000
104074064,"02",1,5220,"5129",2,2,0,0,0,0,0,0,3e+07
104074063,"01",1,5220,"5144",2,2,0,0,0,0,0,0,1.2e+07
104104079,"01",1,1311,"0126",1,2,0,0,0,0,0,0,1.2e+07
104104079,"01",1,6111,"0111",2,1,170000,1175000,0,870000,0,8500000,6285000
104054050,"01",1,5220,"5211",2,2,0,0,0,0,0,0,24500000
104054050,"01",1,6121,"0124",2,1,0,10170000,50000,880000,0,2.8e+07,16900000
104054050,"02",1,6121,"0124",3,1,0,0,0,0,0,0,0
104054049,"01",1,6111,"0111",2,1,1150000,1070000,160000,2160000,0,6350000,1810000
104054049,"01",1,3421,"5239",2,2,0,0,0,0,0,0,1.2e+07
104054047,"01",1,5220,"5238",2,2,0,0,0,0,0,0,6e+06
104104078,"01",1,3421,"5010",2,2,0,0,0,0,0,0,1.8e+07
104104080,"01",1,3225,"3311",2,2,0,0,0,0,0,0,3e+07
104104080,"01",1,6111,"0111",2,1,6e+05,911200,50000,1350000,0,11900000,8988800
104104080,"02",1,7311,"3311",3,2,0,0,0,0,0,0,0
104074062,"01",1,2429,"7411",1,2,0,0,0,0,0,0,7.2e+07
104014025,"01",1,8324,"6023",2,2,0,0,0,0,0,0,3.6e+07
104014025,"03",1,8324,"6023",3,2,0,0,0,0,0,0,0
104014022,"01",1,6111,"0111",2,1,2e+05,330000,50000,770000,0,7100000,5750000
104014022,"01",1,8322,"6022",2,2,0,0,0,0,0,0,1e+07
104014023,"01",1,8322,"6021",2,2,0,0,0,0,0,0,1.2e+07
104014024,"01",1,6112,"0113",2,1,1500000,1125000,0,4980000,0,3e+07,22395000
104014024,"02",1,6112,"0113",3,1,0,0,0,0,0,0,0
104014009,"01",1,7218,"3610",1,2,0,0,0,0,0,0,4.8e+07
104014009,"02",1,7433,"1810",2,2,0,0,0,0,0,0,1.2e+07
104024031,"03",1,5220,"5236",2,2,0,0,0,0,0,0,7600000
