"Address","DYCOL01","DYCOL02","DYCOL03"
"000071151","03","1",NA
"000071151","03","1-1",NA
"000071151","03","1-2",NA
"000071151","03","1-3",NA
"000071151","03","1-4",NA
"000071151","03","1-5",450000
"000071151","03","1-6",NA
"000071151","03","2",NA
"000071151","03","2-1",NA
"000071151","03","2-10",NA
"000071151","03","2-11",NA
"000071151","03","2-12",NA
"000071151","03","2-13",NA
"000071151","03","2-14",NA
"000071151","03","2-15",NA
"000071151","03","2-2",NA
"000071151","03","2-3",NA
"000071151","03","2-4",NA
"000071151","03","2-5",NA
"000071151","03","2-6",NA
"000071151","03","2-7",NA
"000071151","03","2-8",NA
"000071151","03","2-9",NA
"000071151","03","3",NA
"000071151","03","3-1",NA
"000071151","03","3-2",NA
"000071151","03","3-3",NA
"000071151","03","3-4",NA
"000071151","03","4",NA
"000041107","02","2-2",NA
"000041107","02","1-1",NA
"000041107","02","1-2",NA
"000041107","02","1-3",NA
"000041107","02","1-4",NA
"000041107","02","1-5",1300000
"000041107","02","1-6",NA
"000041107","02","2",NA
"000041107","02","2-1",NA
"000041107","02","2-10",NA
"000041107","02","2-11",NA
"000041107","02","2-12",NA
"000041107","02","2-13",NA
"000041107","02","1",NA
"000041107","02","2-15",NA
"000041107","02","4",NA
"000041107","02","2-3",NA
"000041107","02","2-4",NA
"000041107","02","2-5",NA
"000041107","02","2-6",NA
"000041107","02","2-7",NA
"000041107","02","2-8",NA
"000041107","02","2-9",NA
"000041107","02","3",NA
"000041107","02","3-1",NA
"000041107","02","3-2",NA
"000041107","02","3-3",NA
"000041107","02","3-4",NA
"000041107","02","2-14",NA
"000071161","01","2-2",NA
"000071161","01","1-1",NA
"000051117","01","1",NA
"000051117","01","1-1",NA
"000051117","01","1-2",NA
"000051117","01","1-3",NA
"000051117","01","1-4",NA
"000051117","01","1-5",NA
"000051117","01","1-6",NA
"000051117","01","2",NA
"000051117","01","2-1",3e+05
"000051117","01","2-10",NA
"000051117","01","2-11",NA
"000051117","01","2-12",NA
"000051117","01","2-13",NA
"000051117","01","2-14",NA
"000051117","01","2-15",NA
"000051117","01","2-2",NA
"000051117","01","2-3",NA
"000051117","01","2-4",NA
"000051117","01","2-5",NA
"000051117","01","2-6",NA
"000051117","01","2-7",NA
"000051117","01","2-8",NA
"000051117","01","2-9",NA
"000051117","01","3",NA
"000051117","01","3-1",NA
"000051117","01","3-2",NA
"000051117","01","3-3",NA
"000051117","01","3-4",NA
"000051117","01","4",NA
"000011028","01","2-2",NA
"000011028","01","1-1",NA
"000011028","01","1-2",NA
"000011028","01","1-3",NA
"000011028","01","1-4",NA
"000011028","01","1-5",NA
"000011028","01","1-6",NA
"000011028","01","2",NA
"000011009","01","01",NA
"000011009","01","02",NA
"000011009","01","03",NA
"000011009","01","04",NA
"000011009","01","05",NA
"000011009","01","06",NA
"000011009","01","07",NA
"000011009","01","08",NA
"000011009","01","09",NA
"000011009","01","10",NA
"000011009","01","11",NA
"000011009","01","12",NA
"000011009","01","13",NA
"000011009","01","14",NA
"000011009","01","15",3e+05
"000011009","01","16",NA
"000011009","01","17",NA
"000011009","01","18",NA
"000011009","01","19",NA
"000011009","01","20",NA
"000011009","01","21",NA
"000011009","01","22",NA
"000011009","01","23",NA
"000011009","01","24",NA
"000011009","01","25",NA
"000011028","01","2-1",NA
"000011028","01","2-10",NA
"000011028","01","2-11",NA
"000011028","01","2-12",NA
"000011028","01","2-13",NA
"000011028","01","1",NA
"000011028","01","2-15",NA
"000011028","01","4",NA
"000011028","01","2-3",NA
"000011028","01","2-4",NA
"000011028","01","2-5",NA
"000011028","01","2-6",NA
"000011028","01","2-7",NA
"000011028","01","2-8",NA
"000011028","01","2-9",NA
"000011028","01","3",NA
"000011028","01","3-1",NA
"000011028","01","3-2",NA
"000011028","01","3-3",NA
"000011028","01","3-4",NA
"000011028","01","2-14",NA
"000031088","01","2-2",NA
"000031088","01","1-1",NA
"000031088","01","1-2",NA
"000031088","01","1-3",NA
"000031088","01","1-4",NA
"000031088","01","1-5",250000
"000031088","01","1-6",NA
"000031088","01","2",NA
"000031088","01","2-1",NA
"000031088","01","2-10",NA
"000031088","01","2-11",NA
"000031088","01","2-12",NA
"000031088","01","2-13",NA
"000031088","01","1",NA
"000031088","01","2-15",NA
"000031088","01","4",NA
"000031088","01","2-3",NA
"000031088","01","2-4",NA
"000031088","01","2-5",NA
"000031088","01","2-6",NA
"000031088","01","2-7",NA
"000031088","01","2-8",NA
"000031088","01","2-9",NA
"000031088","01","3",NA
"000031088","01","3-1",NA
"000031088","01","3-2",NA
"000031088","01","3-3",NA
"000031088","01","3-4",NA
"000031088","01","2-14",NA
"000071161","01","1-2",NA
"000071161","01","1-3",NA
"000071161","01","1-4",NA
"000071161","01","1-5",NA
"000071161","01","1-6",NA
"000071161","01","2",NA
"000071161","01","2-1",NA
"000071161","01","2-10",NA
"000071161","01","2-11",NA
"000071161","01","2-12",NA
"000071161","01","2-13",NA
"000071161","01","1",NA
"000071161","01","2-15",NA
"000071161","01","4",NA
"000071161","01","2-3",NA
"000071161","01","2-4",NA
"000071161","01","2-5",NA
"000071161","01","2-6",NA
"000071161","01","2-7",NA
"000071161","01","2-8",NA
"000071161","01","2-9",NA
"000071161","01","3",NA
"000071161","01","3-1",NA
"000071161","01","3-2",NA
"000071161","01","3-3",NA
"000071161","01","3-4",25000
"000071161","01","2-14",NA
"000061131","02","01",NA
"000061131","02","02",650000
"000061131","02","03",NA
"000061131","02","04",NA
"000061131","02","05",NA
"000061131","02","06",NA
"000061131","02","07",NA
"000061131","02","08",NA
"000061131","02","09",NA
"000061131","02","10",NA
"000061131","02","11",NA
"000061131","02","12",NA
"000061131","02","13",NA
"000061131","02","14",NA
"000061131","02","15",NA
"000061131","02","16",NA
"000061131","02","17",NA
"000061131","02","18",NA
"000061131","02","19",NA
"000061131","02","20",NA
"000061131","02","21",NA
"000061131","02","22",NA
