"Address","DYCOL01","DYCOL02","DYCOL03"
10009008126,"095212",1,"0000050000"
10001002126,"093111",1,"0000080000"
10001002119,"094211",1,"0000210000"
10001002119,"094216",1,"0000120000"
10001002119,"095211",1,"0000050000"
10001002129,"094114",1,"0002000000"
10001002129,"094211",1,"0000140000"
10005004920,"093114",1,"0000150000"
10005004920,"094216",1,"0000040000"
10009007724,"093211",1,"0000100000"
10001000523,"093314",1,"0000190000"
10001000523,"095211",1,"0000050000"
10001001720,"094111",1,"0000300000"
10001001720,"094112",1,"0000250000"
10001001720,"095411",1,"0000030000"
10001001728,"095418",1,"0000030000"
10001001728,"095425",1,"0000025000"
10001001729,"093211",1,"0000040000"
10001001729,"095413",1,"0000020000"
10006006530,"093116",1,"0000120000"
10006006530,"094211",1,"0000150000"
10003003326,"093113",1,"0000220000"
10003003326,"093114",1,"0000100000"
10003003326,"095122",1,"0000030000"
10006005335,"093114",1,"0000100000"
10010008932,"093114",1,"0000300000"
10001000921,"094211",1,"0000280000"
10006005335,"094112",1,"0000080000"
10010008923,"091417",1,"0000060000"
10010008923,"093211",1,"0000100000"
10010008923,"095411",1,"0000060000"
10010008923,"095415",1,"0000010000"
10002002932,"094112",1,"0000250000"
10001000932,"093314",1,"0000120000"
10001000932,"095211",1,"0000040000"
10001000923,"093314",1,"0000180000"
10001000923,"095211",1,"0000040000"
10001000923,"095411",1,"0000020000"
10002002921,"093114",1,"0000700000"
10001000930,"094216",1,"0000100000"
10010008921,"093114",1,"0000020000"
10010008921,"094216",1,"0000045000"
10006005327,"094216",1,"0000026000"
10005004532,"094112",1,"0000300000"
10001001332,"093314",1,"0000100000"
10010008526,"095211",1,"0000015000"
10012009735,"093114",1,"0000300000"
10007007322,"093114",1,"0000450000"
10007007322,"095211",1,"0000050000"
10007007322,"095416",1,"0000100000"
10012009720,"093114",1,"0000200000"
10012009720,"093314",1,"0000120000"
10012009720,"095212",1,"0000100000"
10001002530,"091417",1,"0000015000"
10007007323,"094213",1,"0000600000"
10007007329,"091417",1,"0000200000"
10007007329,"093314",1,"0000200000"
10007007329,"094111",1,"0000200000"
10007007329,"094211",1,"0000400000"
10007007329,"095411",1,"0000050000"
10007007332,"094111",1,"0000250000"
10007007332,"094112",1,"0000500000"
10007007332,"094115",1,"0002000000"
10007007332,"094216",1,"0000400000"
10007007335,"094211",1,"0000500000"
10007007335,"094216",1,"0000250000"
10004003723,"093311",1,"0000300000"
10004003723,"095211",1,"0000030000"
10004003724,"093311",1,"0000280000"
10004003724,"093314",1,"0000200000"
10006005721,"094211",1,"0000100000"
10006006135,"094211",1,"0000100000"
10006006135,"095411",1,"0000020000"
10006006135,"095416",1,"0000050000"
10006006132,"094211",1,"0000150000"
10006006132,"095411",1,"0000020000"
10006006132,"095418",1,"0000030000"
10006006130,"094211",1,"0000100000"
10006005732,"094211",1,"0000100000"
10006005735,"094211",1,"0000150000"
10007007325,"093114",1,"0000800000"
10007007325,"094211",1,"0000210000"
10006006120,"094211",1,"0000150000"
10006006120,"095411",1,"0000040000"
10006006120,"095413",1,"0000030000"
10006005332,"093114",1,"0000500000"
10006005332,"094111",1,"0000080000"
10006005332,"095411",1,"0000070000"
10006005332,"095413",1,"0000015000"
10006005332,"095418",1,"0000050000"
10006005332,"095425",1,"0000070000"
10001000120,"094112",1,"0000250000"
10001001326,"093114",1,"0000200000"
10001001335,"094211",1,"0000210000"
10001001335,"094216",1,"0000100000"
10001001732,"091417",1,"0000050000"
10001001732,"095122",1,"0000350000"
10001000522,"094211",1,"0000280000"
10001000522,"095411",1,"0000040000"
10001001732,"095212",1,"0000025000"
10001002529,"095411",1,"0000020000"
